eval_id,condition_index,v_max,condition_label,method,stage,label,repeat_idx,theta_hash,query_id,cache_tag,query_total_wall_time_s,projection_linf,robustness_post_neutral_alt_drift,robustness_post_neutral_xy_drift,robustness_post_neutral_xy_velocity
182,2,0.9,v0900,structured,j5_bisection,candidate008_iter02,2,3cdfd437f056a458,3cdfd437f056a458_px4_position_0_h2_structured_v0900_j5_bisection_00182_candidate008_iter02_repeat2,h2_structured_v0900_j5_bisection_00182_candidate008_iter02_repeat2,17.574256844003685,0.0,0.9934921264648438,1.2097643193148393,0.012757092250122448
182,2,0.9,v0900,structured,j5_bisection,candidate008_iter02,3,3cdfd437f056a458,3cdfd437f056a458_px4_position_0_h2_structured_v0900_j5_bisection_00182_candidate008_iter02_repeat3,h2_structured_v0900_j5_bisection_00182_candidate008_iter02_repeat3,20.64221564400941,0.0,0.9880099296569824,1.2381048211387675,0.0260150115546387
182,2,0.9,v0900,structured,j5_bisection,candidate008_iter02,4,3cdfd437f056a458,3cdfd437f056a458_px4_position_0_h2_structured_v0900_j5_bisection_00182_candidate008_iter02_repeat4,h2_structured_v0900_j5_bisection_00182_candidate008_iter02_repeat4,20.193092239002,0.0,0.9863834381103516,1.2490185242705707,0.022073378767000773
183,2,0.9,v0900,structured,j5_bisection,candidate008_iter03,0,09feb1b4af1e3583,09feb1b4af1e3583_px4_position_0_h2_structured_v0900_j5_bisection_00183_candidate008_iter03_repeat0,h2_structured_v0900_j5_bisection_00183_candidate008_iter03_repeat0,20.53120992402546,0.0,0.9872918128967285,0.8586077610137797,-0.31476389696954354
183,2,0.9,v0900,structured,j5_bisection,candidate008_iter03,1,09feb1b4af1e3583,09feb1b4af1e3583_px4_position_0_h2_structured_v0900_j5_bisection_00183_candidate008_iter03_repeat1,h2_structured_v0900_j5_bisection_00183_candidate008_iter03_repeat1,20.41189717600355,0.0,0.9929904937744141,0.8098585974232182,-0.33901746171603186
183,2,0.9,v0900,structured,j5_bisection,candidate008_iter03,2,09feb1b4af1e3583,09feb1b4af1e3583_px4_position_0_h2_structured_v0900_j5_bisection_00183_candidate008_iter03_repeat2,h2_structured_v0900_j5_bisection_00183_candidate008_iter03_repeat2,17.397537785000168,0.0,0.9844198226928711,0.8526261922105691,-0.31404805145396353
183,2,0.9,v0900,structured,j5_bisection,candidate008_iter03,3,09feb1b4af1e3583,09feb1b4af1e3583_px4_position_0_h2_structured_v0900_j5_bisection_00183_candidate008_iter03_repeat3,h2_structured_v0900_j5_bisection_00183_candidate008_iter03_repeat3,20.498420435003936,0.0,0.9947333335876465,0.9246647702764028,-0.24807688901258163
183,2,0.9,v0900,structured,j5_bisection,candidate008_iter03,4,09feb1b4af1e3583,09feb1b4af1e3583_px4_position_0_h2_structured_v0900_j5_bisection_00183_candidate008_iter03_repeat4,h2_structured_v0900_j5_bisection_00183_candidate008_iter03_repeat4,20.272334174980642,0.0,0.9892511367797852,0.8668987595838913,-0.31809188209853445
184,2,0.9,v0900,structured,j5_bisection,candidate008_iter04,0,0bfeec6df7774855,0bfeec6df7774855_px4_position_0_h2_structured_v0900_j5_bisection_00184_candidate008_iter04_repeat0,h2_structured_v0900_j5_bisection_00184_candidate008_iter04_repeat0,20.15695134201087,0.0,0.9882626533508301,1.0247511017880857,-0.16095671773646314
184,2,0.9,v0900,structured,j5_bisection,candidate008_iter04,1,0bfeec6df7774855,0bfeec6df7774855_px4_position_0_h2_structured_v0900_j5_bisection_00184_candidate008_iter04_repeat1,h2_structured_v0900_j5_bisection_00184_candidate008_iter04_repeat1,20.440393684984883,0.0,0.9935064315795898,1.033574827995251,-0.14687400996817324
184,2,0.9,v0900,structured,j5_bisection,candidate008_iter04,2,0bfeec6df7774855,0bfeec6df7774855_px4_position_0_h2_structured_v0900_j5_bisection_00184_candidate008_iter04_repeat2,h2_structured_v0900_j5_bisection_00184_candidate008_iter04_repeat2,17.61000573899946,0.0,0.9963903427124023,0.9368484138604725,-0.18014723060342874
184,2,0.9,v0900,structured,j5_bisection,candidate008_iter04,3,0bfeec6df7774855,0bfeec6df7774855_px4_position_0_h2_structured_v0900_j5_bisection_00184_candidate008_iter04_repeat3,h2_structured_v0900_j5_bisection_00184_candidate008_iter04_repeat3,17.597079584986204,0.0,0.9903721809387207,1.024472536445587,-0.17672799814372298
184,2,0.9,v0900,structured,j5_bisection,candidate008_iter04,4,0bfeec6df7774855,0bfeec6df7774855_px4_position_0_h2_structured_v0900_j5_bisection_00184_candidate008_iter04_repeat4,h2_structured_v0900_j5_bisection_00184_candidate008_iter04_repeat4,20.281133515993133,0.0,0.9859800338745117,1.0233021398921802,-0.14857753261416884
185,2,0.9,v0900,structured,j5_bisection,candidate008_iter05,0,f9518778f80f9bd8,f9518778f80f9bd8_px4_position_0_h2_structured_v0900_j5_bisection_00185_candidate008_iter05_repeat0,h2_structured_v0900_j5_bisection_00185_candidate008_iter05_repeat0,20.256661687977612,0.0,0.9770565032958984,1.1035989141958504,-0.048818084795135386
185,2,0.9,v0900,structured,j5_bisection,candidate008_iter05,1,f9518778f80f9bd8,f9518778f80f9bd8_px4_position_0_h2_structured_v0900_j5_bisection_00185_candidate008_iter05_repeat1,h2_structured_v0900_j5_bisection_00185_candidate008_iter05_repeat1,17.239439380995464,0.0,0.9819550514221191,1.1510197751921152,-0.025930057023007547
185,2,0.9,v0900,structured,j5_bisection,candidate008_iter05,2,f9518778f80f9bd8,f9518778f80f9bd8_px4_position_0_h2_structured_v0900_j5_bisection_00185_candidate008_iter05_repeat2,h2_structured_v0900_j5_bisection_00185_candidate008_iter05_repeat2,20.097173864021897,0.0,0.9902067184448242,1.079240827589655,-0.08323437357071184
185,2,0.9,v0900,structured,j5_bisection,candidate008_iter05,3,f9518778f80f9bd8,f9518778f80f9bd8_px4_position_0_h2_structured_v0900_j5_bisection_00185_candidate008_iter05_repeat3,h2_structured_v0900_j5_bisection_00185_candidate008_iter05_repeat3,17.423819341987837,0.0,0.9892063140869141,1.1377441352430573,-0.07275862263250554
185,2,0.9,v0900,structured,j5_bisection,candidate008_iter05,4,f9518778f80f9bd8,f9518778f80f9bd8_px4_position_0_h2_structured_v0900_j5_bisection_00185_candidate008_iter05_repeat4,h2_structured_v0900_j5_bisection_00185_candidate008_iter05_repeat4,20.306528219982283,0.0,0.9882221221923828,1.1485087339400848,-0.03427427960791962
186,2,0.9,v0900,structured,j5_bisection,candidate008_iter06,0,bcc9f52430cc222f,bcc9f52430cc222f_px4_position_0_h2_structured_v0900_j5_bisection_00186_candidate008_iter06_repeat0,h2_structured_v0900_j5_bisection_00186_candidate008_iter06_repeat0,20.222297907981556,0.0,0.9947967529296875,1.2027802651002768,0.022229508710846946
186,2,0.9,v0900,structured,j5_bisection,candidate008_iter06,1,bcc9f52430cc222f,bcc9f52430cc222f_px4_position_0_h2_structured_v0900_j5_bisection_00186_candidate008_iter06_repeat1,h2_structured_v0900_j5_bisection_00186_candidate008_iter06_repeat1,20.494790280004963,0.0,0.9925885200500488,1.1886206318195995,-0.0077197165438588344
186,2,0.9,v0900,structured,j5_bisection,candidate008_iter06,2,bcc9f52430cc222f,bcc9f52430cc222f_px4_position_0_h2_structured_v0900_j5_bisection_00186_candidate008_iter06_repeat2,h2_structured_v0900_j5_bisection_00186_candidate008_iter06_repeat2,20.26672102100565,0.0,0.9958205223083496,1.1831019151297122,-0.025650238867761854
186,2,0.9,v0900,structured,j5_bisection,candidate008_iter06,3,bcc9f52430cc222f,bcc9f52430cc222f_px4_position_0_h2_structured_v0900_j5_bisection_00186_candidate008_iter06_repeat3,h2_structured_v0900_j5_bisection_00186_candidate008_iter06_repeat3,20.192626321018906,0.0,0.9931597709655762,1.1732985188272886,-0.016723576020617137
186,2,0.9,v0900,structured,j5_bisection,candidate008_iter06,4,bcc9f52430cc222f,bcc9f52430cc222f_px4_position_0_h2_structured_v0900_j5_bisection_00186_candidate008_iter06_repeat4,h2_structured_v0900_j5_bisection_00186_candidate008_iter06_repeat4,20.41949825998745,0.0,0.9931769371032715,1.1978255744131099,-0.013895904868996944
187,2,0.9,v0900,structured,j5_bisection,candidate008_iter07,0,81374d981167d125,81374d981167d125_px4_position_0_h2_structured_v0900_j5_bisection_00187_candidate008_iter07_repeat0,h2_structured_v0900_j5_bisection_00187_candidate008_iter07_repeat0,17.57969667998259,0.0,0.990077018737793,1.1421618271215759,-0.020764662449683446
187,2,0.9,v0900,structured,j5_bisection,candidate008_iter07,1,81374d981167d125,81374d981167d125_px4_position_0_h2_structured_v0900_j5_bisection_00187_candidate008_iter07_repeat1,h2_structured_v0900_j5_bisection_00187_candidate008_iter07_repeat1,20.340266000974225,0.0,0.9911317825317383,1.1976343205036677,0.028803739306272114
187,2,0.9,v0900,structured,j5_bisection,candidate008_iter07,2,81374d981167d125,81374d981167d125_px4_position_0_h2_structured_v0900_j5_bisection_00187_candidate008_iter07_repeat2,h2_structured_v0900_j5_bisection_00187_candidate008_iter07_repeat2,17.456311959016602,0.0,0.9809412956237793,1.1510636780846233,-0.008546601674101373
187,2,0.9,v0900,structured,j5_bisection,candidate008_iter07,3,81374d981167d125,81374d981167d125_px4_position_0_h2_structured_v0900_j5_bisection_00187_candidate008_iter07_repeat3,h2_structured_v0900_j5_bisection_00187_candidate008_iter07_repeat3,20.492201908986317,0.0,0.9910106658935547,1.2040155499197027,0.005046543570077833
187,2,0.9,v0900,structured,j5_bisection,candidate008_iter07,4,81374d981167d125,81374d981167d125_px4_position_0_h2_structured_v0900_j5_bisection_00187_candidate008_iter07_repeat4,h2_structured_v0900_j5_bisection_00187_candidate008_iter07_repeat4,20.553557214996545,0.0,0.991147518157959,1.1855203724212728,-0.015690663270613747
188,2,0.9,v0900,uniform,random_sample,s000,0,0cc5e0dc31541a90,0cc5e0dc31541a90_px4_position_0_h2_uniform_v0900_random_sample_00188_s000_repeat0,h2_uniform_v0900_random_sample_00188_s000_repeat0,17.60144451900851,0.0,0.9170703887939453,0.275517538213498,-0.8503463899542983
189,2,0.9,v0900,uniform,random_sample,s001,0,b65514ffb7dead6d,b65514ffb7dead6d_px4_position_0_h2_uniform_v0900_random_sample_00189_s001_repeat0,h2_uniform_v0900_random_sample_00189_s001_repeat0,20.34339686698513,0.0,0.9443292617797852,1.2771111550662537,0.028798598028829447
190,2,0.9,v0900,uniform,j5_bracket_safe,first_straddle,0,b65514ffb7dead6d,b65514ffb7dead6d_px4_position_0_h2_uniform_v0900_j5_bracket_safe_00190_first_straddle_repeat0,h2_uniform_v0900_j5_bracket_safe_00190_first_straddle_repeat0,17.825191794981947,0.0,0.932711124420166,1.2188873693018567,-0.03409892328242137
190,2,0.9,v0900,uniform,j5_bracket_safe,first_straddle,1,b65514ffb7dead6d,b65514ffb7dead6d_px4_position_0_h2_uniform_v0900_j5_bracket_safe_00190_first_straddle_repeat1,h2_uniform_v0900_j5_bracket_safe_00190_first_straddle_repeat1,17.57033168899943,0.0,0.9301996231079102,1.208197622820065,-0.02449509802123495
190,2,0.9,v0900,uniform,j5_bracket_safe,first_straddle,2,b65514ffb7dead6d,b65514ffb7dead6d_px4_position_0_h2_uniform_v0900_j5_bracket_safe_00190_first_straddle_repeat2,h2_uniform_v0900_j5_bracket_safe_00190_first_straddle_repeat2,20.220740228018258,0.0,0.9421758651733398,1.2532606584922248,-0.020972332365565505
190,2,0.9,v0900,uniform,j5_bracket_safe,first_straddle,3,b65514ffb7dead6d,b65514ffb7dead6d_px4_position_0_h2_uniform_v0900_j5_bracket_safe_00190_first_straddle_repeat3,h2_uniform_v0900_j5_bracket_safe_00190_first_straddle_repeat3,17.538482346979436,0.0,0.9415493011474609,1.254945063674327,-0.0036229503675757613
190,2,0.9,v0900,uniform,j5_bracket_safe,first_straddle,4,b65514ffb7dead6d,b65514ffb7dead6d_px4_position_0_h2_uniform_v0900_j5_bracket_safe_00190_first_straddle_repeat4,h2_uniform_v0900_j5_bracket_safe_00190_first_straddle_repeat4,20.35818604999804,0.0,0.939354419708252,1.2190198022305627,-0.0029668700246159307
191,2,0.9,v0900,uniform,j5_bracket_unsafe,first_straddle,0,0cc5e0dc31541a90,0cc5e0dc31541a90_px4_position_0_h2_uniform_v0900_j5_bracket_unsafe_00191_first_straddle_repeat0,h2_uniform_v0900_j5_bracket_unsafe_00191_first_straddle_repeat0,20.1756997689954,0.0,0.9168872833251953,0.44402382623840375,-0.8023942277986252
191,2,0.9,v0900,uniform,j5_bracket_unsafe,first_straddle,1,0cc5e0dc31541a90,0cc5e0dc31541a90_px4_position_0_h2_uniform_v0900_j5_bracket_unsafe_00191_first_straddle_repeat1,h2_uniform_v0900_j5_bracket_unsafe_00191_first_straddle_repeat1,20.341250373021467,0.0,0.9287705421447754,0.36355364266807033,-0.8241829724839974
191,2,0.9,v0900,uniform,j5_bracket_unsafe,first_straddle,2,0cc5e0dc31541a90,0cc5e0dc31541a90_px4_position_0_h2_uniform_v0900_j5_bracket_unsafe_00191_first_straddle_repeat2,h2_uniform_v0900_j5_bracket_unsafe_00191_first_straddle_repeat2,20.247415713994997,0.0,0.9323644638061523,0.36312880327074093,-0.8270401295593209
191,2,0.9,v0900,uniform,j5_bracket_unsafe,first_straddle,3,0cc5e0dc31541a90,0cc5e0dc31541a90_px4_position_0_h2_uniform_v0900_j5_bracket_unsafe_00191_first_straddle_repeat3,h2_uniform_v0900_j5_bracket_unsafe_00191_first_straddle_repeat3,17.520511946000624,0.0,0.918525218963623,0.3777643641593884,-0.7541590382437223
191,2,0.9,v0900,uniform,j5_bracket_unsafe,first_straddle,4,0cc5e0dc31541a90,0cc5e0dc31541a90_px4_position_0_h2_uniform_v0900_j5_bracket_unsafe_00191_first_straddle_repeat4,h2_uniform_v0900_j5_bracket_unsafe_00191_first_straddle_repeat4,20.06471568401321,0.0,0.9243297576904297,0.36687046435860715,-0.7978350533106863
192,2,0.9,v0900,uniform,random_sample,s002,0,499889571e1ba146,499889571e1ba146_px4_position_0_h2_uniform_v0900_random_sample_00192_s002_repeat0,h2_uniform_v0900_random_sample_00192_s002_repeat0,17.27379892297904,0.0,0.9455771446228027,0.6773627836645781,-0.508356030831597
193,2,0.9,v0900,uniform,random_sample,s003,0,a0471a8c65c6f4e4,a0471a8c65c6f4e4_px4_position_0_h2_uniform_v0900_random_sample_00193_s003_repeat0,h2_uniform_v0900_random_sample_00193_s003_repeat0,20.351356311992276,0.0,0.9876384735107422,0.7730021970808387,-0.3131500474189789
194,2,0.9,v0900,uniform,random_sample,s004,0,6e330bb6021ee549,6e330bb6021ee549_px4_position_0_h2_uniform_v0900_random_sample_00194_s004_repeat0,h2_uniform_v0900_random_sample_00194_s004_repeat0,20.346977389999665,0.0,0.9334609508514404,1.7516472691650413,0.6224378824860941
195,2,0.9,v0900,uniform,j5_bracket_safe,straddle_after_sample004,0,6e330bb6021ee549,6e330bb6021ee549_px4_position_0_h2_uniform_v0900_j5_bracket_safe_00195_straddle_after_sample004_repeat0,h2_uniform_v0900_j5_bracket_safe_00195_straddle_after_sample004_repeat0,20.158511168992845,0.0,0.929445743560791,1.7586520270523591,0.5979759270830409
195,2,0.9,v0900,uniform,j5_bracket_safe,straddle_after_sample004,1,6e330bb6021ee549,6e330bb6021ee549_px4_position_0_h2_uniform_v0900_j5_bracket_safe_00195_straddle_after_sample004_repeat1,h2_uniform_v0900_j5_bracket_safe_00195_straddle_after_sample004_repeat1,20.316670152009465,0.0,0.9328422546386719,1.73027345931611,0.5906570488944707
195,2,0.9,v0900,uniform,j5_bracket_safe,straddle_after_sample004,2,6e330bb6021ee549,6e330bb6021ee549_px4_position_0_h2_uniform_v0900_j5_bracket_safe_00195_straddle_after_sample004_repeat2,h2_uniform_v0900_j5_bracket_safe_00195_straddle_after_sample004_repeat2,17.585910721012624,0.0,0.9326720237731934,1.806284459236113,0.6052740797664686
195,2,0.9,v0900,uniform,j5_bracket_safe,straddle_after_sample004,3,6e330bb6021ee549,6e330bb6021ee549_px4_position_0_h2_uniform_v0900_j5_bracket_safe_00195_straddle_after_sample004_repeat3,h2_uniform_v0900_j5_bracket_safe_00195_straddle_after_sample004_repeat3,20.22476947400719,0.0,0.934422492980957,1.7667532529759291,0.6102171052222708
195,2,0.9,v0900,uniform,j5_bracket_safe,straddle_after_sample004,4,6e330bb6021ee549,6e330bb6021ee549_px4_position_0_h2_uniform_v0900_j5_bracket_safe_00195_straddle_after_sample004_repeat4,h2_uniform_v0900_j5_bracket_safe_00195_straddle_after_sample004_repeat4,20.430346960987663,0.0,0.9296245574951172,1.8267066949880577,0.6226699947267194
196,2,0.9,v0900,uniform,j5_bracket_unsafe,straddle_after_sample004,0,a0471a8c65c6f4e4,a0471a8c65c6f4e4_px4_position_0_h2_uniform_v0900_j5_bracket_unsafe_00196_straddle_after_sample004_repeat0,h2_uniform_v0900_j5_bracket_unsafe_00196_straddle_after_sample004_repeat0,20.876462535990868,0.0,0.9924697875976562,0.7331679355192553,-0.3767869010794712
196,2,0.9,v0900,uniform,j5_bracket_unsafe,straddle_after_sample004,1,a0471a8c65c6f4e4,a0471a8c65c6f4e4_px4_position_0_h2_uniform_v0900_j5_bracket_unsafe_00196_straddle_after_sample004_repeat1,h2_uniform_v0900_j5_bracket_unsafe_00196_straddle_after_sample004_repeat1,20.268059429974528,0.0,0.9906439781188965,0.755125606623011,-0.33152797086946484
196,2,0.9,v0900,uniform,j5_bracket_unsafe,straddle_after_sample004,2,a0471a8c65c6f4e4,a0471a8c65c6f4e4_px4_position_0_h2_uniform_v0900_j5_bracket_unsafe_00196_straddle_after_sample004_repeat2,h2_uniform_v0900_j5_bracket_unsafe_00196_straddle_after_sample004_repeat2,20.246200472000055,0.0,0.9966511726379395,0.7644658889798672,-0.35852529901178876
196,2,0.9,v0900,uniform,j5_bracket_unsafe,straddle_after_sample004,3,a0471a8c65c6f4e4,a0471a8c65c6f4e4_px4_position_0_h2_uniform_v0900_j5_bracket_unsafe_00196_straddle_after_sample004_repeat3,h2_uniform_v0900_j5_bracket_unsafe_00196_straddle_after_sample004_repeat3,20.57679241101141,0.0,0.9930481910705566,0.7582853528240161,-0.3737332456549701
196,2,0.9,v0900,uniform,j5_bracket_unsafe,straddle_after_sample004,4,a0471a8c65c6f4e4,a0471a8c65c6f4e4_px4_position_0_h2_uniform_v0900_j5_bracket_unsafe_00196_straddle_after_sample004_repeat4,h2_uniform_v0900_j5_bracket_unsafe_00196_straddle_after_sample004_repeat4,17.733974995993776,0.0,0.9935050010681152,0.6577948445202344,-0.4126464313659547
197,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter00,0,6d4466a703afb201,6d4466a703afb201_px4_position_0_h2_uniform_v0900_j5_bisection_00197_straddle_after_sample004_iter00_repeat0,h2_uniform_v0900_j5_bisection_00197_straddle_after_sample004_iter00_repeat0,20.33065563099808,0.0,0.9778738021850586,1.6857156798314095,0.5056812020697319
197,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter00,1,6d4466a703afb201,6d4466a703afb201_px4_position_0_h2_uniform_v0900_j5_bisection_00197_straddle_after_sample004_iter00_repeat1,h2_uniform_v0900_j5_bisection_00197_straddle_after_sample004_iter00_repeat1,20.682215827982873,0.0,0.9701833724975586,1.6737709734378465,0.523955258044402
197,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter00,2,6d4466a703afb201,6d4466a703afb201_px4_position_0_h2_uniform_v0900_j5_bisection_00197_straddle_after_sample004_iter00_repeat2,h2_uniform_v0900_j5_bisection_00197_straddle_after_sample004_iter00_repeat2,20.075857571995584,0.0,0.9700942039489746,1.718320150625047,0.5318170855987119
197,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter00,3,6d4466a703afb201,6d4466a703afb201_px4_position_0_h2_uniform_v0900_j5_bisection_00197_straddle_after_sample004_iter00_repeat3,h2_uniform_v0900_j5_bisection_00197_straddle_after_sample004_iter00_repeat3,20.646760550996987,0.0,0.9748439788818359,1.6820812716394808,0.5292571016113115
197,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter00,4,6d4466a703afb201,6d4466a703afb201_px4_position_0_h2_uniform_v0900_j5_bisection_00197_straddle_after_sample004_iter00_repeat4,h2_uniform_v0900_j5_bisection_00197_straddle_after_sample004_iter00_repeat4,17.14696633000858,0.0,0.9718475341796875,1.728997714630528,0.5590079562518644
198,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter01,0,b0e90c99748f77c3,b0e90c99748f77c3_px4_position_0_h2_uniform_v0900_j5_bisection_00198_straddle_after_sample004_iter01_repeat0,h2_uniform_v0900_j5_bisection_00198_straddle_after_sample004_iter01_repeat0,20.169998371973634,0.0,0.9775509834289551,1.407192207583443,0.20267067833489216
198,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter01,1,b0e90c99748f77c3,b0e90c99748f77c3_px4_position_0_h2_uniform_v0900_j5_bisection_00198_straddle_after_sample004_iter01_repeat1,h2_uniform_v0900_j5_bisection_00198_straddle_after_sample004_iter01_repeat1,20.56303164100973,0.0,0.977940559387207,1.3392359620023568,0.15419615958806165
198,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter01,2,b0e90c99748f77c3,b0e90c99748f77c3_px4_position_0_h2_uniform_v0900_j5_bisection_00198_straddle_after_sample004_iter01_repeat2,h2_uniform_v0900_j5_bisection_00198_straddle_after_sample004_iter01_repeat2,17.591451360000065,0.0,0.9887661933898926,1.3268194736444723,0.14698938961765218
198,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter01,3,b0e90c99748f77c3,b0e90c99748f77c3_px4_position_0_h2_uniform_v0900_j5_bisection_00198_straddle_after_sample004_iter01_repeat3,h2_uniform_v0900_j5_bisection_00198_straddle_after_sample004_iter01_repeat3,20.14691523500369,0.0,0.9880843162536621,1.3299405370127988,0.13007528753545117
198,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter01,4,b0e90c99748f77c3,b0e90c99748f77c3_px4_position_0_h2_uniform_v0900_j5_bisection_00198_straddle_after_sample004_iter01_repeat4,h2_uniform_v0900_j5_bisection_00198_straddle_after_sample004_iter01_repeat4,20.4668149369827,0.0,0.9895153045654297,1.3584813937266103,0.1711819374905149
199,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter02,0,e4b696d8bd073bce,e4b696d8bd073bce_px4_position_0_h2_uniform_v0900_j5_bisection_00199_straddle_after_sample004_iter02_repeat0,h2_uniform_v0900_j5_bisection_00199_straddle_after_sample004_iter02_repeat0,20.624585051002214,0.0,0.9844217300415039,1.1257763403863676,-0.006582374162671156
199,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter02,1,e4b696d8bd073bce,e4b696d8bd073bce_px4_position_0_h2_uniform_v0900_j5_bisection_00199_straddle_after_sample004_iter02_repeat1,h2_uniform_v0900_j5_bisection_00199_straddle_after_sample004_iter02_repeat1,20.29666855200776,0.0,0.986626148223877,1.0687407107575608,-0.061524063112149086
199,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter02,2,e4b696d8bd073bce,e4b696d8bd073bce_px4_position_0_h2_uniform_v0900_j5_bisection_00199_straddle_after_sample004_iter02_repeat2,h2_uniform_v0900_j5_bisection_00199_straddle_after_sample004_iter02_repeat2,20.494323740975233,0.0,0.9866423606872559,1.0582478002574023,-0.07732403332178417
199,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter02,3,e4b696d8bd073bce,e4b696d8bd073bce_px4_position_0_h2_uniform_v0900_j5_bisection_00199_straddle_after_sample004_iter02_repeat3,h2_uniform_v0900_j5_bisection_00199_straddle_after_sample004_iter02_repeat3,20.91199908099952,0.0,0.9918990135192871,1.0826284352660105,-0.053097586821986176
199,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter02,4,e4b696d8bd073bce,e4b696d8bd073bce_px4_position_0_h2_uniform_v0900_j5_bisection_00199_straddle_after_sample004_iter02_repeat4,h2_uniform_v0900_j5_bisection_00199_straddle_after_sample004_iter02_repeat4,20.366386558976956,0.0,0.9919748306274414,1.1367387651954641,-0.05913769684903869
200,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter03,0,f940c0d2f727acb1,f940c0d2f727acb1_px4_position_0_h2_uniform_v0900_j5_bisection_00200_straddle_after_sample004_iter03_repeat0,h2_uniform_v0900_j5_bisection_00200_straddle_after_sample004_iter03_repeat0,20.472851970000193,0.0,0.9890255928039551,1.2138670018775426,0.05216302266515738
200,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter03,1,f940c0d2f727acb1,f940c0d2f727acb1_px4_position_0_h2_uniform_v0900_j5_bisection_00200_straddle_after_sample004_iter03_repeat1,h2_uniform_v0900_j5_bisection_00200_straddle_after_sample004_iter03_repeat1,20.30559486997663,0.0,0.9910955429077148,1.3225242375436206,0.13471577865328654
200,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter03,2,f940c0d2f727acb1,f940c0d2f727acb1_px4_position_0_h2_uniform_v0900_j5_bisection_00200_straddle_after_sample004_iter03_repeat2,h2_uniform_v0900_j5_bisection_00200_straddle_after_sample004_iter03_repeat2,17.477639093005564,0.0,0.992154598236084,1.2678803564985868,0.10466214620321967
200,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter03,3,f940c0d2f727acb1,f940c0d2f727acb1_px4_position_0_h2_uniform_v0900_j5_bisection_00200_straddle_after_sample004_iter03_repeat3,h2_uniform_v0900_j5_bisection_00200_straddle_after_sample004_iter03_repeat3,20.21940289300983,0.0,0.9863600730895996,1.265912728778043,0.06691084302573924
200,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter03,4,f940c0d2f727acb1,f940c0d2f727acb1_px4_position_0_h2_uniform_v0900_j5_bisection_00200_straddle_after_sample004_iter03_repeat4,h2_uniform_v0900_j5_bisection_00200_straddle_after_sample004_iter03_repeat4,20.529916975996457,0.0,0.9954662322998047,1.262334903019752,0.054927041193484905
201,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter04,0,99a20818d80618f8,99a20818d80618f8_px4_position_0_h2_uniform_v0900_j5_bisection_00201_straddle_after_sample004_iter04_repeat0,h2_uniform_v0900_j5_bisection_00201_straddle_after_sample004_iter04_repeat0,20.278024797007674,0.0,0.9951424598693848,1.1658423934756366,-0.016787426857402976
201,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter04,1,99a20818d80618f8,99a20818d80618f8_px4_position_0_h2_uniform_v0900_j5_bisection_00201_straddle_after_sample004_iter04_repeat1,h2_uniform_v0900_j5_bisection_00201_straddle_after_sample004_iter04_repeat1,20.2287423700036,0.0,0.987454891204834,1.1980840452261898,0.00638154166176419
201,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter04,2,99a20818d80618f8,99a20818d80618f8_px4_position_0_h2_uniform_v0900_j5_bisection_00201_straddle_after_sample004_iter04_repeat2,h2_uniform_v0900_j5_bisection_00201_straddle_after_sample004_iter04_repeat2,20.742572079994716,0.0,0.9909701347351074,1.165927629859892,0.020319238995653244
201,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter04,3,99a20818d80618f8,99a20818d80618f8_px4_position_0_h2_uniform_v0900_j5_bisection_00201_straddle_after_sample004_iter04_repeat3,h2_uniform_v0900_j5_bisection_00201_straddle_after_sample004_iter04_repeat3,20.19039046400576,0.0,0.9921035766601562,1.1981971422123698,0.02618872090792912
201,2,0.9,v0900,uniform,j5_bisection,straddle_after_sample004_iter04,4,99a20818d80618f8,99a20818d80618f8_px4_position_0_h2_uniform_v0900_j5_bisection_00201_straddle_after_sample004_iter04_repeat4,h2_uniform_v0900_j5_bisection_00201_straddle_after_sample004_iter04_repeat4,20.22163887001807,0.0,0.9907932281494141,1.1660646144869347,0.03372778741895066
