window_id,weight,share
9,1.7697431545069187,0.2220490141782648
8,1.6090487361199248,0.20188674537902584
7,1.2495902022983763,0.15678561707700517
6,1.02833913148882,0.1290253276621067
5,0.7719196317445156,0.09685246857274893
4,0.7140774503538836,0.08959503162603634
3,0.427826218773408,0.05367919625868992
1,0.23261886840720716,0.02918660274376099
0,0.11578725838625514,0.014527784166643866
2,0.05110569361623213,0.006412212335717455
