window_id,weight,share
9,1.507203021109345,0.23137710897304264
8,1.3463611088622458,0.20668558690454372
7,1.0806500636030805,0.16589516078861125
6,0.7518307638188265,0.1154167196675054
5,0.6954558124609332,0.1067623625032764
4,0.45041322403429657,0.06914483859220069
3,0.3341757290355561,0.05130072922511502
0,0.13840521071087214,0.021247169142161054
2,0.10591476436711317,0.01625942333819525
1,0.10364447010018896,0.015910900865348587
