group_id,channel,window_id,t_start,t_end,condition_index,v_max,boundary_method,boundary_theta_hash,sign,repeat_idx,delta,projection_linf,theta_hash,rho_xy_velocity
18,yaw,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.0623046875,fd880e91cb127df7,-0.26676705473656015
18,yaw,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.0623046875,fd880e91cb127df7,-0.2777189275020169
18,yaw,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.0623046875,fd880e91cb127df7,-0.20256443587768236
18,yaw,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.0623046875,fd880e91cb127df7,-0.25860071336725476
18,yaw,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.0623046875,fd880e91cb127df7,-0.2667522571904253
18,yaw,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.06230468750000003,0477d8b32a11e8a3,-0.2412345552758719
18,yaw,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.06230468750000003,0477d8b32a11e8a3,-0.24250026147648795
18,yaw,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.06230468750000003,0477d8b32a11e8a3,-0.16749767366755863
18,yaw,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.06230468750000003,0477d8b32a11e8a3,-0.19877086766332908
18,yaw,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.06230468750000003,0477d8b32a11e8a3,-0.28587175278254096
19,throttle,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.0,1b68d8b730fa1b16,-0.2074304370324147
19,throttle,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.0,1b68d8b730fa1b16,-0.27133548824003784
19,throttle,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.0,1b68d8b730fa1b16,-0.217085373912542
19,throttle,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.0,1b68d8b730fa1b16,-0.2747706165274917
19,throttle,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.0,1b68d8b730fa1b16,-0.28330957334103113
19,throttle,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.0,0ec2640dd0461953,-0.26351261100272105
19,throttle,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.0,0ec2640dd0461953,-0.28742116356068936
19,throttle,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.0,0ec2640dd0461953,-0.2894898160221677
19,throttle,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.0,0ec2640dd0461953,-0.28949715941390575
19,throttle,4,2.0,2.5,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.0,0ec2640dd0461953,-0.2927730554933061
20,roll,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.0,bcc61360e09ca541,-0.37765489243515993
20,roll,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.0,bcc61360e09ca541,-0.32229007706062296
20,roll,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.0,bcc61360e09ca541,-0.3665252745061176
20,roll,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.0,bcc61360e09ca541,-0.36378933763557675
20,roll,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.0,bcc61360e09ca541,-0.35543754719837595
20,roll,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.0,9b67f4ba9afba53d,-0.21249118927310495
20,roll,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.0,9b67f4ba9afba53d,-0.20029869578205872
20,roll,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.0,9b67f4ba9afba53d,-0.20630410284034983
20,roll,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.0,9b67f4ba9afba53d,-0.19601281124016445
20,roll,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.0,9b67f4ba9afba53d,-0.21501301230216607
21,pitch,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.0,2fc31c49484bfdfa,-0.1931159073710189
21,pitch,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.0,2fc31c49484bfdfa,-0.21478633857674434
21,pitch,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.0,2fc31c49484bfdfa,-0.2195789881833785
21,pitch,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.0,2fc31c49484bfdfa,-0.24836538922837192
21,pitch,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.0,2fc31c49484bfdfa,-0.19751299170558156
21,pitch,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.0,36aac01f880e03a0,-0.3533125726593429
21,pitch,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.0,36aac01f880e03a0,-0.37519841742828186
21,pitch,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.0,36aac01f880e03a0,-0.3897613082067466
21,pitch,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.0,36aac01f880e03a0,-0.34817702247475335
21,pitch,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.0,36aac01f880e03a0,-0.3308005275251671
22,yaw,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.06230468750000004,3e2076f1268bdd28,-0.24294071469664313
22,yaw,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.06230468750000004,3e2076f1268bdd28,-0.21960888846833693
22,yaw,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.06230468750000004,3e2076f1268bdd28,-0.26339981437519566
22,yaw,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.06230468750000004,3e2076f1268bdd28,-0.2972161450351489
22,yaw,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.06230468750000004,3e2076f1268bdd28,-0.2563876138041017
22,yaw,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.06230468750000001,3bb3eaf1f09f9d67,-0.26291089008421453
22,yaw,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.06230468750000001,3bb3eaf1f09f9d67,-0.22799287589163697
22,yaw,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.06230468750000001,3bb3eaf1f09f9d67,-0.25425153831482206
22,yaw,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.06230468750000001,3bb3eaf1f09f9d67,-0.2612881577602242
22,yaw,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.06230468750000001,3bb3eaf1f09f9d67,-0.2643883624179628
23,throttle,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.0,229dcabbb4e2ffa1,-0.2871425048123364
23,throttle,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.0,229dcabbb4e2ffa1,-0.2408153180484076
23,throttle,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.0,229dcabbb4e2ffa1,-0.30087729956534015
23,throttle,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.0,229dcabbb4e2ffa1,-0.3032263433972715
23,throttle,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.0,229dcabbb4e2ffa1,-0.26863423221459626
23,throttle,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.0,4c89180c59502091,-0.28373711699735127
23,throttle,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.0,4c89180c59502091,-0.23186138810151968
23,throttle,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.0,4c89180c59502091,-0.28109674838390286
23,throttle,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.0,4c89180c59502091,-0.2877339354264514
23,throttle,5,2.5,3.0,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.0,4c89180c59502091,-0.2606161481774669
24,roll,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.0,d4ed247ddf59fd05,-0.3825161408662745
24,roll,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.0,d4ed247ddf59fd05,-0.3571151302313562
24,roll,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.0,d4ed247ddf59fd05,-0.38752362262637985
24,roll,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.0,d4ed247ddf59fd05,-0.3888774469659151
24,roll,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.0,d4ed247ddf59fd05,-0.38045458580488045
24,roll,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.0,ab0a4045329ea3cc,-0.21058378197664984
24,roll,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.0,ab0a4045329ea3cc,-0.22091634402847982
24,roll,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.0,ab0a4045329ea3cc,-0.1784995708335666
24,roll,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.0,ab0a4045329ea3cc,-0.1850070418211347
24,roll,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.0,ab0a4045329ea3cc,-0.1997802304850682
25,pitch,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.0,ffc70b9164a692b6,-0.17820581290175141
25,pitch,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.0,ffc70b9164a692b6,-0.16073859475196528
25,pitch,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.0,ffc70b9164a692b6,-0.19284136039541044
25,pitch,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.0,ffc70b9164a692b6,-0.16322399667553178
25,pitch,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.0,ffc70b9164a692b6,-0.17798577637437307
25,pitch,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.0,fc82d71fa3b7e19c,-0.3759155328875643
25,pitch,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.0,fc82d71fa3b7e19c,-0.3579617698964106
25,pitch,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.0,fc82d71fa3b7e19c,-0.3928006000655777
25,pitch,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.0,fc82d71fa3b7e19c,-0.399530065443231
25,pitch,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.0,fc82d71fa3b7e19c,-0.3895362363041517
26,yaw,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.06230468750000007,df5f748d0c9a6015,-0.2627938656019537
26,yaw,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.06230468750000007,df5f748d0c9a6015,-0.2718132283938821
26,yaw,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.06230468750000007,df5f748d0c9a6015,-0.26527307918301113
26,yaw,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.06230468750000007,df5f748d0c9a6015,-0.23791602093684205
26,yaw,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.06230468750000007,df5f748d0c9a6015,-0.24250062392751515
26,yaw,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.0,918d99c72d275717,-0.26652158375004165
26,yaw,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.0,918d99c72d275717,-0.2878672917529639
26,yaw,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.0,918d99c72d275717,-0.2850790779691137
26,yaw,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.0,918d99c72d275717,-0.24500108594406123
26,yaw,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.0,918d99c72d275717,-0.27812104143904337
27,throttle,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.0,6600f21448de470a,-0.2683487799393598
27,throttle,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.0,6600f21448de470a,-0.23688454328646702
27,throttle,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.0,6600f21448de470a,-0.2788024355970633
27,throttle,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.0,6600f21448de470a,-0.23908139721294552
27,throttle,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.0,6600f21448de470a,-0.2585511168966226
27,throttle,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.0,9092ebd70b7bb2da,-0.27194658933912574
27,throttle,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.0,9092ebd70b7bb2da,-0.2716936267594525
27,throttle,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.0,9092ebd70b7bb2da,-0.26269088260509443
27,throttle,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.0,9092ebd70b7bb2da,-0.27416241375731354
27,throttle,6,3.0,3.5,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.0,9092ebd70b7bb2da,-0.23111113978928222
28,roll,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.0,8b66a4a1d476e606,-0.36132012839519634
28,roll,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.0,8b66a4a1d476e606,-0.44514840286934554
28,roll,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.0,8b66a4a1d476e606,-0.32383745569386013
28,roll,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.0,8b66a4a1d476e606,-0.4245434798721639
28,roll,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.0,8b66a4a1d476e606,-0.41160648542488043
28,roll,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.0,232620558bb6271d,-0.16000361322152057
28,roll,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.0,232620558bb6271d,-0.17199958787765834
28,roll,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.0,232620558bb6271d,-0.18316215683808723
28,roll,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.0,232620558bb6271d,-0.17220101412887345
28,roll,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.0,232620558bb6271d,-0.10463015858833957
29,pitch,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.0,d13ee0d4073a2598,-0.16535673997480305
29,pitch,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.0,d13ee0d4073a2598,-0.1739691523907423
29,pitch,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.0,d13ee0d4073a2598,-0.1477769736048622
29,pitch,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.0,d13ee0d4073a2598,-0.18450578014972585
29,pitch,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.0,d13ee0d4073a2598,-0.1779377514670124
29,pitch,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.0,31d30a517f9d73b4,-0.38022556684683395
29,pitch,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.0,31d30a517f9d73b4,-0.4593575642157053
29,pitch,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.0,31d30a517f9d73b4,-0.43863771150931563
29,pitch,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.0,31d30a517f9d73b4,-0.40324043217435124
29,pitch,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.0,31d30a517f9d73b4,-0.4170429201721859
30,yaw,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.043990893572239426,69f2bd935574cbad,-0.24391887919888156
30,yaw,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.043990893572239426,69f2bd935574cbad,-0.2561970600196877
30,yaw,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.043990893572239426,69f2bd935574cbad,-0.2792554093632693
30,yaw,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.043990893572239426,69f2bd935574cbad,-0.27749621256815393
30,yaw,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.043990893572239426,69f2bd935574cbad,-0.25376413139311316
30,yaw,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.06230468750000001,5cce17977d7cc53b,-0.2633132217543883
30,yaw,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.06230468750000001,5cce17977d7cc53b,-0.2776456348281968
30,yaw,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.06230468750000001,5cce17977d7cc53b,-0.25526869614788006
30,yaw,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.06230468750000001,5cce17977d7cc53b,-0.28823693919820714
30,yaw,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.06230468750000001,5cce17977d7cc53b,-0.278383578234523
31,throttle,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.0,f5d9b75bea8a381f,-0.2582812823272733
31,throttle,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.0,f5d9b75bea8a381f,-0.2627976228173119
31,throttle,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.0,f5d9b75bea8a381f,-0.2746237918979373
31,throttle,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.0,f5d9b75bea8a381f,-0.2601221496713375
31,throttle,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.0,f5d9b75bea8a381f,-0.2678337846819485
31,throttle,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.0,08c7decc25c52f22,-0.2923549371423335
31,throttle,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.0,08c7decc25c52f22,-0.2481240758437422
31,throttle,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.0,08c7decc25c52f22,-0.22468356723783067
31,throttle,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.0,08c7decc25c52f22,-0.25004186033865317
31,throttle,7,3.5,4.0,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.0,08c7decc25c52f22,-0.2849073827887998
32,roll,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.0,facc38f61e327f60,-0.469769125370209
32,roll,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.0,facc38f61e327f60,-0.42636702499459567
32,roll,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.0,facc38f61e327f60,-0.4722390993914578
32,roll,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.0,facc38f61e327f60,-0.48495247106502903
32,roll,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.0,facc38f61e327f60,-0.4314003197895906
32,roll,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.0,311240af1c4f4eaa,-0.15797215045599833
32,roll,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.0,311240af1c4f4eaa,-0.15693505735941793
32,roll,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.0,311240af1c4f4eaa,-0.15431046173976637
32,roll,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.0,311240af1c4f4eaa,-0.12586233964113824
32,roll,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.0,311240af1c4f4eaa,-0.17206355617165192
33,pitch,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.0,db2b437cbf5f528b,-0.1533198807470586
33,pitch,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.0,db2b437cbf5f528b,-0.1336485874662663
33,pitch,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.0,db2b437cbf5f528b,-0.16652220302685117
33,pitch,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.0,db2b437cbf5f528b,-0.12884840721768231
33,pitch,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.0,db2b437cbf5f528b,-0.14606573919100385
33,pitch,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.0,b3fe78a66cfc3894,-0.4873709108775899
33,pitch,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.0,b3fe78a66cfc3894,-0.4619395664632311
33,pitch,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.0,b3fe78a66cfc3894,-0.41538700432900244
33,pitch,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.0,b3fe78a66cfc3894,-0.4207898900408147
33,pitch,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.0,b3fe78a66cfc3894,-0.4922049563108146
34,yaw,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.06230468750000001,d7aff42ea71c0b6e,-0.2503557629271318
34,yaw,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.06230468750000001,d7aff42ea71c0b6e,-0.25977624032446234
34,yaw,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.06230468750000001,d7aff42ea71c0b6e,-0.22605992021471022
34,yaw,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.06230468750000001,d7aff42ea71c0b6e,-0.21099697230204306
34,yaw,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.06230468750000001,d7aff42ea71c0b6e,-0.31107213069293005
34,yaw,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.043990893572239426,c9c5edc79cb538f6,-0.26611920921796006
34,yaw,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.043990893572239426,c9c5edc79cb538f6,-0.26208408890012613
34,yaw,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.043990893572239426,c9c5edc79cb538f6,-0.27725834057112464
34,yaw,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.043990893572239426,c9c5edc79cb538f6,-0.2947402075690413
34,yaw,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.043990893572239426,c9c5edc79cb538f6,-0.296262795653798
35,throttle,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.0,1919ac51dec464cb,-0.19802373093001813
35,throttle,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.0,1919ac51dec464cb,-0.2747783760661533
35,throttle,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.0,1919ac51dec464cb,-0.23820524628617368
35,throttle,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.0,1919ac51dec464cb,-0.26189212995780875
35,throttle,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.0,1919ac51dec464cb,-0.248683660346654
35,throttle,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.0,31bccc87330baa78,-0.2704919561684369
35,throttle,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,1,0.2,0.0,31bccc87330baa78,-0.2591940126702825
35,throttle,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,2,0.2,0.0,31bccc87330baa78,-0.26585144742222333
35,throttle,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,3,0.2,0.0,31bccc87330baa78,-0.24945592412686302
35,throttle,8,4.0,4.5,1,1.0,warm_anchor,3248eac8d31a9542,-,4,0.2,0.0,31bccc87330baa78,-0.18961167437257953
36,roll,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,0,0.2,0.0,4db8cf4ac6bbc333,-0.4446417925458326
36,roll,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,1,0.2,0.0,4db8cf4ac6bbc333,-0.3234891798377608
36,roll,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,2,0.2,0.0,4db8cf4ac6bbc333,-0.45197483446956666
36,roll,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,3,0.2,0.0,4db8cf4ac6bbc333,-0.5104427692325522
36,roll,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,+,4,0.2,0.0,4db8cf4ac6bbc333,-0.5291861810352156
36,roll,9,4.5,5.0,1,1.0,warm_anchor,3248eac8d31a9542,-,0,0.2,0.0,78e83a4a6f525227,-0.19644583561874995
