query_id,cache_tag,maneuver,axis,C_track_available,C_track_axis,baseline_nte_median,nte_threshold,peak_err_threshold_radps,high_err_duration_threshold_s,baseline_ratio_threshold,overlap_threshold_s,active_window_available,C_track_status,C_track_safe,C_track_violation,C_track_unavailable_reason,active_window_start_s,active_window_end_s,rms_sp,rms_err,nte,peak_err,high_err_duration_s,saturation_error_overlap_s,explicit_limit_or_saturation_during_high_error,baseline_ratio_ok,raw_log_path,nonlinear_observable,nonlinear_activated_in_active_window
0535b6bad6bfc1e8_px4_acro_roll_0_paramsac7a7cb0ee_Hboundary_roll_Hscale_0p55_Mstrong_P0_pulse_train_A0p9_repeat3_repeat0,Hboundary_roll_Hscale_0p55_Mstrong_P0_pulse_train_A0p9_repeat3_repeat0,pulse_train_A0p9_repeat3,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781007297.402,1781007299.41,0.661303291034876,0.25769926902128815,0.38968393551771624,0.8938755167965422,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_paramsac7a7cb0ee_Hboundary_roll_Hscale_0p55_Mstrong_P0_pulse_train_A0p9_repeat3_repeat0/raw_log.ulg,True,True
0535b6bad6bfc1e8_px4_acro_roll_0_paramsac7a7cb0ee_Hboundary_roll_Hscale_0p55_Mstrong_P0_pulse_train_A0p7_repeat3_repeat0,Hboundary_roll_Hscale_0p55_Mstrong_P0_pulse_train_A0p7_repeat3_repeat0,pulse_train_A0p7_repeat3,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781007347.746,1781007349.546,0.6205240633350508,0.2160078073544095,0.3481054484711844,0.8827152168378234,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_paramsac7a7cb0ee_Hboundary_roll_Hscale_0p55_Mstrong_P0_pulse_train_A0p7_repeat3_repeat0/raw_log.ulg,True,True
0535b6bad6bfc1e8_px4_acro_roll_0_paramsac7a7cb0ee_Hboundary_roll_Hscale_0p55_Mstrong_P0_pulse_train_A1p0_repeat3_repeat0,Hboundary_roll_Hscale_0p55_Mstrong_P0_pulse_train_A1p0_repeat3_repeat0,pulse_train_A1p0_repeat3,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781007374.846,1781007376.642,0.6439085019673367,0.20384350654745362,0.3165721619215301,0.8776347044622526,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_paramsac7a7cb0ee_Hboundary_roll_Hscale_0p55_Mstrong_P0_pulse_train_A1p0_repeat3_repeat0/raw_log.ulg,True,True
1a893b15d861806e_px4_acro_roll_0_paramsac7a7cb0ee_Hboundary_roll_Hscale_0p55_Mstrong_P0_reversal_A0p9_fast_repeat0,Hboundary_roll_Hscale_0p55_Mstrong_P0_reversal_A0p9_fast_repeat0,reversal_A0p9_fast,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781007414.48,1781007417.092,1.0580333637082715,0.22231424826484436,0.21012026264054792,0.8981624245643616,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/1a893b15d861806e_px4_acro_roll_0_paramsac7a7cb0ee_Hboundary_roll_Hscale_0p55_Mstrong_P0_reversal_A0p9_fast_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_stabilized_pitch_0_params4a9afdea90_Hboundary_pitch_Hscale_0p5_M0_hover_no_input_repeat0,Hboundary_pitch_Hscale_0p5_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,False,safe,True,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_params4a9afdea90_Hboundary_pitch_Hscale_0p5_M0_hover_no_input_repeat0/raw_log.ulg,,
8534bb1a14ed0591_px4_stabilized_pitch_0_params4a9afdea90_Hboundary_pitch_Hscale_0p5_Msmall_small_step_pitch_repeat0,Hboundary_pitch_Hscale_0p5_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781007489.111,1781007489.315,0.5325373052997194,0.36221900847761884,0.6801758390874737,0.7914253252092749,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_params4a9afdea90_Hboundary_pitch_Hscale_0p5_Msmall_small_step_pitch_repeat0/raw_log.ulg,True,True
f6e2f9116e805112_px4_stabilized_pitch_0_params4a9afdea90_Hboundary_pitch_Hscale_0p5_Mstrong_P0_pulse_train_A0p7_repeat3_repeat0,Hboundary_pitch_Hscale_0p5_Mstrong_P0_pulse_train_A0p7_repeat3_repeat0,pulse_train_A0p7_repeat3,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781007528.389,1781007530.377,0.8437091121413228,0.6005006687068781,0.711738986891839,2.156236320734024,0.20400023460388184,0.20400023460388184,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/f6e2f9116e805112_px4_stabilized_pitch_0_params4a9afdea90_Hboundary_pitch_Hscale_0p5_Mstrong_P0_pulse_train_A0p7_repeat3_repeat0/raw_log.ulg,True,True
f6e2f9116e805112_px4_stabilized_pitch_0_params4a9afdea90_Hboundary_pitch_Hscale_0p5_Mstrong_P0_pulse_train_A1p0_repeat3_repeat0,Hboundary_pitch_Hscale_0p5_Mstrong_P0_pulse_train_A1p0_repeat3_repeat0,pulse_train_A1p0_repeat3,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781007566.98,1781007568.768,0.8792200427070876,0.5455059951370697,0.6204430843699558,1.9195033237338066,0.09599995613098145,0.09599995613098145,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/f6e2f9116e805112_px4_stabilized_pitch_0_params4a9afdea90_Hboundary_pitch_Hscale_0p5_Mstrong_P0_pulse_train_A1p0_repeat3_repeat0/raw_log.ulg,True,True
1c2d1caedf9d81b3_px4_stabilized_pitch_0_params4a9afdea90_Hboundary_pitch_Hscale_0p5_Mstrong_P0_strong_doublet_A0p9_hold2_repeat0,Hboundary_pitch_Hscale_0p5_Mstrong_P0_strong_doublet_A0p9_hold2_repeat0,strong_doublet_A0p9_hold2,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781007602.436,1781007603.836,0.8356850847646148,0.5646328122582802,0.6756526143066426,2.1289631724357605,0.07999992370605469,0.07999992370605469,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/1c2d1caedf9d81b3_px4_stabilized_pitch_0_params4a9afdea90_Hboundary_pitch_Hscale_0p5_Mstrong_P0_strong_doublet_A0p9_hold2_repeat0/raw_log.ulg,True,True
f6e2f9116e805112_px4_stabilized_pitch_0_params4a9afdea90_Hboundary_pitch_Hscale_0p5_Mstrong_P0_pulse_train_A0p9_repeat3_repeat0,Hboundary_pitch_Hscale_0p5_Mstrong_P0_pulse_train_A0p9_repeat3_repeat0,pulse_train_A0p9_repeat3,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781007651.528,1781007653.324,0.8770282120432572,0.6305369510081056,0.7189471699423575,2.1212420910596848,0.11600017547607422,0.11600017547607422,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/f6e2f9116e805112_px4_stabilized_pitch_0_params4a9afdea90_Hboundary_pitch_Hscale_0p5_Mstrong_P0_pulse_train_A0p9_repeat3_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_acro_roll_0_params75415c9760_Hboundary_roll_Hscale_0p5_M0_hover_no_input_repeat0,Hboundary_roll_Hscale_0p5_M0_hover_no_input_repeat0,hover_no_input,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781007586.815,1781007589.735,0.04137134253805719,0.04456381704918871,0.17825526819675483,0.15343151918932563,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/7b6436b0c98f6238_px4_acro_roll_0_params75415c9760_Hboundary_roll_Hscale_0p5_M0_hover_no_input_repeat0/raw_log.ulg,True,True
77ddc9e0aa4f00eb_px4_acro_roll_0_params75415c9760_Hboundary_roll_Hscale_0p5_Msmall_small_step_roll_repeat0,Hboundary_roll_Hscale_0p5_Msmall_small_step_roll_repeat0,small_step_roll,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781007721.45,1781007721.658,0.3490658700466156,0.0274022894560886,0.07850177232288334,0.07204347848892212,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/77ddc9e0aa4f00eb_px4_acro_roll_0_params75415c9760_Hboundary_roll_Hscale_0p5_Msmall_small_step_roll_repeat0/raw_log.ulg,True,True
0535b6bad6bfc1e8_px4_acro_roll_0_params75415c9760_Hboundary_roll_Hscale_0p5_Mstrong_P0_pulse_train_A0p9_repeat3_repeat0,Hboundary_roll_Hscale_0p5_Mstrong_P0_pulse_train_A0p9_repeat3_repeat0,pulse_train_A0p9_repeat3,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781007771.868,1781007773.652,0.663327177300125,0.25151220788837747,0.3791676513422573,0.8818834910796441,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params75415c9760_Hboundary_roll_Hscale_0p5_Mstrong_P0_pulse_train_A0p9_repeat3_repeat0/raw_log.ulg,True,True
0535b6bad6bfc1e8_px4_acro_roll_0_params75415c9760_Hboundary_roll_Hscale_0p5_Mstrong_P0_pulse_train_A0p7_repeat3_repeat0,Hboundary_roll_Hscale_0p5_Mstrong_P0_pulse_train_A0p7_repeat3_repeat0,pulse_train_A0p7_repeat3,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781007809.192,1781007811.176,0.6679497222663171,0.23611101061744388,0.353486202249373,0.8924125670942638,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params75415c9760_Hboundary_roll_Hscale_0p5_Mstrong_P0_pulse_train_A0p7_repeat3_repeat0/raw_log.ulg,True,True
0535b6bad6bfc1e8_px4_acro_roll_0_params75415c9760_Hboundary_roll_Hscale_0p5_Mstrong_P0_pulse_train_A1p0_repeat3_repeat0,Hboundary_roll_Hscale_0p5_Mstrong_P0_pulse_train_A1p0_repeat3_repeat0,pulse_train_A1p0_repeat3,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781007839.375,1781007841.171,0.6569180687614254,0.20833534110867472,0.3171405248473023,0.8826884757727385,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params75415c9760_Hboundary_roll_Hscale_0p5_Mstrong_P0_pulse_train_A1p0_repeat3_repeat0/raw_log.ulg,True,True
1a893b15d861806e_px4_acro_roll_0_params75415c9760_Hboundary_roll_Hscale_0p5_Mstrong_P0_reversal_A0p9_fast_repeat0,Hboundary_roll_Hscale_0p5_Mstrong_P0_reversal_A0p9_fast_repeat0,reversal_A0p9_fast,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781007877.514,1781007880.31,1.0560305234890908,0.21059934229379265,0.1994254309979405,0.8999609351158142,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/1a893b15d861806e_px4_acro_roll_0_params75415c9760_Hboundary_roll_Hscale_0p5_Mstrong_P0_reversal_A0p9_fast_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_stabilized_pitch_0_params3f245aaa37_Hstar_boundary_pitch_att_p_x2_x2_M0_hover_no_input_repeat0,Hstar_boundary_pitch_att_p_x2_x2_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781007820.233,1781007823.393,0.04059865138634643,0.043474309056123844,0.17389723622449538,0.14041711576282978,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_params3f245aaa37_Hstar_boundary_pitch_att_p_x2_x2_M0_hover_no_input_repeat0/raw_log.ulg,True,True
8534bb1a14ed0591_px4_stabilized_pitch_0_params3f245aaa37_Hstar_boundary_pitch_att_p_x2_x2_Msmall_small_step_pitch_repeat0,Hstar_boundary_pitch_att_p_x2_x2_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,False,safe,True,False,,1781007954.33,1781007954.33,0.0,0.0,0.0,0.0,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_params3f245aaa37_Hstar_boundary_pitch_att_p_x2_x2_Msmall_small_step_pitch_repeat0/raw_log.ulg,,
7b6436b0c98f6238_px4_stabilized_pitch_0_params649cbb3284_Hstar_boundary_pitch_rate_d_high_x2p5_M0_hover_no_input_repeat0,Hstar_boundary_pitch_rate_d_high_x2p5_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781007898.772,1781008004.636,0.06206590980543425,0.9269246283062177,3.7076985132248708,1.7493357472121716,44.94799876213074,44.94799876213074,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_params649cbb3284_Hstar_boundary_pitch_rate_d_high_x2p5_M0_hover_no_input_repeat0/raw_log.ulg,True,True
8534bb1a14ed0591_px4_stabilized_pitch_0_params649cbb3284_Hstar_boundary_pitch_rate_d_high_x2p5_Msmall_small_step_pitch_repeat0,Hstar_boundary_pitch_rate_d_high_x2p5_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008030.143,1781008030.347,0.5403339884194025,1.121376179851972,2.075338964206652,1.6556397080421448,0.12400007247924805,0.12400007247924805,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_params649cbb3284_Hstar_boundary_pitch_rate_d_high_x2p5_Msmall_small_step_pitch_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_stabilized_pitch_0_params8a851a0422_Hstar_boundary_pitch_rate_d_high_x1p75_M0_hover_no_input_repeat0,Hstar_boundary_pitch_rate_d_high_x1p75_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781007976.086,1781008079.746,0.06419707229589898,1.1540024704480523,4.616009881792209,1.7110918499529362,58.43199968338013,58.41599988937378,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_params8a851a0422_Hstar_boundary_pitch_rate_d_high_x1p75_M0_hover_no_input_repeat0/raw_log.ulg,True,True
8534bb1a14ed0591_px4_stabilized_pitch_0_params8a851a0422_Hstar_boundary_pitch_rate_d_high_x1p75_Msmall_small_step_pitch_repeat0,Hstar_boundary_pitch_rate_d_high_x1p75_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008105.936,1781008106.14,0.4927939969217893,1.2115567072914006,2.4585459945927166,1.8029325157403946,0.07999992370605469,0.07999992370605469,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_params8a851a0422_Hstar_boundary_pitch_rate_d_high_x1p75_Msmall_small_step_pitch_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_stabilized_pitch_0_params8d3514824c_Hstar_boundary_pitch_rate_d_high_x1p375_M0_hover_no_input_repeat0,Hstar_boundary_pitch_rate_d_high_x1p375_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008048.778,1781008160.578,0.062301113845735785,1.0598781698536248,4.239512679414499,1.6641506403684616,57.69599676132202,57.69599676132202,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_params8d3514824c_Hstar_boundary_pitch_rate_d_high_x1p375_M0_hover_no_input_repeat0/raw_log.ulg,True,True
8534bb1a14ed0591_px4_stabilized_pitch_0_params8d3514824c_Hstar_boundary_pitch_rate_d_high_x1p375_Msmall_small_step_pitch_repeat0,Hstar_boundary_pitch_rate_d_high_x1p375_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008180.233,1781008180.433,0.46325319577588947,1.0378068836678986,2.240258444261147,1.641479104757309,0.059999942779541016,0.059999942779541016,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_params8d3514824c_Hstar_boundary_pitch_rate_d_high_x1p375_Msmall_small_step_pitch_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_stabilized_pitch_0_params24c6f030c6_Hstar_boundary_pitch_rate_d_high_x1p188_M0_hover_no_input_repeat0,Hstar_boundary_pitch_rate_d_high_x1p188_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,False,safe,True,False,,1781008123.943,1781008123.943,0.0,0.0,0.0,0.0,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_params24c6f030c6_Hstar_boundary_pitch_rate_d_high_x1p188_M0_hover_no_input_repeat0/raw_log.ulg,,
8534bb1a14ed0591_px4_stabilized_pitch_0_params24c6f030c6_Hstar_boundary_pitch_rate_d_high_x1p188_Msmall_small_step_pitch_repeat0,Hstar_boundary_pitch_rate_d_high_x1p188_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008258.525,1781008258.725,0.2826974045765062,0.23063901175935,0.815851182308723,0.3383636623620987,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_params24c6f030c6_Hstar_boundary_pitch_rate_d_high_x1p188_Msmall_small_step_pitch_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_stabilized_pitch_0_paramse1e46917db_Hstar_boundary_pitch_rate_i_x3_M0_hover_no_input_repeat0,Hstar_boundary_pitch_rate_i_x3_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008200.993,1781008203.993,0.01942638387103187,0.022877994859120333,0.09151197943648133,0.09942185040563345,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_paramse1e46917db_Hstar_boundary_pitch_rate_i_x3_M0_hover_no_input_repeat0/raw_log.ulg,True,True
8534bb1a14ed0591_px4_stabilized_pitch_0_paramse1e46917db_Hstar_boundary_pitch_rate_i_x3_Msmall_small_step_pitch_repeat0,Hstar_boundary_pitch_rate_i_x3_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008332.613,1781008332.829,0.46338401576712057,0.2721057683147658,0.5872144032942128,0.5875594466924667,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_paramse1e46917db_Hstar_boundary_pitch_rate_i_x3_Msmall_small_step_pitch_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_stabilized_pitch_0_params94b5513b8a_Hstar_boundary_pitch_rate_d_low_x0p35_M0_hover_no_input_repeat0,Hstar_boundary_pitch_rate_d_low_x0p35_M0_hover_no_input_repeat0,hover_no_input,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,False,safe,True,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/7b6436b0c98f6238_px4_stabilized_pitch_0_params94b5513b8a_Hstar_boundary_pitch_rate_d_low_x0p35_M0_hover_no_input_repeat0/raw_log.ulg,,
8534bb1a14ed0591_px4_stabilized_pitch_0_params94b5513b8a_Hstar_boundary_pitch_rate_d_low_x0p35_Msmall_small_step_pitch_repeat0,Hstar_boundary_pitch_rate_d_low_x0p35_Msmall_small_step_pitch_repeat0,small_step_pitch,pitch,True,pitch,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008408.998,1781008409.198,0.29160426807461176,0.08957740440324512,0.3071882486312761,0.21291258931159973,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/8534bb1a14ed0591_px4_stabilized_pitch_0_params94b5513b8a_Hstar_boundary_pitch_rate_d_low_x0p35_Msmall_small_step_pitch_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_acro_roll_0_paramse8544f757b_Hstar_boundary_roll_rate_p_x3_M0_hover_no_input_repeat0,Hstar_boundary_roll_rate_p_x3_M0_hover_no_input_repeat0,hover_no_input,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008351.458,1781008365.474,0.15847075964124568,1.277651088561782,5.110604354247128,2.244127795100212,7.284000635147095,7.284000635147095,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/7b6436b0c98f6238_px4_acro_roll_0_paramse8544f757b_Hstar_boundary_roll_rate_p_x3_M0_hover_no_input_repeat0/raw_log.ulg,True,True
77ddc9e0aa4f00eb_px4_acro_roll_0_paramse8544f757b_Hstar_boundary_roll_rate_p_x3_Msmall_small_step_roll_repeat0,Hstar_boundary_roll_rate_p_x3_Msmall_small_step_roll_repeat0,small_step_roll,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008483.787,1781008483.967,0.3490658700466156,1.2810944750700781,3.670065122376461,1.892737239599228,0.10800027847290039,0.10800027847290039,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/77ddc9e0aa4f00eb_px4_acro_roll_0_paramse8544f757b_Hstar_boundary_roll_rate_p_x3_Msmall_small_step_roll_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_acro_roll_0_paramse8544f757b_Hstar_boundary_roll_rate_p_x2_M0_hover_no_input_repeat0,Hstar_boundary_roll_rate_p_x2_M0_hover_no_input_repeat0,hover_no_input,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008428.453,1781008442.233,0.16043940779121726,1.2376187255995885,4.950474902398354,2.2198501378297806,6.4760003089904785,6.4760003089904785,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/7b6436b0c98f6238_px4_acro_roll_0_paramse8544f757b_Hstar_boundary_roll_rate_p_x2_M0_hover_no_input_repeat0/raw_log.ulg,True,True
77ddc9e0aa4f00eb_px4_acro_roll_0_paramse8544f757b_Hstar_boundary_roll_rate_p_x2_Msmall_small_step_roll_repeat0,Hstar_boundary_roll_rate_p_x2_Msmall_small_step_roll_repeat0,small_step_roll,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008557.824,1781008558.016,0.3490658700466156,1.1909444398564302,3.41180430987821,1.638361245393753,0.11599993705749512,0.11599993705749512,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/77ddc9e0aa4f00eb_px4_acro_roll_0_paramse8544f757b_Hstar_boundary_roll_rate_p_x2_Msmall_small_step_roll_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_acro_roll_0_params056274a843_Hstar_boundary_roll_rate_p_x1p5_M0_hover_no_input_repeat0,Hstar_boundary_roll_rate_p_x1p5_M0_hover_no_input_repeat0,hover_no_input,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008501.132,1781008502.452,0.045463943374956364,0.04626929370072673,0.18507717480290692,0.12212559836916625,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/7b6436b0c98f6238_px4_acro_roll_0_params056274a843_Hstar_boundary_roll_rate_p_x1p5_M0_hover_no_input_repeat0/raw_log.ulg,True,True
77ddc9e0aa4f00eb_px4_acro_roll_0_params056274a843_Hstar_boundary_roll_rate_p_x1p5_Msmall_small_step_roll_repeat0,Hstar_boundary_roll_rate_p_x1p5_Msmall_small_step_roll_repeat0,small_step_roll,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008634.055,1781008634.255,0.3490658700466156,0.08347211569367159,0.23912998335392802,0.13582901159922284,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/77ddc9e0aa4f00eb_px4_acro_roll_0_params056274a843_Hstar_boundary_roll_rate_p_x1p5_Msmall_small_step_roll_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_acro_roll_0_paramse8544f757b_Hstar_boundary_roll_rate_p_x1p75_M0_hover_no_input_repeat0,Hstar_boundary_roll_rate_p_x1p75_M0_hover_no_input_repeat0,hover_no_input,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008576.297,1781008589.641,0.16283287891999093,1.2575979371546577,5.030391748618631,2.283636152744293,6.4720001220703125,6.4720001220703125,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/7b6436b0c98f6238_px4_acro_roll_0_paramse8544f757b_Hstar_boundary_roll_rate_p_x1p75_M0_hover_no_input_repeat0/raw_log.ulg,True,True
77ddc9e0aa4f00eb_px4_acro_roll_0_paramse8544f757b_Hstar_boundary_roll_rate_p_x1p75_Msmall_small_step_roll_repeat0,Hstar_boundary_roll_rate_p_x1p75_Msmall_small_step_roll_repeat0,small_step_roll,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008709.419,1781008709.627,0.3490658700466156,1.1196479182782757,3.207554832355147,1.6484444439411163,0.06800007820129395,0.06800007820129395,True,False,runs/mantis_Hboundary_px4_seed0_v0/queries/77ddc9e0aa4f00eb_px4_acro_roll_0_paramse8544f757b_Hstar_boundary_roll_rate_p_x1p75_Msmall_small_step_roll_repeat0/raw_log.ulg,True,True
7b6436b0c98f6238_px4_acro_roll_0_params582ac041fa_Hstar_boundary_roll_att_p_boundary_rate_p_x1p5_M0_hover_no_input_repeat0,Hstar_boundary_roll_att_p_boundary_rate_p_x1p5_M0_hover_no_input_repeat0,hover_no_input,roll,True,roll,,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781008653.118,1781008653.138,0.08111559751423289,0.08384973596617222,0.3353989438646889,0.08800582960247993,0.0,0.0,False,False,runs/mantis_Hboundary_px4_seed0_v0/queries/7b6436b0c98f6238_px4_acro_roll_0_params582ac041fa_Hstar_boundary_roll_att_p_boundary_rate_p_x1p5_M0_hover_no_input_repeat0/raw_log.ulg,True,True
