label,repeat_idx,alpha,theta_hash,query_id,cache_tag,query_total_wall_time_s,robustness_post_neutral_xy_drift,robustness_post_neutral_alt_drift,robustness_post_neutral_xy_velocity
a350,0,0.35,6a5c507dfcb258d3,6a5c507dfcb258d3_px4_position_0_stage1_redo_verify_a350_alpha_0.35000000_repeat0,stage1_redo_verify_a350_alpha_0.35000000_repeat0,18.450480181985768,1.5644434845834905,0.9443850517272949,0.48169220827697523
a350,1,0.35,6a5c507dfcb258d3,6a5c507dfcb258d3_px4_position_0_stage1_redo_verify_a350_alpha_0.35000000_repeat1,stage1_redo_verify_a350_alpha_0.35000000_repeat1,18.406250509025995,1.4324589302931412,0.9392824172973633,0.38151151248847914
a350,2,0.35,6a5c507dfcb258d3,6a5c507dfcb258d3_px4_position_0_stage1_redo_verify_a350_alpha_0.35000000_repeat2,stage1_redo_verify_a350_alpha_0.35000000_repeat2,18.60411503299838,1.5337588443529782,0.953864574432373,0.41751469823190557
