label,description,active_channel,sign,theta_hash,theta_path,repeats,point_elapsed_wall_time_s,max_abs_theta,amplitude_class,support_size_abs_gt_0p1,active_channels_abs_gt_0p1,robustness_class,tier1_robustness_class,tier2_robustness_class,tier2_nondecay_robust,rho_margin_2sigma_post_neutral_yaw_rate,tier_metric_residual_rate_property,tier_metric_residual_rate_unit,tier_metric_tier2_nondecay_ratio,tier_metric_tier2_rule,tier_metric_threshold_mean,tier_metric_threshold_std,tier_metric_threshold_min,tier_metric_threshold_max,tier_metric_tail_start_peak_abs_rate_mean,tier_metric_tail_start_peak_abs_rate_std,tier_metric_tail_start_peak_abs_rate_min,tier_metric_tail_start_peak_abs_rate_max,tier_metric_terminal_peak_abs_rate_mean,tier_metric_terminal_peak_abs_rate_std,tier_metric_terminal_peak_abs_rate_min,tier_metric_terminal_peak_abs_rate_max,tier_metric_rho_tier1_mean,tier_metric_rho_tier1_std,tier_metric_rho_tier1_min,tier_metric_rho_tier1_max,tier_metric_nondecay_ratio_margin_mean,tier_metric_nondecay_ratio_margin_std,tier_metric_nondecay_ratio_margin_min,tier_metric_nondecay_ratio_margin_max,tier_metric_nondecay_slope_margin_mean,tier_metric_nondecay_slope_margin_std,tier_metric_nondecay_slope_margin_min,tier_metric_nondecay_slope_margin_max,tier_metric_tier2_nondecay_ratio_robust,tier_metric_tier2_nondecay_slope_robust,rho_mean_post_neutral_xy_drift,rho_std_post_neutral_xy_drift,rho_min_post_neutral_xy_drift,rho_max_post_neutral_xy_drift,rho_nonpositive_post_neutral_xy_drift,rho_mean_post_neutral_alt_drift,rho_std_post_neutral_alt_drift,rho_min_post_neutral_alt_drift,rho_max_post_neutral_alt_drift,rho_nonpositive_post_neutral_alt_drift,rho_mean_post_neutral_xy_velocity,rho_std_post_neutral_xy_velocity,rho_min_post_neutral_xy_velocity,rho_max_post_neutral_xy_velocity,rho_nonpositive_post_neutral_xy_velocity,rho_mean_post_neutral_climb_rate,rho_std_post_neutral_climb_rate,rho_min_post_neutral_climb_rate,rho_max_post_neutral_climb_rate,rho_nonpositive_post_neutral_climb_rate,rho_mean_post_neutral_yaw_rate,rho_std_post_neutral_yaw_rate,rho_min_post_neutral_yaw_rate,rho_max_post_neutral_yaw_rate,rho_nonpositive_post_neutral_yaw_rate
zero_anchor,neutral zero input,yaw,0,7b6436b0c98f6238,artifacts/residual_rate_yaw_rate_seed0_v0/thetas/phase0_zero_anchor_7b6436b0c98f6238.npy,5,102.77897942799609,0.0,interior,0,,robust_safe,robust_safe,not_tier1_violation,False,0.24957010217440467,post_neutral_yaw_rate,rad/s,0.8,tier1 robust and (ratio margin robust >= 0 or slope margin robust >= 0),0.261799388,0.0,0.261799388,0.261799388,0.016898176446557,0.003420356229598505,0.0137330368161201,0.0206370800733566,0.01491662897169586,0.0013436715730502766,0.0135413771495223,0.0171265564858913,0.24688275902830417,0.001343671573050269,0.24467283151410874,0.24825801085047772,0.0013980878144502589,0.003579919006252463,-0.0028886133804917006,0.0057591192424297,3.111168446927232e-05,6.3036933661256e-05,-6.30283184014511e-05,9.893618559751288e-05,False,False,1.937805300624984,0.018029542188731842,1.9150958598302115,1.9646988788753588,0,0.9913264274597168,0.003507487702904351,0.9864330291748047,0.9947724342346191,0,0.9642723076218356,0.010144012195590479,0.9522521676140231,0.9775579952313218,0,0.292164315469563,0.002393539100762932,0.28826649878174065,0.2945379761047661,0,0.24688275902830412,0.0013436715730502833,0.24467283151410868,0.24825801085047772,0
yaw_pos_full,saturated positive yaw,yaw,1,2179b4bc58a97941,artifacts/residual_rate_yaw_rate_seed0_v0/thetas/phase0_yaw_pos_full_2179b4bc58a97941.npy,5,102.5357829659988,1.0,saturated,10,yaw,robust_safe,robust_safe,not_tier1_violation,False,0.2532434702336239,post_neutral_yaw_rate,rad/s,0.8,tier1 robust and (ratio margin robust >= 0 or slope margin robust >= 0),0.261799388,0.0,0.261799388,0.261799388,2.6565504550933836,0.008009026447157055,2.6497085094451904,2.669376373291016,0.015256010182201818,0.003350046207912851,0.0116757908836007,0.0199276264756917,0.2465433778177982,0.0033500462079128542,0.2418717615243083,0.2501235971163993,-2.1099843538925054,0.005793709310849001,-2.1155734721571213,-2.1036839600652457,-0.10226897204743009,0.0033389365334087176,-0.1068532205036875,-0.09899286936568569,False,False,1.9124724881914315,0.020170797639440664,1.8849463835984324,1.9392412694439416,0,0.9896471977233887,0.00381620518266145,0.9843349456787109,0.9940476417541504,0,0.8811691265986884,0.025953619710209316,0.8407695577381289,0.9129090863968337,0,0.2912128304131329,0.005019467716555232,0.28418402671813964,0.2981345352716744,0,0.24654337781779817,0.0033500462079128815,0.24187176152430823,0.2501235971163993,0
yaw_neg_full,saturated negative yaw,yaw,-1,77d98d619068d70e,artifacts/residual_rate_yaw_rate_seed0_v0/thetas/phase0_yaw_neg_full_77d98d619068d70e.npy,5,102.90421128599701,1.0,saturated,10,yaw,robust_safe,robust_safe,not_tier1_violation,False,0.2495881846421969,post_neutral_yaw_rate,rad/s,0.8,tier1 robust and (ratio margin robust >= 0 or slope margin robust >= 0),0.261799388,0.0,0.261799388,0.261799388,2.6539682865142824,0.003663444060068245,2.648961067199707,2.6592273712158203,0.017104221135377844,0.0024465088887873506,0.0142730213701725,0.0203879512846469,0.24469516686462217,0.0024465088887873536,0.24141143671535312,0.24752636662982752,-2.1060704080760475,0.004345461469756832,-2.111412724852562,-2.1003776773810388,-0.10161928485600477,0.00477875630566378,-0.10861231608195407,-0.09600540372043079,False,False,1.9275140068303582,0.015348212658411612,1.9023336988283217,1.943892268368292,0,0.990147590637207,0.0059800375573044896,0.9825839996337891,0.9972233772277832,0,0.8850403987249746,0.02095739643790311,0.8517794124764201,0.9056863050984607,0,0.29309249576181173,0.0019291986036741623,0.2908785782754421,0.29516871385276316,0,0.24469516686462214,0.0024465088887873827,0.24141143671535303,0.24752636662982752,0
