eval_id,point_index,arm,stage,label,repeat_idx,theta_hash,query_id,cache_tag,query_retry_count,repeat_elapsed_wall_time_s,robustness_post_neutral_xy_drift,robustness_post_neutral_alt_drift,robustness_post_neutral_xy_velocity,meta_scenario_id,meta_seed,meta_query_type,meta_theta_hash,meta_cache_tag,meta_wall_time_s,meta_prepare_wall_time_s,meta_run_wall_time_s,meta_parse_wall_time_s,meta_shutdown_wall_time_s,meta_total_wall_time_s,meta_adapter_arm_request_count,meta_adapter_arm_retry_count,meta_adapter_mode_switch_request_count_total,meta_adapter_mode_switch_retry_count_total,meta_adapter_mode_switch_POSCTL_request_count,meta_adapter_mode_switch_POSCTL_retry_count
3,3,A,uniform_random,sample0004,1,fe2f1c8d97744701,fe2f1c8d97744701_px4_position_2_direction_a_A_uniform_random_00003_sample0004_repeat1,direction_a_A_uniform_random_00003_sample0004_repeat1,0,18.715764666092582,0.70664910470393,0.964087963104248,-0.35065982520603534,px4_position,2,direction_a_probe,fe2f1c8d97744701,direction_a_A_uniform_random_00003_sample0004_repeat1,3.1040980729740113,14.498239842941985,3.1040980729740113,0.010632280027493834,1.0686416630633175,18.681620339048095,2,1,2,0,2,0
3,3,A,uniform_random,sample0004,2,fe2f1c8d97744701,fe2f1c8d97744701_px4_position_2_direction_a_A_uniform_random_00003_sample0004_repeat2,direction_a_A_uniform_random_00003_sample0004_repeat2,0,18.78540031891316,0.5561613693385499,0.9777626991271973,-0.44631711537286,px4_position,2,direction_a_probe,fe2f1c8d97744701,direction_a_A_uniform_random_00003_sample0004_repeat2,3.0559376201126724,14.628070869017392,3.0559376201126724,0.011207740986719728,1.0548401980195194,18.750064812018536,2,1,2,0,2,0
3,3,A,uniform_random,sample0004,3,fe2f1c8d97744701,fe2f1c8d97744701_px4_position_2_direction_a_A_uniform_random_00003_sample0004_repeat3,direction_a_A_uniform_random_00003_sample0004_repeat3,0,18.791075941058807,0.5383561016735456,0.9616408348083496,-0.45938861404071774,px4_position,2,direction_a_probe,fe2f1c8d97744701,direction_a_A_uniform_random_00003_sample0004_repeat3,3.033508958062157,14.64095198304858,3.033508958062157,0.012031808961182833,1.067235894035548,18.753736036014743,2,1,2,0,2,0
3,3,A,uniform_random,sample0004,4,fe2f1c8d97744701,fe2f1c8d97744701_px4_position_2_direction_a_A_uniform_random_00003_sample0004_repeat4,direction_a_A_uniform_random_00003_sample0004_repeat4,0,18.650788106955588,0.7052127321540582,0.9741725921630859,-0.3300507528800032,px4_position,2,direction_a_probe,fe2f1c8d97744701,direction_a_A_uniform_random_00003_sample0004_repeat4,3.1175770059926435,14.44793516700156,3.1175770059926435,0.011447460972703993,1.0391913420753554,18.616159104043618,2,1,3,1,3,1
4,4,A,uniform_random,sample0005,0,f8fdf5ef06f75bde,f8fdf5ef06f75bde_px4_position_2_direction_a_A_uniform_random_00004_sample0005_repeat0,direction_a_A_uniform_random_00004_sample0005_repeat0,0,18.95996060804464,1.6419776734567322,0.984952449798584,0.40334078381089766,px4_position,2,direction_a_probe,f8fdf5ef06f75bde,direction_a_A_uniform_random_00004_sample0005_repeat0,3.0713678729953244,14.758471802109852,3.0713678729953244,0.014635563944466412,1.0797228770097718,18.924206276074983,2,1,3,1,3,1
4,4,A,uniform_random,sample0005,1,f8fdf5ef06f75bde,f8fdf5ef06f75bde_px4_position_2_direction_a_A_uniform_random_00004_sample0005_repeat1,direction_a_A_uniform_random_00004_sample0005_repeat1,0,18.576169595005922,1.6468930371864818,0.990966796875,0.3895412929484945,px4_position,2,direction_a_probe,f8fdf5ef06f75bde,direction_a_A_uniform_random_00004_sample0005_repeat1,3.043576880940236,14.448857214068994,3.043576880940236,0.012473645969294012,1.0409039969090372,18.545818586018868,2,1,3,1,3,1
4,4,A,uniform_random,sample0005,2,f8fdf5ef06f75bde,f8fdf5ef06f75bde_px4_position_2_direction_a_A_uniform_random_00004_sample0005_repeat2,direction_a_A_uniform_random_00004_sample0005_repeat2,0,18.867964672041126,1.6497982426790743,0.994659423828125,0.4311794468369239,px4_position,2,direction_a_probe,f8fdf5ef06f75bde,direction_a_A_uniform_random_00004_sample0005_repeat2,3.13585109799169,14.645314385998063,3.13585109799169,0.011780977016314864,1.043514069984667,18.83646875503473,2,1,3,1,3,1
4,4,A,uniform_random,sample0005,3,f8fdf5ef06f75bde,f8fdf5ef06f75bde_px4_position_2_direction_a_A_uniform_random_00004_sample0005_repeat3,direction_a_A_uniform_random_00004_sample0005_repeat3,0,20.946271331049502,1.6492871389893016,0.994361400604248,0.4236750230213475,px4_position,2,direction_a_probe,f8fdf5ef06f75bde,direction_a_A_uniform_random_00004_sample0005_repeat3,3.049144148011692,16.790551643935032,3.049144148011692,0.012522998033091426,1.0527677329955623,20.904993242933415,3,2,4,2,4,2
4,4,A,uniform_random,sample0005,4,f8fdf5ef06f75bde,f8fdf5ef06f75bde_px4_position_2_direction_a_A_uniform_random_00004_sample0005_repeat4,direction_a_A_uniform_random_00004_sample0005_repeat4,0,18.65607074298896,1.6015488084000642,0.9976701736450195,0.37840750460702277,px4_position,2,direction_a_probe,f8fdf5ef06f75bde,direction_a_A_uniform_random_00004_sample0005_repeat4,3.0443351729772985,14.551290353061631,3.0443351729772985,0.01175704796332866,1.01981985301245,18.627210331032984,2,1,3,1,3,1
5,5,A,uniform_random,sample0006,0,d38256aa23776d95,d38256aa23776d95_px4_position_2_direction_a_A_uniform_random_00005_sample0006_repeat0,direction_a_A_uniform_random_00005_sample0006_repeat0,0,19.015802506939508,0.8454642725874892,0.508601188659668,-0.09020679465220671,px4_position,2,direction_a_probe,d38256aa23776d95,direction_a_A_uniform_random_00005_sample0006_repeat0,3.063036854029633,14.881572961923666,3.063036854029633,0.0106722810305655,1.033653466962278,18.988943372038193,2,1,2,0,2,0
5,5,A,uniform_random,sample0006,1,d38256aa23776d95,d38256aa23776d95_px4_position_2_direction_a_A_uniform_random_00005_sample0006_repeat1,direction_a_A_uniform_random_00005_sample0006_repeat1,0,20.543579849996604,0.8951933832467835,0.5473136901855469,-0.0851977294820927,px4_position,2,direction_a_probe,d38256aa23776d95,direction_a_A_uniform_random_00005_sample0006_repeat1,3.0878753979923204,16.37854847300332,3.0878753979923204,0.01199183997232467,1.0388054130598903,20.5172281319974,3,2,2,0,2,0
5,5,A,uniform_random,sample0006,2,d38256aa23776d95,d38256aa23776d95_px4_position_2_direction_a_A_uniform_random_00005_sample0006_repeat2,direction_a_A_uniform_random_00005_sample0006_repeat2,0,18.741233940934762,0.845796934979197,0.5037617683410645,-0.1150151717053185,px4_position,2,direction_a_probe,d38256aa23776d95,direction_a_A_uniform_random_00005_sample0006_repeat2,3.0400164750171825,14.556729156989604,3.0400164750171825,0.01273392594885081,1.1022328881081194,18.711720413994044,2,1,2,0,2,0
5,5,A,uniform_random,sample0006,3,d38256aa23776d95,d38256aa23776d95_px4_position_2_direction_a_A_uniform_random_00005_sample0006_repeat3,direction_a_A_uniform_random_00005_sample0006_repeat3,0,19.16215557407122,0.9367767739875708,0.4842677116394043,-0.038685509396815254,px4_position,2,direction_a_probe,d38256aa23776d95,direction_a_A_uniform_random_00005_sample0006_repeat3,3.055510679958388,15.015973350964487,3.055510679958388,0.011676230002194643,1.0511427440214902,19.134310237015598,2,1,3,1,3,1
5,5,A,uniform_random,sample0006,4,d38256aa23776d95,d38256aa23776d95_px4_position_2_direction_a_A_uniform_random_00005_sample0006_repeat4,direction_a_A_uniform_random_00005_sample0006_repeat4,0,18.914713297970593,0.8878938809234453,0.3666672706604004,-0.04885966537780084,px4_position,2,direction_a_probe,d38256aa23776d95,direction_a_A_uniform_random_00005_sample0006_repeat4,3.138391032931395,14.649562738020904,3.138391032931395,0.015281109022907913,1.067445880966261,18.870689624920487,2,1,3,1,3,1
6,6,A,uniform_random,sample0007,0,2bf9209ebbd91daa,2bf9209ebbd91daa_px4_position_2_direction_a_A_uniform_random_00006_sample0007_repeat0,direction_a_A_uniform_random_00006_sample0007_repeat0,0,18.820647452957928,1.4174474235966938,0.9719491004943848,0.36261202894168987,px4_position,2,direction_a_probe,2bf9209ebbd91daa,direction_a_A_uniform_random_00006_sample0007_repeat0,3.0376574739348143,14.671023290022276,3.0376574739348143,0.012386637972667813,1.0639475990319625,18.785021401010454,2,1,2,0,2,0
6,6,A,uniform_random,sample0007,1,2bf9209ebbd91daa,2bf9209ebbd91daa_px4_position_2_direction_a_A_uniform_random_00006_sample0007_repeat1,direction_a_A_uniform_random_00006_sample0007_repeat1,0,18.66272866993677,1.4606565004481697,0.9589614868164062,0.3460182281499391,px4_position,2,direction_a_probe,2bf9209ebbd91daa,direction_a_A_uniform_random_00006_sample0007_repeat1,3.0858489929232746,14.468319911975414,3.0858489929232746,0.013155219960026443,1.0557916209800169,18.62312419398222,2,1,2,0,2,0
6,6,A,uniform_random,sample0007,2,2bf9209ebbd91daa,2bf9209ebbd91daa_px4_position_2_direction_a_A_uniform_random_00006_sample0007_repeat2,direction_a_A_uniform_random_00006_sample0007_repeat2,0,21.09916839201469,1.533239594309057,0.9630122184753418,0.3525993604663835,px4_position,2,direction_a_probe,2bf9209ebbd91daa,direction_a_A_uniform_random_00006_sample0007_repeat2,3.0526587220374495,16.965424364898354,3.0526587220374495,0.011061902972869575,1.0405821590684354,21.069736237055622,3,2,3,1,3,1
6,6,A,uniform_random,sample0007,3,2bf9209ebbd91daa,2bf9209ebbd91daa_px4_position_2_direction_a_A_uniform_random_00006_sample0007_repeat3,direction_a_A_uniform_random_00006_sample0007_repeat3,0,18.51264619093854,1.454869525894086,0.952888011932373,0.3233149399067158,px4_position,2,direction_a_probe,2bf9209ebbd91daa,direction_a_A_uniform_random_00006_sample0007_repeat3,3.1106979940086603,14.308945490047336,3.1106979940086603,0.012534103007055819,1.0464226299664006,18.478609048994258,2,1,2,0,2,0
6,6,A,uniform_random,sample0007,4,2bf9209ebbd91daa,2bf9209ebbd91daa_px4_position_2_direction_a_A_uniform_random_00006_sample0007_repeat4,direction_a_A_uniform_random_00006_sample0007_repeat4,0,18.531103509943932,1.5401627565021354,0.966407299041748,0.39621271034534933,px4_position,2,direction_a_probe,2bf9209ebbd91daa,direction_a_A_uniform_random_00006_sample0007_repeat4,3.0760917239822447,14.34319584001787,3.0760917239822447,0.014178784913383424,1.0565443320665509,18.49001816904638,2,1,3,1,3,1
7,7,A,uniform_random,sample0008,0,38d52b246254a93b,38d52b246254a93b_px4_position_2_direction_a_A_uniform_random_00007_sample0008_repeat0,direction_a_A_uniform_random_00007_sample0008_repeat0,0,20.668731732992455,-4.057525927128495,0.9462623596191406,-3.4389382492348117,px4_position,2,direction_a_probe,38d52b246254a93b,direction_a_A_uniform_random_00007_sample0008_repeat0,3.051925407955423,16.527895205072127,3.051925407955423,0.012250428088009357,1.0322896300349385,20.62436886294745,3,2,3,1,3,1
7,7,A,uniform_random,sample0008,1,38d52b246254a93b,38d52b246254a93b_px4_position_2_direction_a_A_uniform_random_00007_sample0008_repeat1,direction_a_A_uniform_random_00007_sample0008_repeat1,0,18.764160024933517,-4.316631109433314,0.9406561851501465,-3.539427626174515,px4_position,2,direction_a_probe,38d52b246254a93b,direction_a_A_uniform_random_00007_sample0008_repeat1,3.131301017012447,14.525191521970555,3.131301017012447,0.013667204068042338,1.0578239730093628,18.72799219598528,2,1,2,0,2,0
7,7,A,uniform_random,sample0008,2,38d52b246254a93b,38d52b246254a93b_px4_position_2_direction_a_A_uniform_random_00007_sample0008_repeat2,direction_a_A_uniform_random_00007_sample0008_repeat2,0,21.255336876027286,-4.139213756439691,0.9579267501831055,-3.4741367632573334,px4_position,2,direction_a_probe,38d52b246254a93b,direction_a_A_uniform_random_00007_sample0008_repeat2,3.0511072740191594,17.09694764507003,3.0511072740191594,0.011425820062868297,1.0537926859688014,21.213281137053855,3,2,3,1,3,1
7,7,A,uniform_random,sample0008,3,38d52b246254a93b,38d52b246254a93b_px4_position_2_direction_a_A_uniform_random_00007_sample0008_repeat3,direction_a_A_uniform_random_00007_sample0008_repeat3,0,18.849851239006966,-4.665073978594463,0.9524040222167969,-3.780320903523025,px4_position,2,direction_a_probe,38d52b246254a93b,direction_a_A_uniform_random_00007_sample0008_repeat3,3.0563136419514194,14.705324346083216,3.0563136419514194,0.011752190999686718,1.0463904340285808,18.819788292981684,2,1,2,0,2,0
7,7,A,uniform_random,sample0008,4,38d52b246254a93b,38d52b246254a93b_px4_position_2_direction_a_A_uniform_random_00007_sample0008_repeat4,direction_a_A_uniform_random_00007_sample0008_repeat4,0,18.71997045504395,-4.124205746017062,0.9486865997314453,-3.434522241896767,px4_position,2,direction_a_probe,38d52b246254a93b,direction_a_A_uniform_random_00007_sample0008_repeat4,3.143675578990951,14.481120183016174,3.143675578990951,0.015246741008013487,1.050603564013727,18.690654259058647,2,1,2,0,2,0
8,8,A,uniform_random,sample0009,0,247a79291169e0ac,247a79291169e0ac_px4_position_2_direction_a_A_uniform_random_00008_sample0009_repeat0,direction_a_A_uniform_random_00008_sample0009_repeat0,0,18.74870345299132,1.8562287581488497,0.8655462265014648,0.7552487079172412,px4_position,2,direction_a_probe,247a79291169e0ac,direction_a_A_uniform_random_00008_sample0009_repeat0,3.063118966994807,14.570906748995185,3.063118966994807,0.020853784051723778,1.0589282969012856,18.71381582901813,2,1,3,1,3,1
8,8,A,uniform_random,sample0009,1,247a79291169e0ac,247a79291169e0ac_px4_position_2_direction_a_A_uniform_random_00008_sample0009_repeat1,direction_a_A_uniform_random_00008_sample0009_repeat1,0,18.489443482947536,1.8377259332508855,0.8796520233154297,0.7634937079975623,px4_position,2,direction_a_probe,247a79291169e0ac,direction_a_A_uniform_random_00008_sample0009_repeat1,3.033900876995176,14.335918423952535,3.033900876995176,0.011913829948753119,1.0775310050230473,18.459272040054202,2,1,2,0,2,0
8,8,A,uniform_random,sample0009,2,247a79291169e0ac,247a79291169e0ac_px4_position_2_direction_a_A_uniform_random_00008_sample0009_repeat2,direction_a_A_uniform_random_00008_sample0009_repeat2,0,20.7734836229356,1.8446281484454004,0.8821697235107422,0.7535575315922864,px4_position,2,direction_a_probe,247a79291169e0ac,direction_a_A_uniform_random_00008_sample0009_repeat2,3.0627546890173107,16.612916695070453,3.0627546890173107,0.014310615020804107,1.0546250330517069,20.744614872033708,3,2,3,1,3,1
8,8,A,uniform_random,sample0009,3,247a79291169e0ac,247a79291169e0ac_px4_position_2_direction_a_A_uniform_random_00008_sample0009_repeat3,direction_a_A_uniform_random_00008_sample0009_repeat3,0,18.839285025023855,1.8533051174111272,0.8720235824584961,0.7456252042020866,px4_position,2,direction_a_probe,247a79291169e0ac,direction_a_A_uniform_random_00008_sample0009_repeat3,3.1358595660421997,14.626089569996111,3.1358595660421997,0.011161061003804207,1.0389824359444901,18.812100408948027,2,1,2,0,2,0
8,8,A,uniform_random,sample0009,4,247a79291169e0ac,247a79291169e0ac_px4_position_2_direction_a_A_uniform_random_00008_sample0009_repeat4,direction_a_A_uniform_random_00008_sample0009_repeat4,0,18.91335344791878,1.8090695333220244,0.8804655075073242,0.7199478992303832,px4_position,2,direction_a_probe,247a79291169e0ac,direction_a_A_uniform_random_00008_sample0009_repeat4,3.0671745889121667,14.761600655969232,3.0671745889121667,0.011819818988442421,1.0437706470256671,18.884374798974022,2,1,2,0,2,0
9,9,A,uniform_random,sample0010,0,ab44c51b9b699de9,ab44c51b9b699de9_px4_position_2_direction_a_A_uniform_random_00009_sample0010_repeat0,direction_a_A_uniform_random_00009_sample0010_repeat0,0,19.07495277293492,-1.11728744579066,0.8355937004089355,-2.078100245734117,px4_position,2,direction_a_probe,ab44c51b9b699de9,direction_a_A_uniform_random_00009_sample0010_repeat0,3.0644971430301666,14.889221869991161,3.0644971430301666,0.011998990084975958,1.0622663690010086,19.02799262793269,2,1,3,1,3,1
9,9,A,uniform_random,sample0010,1,ab44c51b9b699de9,ab44c51b9b699de9_px4_position_2_direction_a_A_uniform_random_00009_sample0010_repeat1,direction_a_A_uniform_random_00009_sample0010_repeat1,0,18.876897868001834,-1.1823596711960351,0.8266458511352539,-2.1114062193017857,px4_position,2,direction_a_probe,ab44c51b9b699de9,direction_a_A_uniform_random_00009_sample0010_repeat1,3.1569038920570165,14.616442425060086,3.1569038920570165,0.012072463985532522,1.0614172879140824,18.84684323705733,2,1,2,0,2,0
9,9,A,uniform_random,sample0010,2,ab44c51b9b699de9,ab44c51b9b699de9_px4_position_2_direction_a_A_uniform_random_00009_sample0010_repeat2,direction_a_A_uniform_random_00009_sample0010_repeat2,0,18.98139885708224,-1.411722968632065,0.8210411071777344,-2.3344209676753973,px4_position,2,direction_a_probe,ab44c51b9b699de9,direction_a_A_uniform_random_00009_sample0010_repeat2,3.0262027780991048,14.870795425958931,3.0262027780991048,0.01170014392118901,1.0444967979565263,18.95320279407315,2,1,2,0,2,0
9,9,A,uniform_random,sample0010,3,ab44c51b9b699de9,ab44c51b9b699de9_px4_position_2_direction_a_A_uniform_random_00009_sample0010_repeat3,direction_a_A_uniform_random_00009_sample0010_repeat3,0,18.741236872971058,-1.167280495635735,0.834836483001709,-2.127303807030353,px4_position,2,direction_a_probe,ab44c51b9b699de9,direction_a_A_uniform_random_00009_sample0010_repeat3,3.0791406329954043,14.557247282937169,3.0791406329954043,0.01175835297908634,1.0554356570355594,18.703587461961433,2,1,2,0,2,0
9,9,A,uniform_random,sample0010,4,ab44c51b9b699de9,ab44c51b9b699de9_px4_position_2_direction_a_A_uniform_random_00009_sample0010_repeat4,direction_a_A_uniform_random_00009_sample0010_repeat4,0,18.725985320983455,-1.1776842423190774,0.8143644332885742,-2.039287237143428,px4_position,2,direction_a_probe,ab44c51b9b699de9,direction_a_A_uniform_random_00009_sample0010_repeat4,3.089015147066675,14.529592621023767,3.089015147066675,0.01923290197737515,1.047008265974,18.684857575921342,2,1,3,1,3,1
10,10,A,uniform_random,sample0011,0,0f699d8d09ef1059,0f699d8d09ef1059_px4_position_2_direction_a_A_uniform_random_00010_sample0011_repeat0,direction_a_A_uniform_random_00010_sample0011_repeat0,0,19.04648570693098,1.0576965220517347,0.98638916015625,-0.012036800872594622,px4_position,2,direction_a_probe,0f699d8d09ef1059,direction_a_A_uniform_random_00010_sample0011_repeat0,3.162393562030047,14.796214602072723,3.162393562030047,0.011475314036943018,1.0470199069241062,19.01711151294876,2,1,2,0,2,0
10,10,A,uniform_random,sample0011,1,0f699d8d09ef1059,0f699d8d09ef1059_px4_position_2_direction_a_A_uniform_random_00010_sample0011_repeat1,direction_a_A_uniform_random_00010_sample0011_repeat1,0,18.998737856047228,1.1283182030401484,0.9922037124633789,0.0505909885218907,px4_position,2,direction_a_probe,0f699d8d09ef1059,direction_a_A_uniform_random_00010_sample0011_repeat1,3.0650458530290052,14.834319537039846,3.0650458530290052,0.012404568959027529,1.0522653419757262,18.964042149018496,2,1,2,0,2,0
