eval_id,point_index,arm,stage,label,theta_hash,theta_path,repeats,point_elapsed_wall_time_s,max_abs_theta,amplitude_class,support_size_abs_gt_0p1,active_channels_abs_gt_0p1,robustness_class,negative_mean_rejected_by_2sigma_gate,rho_mean_post_neutral_xy_drift,rho_std_post_neutral_xy_drift,rho_min_post_neutral_xy_drift,rho_max_post_neutral_xy_drift,rho_nonpositive_post_neutral_xy_drift,rho_mean_post_neutral_alt_drift,rho_std_post_neutral_alt_drift,rho_min_post_neutral_alt_drift,rho_max_post_neutral_alt_drift,rho_nonpositive_post_neutral_alt_drift,rho_mean_post_neutral_xy_velocity,rho_std_post_neutral_xy_velocity,rho_min_post_neutral_xy_velocity,rho_max_post_neutral_xy_velocity,rho_nonpositive_post_neutral_xy_velocity
0,0,A,uniform_random,sample0001,f4f59901e69f993d,runs/direction_a_px4_position_seed2_v0/thetas/A_00000_f4f59901e69f993d.npy,5,94.21279754908755,0.7207498367468668,moderate,37,"pitch,roll,throttle,yaw",robust_violation,False,-0.3521248712891916,0.05748329494059195,-0.44156324122115276,-0.2817737969018377,5,0.9873682975769043,0.0031699763915874215,0.9847521781921387,0.9921793937683105,0,-1.075766267701566,0.044739177787969236,-1.1462484501254866,-1.0355572243518956,5
3,3,A,uniform_random,sample0004,fe2f1c8d97744701,runs/direction_a_px4_position_seed2_v0/thetas/A_00003_fe2f1c8d97744701.npy,5,93.66280804702546,0.9073153482436955,saturated,29,"pitch,roll,throttle,yaw",robust_violation,False,0.64151890985357,0.08630030706012642,0.5383561016735456,0.70664910470393,0,0.9694276809692383,0.006729347010202311,0.9616408348083496,0.9777626991271973,0,-0.3847653854506772,0.06276263974843743,-0.45938861404071774,-0.3300507528800032,5
5,5,A,uniform_random,sample0006,d38256aa23776d95,runs/direction_a_px4_position_seed2_v0/thetas/A_00005_d38256aa23776d95.npy,5,96.3777670590207,0.6079775404713333,moderate,33,"pitch,roll,throttle,yaw",robust_violation,False,0.8822250491448973,0.03825756860150472,0.8454642725874892,0.9367767739875708,0,0.4821223258972168,0.06847222444167814,0.3666672706604004,0.5473136901855469,0,-0.0755929741228468,0.03137178464467695,-0.1150151717053185,-0.038685509396815254,5
7,7,A,uniform_random,sample0008,38d52b246254a93b,runs/direction_a_px4_position_seed2_v0/thetas/A_00007_38d52b246254a93b.npy,5,98.25870034797117,0.9250415132318973,saturated,33,"pitch,roll,throttle,yaw",robust_violation,False,-4.260530103522605,0.24561949834787158,-4.665073978594463,-4.057525927128495,5,0.949187183380127,0.006486740106303773,0.9406561851501465,0.9579267501831055,0,-3.53346915681729,0.1442378292915586,-3.780320903523025,-3.434522241896767,5
9,9,A,uniform_random,sample0010,ab44c51b9b699de9,runs/direction_a_px4_position_seed2_v0/thetas/A_00009_ab44c51b9b699de9.npy,5,94.40078055800404,0.8702721838660787,moderate,31,"pitch,roll,throttle,yaw",robust_violation,False,-1.2112669647147147,0.11501412935790002,-1.411722968632065,-1.11728744579066,5,0.8264963150024414,0.00907310628830234,0.8143644332885742,0.8355937004089355,0,-2.1381036953770165,0.1148204801055141,-2.3344209676753973,-2.039287237143428,5
13,13,A,uniform_random,sample0014,4a0ee11f89d5574e,runs/direction_a_px4_position_seed2_v0/thetas/A_00013_4a0ee11f89d5574e.npy,5,96.10322052589618,0.9507552575125138,saturated,33,"pitch,roll,throttle,yaw",robust_violation,False,-4.582755174633753,0.20846278027590148,-4.843839451625427,-4.340259136980245,5,0.9640127182006836,0.003567566836815872,0.9601516723632812,0.968348503112793,0,-3.9769775878860245,0.128963763494685,-4.119167364378899,-3.7987985102065327,5
15,15,A,uniform_random,sample0016,e947b5d969b3bfa4,runs/direction_a_px4_position_seed2_v0/thetas/A_00015_e947b5d969b3bfa4.npy,5,93.7783257070696,0.971199874448051,saturated,34,"pitch,roll,throttle,yaw",robust_violation,False,0.5999805981155013,0.04772554253517011,0.5391603539727259,0.6593888549777582,0,0.6536808967590332,0.06716350691152076,0.5814332962036133,0.7260861396789551,0,-0.22661846698648014,0.021709816887973712,-0.24856837769236328,-0.1950477158120314,5
17,17,A,uniform_random,sample0018,b9d999b8b6a0ad27,runs/direction_a_px4_position_seed2_v0/thetas/A_00017_b9d999b8b6a0ad27.npy,5,94.59228698792867,0.6290848747290423,moderate,28,"pitch,roll,throttle,yaw",robust_violation,False,0.4714541589509036,0.07839168923715736,0.3876297330256515,0.5925866175756078,0,0.9326274871826172,0.0034035428472790966,0.9283556938171387,0.9371414184570312,0,-0.4985635833341271,0.05855123631127659,-0.574371058128951,-0.4162658194437481,5
18,18,A,uniform_random,sample0019,2aa5a41289934f63,runs/direction_a_px4_position_seed2_v0/thetas/A_00018_2aa5a41289934f63.npy,5,96.64009485405404,0.616408448485646,moderate,27,"pitch,roll,throttle,yaw",robust_violation,False,0.5857499465029553,0.11854791505639588,0.4592773134225623,0.7517770634087433,0,0.6970055580139161,0.03143639505816239,0.6415820121765137,0.7186851501464844,0,-0.29401827501659106,0.08199529612744795,-0.3796529000700293,-0.17175848912339586,5
19,19,A,uniform_random,sample0020,a0440ffe7caf2044,runs/direction_a_px4_position_seed2_v0/thetas/A_00019_a0440ffe7caf2044.npy,5,93.83906085893977,0.8725091973140402,moderate,23,"pitch,roll,throttle,yaw",robust_violation,False,-2.726902974217448,0.26651838618543755,-2.9294798940056355,-2.3379527554153867,5,0.9841060638427734,0.0047169033327036725,0.9757585525512695,0.9869766235351562,0,-2.4077953618270422,0.15190797915112444,-2.533943084254045,-2.1732222207324923,5
20,20,A,uniform_random,sample0021,9b6795d418161d30,runs/direction_a_px4_position_seed2_v0/thetas/A_00020_9b6795d418161d30.npy,5,93.8107634059852,0.7012178901783646,moderate,36,"pitch,roll,throttle,yaw",robust_violation,False,-0.2545484152888272,0.02255515708298055,-0.27822029952728444,-0.2199210449314033,5,0.968290901184082,0.006160025062881445,0.9610862731933594,0.9768619537353516,0,-1.0759012346850703,0.057689931923105,-1.1531089424849732,-1.026527697250637,5
25,25,A,uniform_random,sample0026,10dbad4715899af0,runs/direction_a_px4_position_seed2_v0/thetas/A_00025_10dbad4715899af0.npy,5,94.90192383003887,0.7801614187477671,moderate,31,"pitch,roll,throttle,yaw",robust_violation,False,0.6110252412730757,0.0981686847804341,0.5138829922472494,0.7395332200350184,0,0.8241549491882324,0.014087747232124952,0.8016576766967773,0.8382773399353027,0,-0.24910925034253575,0.0816331372247416,-0.35782596137137945,-0.16519121940541281,5
26,26,A,uniform_random,sample0027,cbdbae3888a8712f,runs/direction_a_px4_position_seed2_v0/thetas/A_00026_cbdbae3888a8712f.npy,5,102.95393078296911,0.7765720183735294,moderate,34,"pitch,roll,throttle,yaw",robust_violation,False,-0.41613597432773786,0.09647619414422727,-0.5091852363149694,-0.26232693187736666,5,0.9806482315063476,0.0038631836416250323,0.9746084213256836,0.9840846061706543,0,-1.2691196644771499,0.07257934339603356,-1.3555467714164218,-1.1668861839160174,5
32,32,A,uniform_random,sample0033,7c68306b6cb852b8,runs/direction_a_px4_position_seed2_v0/thetas/A_00032_7c68306b6cb852b8.npy,5,98.01508148491848,0.6441066908611085,moderate,35,"pitch,roll,throttle,yaw",robust_violation,False,-0.3061815567835434,0.1843372377404869,-0.5358693310931582,-0.14824504350215362,5,0.9303034782409668,0.008554938295188599,0.9175915718078613,0.9406499862670898,0,-0.9924039968668282,0.12494261793940784,-1.1398523971537005,-0.8775409127176919,5
33,33,A,uniform_random,sample0034,bd056b345472b62a,runs/direction_a_px4_position_seed2_v0/thetas/A_00033_bd056b345472b62a.npy,5,98.9958193260245,0.7257088962500005,moderate,30,"pitch,roll,throttle,yaw",robust_violation,False,-0.22698678751600423,0.458928873599934,-0.6721294483754776,0.4379690163943448,3,0.8896655082702637,0.01287102349016192,0.878267765045166,0.903937816619873,0,-0.9463652422866033,0.3256092403009552,-1.2438105390004295,-0.47093092146497817,5
37,37,A,uniform_random,sample0038,1d5acb995a846874,runs/direction_a_px4_position_seed2_v0/thetas/A_00037_1d5acb995a846874.npy,5,95.7981335259974,0.9240711509863335,saturated,36,"pitch,roll,throttle,yaw",robust_violation,False,-4.270852356788833,0.14988048616197638,-4.461470698093284,-4.082922240691542,5,0.9760162353515625,0.002214199559369467,0.9734840393066406,0.978548526763916,0,-3.3621735135697426,0.0947095224629978,-3.478939421691007,-3.26320270971559,5
40,40,A,uniform_random,sample0041,35a537368123192d,runs/direction_a_px4_position_seed2_v0/thetas/A_00040_35a537368123192d.npy,5,93.5935060660122,0.6500934193152013,moderate,34,"pitch,roll,throttle,yaw",robust_violation,False,-0.32786053995739806,0.07315196872244108,-0.40958020922763394,-0.23510231193287678,5,0.9864971160888671,0.005512862966129074,0.9767775535583496,0.9901561737060547,0,-1.0353335429839656,0.07348299370346949,-1.1436257207476457,-0.9563486029889499,5
41,41,A,uniform_random,sample0042,be32de0d976d5261,runs/direction_a_px4_position_seed2_v0/thetas/A_00041_be32de0d976d5261.npy,5,94.28102419502102,0.9896605935345264,saturated,30,"pitch,roll,throttle,yaw",robust_violation,False,-3.71099554238044,0.21109654686793872,-3.901213699751473,-3.415407935738255,5,0.9343852996826172,0.009041584255004188,0.9231643676757812,0.9442391395568848,0,-3.4206688432858874,0.1563523029851905,-3.611247553154138,-3.206264539867111,5
42,42,A,uniform_random,sample0043,76ca81a613842d14,runs/direction_a_px4_position_seed2_v0/thetas/A_00042_76ca81a613842d14.npy,5,95.47775950992946,0.834518281153533,moderate,35,"pitch,roll,throttle,yaw",robust_violation,False,-1.5904045540074994,0.12942378146388217,-1.7496769171283746,-1.4619781463700896,5,0.7990592002868653,0.010104197123621317,0.7866830825805664,0.8123378753662109,0,-1.6459185106772025,0.07644842631675153,-1.752048672485953,-1.5674217449708134,5
44,44,A,uniform_random,sample0045,66cec02e6e5ca1b0,runs/direction_a_px4_position_seed2_v0/thetas/A_00044_66cec02e6e5ca1b0.npy,5,93.69867150392383,0.9728776859199173,saturated,30,"pitch,roll,throttle,yaw",robust_violation,False,-3.1162035154964274,0.03940378874008524,-3.157196531343658,-3.069129558489296,5,0.923513126373291,0.004882071735026498,0.9186420440673828,0.9310798645019531,0,-3.3464730782987275,0.08371229157675303,-3.486000660800843,-3.2620121934830104,5
46,46,A,uniform_random,sample0047,d2043da549b98dba,runs/direction_a_px4_position_seed2_v0/thetas/A_00046_d2043da549b98dba.npy,5,95.28233118599746,0.8386354059148722,moderate,28,"pitch,roll,throttle,yaw",robust_violation,False,-1.8410584943684694,0.3279318320571631,-2.1002741005151035,-1.2759944747863936,5,0.9814825057983398,0.0018858362532347438,0.9789328575134277,0.9835596084594727,0,-2.2449865567226235,0.26342172061297175,-2.4467085951799596,-1.786918336531218,5
47,47,A,uniform_random,sample0048,0db3a5e5df9e2bd2,runs/direction_a_px4_position_seed2_v0/thetas/A_00047_0db3a5e5df9e2bd2.npy,5,102.4343871709425,0.7630119032338454,moderate,33,"pitch,roll,throttle,yaw",robust_violation,False,0.42438932214238123,0.05328770418469432,0.35473860079188935,0.48992080804844074,0,0.24463748931884766,0.018593769278425997,0.22213220596313477,0.26407384872436523,0,-0.4728195071948921,0.029065043384827176,-0.5090884177071202,-0.4379117661831795,5
48,48,A,uniform_random,sample0049,8735ddb6824db848,runs/direction_a_px4_position_seed2_v0/thetas/A_00048_8735ddb6824db848.npy,5,98.71192112902645,0.9795110237837588,saturated,29,"pitch,roll,throttle,yaw",robust_violation,False,-5.409717722502539,0.2596418205986034,-5.825202128116545,-5.166353811328632,5,0.9639060974121094,0.0034932276856630773,0.9596295356750488,0.9684271812438965,0,-5.018124827233997,0.17794658560060433,-5.244545481950987,-4.849122018950249,5
49,49,A,uniform_random,sample0050,920cb90fd6438b3d,runs/direction_a_px4_position_seed2_v0/thetas/A_00049_920cb90fd6438b3d.npy,5,102.00591816694941,0.6969547612888862,moderate,31,"pitch,roll,throttle,yaw",robust_violation,False,-0.8563659172883291,0.051567326810658336,-0.9138642201956251,-0.8107562872122713,5,0.9625155448913574,0.0019476126565869782,0.960700511932373,0.9656753540039062,0,-1.6059347213234774,0.033298692087672534,-1.6580628631269878,-1.5661745747584224,5
51,51,A,uniform_random,sample0052,9a2618d7c3591235,runs/direction_a_px4_position_seed2_v0/thetas/A_00051_9a2618d7c3591235.npy,5,98.9952121329261,0.6855677660282947,moderate,33,"pitch,roll,throttle,yaw",robust_violation,False,-1.2883075980619534,0.09555512682330884,-1.3795494724258663,-1.1533043942714918,5,0.8084688186645508,0.006189878507724678,0.7997002601623535,0.8155732154846191,0,-1.722967247233918,0.08816695358124423,-1.8188264863278993,-1.5971618495616524,5
52,52,A,uniform_random,sample0053,b272850040528dbc,runs/direction_a_px4_position_seed2_v0/thetas/A_00052_b272850040528dbc.npy,5,97.75285889802035,0.759835676786349,moderate,30,"pitch,roll,throttle,yaw",robust_violation,False,0.5181067426056317,0.05548571009159755,0.45946620894451096,0.5923610755964637,0,0.7352286338806152,0.0017607228741415156,0.73337721824646,0.7380704879760742,0,-0.5141051839806952,0.05197779103084781,-0.5680729464393046,-0.4404483991149406,5
53,53,A,uniform_random,sample0054,fd83787881737201,runs/direction_a_px4_position_seed2_v0/thetas/A_00053_fd83787881737201.npy,5,96.39528219099157,0.6983123558165838,moderate,28,"pitch,roll,throttle,yaw",robust_violation,False,-1.884030678888505,0.27067511462331056,-2.142218201524429,-1.4975110502322542,5,0.7621479988098144,0.0061032142825541156,0.7551774978637695,0.7718725204467773,0,-1.9061235790512687,0.19596555987688064,-2.0502480394695906,-1.6138262881107015,5
54,54,A,uniform_random,sample0055,e0e1788889d9e3ed,runs/direction_a_px4_position_seed2_v0/thetas/A_00054_e0e1788889d9e3ed.npy,5,102.56476426601876,0.6038126346475662,moderate,28,"pitch,roll,throttle,yaw",robust_violation,False,-0.5637975010358303,0.10432763018638856,-0.6432431642778096,-0.4259302040640902,5,0.8484546661376953,0.005811886219593261,0.8407111167907715,0.8566899299621582,0,-1.1607491465420747,0.06804483811628545,-1.2097840318178514,-1.0466623267629234,5
55,55,A,uniform_random,sample0056,464f9c65b57a1570,runs/direction_a_px4_position_seed2_v0/thetas/A_00055_464f9c65b57a1570.npy,5,96.74357349192724,0.897623576804617,moderate,37,"pitch,roll,throttle,yaw",robust_violation,False,-2.8561436435317953,0.10542133391459078,-2.950564123854835,-2.6760952736963466,5,0.588770580291748,0.012193432021230223,0.5714268684387207,0.6031289100646973,0,-2.777028889327471,0.08365317390038993,-2.854196045388723,-2.635521278573513,5
56,56,A,uniform_random,sample0057,5d3ac0a1674af796,runs/direction_a_px4_position_seed2_v0/thetas/A_00056_5d3ac0a1674af796.npy,5,102.88310921995435,0.7148078159387427,moderate,28,"pitch,roll,throttle,yaw",robust_violation,False,1.114595667324049,0.05614006161936173,1.0645918833642352,1.1917092099918218,0,0.975975513458252,0.0020556100914492065,0.9735207557678223,0.9786591529846191,0,-0.18356928618008417,0.028180467259204985,-0.2248125538653667,-0.15844605570546277,5
58,58,A,uniform_random,sample0059,c86e94a7a1d94507,runs/direction_a_px4_position_seed2_v0/thetas/A_00058_c86e94a7a1d94507.npy,5,102.38098308607005,0.936899747248324,saturated,29,"pitch,roll,throttle,yaw",robust_violation,False,-3.1487328087427633,0.1353270876076434,-3.313686209183844,-3.0271586223084075,5,0.9768701553344726,0.0023683048723667863,0.9733462333679199,0.9798407554626465,0,-3.0897269200165356,0.08779683177525645,-3.1887945308790986,-2.9961768984674895,5
59,59,A,uniform_random,sample0060,0973741e82ceeba4,runs/direction_a_px4_position_seed2_v0/thetas/A_00059_0973741e82ceeba4.npy,5,99.36601247696672,0.9886026901447427,saturated,36,"pitch,roll,throttle,yaw",robust_violation,False,-1.9832108452713917,0.40889370188052315,-2.4319203571694255,-1.500177883991971,5,0.9377494812011719,0.007683804815641843,0.9272942543029785,0.9474945068359375,0,-3.0649672159642365,0.20104024673622192,-3.2786148991690274,-2.82237581254904,5
60,60,A,uniform_random,sample0061,d7bbc4f6c725edc9,runs/direction_a_px4_position_seed2_v0/thetas/A_00060_d7bbc4f6c725edc9.npy,5,99.77487752807792,0.862571640247647,moderate,34,"pitch,roll,throttle,yaw",robust_violation,False,-3.050044932100898,0.11234309789351157,-3.2151898342179575,-2.9417340865132005,5,0.7594992637634277,0.009253682667532041,0.7451634407043457,0.7669968605041504,0,-2.8304240093388966,0.08850000988423361,-2.9526240895978457,-2.738214879398062,5
70,70,A,uniform_random,sample0071,0aabba03f8f0c245,runs/direction_a_px4_position_seed2_v0/thetas/A_00070_0aabba03f8f0c245.npy,5,102.65112647600472,0.8239032949418144,moderate,22,"pitch,roll,throttle,yaw",robust_violation,False,-3.156458703762175,0.2009594205976951,-3.2960459945708402,-2.8011683554432283,5,0.8954156875610352,0.009475318310438519,0.8888602256774902,0.9118165969848633,0,-2.989122632481942,0.13186925827364424,-3.07669878175139,-2.7573528412325508,5
73,73,A,uniform_random,sample0074,fb78d66d2e13b718,runs/direction_a_px4_position_seed2_v0/thetas/A_00073_fb78d66d2e13b718.npy,5,99.5242011139635,0.7138590610226873,moderate,21,"pitch,roll,throttle,yaw",robust_violation,False,-0.8637827829513149,0.014380766815774137,-0.8791100778692957,-0.8437957993960521,5,0.9536164283752442,0.0035655978383565823,0.9486560821533203,0.9584918022155762,0,-1.371801855248203,0.024416988746746183,-1.4036575549116135,-1.349715811139077,5
74,74,A,uniform_random,sample0075,42228b3cf9e27610,runs/direction_a_px4_position_seed2_v0/thetas/A_00074_42228b3cf9e27610.npy,5,99.86043303203769,0.7047573907014658,moderate,34,"pitch,roll,throttle,yaw",robust_violation,False,-1.4992739055611128,0.07429065034738797,-1.5842697553618543,-1.4067792037061255,5,0.898897647857666,0.004855941252414556,0.8935456275939941,0.905022382736206,0,-1.9485640993893916,0.029734510374937757,-1.970872107061112,-1.89713132530628,5
75,75,A,uniform_random,sample0076,ff5bce9fb7a234de,runs/direction_a_px4_position_seed2_v0/thetas/A_00075_ff5bce9fb7a234de.npy,5,97.07710580900311,0.8131035908876384,moderate,37,"pitch,roll,throttle,yaw",robust_violation,False,-2.4754512444496735,0.09734867030635268,-2.5707767889279376,-2.3214832621890213,5,-0.1088521957397461,0.08940838919945569,-0.26283979415893555,-0.04405641555786133,5,-2.3583012164072366,0.0654355893943763,-2.459778709388656,-2.297441452893156,5
76,76,A,uniform_random,sample0077,aafd248772900a36,runs/direction_a_px4_position_seed2_v0/thetas/A_00076_aafd248772900a36.npy,5,97.16642648098059,0.8740365673772716,moderate,33,"pitch,roll,throttle,yaw",robust_violation,False,-1.741141159159773,0.07319329438834878,-1.8343928014268194,-1.6311327420936093,5,0.9276851654052735,0.008722968042955723,0.9228124618530273,0.9432296752929688,0,-2.0946693443056974,0.022641985693490296,-2.1214774053939736,-2.059460564205612,5
77,77,A,uniform_random,sample0078,1c2c86e690d235e6,runs/direction_a_px4_position_seed2_v0/thetas/A_00077_1c2c86e690d235e6.npy,5,99.40230920701288,0.8327907072950376,moderate,31,"pitch,roll,throttle,yaw",robust_violation,False,-0.45245871857465314,0.018716051976603167,-0.4653799462413444,-0.42057943319832347,5,0.9418180465698243,0.0033465992522078284,0.9369678497314453,0.9458322525024414,0,-1.2866118483821698,0.011289864388807927,-1.3013064096228604,-1.27476885873133,5
78,78,A,uniform_random,sample0079,61d979d12c886434,runs/direction_a_px4_position_seed2_v0/thetas/A_00078_61d979d12c886434.npy,5,99.18726203904953,0.612503506452025,moderate,29,"pitch,roll,throttle,yaw",robust_violation,False,-0.08640855208721213,0.06641913874253277,-0.18301047100612466,0.0010244995706101268,4,0.9893666267395019,0.0022559727448301396,0.985715389251709,0.9913854598999023,0,-0.9494731800311225,0.023317744159433215,-0.9820337155356289,-0.9258748936058139,5
81,1,B,random_endpoint,rand0001,bf95ab5b376e821c,runs/direction_a_px4_position_seed2_v0/thetas/B_00081_bf95ab5b376e821c.npy,5,93.68458723207004,0.8625302456624377,moderate,33,"pitch,roll,throttle,yaw",robust_violation,False,-0.8485453704248865,0.04066493890341614,-0.9197027535951277,-0.8209916068632475,5,0.7151871204376221,0.004345527068504588,0.7089595794677734,0.7208747863769531,0,-1.2754261886637674,0.023801079809123285,-1.2966609187012512,-1.2401032186122638,5
83,3,B,scale_bisection,rand0001_iter01_a0p7500,ca98cb6fa70c7150,runs/direction_a_px4_position_seed2_v0/thetas/B_00083_ca98cb6fa70c7150.npy,5,93.95272516401019,0.6468976842468284,moderate,29,"pitch,roll,throttle,yaw",robust_violation,False,0.27347382643949236,0.05422872208641146,0.18369923912320774,0.3268186555317818,0,0.8011315345764161,0.005288877807542298,0.7955770492553711,0.8079361915588379,0,-0.5863735262809122,0.04663735059621171,-0.6602856607911658,-0.5369300389231784,5
