group_id,channel,window_id,t_start,t_end,condition_index,v_max,boundary_method,boundary_theta_hash,sign,repeat_idx,delta,projection_linf,theta_hash,rho_xy_velocity
7,throttle,1,0.5,1.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,2,0.2,0.00821158248310705,cbd4e9f2236f628c,0.006704082562041691
7,throttle,1,0.5,1.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,3,0.2,0.00821158248310705,cbd4e9f2236f628c,0.01226036729402491
7,throttle,1,0.5,1.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,4,0.2,0.00821158248310705,cbd4e9f2236f628c,0.0023901787364112304
7,throttle,1,0.5,1.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,0,0.2,0.06230468749999998,2cbbf963d9418625,-0.0238200711756974
7,throttle,1,0.5,1.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,1,0.2,0.06230468749999998,2cbbf963d9418625,0.014804017023856253
7,throttle,1,0.5,1.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,2,0.2,0.06230468749999998,2cbbf963d9418625,-0.002148137354625934
7,throttle,1,0.5,1.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,3,0.2,0.06230468749999998,2cbbf963d9418625,-0.005840370939292683
7,throttle,1,0.5,1.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,4,0.2,0.06230468749999998,2cbbf963d9418625,0.022157875734777233
8,roll,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,0,0.2,0.020634164810180766,22d234d67099833d,0.003371784696140079
8,roll,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,1,0.2,0.020634164810180766,22d234d67099833d,-0.004253301283125621
8,roll,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,2,0.2,0.020634164810180766,22d234d67099833d,-0.018912754852569824
8,roll,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,3,0.2,0.020634164810180766,22d234d67099833d,-0.010314073736195195
8,roll,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,4,0.2,0.020634164810180766,22d234d67099833d,-0.00911608935885655
8,roll,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,0,0.2,0.0,b9cf314695ef31d1,0.010943656587054318
8,roll,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,1,0.2,0.0,b9cf314695ef31d1,-0.002189837157314023
8,roll,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,2,0.2,0.0,b9cf314695ef31d1,0.004944730972547773
8,roll,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,3,0.2,0.0,b9cf314695ef31d1,0.021182640803566577
8,roll,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,4,0.2,0.0,b9cf314695ef31d1,-0.004562708168927898
9,pitch,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,0,0.2,0.0,af42ad1e318b6c27,0.004104465874489538
9,pitch,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,1,0.2,0.0,af42ad1e318b6c27,0.031206122299287986
9,pitch,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,2,0.2,0.0,af42ad1e318b6c27,0.025605784123833075
9,pitch,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,3,0.2,0.0,af42ad1e318b6c27,0.00971371905397056
9,pitch,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,4,0.2,0.0,af42ad1e318b6c27,0.03577080673406707
9,pitch,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,0,0.2,0.020634164810180766,bfd4c67a841bc75e,0.03253050519130496
9,pitch,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,1,0.2,0.020634164810180766,bfd4c67a841bc75e,-0.006263554302752605
9,pitch,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,2,0.2,0.020634164810180766,bfd4c67a841bc75e,-0.02802348081185213
9,pitch,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,3,0.2,0.020634164810180766,bfd4c67a841bc75e,0.004699862171732128
9,pitch,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,4,0.2,0.020634164810180766,bfd4c67a841bc75e,-0.024138551429019883
10,yaw,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,0,0.2,0.0,252978cb195ab182,0.07085866743827607
10,yaw,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,1,0.2,0.0,252978cb195ab182,-0.005115054333282076
10,yaw,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,2,0.2,0.0,252978cb195ab182,0.00865229615554075
10,yaw,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,3,0.2,0.0,252978cb195ab182,0.006637857886795051
10,yaw,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,4,0.2,0.0,252978cb195ab182,0.0008595866491429849
10,yaw,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,0,0.2,0.039843749999999956,5c1e1a15a57a62ef,0.0015773564916117255
10,yaw,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,1,0.2,0.039843749999999956,5c1e1a15a57a62ef,0.014433068405719451
10,yaw,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,2,0.2,0.039843749999999956,5c1e1a15a57a62ef,0.006305020690015928
10,yaw,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,3,0.2,0.039843749999999956,5c1e1a15a57a62ef,0.02804387106977302
10,yaw,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,4,0.2,0.039843749999999956,5c1e1a15a57a62ef,0.029391546496787546
11,throttle,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,0,0.2,0.06230468750000001,614711243372fd08,0.01398980090435431
11,throttle,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,1,0.2,0.06230468750000001,614711243372fd08,0.02291612086626993
11,throttle,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,2,0.2,0.06230468750000001,614711243372fd08,0.015755992322799783
11,throttle,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,3,0.2,0.06230468750000001,614711243372fd08,0.026942449988466732
11,throttle,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,4,0.2,0.06230468750000001,614711243372fd08,-0.0005975354100640207
11,throttle,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,0,0.2,0.0,b5e6f67033fc65e4,0.037960185229445775
11,throttle,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,1,0.2,0.0,b5e6f67033fc65e4,0.015867498555863113
11,throttle,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,2,0.2,0.0,b5e6f67033fc65e4,0.00885241012169058
11,throttle,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,3,0.2,0.0,b5e6f67033fc65e4,0.027511994511987048
11,throttle,2,1.0,1.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,4,0.2,0.0,b5e6f67033fc65e4,0.0013627435067318228
12,roll,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,0,0.2,0.0,0cc61dc3901058e9,-0.042423818713161254
12,roll,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,1,0.2,0.0,0cc61dc3901058e9,-0.01011051415069697
12,roll,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,2,0.2,0.0,0cc61dc3901058e9,-0.023051950886973982
12,roll,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,3,0.2,0.0,0cc61dc3901058e9,-0.043964174598541406
12,roll,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,4,0.2,0.0,0cc61dc3901058e9,-0.051496134366703195
12,roll,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,0,0.2,0.0,5cf1dca2292b3c0f,0.026415627924772922
12,roll,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,1,0.2,0.0,5cf1dca2292b3c0f,0.006949305985996412
12,roll,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,2,0.2,0.0,5cf1dca2292b3c0f,0.034888867471992935
12,roll,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,3,0.2,0.0,5cf1dca2292b3c0f,0.012755913549682307
12,roll,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,4,0.2,0.0,5cf1dca2292b3c0f,0.008388300970720741
13,pitch,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,0,0.2,0.0,eb028661dff62139,0.019843853934804034
13,pitch,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,1,0.2,0.0,eb028661dff62139,0.01434124988055363
13,pitch,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,2,0.2,0.0,eb028661dff62139,0.03272209420762229
13,pitch,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,3,0.2,0.0,eb028661dff62139,0.021241529049589536
13,pitch,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,4,0.2,0.0,eb028661dff62139,0.06167438547668258
13,pitch,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,0,0.2,0.0,1057ab72af1b7427,-0.04968505216245567
13,pitch,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,1,0.2,0.0,1057ab72af1b7427,-0.023610554132206585
13,pitch,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,2,0.2,0.0,1057ab72af1b7427,-0.04976732792433092
13,pitch,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,3,0.2,0.0,1057ab72af1b7427,-0.012747184227803632
13,pitch,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,4,0.2,0.0,1057ab72af1b7427,-0.028823405647995903
14,yaw,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,0,0.2,0.06230468750000004,3a5d2a958dbbc99a,-0.0022977079381960586
14,yaw,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,1,0.2,0.06230468750000004,3a5d2a958dbbc99a,0.001683965716569702
14,yaw,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,2,0.2,0.06230468750000004,3a5d2a958dbbc99a,-0.018664045871511825
14,yaw,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,3,0.2,0.06230468750000004,3a5d2a958dbbc99a,0.005951088608116328
14,yaw,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,4,0.2,0.06230468750000004,3a5d2a958dbbc99a,0.022721058653522475
14,yaw,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,0,0.2,0.06230468749999997,1f3596b1284268c7,0.01512001279822961
14,yaw,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,1,0.2,0.06230468749999997,1f3596b1284268c7,-0.01018280949174355
14,yaw,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,2,0.2,0.06230468749999997,1f3596b1284268c7,-0.001063348175978751
14,yaw,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,3,0.2,0.06230468749999997,1f3596b1284268c7,0.0018938485061865684
14,yaw,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,4,0.2,0.06230468749999997,1f3596b1284268c7,0.04211189280274508
15,throttle,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,0,0.2,0.0,885bae456568a5c9,0.003947669050431868
15,throttle,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,1,0.2,0.0,885bae456568a5c9,-0.0011039453710610658
15,throttle,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,2,0.2,0.0,885bae456568a5c9,0.00537496896737244
15,throttle,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,3,0.2,0.0,885bae456568a5c9,0.05120181000984492
15,throttle,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,+,4,0.2,0.0,885bae456568a5c9,0.009525173619884031
15,throttle,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,0,0.2,0.0,3756272957f19f26,0.03208813309699343
15,throttle,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,1,0.2,0.0,3756272957f19f26,0.013513152583974564
15,throttle,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,2,0.2,0.0,3756272957f19f26,0.015937335067487846
15,throttle,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,3,0.2,0.0,3756272957f19f26,0.016737706948829922
15,throttle,3,1.5,2.0,3,0.8,warm,b3b2b82e2a4b1ef6,-,4,0.2,0.0,3756272957f19f26,0.04563432411607338
16,roll,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,0,0.2,0.0,4bb0fae3527ab777,-0.026821506024303332
16,roll,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,1,0.2,0.0,4bb0fae3527ab777,-0.07427182199014437
16,roll,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,2,0.2,0.0,4bb0fae3527ab777,-0.06854086420538363
16,roll,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,3,0.2,0.0,4bb0fae3527ab777,-0.056974063937498154
16,roll,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,4,0.2,0.0,4bb0fae3527ab777,-0.053929939210502265
16,roll,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,0,0.2,0.0,452953c0450f3f8f,0.07664835649248047
16,roll,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,1,0.2,0.0,452953c0450f3f8f,0.07584884248312296
16,roll,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,2,0.2,0.0,452953c0450f3f8f,0.03903919692207802
16,roll,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,3,0.2,0.0,452953c0450f3f8f,0.06472384461157088
16,roll,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,4,0.2,0.0,452953c0450f3f8f,0.033071825657504994
17,pitch,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,0,0.2,0.0,bfc6c3cda21460f5,0.09361545560807638
17,pitch,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,1,0.2,0.0,bfc6c3cda21460f5,0.014430374152687442
17,pitch,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,2,0.2,0.0,bfc6c3cda21460f5,0.013144274553500201
17,pitch,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,3,0.2,0.0,bfc6c3cda21460f5,0.025917026846421942
17,pitch,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,+,4,0.2,0.0,bfc6c3cda21460f5,0.02762351623895809
17,pitch,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,0,0.2,0.0,a24cac65e3b75304,-0.023020189712438355
17,pitch,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,1,0.2,0.0,a24cac65e3b75304,-0.02599782615758972
17,pitch,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,2,0.2,0.0,a24cac65e3b75304,-0.019074101276130295
17,pitch,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,3,0.2,0.0,a24cac65e3b75304,-0.005387855332011804
17,pitch,4,2.0,2.5,3,0.8,warm,b3b2b82e2a4b1ef6,-,4,0.2,0.0,a24cac65e3b75304,-0.0664943540756292
