eval_id,point_index,arm,stage,label,repeat_idx,theta_hash,query_id,cache_tag,query_retry_count,repeat_elapsed_wall_time_s,robustness_post_neutral_xy_drift,robustness_post_neutral_alt_drift,robustness_post_neutral_xy_velocity,meta_scenario_id,meta_seed,meta_query_type,meta_theta_hash,meta_cache_tag,meta_wall_time_s,meta_prepare_wall_time_s,meta_run_wall_time_s,meta_parse_wall_time_s,meta_shutdown_wall_time_s,meta_total_wall_time_s,meta_adapter_arm_request_count,meta_adapter_arm_retry_count,meta_adapter_mode_switch_request_count_total,meta_adapter_mode_switch_retry_count_total,meta_adapter_mode_switch_POSCTL_request_count,meta_adapter_mode_switch_POSCTL_retry_count
2,2,A,uniform_random,sample0003,0,4ea351ae2b8043f3,4ea351ae2b8043f3_px4_position_0_direction_a_A_uniform_random_00002_sample0003_repeat0,direction_a_A_uniform_random_00002_sample0003_repeat0,0,18.56970543198986,-0.23786851789691754,0.8177602291107178,-1.0596372697132312,px4_position,0,direction_a_probe,4ea351ae2b8043f3,direction_a_A_uniform_random_00002_sample0003_repeat0,2.9865732320176903,14.498423535987968,2.9865732320176903,0.012010600999929011,1.0388917780073825,18.5359105070238,2,1,2,0,2,0
2,2,A,uniform_random,sample0003,1,4ea351ae2b8043f3,4ea351ae2b8043f3_px4_position_0_direction_a_A_uniform_random_00002_sample0003_repeat1,direction_a_A_uniform_random_00002_sample0003_repeat1,0,18.568296032986837,-0.3477043677234728,0.8309595584869385,-1.1571996879716848,px4_position,0,direction_a_probe,4ea351ae2b8043f3,direction_a_A_uniform_random_00002_sample0003_repeat1,2.9666816190001555,14.51426604599692,2.9666816190001555,0.01272231197799556,1.045514177007135,18.539193561999127,2,1,3,1,3,1
2,2,A,uniform_random,sample0003,2,4ea351ae2b8043f3,4ea351ae2b8043f3_px4_position_0_direction_a_A_uniform_random_00002_sample0003_repeat2,direction_a_A_uniform_random_00002_sample0003_repeat2,0,18.64790591399651,-0.00440910865428723,0.859856128692627,-0.9413080822479776,px4_position,0,direction_a_probe,4ea351ae2b8043f3,direction_a_A_uniform_random_00002_sample0003_repeat2,2.9703746960149147,14.602656081988243,2.9703746960149147,0.010555543994996697,1.0407704100070987,18.624366588017438,2,1,3,1,3,1
2,2,A,uniform_random,sample0003,3,4ea351ae2b8043f3,4ea351ae2b8043f3_px4_position_0_direction_a_A_uniform_random_00002_sample0003_repeat3,direction_a_A_uniform_random_00002_sample0003_repeat3,0,18.71172608798952,-0.17978901007441017,0.8365089893341064,-1.0562737108226008,px4_position,0,direction_a_probe,4ea351ae2b8043f3,direction_a_A_uniform_random_00002_sample0003_repeat3,3.0133208359766286,14.623073405004106,3.0133208359766286,0.011353945010341704,1.0338278640119825,18.681585777987493,2,1,2,0,2,0
2,2,A,uniform_random,sample0003,4,4ea351ae2b8043f3,4ea351ae2b8043f3_px4_position_0_direction_a_A_uniform_random_00002_sample0003_repeat4,direction_a_A_uniform_random_00002_sample0003_repeat4,0,18.814945140999043,-0.2706415319212421,0.8252556324005127,-1.0963358455104983,px4_position,0,direction_a_probe,4ea351ae2b8043f3,direction_a_A_uniform_random_00002_sample0003_repeat4,3.0224365499743726,14.684329023002647,3.0224365499743726,0.011375861009582877,1.0540521169896238,18.77220235101413,2,1,3,1,3,1
3,3,A,uniform_random,sample0004,0,36a5a0bc8a3952c9,36a5a0bc8a3952c9_px4_position_0_direction_a_A_uniform_random_00003_sample0004_repeat0,direction_a_A_uniform_random_00003_sample0004_repeat0,0,18.24071926798206,-1.287028335541557,0.9897985458374023,-1.6043827275344662,px4_position,0,direction_a_probe,36a5a0bc8a3952c9,direction_a_A_uniform_random_00003_sample0004_repeat0,2.969166511000367,14.207471366011305,2.969166511000367,0.01138904198887758,1.0237890879798215,18.21182573499391,2,1,2,0,2,0
3,3,A,uniform_random,sample0004,1,36a5a0bc8a3952c9,36a5a0bc8a3952c9_px4_position_0_direction_a_A_uniform_random_00003_sample0004_repeat1,direction_a_A_uniform_random_00003_sample0004_repeat1,0,18.688639586005593,-1.7198222444658495,0.9881143569946289,-1.7857182036743033,px4_position,0,direction_a_probe,36a5a0bc8a3952c9,direction_a_A_uniform_random_00003_sample0004_repeat1,2.999387741991086,14.575127996999072,2.999387741991086,0.012193489004857838,1.0566686410165858,18.643387949006865,2,1,2,0,2,0
3,3,A,uniform_random,sample0004,2,36a5a0bc8a3952c9,36a5a0bc8a3952c9_px4_position_0_direction_a_A_uniform_random_00003_sample0004_repeat2,direction_a_A_uniform_random_00003_sample0004_repeat2,0,18.854696355003398,-1.382280076027215,0.9947848320007324,-1.6293544380728355,px4_position,0,direction_a_probe,36a5a0bc8a3952c9,direction_a_A_uniform_random_00003_sample0004_repeat2,3.005198836995987,14.746466279000742,3.005198836995987,0.015517208987148479,1.0521216430061031,18.819313599989982,2,1,3,1,3,1
3,3,A,uniform_random,sample0004,3,36a5a0bc8a3952c9,36a5a0bc8a3952c9_px4_position_0_direction_a_A_uniform_random_00003_sample0004_repeat3,direction_a_A_uniform_random_00003_sample0004_repeat3,0,18.459055218991125,-1.5231384961984054,0.9862565994262695,-1.6995968567622484,px4_position,0,direction_a_probe,36a5a0bc8a3952c9,direction_a_A_uniform_random_00003_sample0004_repeat3,2.9719058139889967,14.395943134994013,2.9719058139889967,0.013473038008669391,1.0299867020221427,18.411317040998256,2,1,3,1,3,1
3,3,A,uniform_random,sample0004,4,36a5a0bc8a3952c9,36a5a0bc8a3952c9_px4_position_0_direction_a_A_uniform_random_00003_sample0004_repeat4,direction_a_A_uniform_random_00003_sample0004_repeat4,0,18.381995033996645,-1.8017786149182653,0.9859113693237305,-1.849444568945688,px4_position,0,direction_a_probe,36a5a0bc8a3952c9,direction_a_A_uniform_random_00003_sample0004_repeat4,3.0790365540015046,14.213513991009677,3.0790365540015046,0.011958853021496907,1.041958068992244,18.34647652300191,2,1,2,0,2,0
4,4,A,uniform_random,sample0005,0,0ce013529b61a560,0ce013529b61a560_px4_position_0_direction_a_A_uniform_random_00004_sample0005_repeat0,direction_a_A_uniform_random_00004_sample0005_repeat0,0,18.571344754018355,1.5315132719247115,0.6426119804382324,0.48675313409794674,px4_position,0,direction_a_probe,0ce013529b61a560,direction_a_A_uniform_random_00004_sample0005_repeat0,2.9756441509816796,14.499934088991722,2.9756441509816796,0.011772833997383714,1.054966334020719,18.54232771199895,2,1,3,1,3,1
4,4,A,uniform_random,sample0005,1,0ce013529b61a560,0ce013529b61a560_px4_position_0_direction_a_A_uniform_random_00004_sample0005_repeat1,direction_a_A_uniform_random_00004_sample0005_repeat1,0,18.638350760011235,1.6309728351989448,0.5803103446960449,0.546930850127758,px4_position,0,direction_a_probe,0ce013529b61a560,direction_a_A_uniform_random_00004_sample0005_repeat1,2.974612450983841,14.562052930006757,2.974612450983841,0.0124297920265235,1.0454452649864834,18.594550806010375,2,1,3,1,3,1
4,4,A,uniform_random,sample0005,2,0ce013529b61a560,0ce013529b61a560_px4_position_0_direction_a_A_uniform_random_00004_sample0005_repeat2,direction_a_A_uniform_random_00004_sample0005_repeat2,0,18.367984141979832,1.6440985169517868,0.6241269111633301,0.5502054810658215,px4_position,0,direction_a_probe,0ce013529b61a560,direction_a_A_uniform_random_00004_sample0005_repeat2,3.0027286669937894,14.274412958009634,3.0027286669937894,0.011475259001599625,1.0322718200040981,18.320897792000324,2,1,2,0,2,0
4,4,A,uniform_random,sample0005,3,0ce013529b61a560,0ce013529b61a560_px4_position_0_direction_a_A_uniform_random_00004_sample0005_repeat3,direction_a_A_uniform_random_00004_sample0005_repeat3,0,18.256079179001972,1.5164537904729403,0.6292057037353516,0.5042565506755874,px4_position,0,direction_a_probe,0ce013529b61a560,direction_a_A_uniform_random_00004_sample0005_repeat3,2.963675956998486,14.211669468000764,2.963675956998486,0.011606071988353506,1.0383350419870112,18.22529633101658,2,1,2,0,2,0
4,4,A,uniform_random,sample0005,4,0ce013529b61a560,0ce013529b61a560_px4_position_0_direction_a_A_uniform_random_00004_sample0005_repeat4,direction_a_A_uniform_random_00004_sample0005_repeat4,0,18.517411886015907,1.498132129161725,0.5968799591064453,0.47706714202812206,px4_position,0,direction_a_probe,0ce013529b61a560,direction_a_A_uniform_random_00004_sample0005_repeat4,3.0146605400077533,14.420560465019662,3.0146605400077533,0.0115982300194446,1.035503944993252,18.482333803985966,2,1,2,0,2,0
5,5,A,uniform_random,sample0006,0,38b4f7f1075a05f6,38b4f7f1075a05f6_px4_position_0_direction_a_A_uniform_random_00005_sample0006_repeat0,direction_a_A_uniform_random_00005_sample0006_repeat0,0,18.417904260015348,1.8492752666228938,0.9784679412841797,0.7999972123914649,px4_position,0,direction_a_probe,38b4f7f1075a05f6,direction_a_A_uniform_random_00005_sample0006_repeat0,3.0365815600089263,14.28309181300574,3.0365815600089263,0.0118646280025132,1.0469833470124286,18.378530467976816,2,1,2,0,2,0
5,5,A,uniform_random,sample0006,1,38b4f7f1075a05f6,38b4f7f1075a05f6_px4_position_0_direction_a_A_uniform_random_00005_sample0006_repeat1,direction_a_A_uniform_random_00005_sample0006_repeat1,0,18.355520651995903,1.8420071664495385,0.9845023155212402,0.7722940934532017,px4_position,0,direction_a_probe,38b4f7f1075a05f6,direction_a_A_uniform_random_00005_sample0006_repeat1,2.9778610080247745,14.28809060700587,2.9778610080247745,0.01153543998952955,1.040115302981576,18.31761256599566,2,1,3,1,3,1
5,5,A,uniform_random,sample0006,2,38b4f7f1075a05f6,38b4f7f1075a05f6_px4_position_0_direction_a_A_uniform_random_00005_sample0006_repeat2,direction_a_A_uniform_random_00005_sample0006_repeat2,0,18.363682016002713,1.90337475575861,0.9845666885375977,0.8540304889661156,px4_position,0,direction_a_probe,38b4f7f1075a05f6,direction_a_A_uniform_random_00005_sample0006_repeat2,2.998558552993927,14.27150805600104,2.998558552993927,0.01307784000528045,1.0460397010028828,18.32919317399501,2,1,2,0,2,0
5,5,A,uniform_random,sample0006,3,38b4f7f1075a05f6,38b4f7f1075a05f6_px4_position_0_direction_a_A_uniform_random_00005_sample0006_repeat3,direction_a_A_uniform_random_00005_sample0006_repeat3,0,18.190561504015932,1.8778909306934186,0.9774961471557617,0.8491392685016028,px4_position,0,direction_a_probe,38b4f7f1075a05f6,direction_a_A_uniform_random_00005_sample0006_repeat3,2.9723125489836093,14.132164014008595,2.9723125489836093,0.011629579996224493,1.0347456250165123,18.150861464004265,2,1,2,0,2,0
5,5,A,uniform_random,sample0006,4,38b4f7f1075a05f6,38b4f7f1075a05f6_px4_position_0_direction_a_A_uniform_random_00005_sample0006_repeat4,direction_a_A_uniform_random_00005_sample0006_repeat4,0,18.67503520101309,1.89339192874768,0.9832091331481934,0.8495351536999599,px4_position,0,direction_a_probe,38b4f7f1075a05f6,direction_a_A_uniform_random_00005_sample0006_repeat4,2.980607390985824,14.617012467002496,2.980607390985824,0.011193832993740216,1.0311610650096554,18.639983908011345,2,1,2,0,2,0
6,6,A,uniform_random,sample0007,0,2ee401391d6f8ee9,2ee401391d6f8ee9_px4_position_0_direction_a_A_uniform_random_00006_sample0007_repeat0,direction_a_A_uniform_random_00006_sample0007_repeat0,0,18.659519954991993,1.6123865193467226,0.9336833953857422,0.5156439370375918,px4_position,0,direction_a_probe,2ee401391d6f8ee9,direction_a_A_uniform_random_00006_sample0007_repeat0,3.053775669017341,14.511453840998001,3.053775669017341,0.013145032979082316,1.045840398001019,18.62422521301778,2,1,2,0,2,0
6,6,A,uniform_random,sample0007,1,2ee401391d6f8ee9,2ee401391d6f8ee9_px4_position_0_direction_a_A_uniform_random_00006_sample0007_repeat1,direction_a_A_uniform_random_00006_sample0007_repeat1,0,18.227767387987114,1.6651304614519862,0.9344887733459473,0.5786894751590282,px4_position,0,direction_a_probe,2ee401391d6f8ee9,direction_a_A_uniform_random_00006_sample0007_repeat1,2.990499058010755,14.139009438978974,2.990499058010755,0.012436293996870518,1.0518191249866504,18.193775148014538,2,1,2,0,2,0
6,6,A,uniform_random,sample0007,2,2ee401391d6f8ee9,2ee401391d6f8ee9_px4_position_0_direction_a_A_uniform_random_00006_sample0007_repeat2,direction_a_A_uniform_random_00006_sample0007_repeat2,0,18.34461400299915,1.5399906155487126,0.9352917671203613,0.45697174056866985,px4_position,0,direction_a_probe,2ee401391d6f8ee9,direction_a_A_uniform_random_00006_sample0007_repeat2,3.0040269220189657,14.262050244025886,3.0040269220189657,0.014616227999795228,1.036793530016439,18.31749620399205,2,1,3,1,3,1
6,6,A,uniform_random,sample0007,3,2ee401391d6f8ee9,2ee401391d6f8ee9_px4_position_0_direction_a_A_uniform_random_00006_sample0007_repeat3,direction_a_A_uniform_random_00006_sample0007_repeat3,0,18.62925867200829,1.6293340714149076,0.9395313262939453,0.49406709161634177,px4_position,0,direction_a_probe,2ee401391d6f8ee9,direction_a_A_uniform_random_00006_sample0007_repeat3,3.0027881689893547,14.522405814001104,3.0027881689893547,0.012444385007256642,1.0460046509979293,18.583654154994292,2,1,2,0,2,0
6,6,A,uniform_random,sample0007,4,2ee401391d6f8ee9,2ee401391d6f8ee9_px4_position_0_direction_a_A_uniform_random_00006_sample0007_repeat4,direction_a_A_uniform_random_00006_sample0007_repeat4,0,18.362484373006737,1.570181069535389,0.9415054321289062,0.4725240109906379,px4_position,0,direction_a_probe,2ee401391d6f8ee9,direction_a_A_uniform_random_00006_sample0007_repeat4,3.0114119029894937,14.274611512024421,3.0114119029894937,0.011114046996226534,1.0366047690040432,18.333752055012155,2,1,2,0,2,0
7,7,A,uniform_random,sample0008,0,1371ec87d9e48992,1371ec87d9e48992_px4_position_0_direction_a_A_uniform_random_00007_sample0008_repeat0,direction_a_A_uniform_random_00007_sample0008_repeat0,0,18.535281988006318,1.94996311180641,0.2868838310241699,0.9668399995725798,px4_position,0,direction_a_probe,1371ec87d9e48992,direction_a_A_uniform_random_00007_sample0008_repeat0,3.0576652089948766,14.368073949008249,3.0576652089948766,0.01519439701223746,1.0639339119952638,18.504877898987615,2,1,3,1,3,1
7,7,A,uniform_random,sample0008,1,1371ec87d9e48992,1371ec87d9e48992_px4_position_0_direction_a_A_uniform_random_00007_sample0008_repeat1,direction_a_A_uniform_random_00007_sample0008_repeat1,0,18.63222842599498,1.9491382053538024,0.34512758255004883,0.9629732753012676,px4_position,0,direction_a_probe,1371ec87d9e48992,direction_a_A_uniform_random_00007_sample0008_repeat1,2.9639875880093314,14.56437974399887,2.9639875880093314,0.011646842991467565,1.0584112869983073,18.598434453975642,2,1,3,1,3,1
7,7,A,uniform_random,sample0008,2,1371ec87d9e48992,1371ec87d9e48992_px4_position_0_direction_a_A_uniform_random_00007_sample0008_repeat2,direction_a_A_uniform_random_00007_sample0008_repeat2,0,18.42787619898445,1.9624439462342653,0.3169827461242676,0.9753658930185,px4_position,0,direction_a_probe,1371ec87d9e48992,direction_a_A_uniform_random_00007_sample0008_repeat2,2.987620997009799,14.356074643001193,2.987620997009799,0.01217093798913993,1.0365571599977557,18.39243378600804,2,1,2,0,2,0
7,7,A,uniform_random,sample0008,3,1371ec87d9e48992,1371ec87d9e48992_px4_position_0_direction_a_A_uniform_random_00007_sample0008_repeat3,direction_a_A_uniform_random_00007_sample0008_repeat3,0,18.353571593994275,1.9647016745009707,0.30530405044555664,0.976445516050027,px4_position,0,direction_a_probe,1371ec87d9e48992,direction_a_A_uniform_random_00007_sample0008_repeat3,2.9914570530236233,14.28478155299672,2.9914570530236233,0.01141103298868984,1.037215765012661,18.32487580398447,2,1,2,0,2,0
7,7,A,uniform_random,sample0008,4,1371ec87d9e48992,1371ec87d9e48992_px4_position_0_direction_a_A_uniform_random_00007_sample0008_repeat4,direction_a_A_uniform_random_00007_sample0008_repeat4,0,18.1887695180194,1.9495689604378077,0.2842535972595215,0.9602770140576332,px4_position,0,direction_a_probe,1371ec87d9e48992,direction_a_A_uniform_random_00007_sample0008_repeat4,2.9590307240141556,14.138400906987954,2.9590307240141556,0.011116823006886989,1.0443080689874478,18.152865707001183,2,1,2,0,2,0
8,8,A,uniform_random,sample0009,0,cdb2620804c8b62d,cdb2620804c8b62d_px4_position_0_direction_a_A_uniform_random_00008_sample0009_repeat0,direction_a_A_uniform_random_00008_sample0009_repeat0,0,18.913850547978655,1.4840935950785639,0.99249267578125,0.3838572811074994,px4_position,0,direction_a_probe,cdb2620804c8b62d,direction_a_A_uniform_random_00008_sample0009_repeat0,3.009470886987401,14.812204448971897,3.009470886987401,0.024439881002763286,1.0429698179941624,18.889093418983975,2,1,3,1,3,1
8,8,A,uniform_random,sample0009,1,cdb2620804c8b62d,cdb2620804c8b62d_px4_position_0_direction_a_A_uniform_random_00008_sample0009_repeat1,direction_a_A_uniform_random_00008_sample0009_repeat1,0,18.425844537006924,1.5985714765627277,0.9949827194213867,0.47575021555861474,px4_position,0,direction_a_probe,cdb2620804c8b62d,direction_a_A_uniform_random_00008_sample0009_repeat1,3.014276964007877,14.339857020997442,3.014276964007877,0.011643508012639359,1.0281325489922892,18.393920058006188,2,1,3,1,3,1
8,8,A,uniform_random,sample0009,2,cdb2620804c8b62d,cdb2620804c8b62d_px4_position_0_direction_a_A_uniform_random_00008_sample0009_repeat2,direction_a_A_uniform_random_00008_sample0009_repeat2,0,18.393583284982014,1.4628458719726818,0.9930820465087891,0.33686844682707595,px4_position,0,direction_a_probe,cdb2620804c8b62d,direction_a_A_uniform_random_00008_sample0009_repeat2,2.96265614402364,14.355495124007575,2.96265614402364,0.012543792981887236,1.0301314300158992,18.36083679497824,2,1,2,0,2,0
8,8,A,uniform_random,sample0009,3,cdb2620804c8b62d,cdb2620804c8b62d_px4_position_0_direction_a_A_uniform_random_00008_sample0009_repeat3,direction_a_A_uniform_random_00008_sample0009_repeat3,0,18.362353351985803,1.4247256017130137,0.9939451217651367,0.31598180086944516,px4_position,0,direction_a_probe,cdb2620804c8b62d,direction_a_A_uniform_random_00008_sample0009_repeat3,2.980790267989505,14.287774800002808,2.980790267989505,0.01651194700389169,1.0442026510136202,18.32928900999832,2,1,2,0,2,0
8,8,A,uniform_random,sample0009,4,cdb2620804c8b62d,cdb2620804c8b62d_px4_position_0_direction_a_A_uniform_random_00008_sample0009_repeat4,direction_a_A_uniform_random_00008_sample0009_repeat4,0,18.701616973005002,1.430771950162078,0.9877805709838867,0.3197935760390058,px4_position,0,direction_a_probe,cdb2620804c8b62d,direction_a_A_uniform_random_00008_sample0009_repeat4,2.994362800993258,14.640978520008503,2.994362800993258,0.011714543012203649,1.0283196099917404,18.67538517000503,2,1,3,1,3,1
9,9,A,uniform_random,sample0010,0,d5b00ffc1e75c52e,d5b00ffc1e75c52e_px4_position_0_direction_a_A_uniform_random_00009_sample0010_repeat0,direction_a_A_uniform_random_00009_sample0010_repeat0,0,18.13351738700294,0.9547911695431113,0.9810876846313477,-0.03848338406099372,px4_position,0,direction_a_probe,d5b00ffc1e75c52e,direction_a_A_uniform_random_00009_sample0010_repeat0,2.988925557991024,14.04105385299772,2.988925557991024,0.018323427997529507,1.0483356609765906,18.096648228005506,2,1,2,0,2,0
9,9,A,uniform_random,sample0010,1,d5b00ffc1e75c52e,d5b00ffc1e75c52e_px4_position_0_direction_a_A_uniform_random_00009_sample0010_repeat1,direction_a_A_uniform_random_00009_sample0010_repeat1,0,18.792622722976375,0.9726088710516765,0.9769058227539062,-0.05977927025200547,px4_position,0,direction_a_probe,d5b00ffc1e75c52e,direction_a_A_uniform_random_00009_sample0010_repeat1,3.0163508859986905,14.694120887987083,3.0163508859986905,0.0118940609972924,1.0317596390086692,18.754136194009334,2,1,2,0,2,0
9,9,A,uniform_random,sample0010,2,d5b00ffc1e75c52e,d5b00ffc1e75c52e_px4_position_0_direction_a_A_uniform_random_00009_sample0010_repeat2,direction_a_A_uniform_random_00009_sample0010_repeat2,0,18.08749094902305,0.7763547971255984,0.9758520126342773,-0.14322898146924845,px4_position,0,direction_a_probe,d5b00ffc1e75c52e,direction_a_A_uniform_random_00009_sample0010_repeat2,2.967632618994685,14.031291980005335,2.967632618994685,0.013173257990274578,1.038004131987691,18.050112996977987,2,1,2,0,2,0
9,9,A,uniform_random,sample0010,3,d5b00ffc1e75c52e,d5b00ffc1e75c52e_px4_position_0_direction_a_A_uniform_random_00009_sample0010_repeat3,direction_a_A_uniform_random_00009_sample0010_repeat3,0,18.512946128001204,0.8718003960379881,0.9767742156982422,-0.08941589051942267,px4_position,0,direction_a_probe,d5b00ffc1e75c52e,direction_a_A_uniform_random_00009_sample0010_repeat3,2.991683322004974,14.431446902017342,2.991683322004974,0.012984455999685451,1.0383718379889615,18.474495669972384,2,1,3,1,3,1
9,9,A,uniform_random,sample0010,4,d5b00ffc1e75c52e,d5b00ffc1e75c52e_px4_position_0_direction_a_A_uniform_random_00009_sample0010_repeat4,direction_a_A_uniform_random_00009_sample0010_repeat4,0,18.421300545014674,0.9050875412522219,0.9821209907531738,-0.06869935191626975,px4_position,0,direction_a_probe,d5b00ffc1e75c52e,direction_a_A_uniform_random_00009_sample0010_repeat4,2.970658086007461,14.331467577983858,2.970658086007461,0.011703722004313022,1.065435719996458,18.37927544201375,2,1,3,1,3,1
10,10,A,uniform_random,sample0011,0,841b3a46c67d953a,841b3a46c67d953a_px4_position_0_direction_a_A_uniform_random_00010_sample0011_repeat0,direction_a_A_uniform_random_00010_sample0011_repeat0,0,18.37411111901747,-3.2080465670885694,0.7462520599365234,-2.7692909578821485,px4_position,0,direction_a_probe,841b3a46c67d953a,direction_a_A_uniform_random_00010_sample0011_repeat0,2.9745689099945594,14.323024305020226,2.9745689099945594,0.012660006002988666,1.0240215300000273,18.33428419099073,2,1,2,0,2,0
10,10,A,uniform_random,sample0011,1,841b3a46c67d953a,841b3a46c67d953a_px4_position_0_direction_a_A_uniform_random_00010_sample0011_repeat1,direction_a_A_uniform_random_00010_sample0011_repeat1,0,20.260823433025507,-2.8063083510863516,0.774345874786377,-2.523525436617827,px4_position,0,direction_a_probe,841b3a46c67d953a,direction_a_A_uniform_random_00010_sample0011_repeat1,3.023656517994823,16.14091849900433,3.023656517994823,0.02494945199578069,1.0337220820074435,20.22325682299561,3,2,2,0,2,0
