cell_id,probe_label,repeat_idx,measured_axis,peak,threshold,rho,query_id,theta_hash,cache_tag,query_retry_count
G07,roll_minus_full,1,v_xy,6.955531320060392,12.0,5.044468679939608,efc822e18fc44e8c_px4_position_0_contract_grid_G07_roll_minus_full_repeat1,efc822e18fc44e8c,contract_grid_G07_roll_minus_full_repeat1,0
G07,roll_minus_full,1,tilt,0.42744710273722575,0.6108652381980153,0.18341813546078956,efc822e18fc44e8c_px4_position_0_contract_grid_G07_roll_minus_full_repeat1,efc822e18fc44e8c,contract_grid_G07_roll_minus_full_repeat1,0
G07,roll_minus_full,2,v_xy,6.871444346388701,12.0,5.128555653611299,efc822e18fc44e8c_px4_position_0_contract_grid_G07_roll_minus_full_repeat2,efc822e18fc44e8c,contract_grid_G07_roll_minus_full_repeat2,0
G07,roll_minus_full,2,tilt,0.42913632006432717,0.6108652381980153,0.18172891813368813,efc822e18fc44e8c_px4_position_0_contract_grid_G07_roll_minus_full_repeat2,efc822e18fc44e8c,contract_grid_G07_roll_minus_full_repeat2,0
G07,roll_minus_full,3,v_xy,6.676570088829983,12.0,5.323429911170017,efc822e18fc44e8c_px4_position_0_contract_grid_G07_roll_minus_full_repeat3,efc822e18fc44e8c,contract_grid_G07_roll_minus_full_repeat3,0
G07,roll_minus_full,3,tilt,0.42804800242594654,0.6108652381980153,0.18281723577206876,efc822e18fc44e8c_px4_position_0_contract_grid_G07_roll_minus_full_repeat3,efc822e18fc44e8c,contract_grid_G07_roll_minus_full_repeat3,0
G07,roll_minus_full,4,v_xy,6.600762508337646,12.0,5.399237491662354,efc822e18fc44e8c_px4_position_0_contract_grid_G07_roll_minus_full_repeat4,efc822e18fc44e8c,contract_grid_G07_roll_minus_full_repeat4,0
G07,roll_minus_full,4,tilt,0.4333586299794733,0.6108652381980153,0.17750660821854203,efc822e18fc44e8c_px4_position_0_contract_grid_G07_roll_minus_full_repeat4,efc822e18fc44e8c,contract_grid_G07_roll_minus_full_repeat4,0
G08,zero_anchor,0,v_xy,0.03340939739734178,12.0,11.966590602602658,7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat0,7b6436b0c98f6238,contract_grid_G08_zero_anchor_repeat0,0
G08,zero_anchor,0,tilt,0.005910939782656245,0.6108652381980153,0.6049542984153591,7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat0,7b6436b0c98f6238,contract_grid_G08_zero_anchor_repeat0,0
G08,zero_anchor,1,v_xy,0.013262910652349443,12.0,11.98673708934765,7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat1,7b6436b0c98f6238,contract_grid_G08_zero_anchor_repeat1,0
G08,zero_anchor,1,tilt,0.003592526954718583,0.6108652381980153,0.6072727112432967,7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat1,7b6436b0c98f6238,contract_grid_G08_zero_anchor_repeat1,0
G08,zero_anchor,2,v_xy,0.0404021077634236,12.0,11.959597892236577,7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat2,7b6436b0c98f6238,contract_grid_G08_zero_anchor_repeat2,0
G08,zero_anchor,2,tilt,0.005459197382706667,0.6108652381980153,0.6054060408153087,7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat2,7b6436b0c98f6238,contract_grid_G08_zero_anchor_repeat2,0
G08,zero_anchor,3,v_xy,0.024210212147288485,12.0,11.975789787852712,7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat3,7b6436b0c98f6238,contract_grid_G08_zero_anchor_repeat3,0
G08,zero_anchor,3,tilt,0.006469298349198698,0.6108652381980153,0.6043959398488166,7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat3,7b6436b0c98f6238,contract_grid_G08_zero_anchor_repeat3,0
G08,zero_anchor,4,v_xy,0.04041411187647325,12.0,11.959585888123527,7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat4,7b6436b0c98f6238,contract_grid_G08_zero_anchor_repeat4,0
G08,zero_anchor,4,tilt,0.0034326446523835724,0.6108652381980153,0.6074325935456317,7b6436b0c98f6238_px4_position_0_contract_grid_G08_zero_anchor_repeat4,7b6436b0c98f6238,contract_grid_G08_zero_anchor_repeat4,0
G08,pitch_plus_full,0,v_xy,6.55119642436519,12.0,5.44880357563481,a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat0,a08edfccf9989958,contract_grid_G08_pitch_plus_full_repeat0,0
G08,pitch_plus_full,0,tilt,0.4225965503564451,0.6108652381980153,0.1882686878415702,a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat0,a08edfccf9989958,contract_grid_G08_pitch_plus_full_repeat0,0
G08,pitch_plus_full,1,v_xy,6.658655075809861,12.0,5.341344924190139,a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat1,a08edfccf9989958,contract_grid_G08_pitch_plus_full_repeat1,0
G08,pitch_plus_full,1,tilt,0.4265629036640228,0.6108652381980153,0.18430233453399253,a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat1,a08edfccf9989958,contract_grid_G08_pitch_plus_full_repeat1,0
G08,pitch_plus_full,2,v_xy,6.672760072792159,12.0,5.327239927207841,a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat2,a08edfccf9989958,contract_grid_G08_pitch_plus_full_repeat2,0
G08,pitch_plus_full,2,tilt,0.42676669041723614,0.6108652381980153,0.18409854778077916,a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat2,a08edfccf9989958,contract_grid_G08_pitch_plus_full_repeat2,0
G08,pitch_plus_full,3,v_xy,6.8527357710030525,12.0,5.1472642289969475,a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat3,a08edfccf9989958,contract_grid_G08_pitch_plus_full_repeat3,0
G08,pitch_plus_full,3,tilt,0.42519029084723947,0.6108652381980153,0.18567494735077583,a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat3,a08edfccf9989958,contract_grid_G08_pitch_plus_full_repeat3,0
G08,pitch_plus_full,4,v_xy,6.724129200643931,12.0,5.275870799356069,a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat4,a08edfccf9989958,contract_grid_G08_pitch_plus_full_repeat4,0
G08,pitch_plus_full,4,tilt,0.43057159134211626,0.6108652381980153,0.18029364685589905,a08edfccf9989958_px4_position_0_contract_grid_G08_pitch_plus_full_repeat4,a08edfccf9989958,contract_grid_G08_pitch_plus_full_repeat4,0
G08,pitch_minus_full,0,v_xy,6.421572860277809,12.0,5.578427139722191,e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat0,e89a4b6a2371829e,contract_grid_G08_pitch_minus_full_repeat0,0
G08,pitch_minus_full,0,tilt,0.42448447010944157,0.6108652381980153,0.18638076808857373,e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat0,e89a4b6a2371829e,contract_grid_G08_pitch_minus_full_repeat0,0
G08,pitch_minus_full,1,v_xy,6.702101399155522,12.0,5.297898600844478,e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat1,e89a4b6a2371829e,contract_grid_G08_pitch_minus_full_repeat1,0
G08,pitch_minus_full,1,tilt,0.42353363567116353,0.6108652381980153,0.18733160252685177,e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat1,e89a4b6a2371829e,contract_grid_G08_pitch_minus_full_repeat1,0
G08,pitch_minus_full,2,v_xy,6.843894434142866,12.0,5.156105565857134,e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat2,e89a4b6a2371829e,contract_grid_G08_pitch_minus_full_repeat2,0
G08,pitch_minus_full,2,tilt,0.42436293048801266,0.6108652381980153,0.18650230771000265,e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat2,e89a4b6a2371829e,contract_grid_G08_pitch_minus_full_repeat2,0
G08,pitch_minus_full,3,v_xy,6.562908427957937,12.0,5.437091572042063,e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat3,e89a4b6a2371829e,contract_grid_G08_pitch_minus_full_repeat3,0
G08,pitch_minus_full,3,tilt,0.4275140539033383,0.6108652381980153,0.183351184294677,e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat3,e89a4b6a2371829e,contract_grid_G08_pitch_minus_full_repeat3,0
G08,pitch_minus_full,4,v_xy,6.450552856148623,12.0,5.549447143851377,e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat4,e89a4b6a2371829e,contract_grid_G08_pitch_minus_full_repeat4,0
G08,pitch_minus_full,4,tilt,0.4268671401356743,0.6108652381980153,0.18399809806234102,e89a4b6a2371829e_px4_position_0_contract_grid_G08_pitch_minus_full_repeat4,e89a4b6a2371829e,contract_grid_G08_pitch_minus_full_repeat4,0
G09,zero_anchor,0,climb_rate_up,0.0050371582619845,3.0,2.9949628417380154,7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat0,7b6436b0c98f6238,contract_grid_G09_zero_anchor_repeat0,0
G09,zero_anchor,0,climb_rate_down,0.0,1.5,1.5,7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat0,7b6436b0c98f6238,contract_grid_G09_zero_anchor_repeat0,0
G09,zero_anchor,1,climb_rate_up,0.0013842153130099,3.0,2.99861578468699,7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat1,7b6436b0c98f6238,contract_grid_G09_zero_anchor_repeat1,0
G09,zero_anchor,1,climb_rate_down,0.0034107309766113,1.5,1.4965892690233886,7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat1,7b6436b0c98f6238,contract_grid_G09_zero_anchor_repeat1,0
G09,zero_anchor,2,climb_rate_up,0.0132739599794149,3.0,2.986726040020585,7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat2,7b6436b0c98f6238,contract_grid_G09_zero_anchor_repeat2,0
G09,zero_anchor,2,climb_rate_down,0.0,1.5,1.5,7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat2,7b6436b0c98f6238,contract_grid_G09_zero_anchor_repeat2,0
G09,zero_anchor,3,climb_rate_up,0.0069994498044252,3.0,2.9930005501955748,7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat3,7b6436b0c98f6238,contract_grid_G09_zero_anchor_repeat3,0
G09,zero_anchor,3,climb_rate_down,0.0,1.5,1.5,7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat3,7b6436b0c98f6238,contract_grid_G09_zero_anchor_repeat3,0
G09,zero_anchor,4,climb_rate_up,0.0005190292140468,3.0,2.999480970785953,7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat4,7b6436b0c98f6238,contract_grid_G09_zero_anchor_repeat4,0
G09,zero_anchor,4,climb_rate_down,0.0038365670479834,1.5,1.4961634329520166,7b6436b0c98f6238_px4_position_0_contract_grid_G09_zero_anchor_repeat4,7b6436b0c98f6238,contract_grid_G09_zero_anchor_repeat4,0
G09,throttle_plus_full,0,climb_rate_up,3.0504870414733887,3.0,-0.05048704147338867,04f3db5143fee943_px4_position_0_contract_grid_G09_throttle_plus_full_repeat0,04f3db5143fee943,contract_grid_G09_throttle_plus_full_repeat0,0
G09,throttle_plus_full,1,climb_rate_up,3.040102481842041,3.0,-0.040102481842041016,04f3db5143fee943_px4_position_0_contract_grid_G09_throttle_plus_full_repeat1,04f3db5143fee943,contract_grid_G09_throttle_plus_full_repeat1,0
G09,throttle_plus_full,2,climb_rate_up,2.9802749156951904,3.0,0.01972508430480957,04f3db5143fee943_px4_position_0_contract_grid_G09_throttle_plus_full_repeat2,04f3db5143fee943,contract_grid_G09_throttle_plus_full_repeat2,0
G09,throttle_plus_full,3,climb_rate_up,3.034440279006958,3.0,-0.03444027900695801,04f3db5143fee943_px4_position_0_contract_grid_G09_throttle_plus_full_repeat3,04f3db5143fee943,contract_grid_G09_throttle_plus_full_repeat3,0
G09,throttle_plus_full,4,climb_rate_up,3.0288445949554443,3.0,-0.028844594955444336,04f3db5143fee943_px4_position_0_contract_grid_G09_throttle_plus_full_repeat4,04f3db5143fee943,contract_grid_G09_throttle_plus_full_repeat4,0
G09,throttle_minus_full,0,climb_rate_down,0.7303321957588196,1.5,0.7696678042411804,374ef6ac39cdc091_px4_position_0_contract_grid_G09_throttle_minus_full_repeat0,374ef6ac39cdc091,contract_grid_G09_throttle_minus_full_repeat0,0
G09,throttle_minus_full,1,climb_rate_down,0.7178362011909485,1.5,0.7821637988090515,374ef6ac39cdc091_px4_position_0_contract_grid_G09_throttle_minus_full_repeat1,374ef6ac39cdc091,contract_grid_G09_throttle_minus_full_repeat1,0
G09,throttle_minus_full,2,climb_rate_down,0.7246766686439514,1.5,0.7753233313560486,374ef6ac39cdc091_px4_position_0_contract_grid_G09_throttle_minus_full_repeat2,374ef6ac39cdc091,contract_grid_G09_throttle_minus_full_repeat2,0
G09,throttle_minus_full,3,climb_rate_down,0.7228703498840332,1.5,0.7771296501159668,374ef6ac39cdc091_px4_position_0_contract_grid_G09_throttle_minus_full_repeat3,374ef6ac39cdc091,contract_grid_G09_throttle_minus_full_repeat3,0
G09,throttle_minus_full,4,climb_rate_down,0.721596360206604,1.5,0.778403639793396,374ef6ac39cdc091_px4_position_0_contract_grid_G09_throttle_minus_full_repeat4,374ef6ac39cdc091,contract_grid_G09_throttle_minus_full_repeat4,0
G10,zero_anchor,0,xy_velocity,0.037577608803354326,1.0,0.9624223911966456,7b6436b0c98f6238_px4_position_0_contract_grid_G10_zero_anchor_repeat0,7b6436b0c98f6238,contract_grid_G10_zero_anchor_repeat0,0
G10,zero_anchor,1,xy_velocity,0.020558082440305263,1.0,0.9794419175596948,7b6436b0c98f6238_px4_position_0_contract_grid_G10_zero_anchor_repeat1,7b6436b0c98f6238,contract_grid_G10_zero_anchor_repeat1,0
G10,zero_anchor,2,xy_velocity,0.021629951716217673,1.0,0.9783700482837824,7b6436b0c98f6238_px4_position_0_contract_grid_G10_zero_anchor_repeat2,7b6436b0c98f6238,contract_grid_G10_zero_anchor_repeat2,0
G10,zero_anchor,3,xy_velocity,0.045261519258664444,1.0,0.9547384807413356,7b6436b0c98f6238_px4_position_0_contract_grid_G10_zero_anchor_repeat3,7b6436b0c98f6238,contract_grid_G10_zero_anchor_repeat3,0
G10,zero_anchor,4,xy_velocity,0.02842682045748702,1.0,0.971573179542513,7b6436b0c98f6238_px4_position_0_contract_grid_G10_zero_anchor_repeat4,7b6436b0c98f6238,contract_grid_G10_zero_anchor_repeat4,0
G10,throttle_plus_full,0,xy_velocity,0.019683934851962345,1.0,0.9803160651480377,04f3db5143fee943_px4_position_0_contract_grid_G10_throttle_plus_full_repeat0,04f3db5143fee943,contract_grid_G10_throttle_plus_full_repeat0,0
G10,throttle_plus_full,1,xy_velocity,0.027956166775278873,1.0,0.9720438332247211,04f3db5143fee943_px4_position_0_contract_grid_G10_throttle_plus_full_repeat1,04f3db5143fee943,contract_grid_G10_throttle_plus_full_repeat1,0
G10,throttle_plus_full,2,xy_velocity,0.029670085865604486,1.0,0.9703299141343955,04f3db5143fee943_px4_position_0_contract_grid_G10_throttle_plus_full_repeat2,04f3db5143fee943,contract_grid_G10_throttle_plus_full_repeat2,0
G10,throttle_plus_full,3,xy_velocity,0.023932691765280335,1.0,0.9760673082347197,04f3db5143fee943_px4_position_0_contract_grid_G10_throttle_plus_full_repeat3,04f3db5143fee943,contract_grid_G10_throttle_plus_full_repeat3,0
G10,throttle_plus_full,4,xy_velocity,0.03297127684099416,1.0,0.9670287231590058,04f3db5143fee943_px4_position_0_contract_grid_G10_throttle_plus_full_repeat4,04f3db5143fee943,contract_grid_G10_throttle_plus_full_repeat4,0
G10,throttle_minus_full,0,xy_velocity,0.022069002118920267,1.0,0.9779309978810797,374ef6ac39cdc091_px4_position_0_contract_grid_G10_throttle_minus_full_repeat0,374ef6ac39cdc091,contract_grid_G10_throttle_minus_full_repeat0,0
G10,throttle_minus_full,1,xy_velocity,0.00740046399269453,1.0,0.9925995360073054,374ef6ac39cdc091_px4_position_0_contract_grid_G10_throttle_minus_full_repeat1,374ef6ac39cdc091,contract_grid_G10_throttle_minus_full_repeat1,0
G10,throttle_minus_full,2,xy_velocity,0.027047764890018297,1.0,0.9729522351099817,374ef6ac39cdc091_px4_position_0_contract_grid_G10_throttle_minus_full_repeat2,374ef6ac39cdc091,contract_grid_G10_throttle_minus_full_repeat2,0
G10,throttle_minus_full,3,xy_velocity,0.01929261182807565,1.0,0.9807073881719244,374ef6ac39cdc091_px4_position_0_contract_grid_G10_throttle_minus_full_repeat3,374ef6ac39cdc091,contract_grid_G10_throttle_minus_full_repeat3,0
G10,throttle_minus_full,4,xy_velocity,0.03366733954219707,1.0,0.966332660457803,374ef6ac39cdc091_px4_position_0_contract_grid_G10_throttle_minus_full_repeat4,374ef6ac39cdc091,contract_grid_G10_throttle_minus_full_repeat4,0
G11,zero_anchor,0,xy_velocity,0.025444759808629154,1.0,0.9745552401913709,7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat0,7b6436b0c98f6238,contract_grid_G11_zero_anchor_repeat0,0
G11,zero_anchor,0,climb_rate,0.0058469637297093,0.30000000000000004,0.29415303627029077,7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat0,7b6436b0c98f6238,contract_grid_G11_zero_anchor_repeat0,0
G11,zero_anchor,1,xy_velocity,0.015607182652983283,1.0,0.9843928173470167,7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat1,7b6436b0c98f6238,contract_grid_G11_zero_anchor_repeat1,0
G11,zero_anchor,1,climb_rate,0.0076659978367388,0.30000000000000004,0.2923340021632612,7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat1,7b6436b0c98f6238,contract_grid_G11_zero_anchor_repeat1,0
G11,zero_anchor,2,xy_velocity,0.03991766167536777,1.0,0.9600823383246322,7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat2,7b6436b0c98f6238,contract_grid_G11_zero_anchor_repeat2,0
G11,zero_anchor,2,climb_rate,0.0110692288726568,0.30000000000000004,0.2889307711273432,7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat2,7b6436b0c98f6238,contract_grid_G11_zero_anchor_repeat2,0
G11,zero_anchor,3,xy_velocity,0.02934024989487372,1.0,0.9706597501051263,7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat3,7b6436b0c98f6238,contract_grid_G11_zero_anchor_repeat3,0
G11,zero_anchor,3,climb_rate,0.0045428168959915,0.30000000000000004,0.29545718310400854,7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat3,7b6436b0c98f6238,contract_grid_G11_zero_anchor_repeat3,0
G11,zero_anchor,4,xy_velocity,0.0547780853507223,1.0,0.9452219146492777,7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat4,7b6436b0c98f6238,contract_grid_G11_zero_anchor_repeat4,0
G11,zero_anchor,4,climb_rate,0.0095304604619741,0.30000000000000004,0.29046953953802596,7b6436b0c98f6238_px4_position_0_contract_grid_G11_zero_anchor_repeat4,7b6436b0c98f6238,contract_grid_G11_zero_anchor_repeat4,0
G11,roll_throttle_plusplus_full,0,xy_velocity,0.18401069889847016,1.0,0.8159893011015298,6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat0,6130ac3ef1c6bd15,contract_grid_G11_roll_throttle_plusplus_full_repeat0,0
G11,roll_throttle_plusplus_full,0,climb_rate,0.053333006799221,0.30000000000000004,0.24666699320077906,6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat0,6130ac3ef1c6bd15,contract_grid_G11_roll_throttle_plusplus_full_repeat0,0
G11,roll_throttle_plusplus_full,1,xy_velocity,0.16492856706743042,1.0,0.8350714329325696,6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat1,6130ac3ef1c6bd15,contract_grid_G11_roll_throttle_plusplus_full_repeat1,0
G11,roll_throttle_plusplus_full,1,climb_rate,0.0429710187017917,0.30000000000000004,0.25702898129820834,6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat1,6130ac3ef1c6bd15,contract_grid_G11_roll_throttle_plusplus_full_repeat1,0
G11,roll_throttle_plusplus_full,2,xy_velocity,0.20530527566899842,1.0,0.7946947243310016,6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat2,6130ac3ef1c6bd15,contract_grid_G11_roll_throttle_plusplus_full_repeat2,0
G11,roll_throttle_plusplus_full,2,climb_rate,0.0461218208074569,0.30000000000000004,0.25387817919254313,6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat2,6130ac3ef1c6bd15,contract_grid_G11_roll_throttle_plusplus_full_repeat2,0
G11,roll_throttle_plusplus_full,3,xy_velocity,0.17944003897081182,1.0,0.8205599610291882,6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat3,6130ac3ef1c6bd15,contract_grid_G11_roll_throttle_plusplus_full_repeat3,0
G11,roll_throttle_plusplus_full,3,climb_rate,0.0435220971703529,0.30000000000000004,0.25647790282964716,6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat3,6130ac3ef1c6bd15,contract_grid_G11_roll_throttle_plusplus_full_repeat3,0
G11,roll_throttle_plusplus_full,4,xy_velocity,0.16541332158791727,1.0,0.8345866784120828,6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat4,6130ac3ef1c6bd15,contract_grid_G11_roll_throttle_plusplus_full_repeat4,0
G11,roll_throttle_plusplus_full,4,climb_rate,0.0389621816575527,0.30000000000000004,0.2610378183424473,6130ac3ef1c6bd15_px4_position_0_contract_grid_G11_roll_throttle_plusplus_full_repeat4,6130ac3ef1c6bd15,contract_grid_G11_roll_throttle_plusplus_full_repeat4,0
G11,roll_throttle_plusminus_full,0,xy_velocity,0.3385725736093091,1.0,0.661427426390691,1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat0,1ebf074ed980fe54,contract_grid_G11_roll_throttle_plusminus_full_repeat0,0
G11,roll_throttle_plusminus_full,0,climb_rate,0.070089116692543,0.30000000000000004,0.22991088330745704,1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat0,1ebf074ed980fe54,contract_grid_G11_roll_throttle_plusminus_full_repeat0,0
G11,roll_throttle_plusminus_full,1,xy_velocity,0.3554183280700021,1.0,0.6445816719299979,1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat1,1ebf074ed980fe54,contract_grid_G11_roll_throttle_plusminus_full_repeat1,0
G11,roll_throttle_plusminus_full,1,climb_rate,0.0589363425970077,0.30000000000000004,0.24106365740299235,1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat1,1ebf074ed980fe54,contract_grid_G11_roll_throttle_plusminus_full_repeat1,0
G11,roll_throttle_plusminus_full,2,xy_velocity,0.34795708181729684,1.0,0.6520429181827032,1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat2,1ebf074ed980fe54,contract_grid_G11_roll_throttle_plusminus_full_repeat2,0
G11,roll_throttle_plusminus_full,2,climb_rate,0.075133666396141,0.30000000000000004,0.22486633360385905,1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat2,1ebf074ed980fe54,contract_grid_G11_roll_throttle_plusminus_full_repeat2,0
G11,roll_throttle_plusminus_full,3,xy_velocity,0.33954080918651236,1.0,0.6604591908134876,1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat3,1ebf074ed980fe54,contract_grid_G11_roll_throttle_plusminus_full_repeat3,0
G11,roll_throttle_plusminus_full,3,climb_rate,0.0678633823990821,0.30000000000000004,0.23213661760091794,1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat3,1ebf074ed980fe54,contract_grid_G11_roll_throttle_plusminus_full_repeat3,0
G11,roll_throttle_plusminus_full,4,xy_velocity,0.3610119643855163,1.0,0.6389880356144837,1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat4,1ebf074ed980fe54,contract_grid_G11_roll_throttle_plusminus_full_repeat4,0
G11,roll_throttle_plusminus_full,4,climb_rate,0.071552075445652,0.30000000000000004,0.22844792455434804,1ebf074ed980fe54_px4_position_0_contract_grid_G11_roll_throttle_plusminus_full_repeat4,1ebf074ed980fe54,contract_grid_G11_roll_throttle_plusminus_full_repeat4,0
G12,zero_anchor,0,xy_velocity,0.029065146778564453,1.0,0.9709348532214356,7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat0,7b6436b0c98f6238,contract_grid_G12_zero_anchor_repeat0,0
G12,zero_anchor,0,climb_rate,0.0039322008378803,0.30000000000000004,0.2960677991621197,7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat0,7b6436b0c98f6238,contract_grid_G12_zero_anchor_repeat0,0
G12,zero_anchor,1,xy_velocity,0.03373504120871423,1.0,0.9662649587912858,7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat1,7b6436b0c98f6238,contract_grid_G12_zero_anchor_repeat1,0
G12,zero_anchor,1,climb_rate,0.0084734195843338,0.30000000000000004,0.29152658041566626,7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat1,7b6436b0c98f6238,contract_grid_G12_zero_anchor_repeat1,0
G12,zero_anchor,2,xy_velocity,0.028102355183008337,1.0,0.9718976448169917,7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat2,7b6436b0c98f6238,contract_grid_G12_zero_anchor_repeat2,0
G12,zero_anchor,2,climb_rate,0.004650158341974,0.30000000000000004,0.295349841658026,7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat2,7b6436b0c98f6238,contract_grid_G12_zero_anchor_repeat2,0
G12,zero_anchor,3,xy_velocity,0.008443694272460387,1.0,0.9915563057275396,7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat3,7b6436b0c98f6238,contract_grid_G12_zero_anchor_repeat3,0
G12,zero_anchor,3,climb_rate,0.0025518841575831,0.30000000000000004,0.2974481158424169,7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat3,7b6436b0c98f6238,contract_grid_G12_zero_anchor_repeat3,0
G12,zero_anchor,4,xy_velocity,0.02356703377658144,1.0,0.9764329662234186,7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat4,7b6436b0c98f6238,contract_grid_G12_zero_anchor_repeat4,0
G12,zero_anchor,4,climb_rate,0.0050712339580059,0.30000000000000004,0.29492876604199414,7b6436b0c98f6238_px4_position_0_contract_grid_G12_zero_anchor_repeat4,7b6436b0c98f6238,contract_grid_G12_zero_anchor_repeat4,0
G12,pitch_throttle_plusplus_full,0,xy_velocity,0.16275201495345826,1.0,0.8372479850465417,9d8acddd4f93140e_px4_position_0_contract_grid_G12_pitch_throttle_plusplus_full_repeat0,9d8acddd4f93140e,contract_grid_G12_pitch_throttle_plusplus_full_repeat0,0
