query_id,trace_index,scenario_id,cache_tag,failure_stage,failure_reason,target_test_mode,staging_mode_used,final_pre_maneuver_mode,time_s,requested_mode,observed_mode_before,ack_result,ack,observed_mode_after,success,request_count,reason
0535b6bad6bfc1e8_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,0,px4_acro_roll,witness_stage_c_rate_p_boundary_low_d_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,,,ACRO,,ACRO,12.81854251200275,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
0535b6bad6bfc1e8_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,0,px4_acro_roll,witness_stage_c_rate_p_boundary_low_d_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,,,ACRO,,ACRO,12.64577956800349,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
0535b6bad6bfc1e8_px4_acro_roll_0_paramsc5fcc9231d_witness_stage_c_rate_i_x3_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,0,px4_acro_roll,witness_stage_c_rate_i_x3_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,,,ACRO,,ACRO,12.759143702001893,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
0535b6bad6bfc1e8_px4_acro_roll_0_paramsc5fcc9231d_witness_stage_c_rate_i_x3_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,0,px4_acro_roll,witness_stage_c_rate_i_x3_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,,,ACRO,,ACRO,12.76945197400346,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
0535b6bad6bfc1e8_px4_acro_roll_0_paramsc5fcc9231d_witness_stage_c_rate_i_x3_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,0,px4_acro_roll,witness_stage_c_rate_i_x3_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,,,ACRO,,ACRO,14.573638775997097,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,1,matched_requested_mode
0535b6bad6bfc1e8_px4_acro_roll_0_paramsf5e3b8349a_headroom_H3_Mstrong_P0_pulse_train_A0p7_repeat3_repeat0,0,px4_acro_roll,headroom_H3_Mstrong_P0_pulse_train_A0p7_repeat3_repeat0,,,ACRO,,ACRO,12.494273420001264,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
0535b6bad6bfc1e8_px4_acro_roll_0_paramsf5e3b8349a_headroom_H3_Mstrong_P0_pulse_train_A0p9_repeat3_repeat0,0,px4_acro_roll,headroom_H3_Mstrong_P0_pulse_train_A0p9_repeat3_repeat0,,,ACRO,,ACRO,12.322780151996994,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,1,matched_requested_mode
0535b6bad6bfc1e8_px4_acro_roll_0_paramsf5e3b8349a_headroom_H3_Mstrong_P0_pulse_train_A1p0_repeat3_repeat0,0,px4_acro_roll,headroom_H3_Mstrong_P0_pulse_train_A1p0_repeat3_repeat0,,,ACRO,,ACRO,12.663457397007733,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
12776e569190be98_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,0,px4_acro_roll,witness_stage_c_att_p_boundary_rate_p_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,,,ACRO,,ACRO,12.336070835008286,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,1,matched_requested_mode
12776e569190be98_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,0,px4_acro_roll,witness_stage_c_rate_d_low_x0p35_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,,,ACRO,,ACRO,12.436762842000462,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
12776e569190be98_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,0,px4_acro_roll,witness_stage_c_rate_p_x1p5_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,,,ACRO,,ACRO,12.751015967995045,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
12776e569190be98_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,0,px4_acro_roll,witness_stage_c_rate_p_boundary_low_d_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,,,ACRO,,ACRO,12.753351833991474,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
12776e569190be98_px4_acro_roll_0_paramsc5fcc9231d_witness_stage_c_rate_i_x3_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,0,px4_acro_roll,witness_stage_c_rate_i_x3_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,,,ACRO,,ACRO,12.606343450999702,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,1,matched_requested_mode
12776e569190be98_px4_acro_roll_0_paramsf5e3b8349a_headroom_H3_Mstrong_P0_strong_step_A0p9_hold2_repeat0,0,px4_acro_roll,headroom_H3_Mstrong_P0_strong_step_A0p9_hold2_repeat0,,,ACRO,,ACRO,14.700142688001506,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
1a893b15d861806e_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,0,px4_acro_roll,witness_stage_c_att_p_boundary_rate_p_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,,,ACRO,,ACRO,12.803119757998502,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,1,matched_requested_mode
1a893b15d861806e_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,0,px4_acro_roll,witness_stage_c_rate_d_low_x0p35_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,,,ACRO,,ACRO,12.625778500994784,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
1a893b15d861806e_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,0,px4_acro_roll,witness_stage_c_rate_p_x1p5_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,,,ACRO,,ACRO,12.504312584991567,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
1a893b15d861806e_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,0,px4_acro_roll,witness_stage_c_rate_p_boundary_low_d_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,,,ACRO,,ACRO,14.869052124005975,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
1a893b15d861806e_px4_acro_roll_0_paramsc5fcc9231d_witness_stage_c_rate_i_x3_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,0,px4_acro_roll,witness_stage_c_rate_i_x3_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,,,ACRO,,ACRO,12.40086479599995,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
1a893b15d861806e_px4_acro_roll_0_paramsf5e3b8349a_headroom_H3_Mstrong_P0_reversal_A0p9_fast_repeat0,0,px4_acro_roll,headroom_H3_Mstrong_P0_reversal_A0p9_fast_repeat0,,,ACRO,,ACRO,12.390384040991194,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,1,matched_requested_mode
600e8ba266f44424_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,0,px4_acro_roll,witness_stage_c_att_p_boundary_rate_p_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,,,ACRO,,ACRO,14.619360573997255,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
600e8ba266f44424_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_strong_step_roll_0p7_strong_step_roll_0p7_repeat0,0,px4_acro_roll,witness_stage_c_att_p_boundary_rate_p_strong_step_roll_0p7_strong_step_roll_0p7_repeat0,,,ACRO,,ACRO,12.531317458007834,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
600e8ba266f44424_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,0,px4_acro_roll,witness_stage_c_rate_d_low_x0p35_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,,,ACRO,,ACRO,12.779609314005938,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
600e8ba266f44424_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_strong_step_roll_0p7_strong_step_roll_0p7_repeat0,0,px4_acro_roll,witness_stage_c_rate_d_low_x0p35_strong_step_roll_0p7_strong_step_roll_0p7_repeat0,,,ACRO,,ACRO,12.539162845001556,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,1,matched_requested_mode
600e8ba266f44424_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,0,px4_acro_roll,witness_stage_c_rate_p_x1p5_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,,,ACRO,,ACRO,12.65153457201086,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,1,matched_requested_mode
600e8ba266f44424_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_strong_step_roll_0p7_strong_step_roll_0p7_repeat0,0,px4_acro_roll,witness_stage_c_rate_p_x1p5_strong_step_roll_0p7_strong_step_roll_0p7_repeat0,,,ACRO,,ACRO,14.537031511994428,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,1,matched_requested_mode
600e8ba266f44424_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,0,px4_acro_roll,witness_stage_c_rate_p_boundary_low_d_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,,,ACRO,,ACRO,12.768400427987217,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
600e8ba266f44424_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_strong_step_roll_0p7_strong_step_roll_0p7_repeat0,0,px4_acro_roll,witness_stage_c_rate_p_boundary_low_d_strong_step_roll_0p7_strong_step_roll_0p7_repeat0,,,ACRO,,ACRO,12.684836073996848,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,1,matched_requested_mode
600e8ba266f44424_px4_acro_roll_0_paramsc5fcc9231d_witness_stage_c_rate_i_x3_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,0,px4_acro_roll,witness_stage_c_rate_i_x3_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,,,ACRO,,ACRO,12.465151247000904,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
600e8ba266f44424_px4_acro_roll_0_paramsc5fcc9231d_witness_stage_c_rate_i_x3_strong_step_roll_0p7_strong_step_roll_0p7_repeat0,0,px4_acro_roll,witness_stage_c_rate_i_x3_strong_step_roll_0p7_strong_step_roll_0p7_repeat0,,,ACRO,,ACRO,12.555476662993897,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
600e8ba266f44424_px4_acro_roll_0_paramsf5e3b8349a_headroom_H3_Mstrong_P0_strong_doublet_A0p7_hold1_repeat0,0,px4_acro_roll,headroom_H3_Mstrong_P0_strong_doublet_A0p7_hold1_repeat0,,,ACRO,,ACRO,12.562896666000597,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
600e8ba266f44424_px4_acro_roll_0_paramsf5e3b8349a_headroom_H3_Mstrong_P0_strong_step_roll_0p7_repeat0,0,px4_acro_roll,headroom_H3_Mstrong_P0_strong_step_roll_0p7_repeat0,,,ACRO,,ACRO,12.43813396099722,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,1,matched_requested_mode
77ddc9e0aa4f00eb_px4_acro_roll_0_params036d0eb4fc_boundary_att_p_boundary_rate_p_Msmall_small_step_roll_repeat0,0,px4_acro_roll,boundary_att_p_boundary_rate_p_Msmall_small_step_roll_repeat0,,,ACRO,,ACRO,12.668705105999834,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
77ddc9e0aa4f00eb_px4_acro_roll_0_params0f581aefd7_boundary_rate_p_x1p75_Msmall_small_step_roll_repeat0,0,px4_acro_roll,boundary_rate_p_x1p75_Msmall_small_step_roll_repeat0,,,ACRO,,ACRO,12.797797154998989,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
77ddc9e0aa4f00eb_px4_acro_roll_0_params0f581aefd7_boundary_rate_p_x2_Msmall_small_step_roll_repeat0,0,px4_acro_roll,boundary_rate_p_x2_Msmall_small_step_roll_repeat0,,,ACRO,,ACRO,12.920821819003322,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
77ddc9e0aa4f00eb_px4_acro_roll_0_params0f581aefd7_boundary_rate_p_x3_Msmall_small_step_roll_repeat0,0,px4_acro_roll,boundary_rate_p_x3_Msmall_small_step_roll_repeat0,,,ACRO,,ACRO,12.844925255994895,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
77ddc9e0aa4f00eb_px4_acro_roll_0_params2a311b5814_boundary_rate_d_low_x0p35_Msmall_small_step_roll_repeat0,0,px4_acro_roll,boundary_rate_d_low_x0p35_Msmall_small_step_roll_repeat0,,,ACRO,,ACRO,12.638573289004853,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,1,matched_requested_mode
77ddc9e0aa4f00eb_px4_acro_roll_0_params5213d7259a_boundary_rate_p_boundary_high_i_Msmall_small_step_roll_repeat0,0,px4_acro_roll,boundary_rate_p_boundary_high_i_Msmall_small_step_roll_repeat0,,,ACRO,,ACRO,12.661107235006057,ACRO,TAKEOFF,,,ACRO,True,1,matched_requested_mode
77ddc9e0aa4f00eb_px4_acro_roll_0_params659f689e30_boundary_rate_p_x1p5_Msmall_small_step_roll_repeat0,0,px4_acro_roll,boundary_rate_p_x1p5_Msmall_small_step_roll_repeat0,,,ACRO,,ACRO,12.49853515200084,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
77ddc9e0aa4f00eb_px4_acro_roll_0_params8c0dab9d72_boundary_rate_d_high_x2p5_Msmall_small_step_roll_repeat0,0,px4_acro_roll,boundary_rate_d_high_x2p5_Msmall_small_step_roll_repeat0,,,ACRO,,ACRO,12.565615990999504,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,1,matched_requested_mode
77ddc9e0aa4f00eb_px4_acro_roll_0_params9a9418ebfe_boundary_rate_p_boundary_low_d_Msmall_small_step_roll_repeat0,0,px4_acro_roll,boundary_rate_p_boundary_low_d_Msmall_small_step_roll_repeat0,,,ACRO,,ACRO,13.10724352899706,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
77ddc9e0aa4f00eb_px4_acro_roll_0_paramsc5fcc9231d_boundary_rate_i_x3_Msmall_small_step_roll_repeat0,0,px4_acro_roll,boundary_rate_i_x3_Msmall_small_step_roll_repeat0,,,ACRO,,ACRO,12.324681472993689,ACRO,TAKEOFF,,,ACRO,True,1,matched_requested_mode
77ddc9e0aa4f00eb_px4_acro_roll_0_paramseacc349037_boundary_att_p_x2_Msmall_small_step_roll_repeat0,0,px4_acro_roll,boundary_att_p_x2_Msmall_small_step_roll_repeat0,,,ACRO,,ACRO,12.896192043001065,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
77ddc9e0aa4f00eb_px4_acro_roll_0_paramsf5e3b8349a_headroom_H3_Msmall_small_step_roll_repeat0,0,px4_acro_roll,headroom_H3_Msmall_small_step_roll_repeat0,,,ACRO,,ACRO,14.736751465999987,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
7b6436b0c98f6238_px4_acro_roll_0_params036d0eb4fc_boundary_att_p_boundary_rate_p_M0_hover_no_input_repeat0,0,px4_acro_roll,boundary_att_p_boundary_rate_p_M0_hover_no_input_repeat0,,,ACRO,,ACRO,12.743156958997133,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
7b6436b0c98f6238_px4_acro_roll_0_params0f581aefd7_boundary_rate_p_x1p75_M0_hover_no_input_repeat0,0,px4_acro_roll,boundary_rate_p_x1p75_M0_hover_no_input_repeat0,,,ACRO,,ACRO,12.58351687299728,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
7b6436b0c98f6238_px4_acro_roll_0_params0f581aefd7_boundary_rate_p_x2_M0_hover_no_input_repeat0,0,px4_acro_roll,boundary_rate_p_x2_M0_hover_no_input_repeat0,,,ACRO,,ACRO,12.365915111993672,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
7b6436b0c98f6238_px4_acro_roll_0_params0f581aefd7_boundary_rate_p_x3_M0_hover_no_input_repeat0,0,px4_acro_roll,boundary_rate_p_x3_M0_hover_no_input_repeat0,,,ACRO,,ACRO,12.7500391020003,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
7b6436b0c98f6238_px4_acro_roll_0_params2a311b5814_boundary_rate_d_low_x0p35_M0_hover_no_input_repeat0,0,px4_acro_roll,boundary_rate_d_low_x0p35_M0_hover_no_input_repeat0,,,ACRO,,ACRO,12.877219211994088,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
7b6436b0c98f6238_px4_acro_roll_0_params5213d7259a_boundary_rate_p_boundary_high_i_M0_hover_no_input_repeat0,0,px4_acro_roll,boundary_rate_p_boundary_high_i_M0_hover_no_input_repeat0,,,ACRO,,ACRO,12.620154111005832,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
7b6436b0c98f6238_px4_acro_roll_0_params659f689e30_boundary_rate_p_x1p5_M0_hover_no_input_repeat0,0,px4_acro_roll,boundary_rate_p_x1p5_M0_hover_no_input_repeat0,,,ACRO,,ACRO,12.679994452002575,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
7b6436b0c98f6238_px4_acro_roll_0_params8c0dab9d72_boundary_rate_d_high_x2p5_M0_hover_no_input_repeat0,0,px4_acro_roll,boundary_rate_d_high_x2p5_M0_hover_no_input_repeat0,,,ACRO,,ACRO,12.697669973000302,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
7b6436b0c98f6238_px4_acro_roll_0_params9a9418ebfe_boundary_rate_p_boundary_low_d_M0_hover_no_input_repeat0,0,px4_acro_roll,boundary_rate_p_boundary_low_d_M0_hover_no_input_repeat0,,,ACRO,,ACRO,12.625027143993066,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
7b6436b0c98f6238_px4_acro_roll_0_paramsc5fcc9231d_boundary_rate_i_x3_M0_hover_no_input_repeat0,0,px4_acro_roll,boundary_rate_i_x3_M0_hover_no_input_repeat0,,,ACRO,,ACRO,12.70476199600671,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
7b6436b0c98f6238_px4_acro_roll_0_paramseacc349037_boundary_att_p_x2_M0_hover_no_input_repeat0,0,px4_acro_roll,boundary_att_p_x2_M0_hover_no_input_repeat0,,,ACRO,,ACRO,12.51184397599718,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
7b6436b0c98f6238_px4_acro_roll_0_paramsf5e3b8349a_headroom_H3_M0_hover_no_input_repeat0,0,px4_acro_roll,headroom_H3_M0_hover_no_input_repeat0,,,ACRO,,ACRO,12.67934952500218,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
c3243d89afeea512_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,0,px4_acro_roll,witness_stage_c_att_p_boundary_rate_p_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,,,ACRO,,ACRO,12.700449519994436,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
c3243d89afeea512_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,0,px4_acro_roll,witness_stage_c_rate_d_low_x0p35_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,,,ACRO,,ACRO,12.727856590994634,ACRO,TAKEOFF,0.0,result=0 progress=0 result_param2=0,ACRO,True,2,matched_requested_mode
