eval_id,point_index,arm,stage,label,theta_hash,theta_path,repeats,point_elapsed_wall_time_s,max_abs_theta,amplitude_class,support_size_abs_gt_0p1,active_channels_abs_gt_0p1,robustness_class,negative_mean_rejected_by_2sigma_gate,rho_mean_post_neutral_xy_drift,rho_std_post_neutral_xy_drift,rho_min_post_neutral_xy_drift,rho_max_post_neutral_xy_drift,rho_nonpositive_post_neutral_xy_drift,rho_mean_post_neutral_alt_drift,rho_std_post_neutral_alt_drift,rho_min_post_neutral_alt_drift,rho_max_post_neutral_alt_drift,rho_nonpositive_post_neutral_alt_drift,rho_mean_post_neutral_xy_velocity,rho_std_post_neutral_xy_velocity,rho_min_post_neutral_xy_velocity,rho_max_post_neutral_xy_velocity,rho_nonpositive_post_neutral_xy_velocity
2,2,A,uniform_random,sample0003,4ea351ae2b8043f3,runs/direction_a_px4_position_seed0_v0/thetas/A_00002_4ea351ae2b8043f3.npy,5,93.31285624101292,0.938600000394374,saturated,37,"pitch,roll,throttle,yaw",robust_violation,False,-0.20808250725406596,0.12901402753005434,-0.3477043677234728,-0.00440910865428723,5,0.8340681076049805,0.01600195013947328,0.8177602291107178,0.859856128692627,0,-1.0621509192531984,0.07881422601049602,-1.1571996879716848,-0.9413080822479776,5
3,3,A,uniform_random,sample0004,36a5a0bc8a3952c9,runs/direction_a_px4_position_seed0_v0/thetas/A_00003_36a5a0bc8a3952c9.npy,5,92.62540264701238,0.8251526679044936,moderate,26,"pitch,roll,throttle,yaw",robust_violation,False,-1.5428095534302586,0.21793299579697722,-1.8017786149182653,-1.287028335541557,5,0.9889731407165527,0.0036037688369571714,0.9859113693237305,0.9947848320007324,0,-1.7136993589979084,0.10353326540533614,-1.849444568945688,-1.6043827275344662,5
9,9,A,uniform_random,sample0010,d5b00ffc1e75c52e,runs/direction_a_px4_position_seed0_v0/thetas/A_00009_d5b00ffc1e75c52e.npy,5,91.94812883599661,0.5766638525222316,moderate,26,"pitch,roll,throttle,yaw",robust_violation,False,0.8961285550021193,0.07795578380867928,0.7763547971255984,0.9726088710516765,0,0.9785481452941894,0.002842871153266704,0.9758520126342773,0.9821209907531738,0,-0.079921375643588,0.03983322777734033,-0.14322898146924845,-0.03848338406099372,5
10,10,A,uniform_random,sample0011,841b3a46c67d953a,runs/direction_a_px4_position_seed0_v0/thetas/A_00010_841b3a46c67d953a.npy,5,94.0428391280002,0.86305421526422,moderate,26,"pitch,roll,throttle,yaw",robust_violation,False,-3.026899859730684,0.16481276210707707,-3.2080465670885694,-2.8063083510863516,5,0.7605425834655761,0.012486738980834716,0.7462520599365234,0.774345874786377,0,-2.6610026354161844,0.0941242845572272,-2.7692909578821485,-2.523525436617827,5
11,11,A,uniform_random,sample0012,cc54059b56a47e7d,runs/direction_a_px4_position_seed0_v0/thetas/A_00011_cc54059b56a47e7d.npy,5,92.74395395102329,0.9951752851471565,saturated,32,"pitch,roll,throttle,yaw",robust_violation,False,-1.092829363064644,0.10091043851190082,-1.159340483783851,-0.9153362501330151,5,-0.6264660835266114,0.05561374202980855,-0.7024474143981934,-0.5715417861938477,5,-1.4563149821377386,0.08740258862517442,-1.5230883821550107,-1.307357801058941,5
12,12,A,uniform_random,sample0013,7427fd7baf35875f,runs/direction_a_px4_position_seed0_v0/thetas/A_00012_7427fd7baf35875f.npy,5,92.34665276997839,0.8257492013438907,moderate,34,"pitch,roll,throttle,yaw",robust_violation,False,-0.589288432246174,0.1873769315445485,-0.7766052977745344,-0.33170059793197604,5,0.9074079513549804,0.008286995003886313,0.9002180099487305,0.9205760955810547,0,-1.0250635725112454,0.09939207741082776,-1.1279372889958488,-0.9029420673203041,5
16,16,A,uniform_random,sample0017,0159a5e7e1697a71,runs/direction_a_px4_position_seed0_v0/thetas/A_00016_0159a5e7e1697a71.npy,5,92.57895969500532,0.6954095588307502,moderate,31,"pitch,roll,throttle,yaw",robust_violation,False,0.03478157991984534,0.10527379032907758,-0.036207904524065526,0.22053078665177095,2,0.9659707069396972,0.0026320639414116717,0.9631409645080566,0.9694104194641113,0,-0.7947459811867345,0.09821621742738144,-0.8938391308495404,-0.6337259741584307,5
17,17,A,uniform_random,sample0018,f3a6aa4a27b7d219,runs/direction_a_px4_position_seed0_v0/thetas/A_00017_f3a6aa4a27b7d219.npy,5,92.20560946501791,0.9723376358711422,saturated,27,"pitch,roll,throttle,yaw",robust_violation,False,-1.8067584765287847,0.30865271705660385,-2.213380081149098,-1.3559849986325996,5,0.970307731628418,0.00809226776740115,0.960503101348877,0.9797248840332031,0,-2.232733126718889,0.2233392257749386,-2.5095361673601486,-1.8991591731107889,5
21,21,A,uniform_random,sample0022,62f4da8df7459adb,runs/direction_a_px4_position_seed0_v0/thetas/A_00021_62f4da8df7459adb.npy,5,92.02986728900578,0.986557849279539,saturated,36,"pitch,roll,throttle,yaw",robust_violation,False,-1.754970958548812,0.30747572140429313,-2.2416890256216657,-1.3997505414403384,5,0.22693967819213867,0.033764949105337935,0.1947932243347168,0.27879858016967773,0,-2.2510827611380817,0.20490974900092188,-2.443468682749241,-1.959832029893032,5
22,22,A,uniform_random,sample0023,3b807fff4fb7c030,runs/direction_a_px4_position_seed0_v0/thetas/A_00022_3b807fff4fb7c030.npy,5,94.43089729000349,0.5959946045534555,moderate,34,"pitch,roll,throttle,yaw",robust_violation,False,0.809654128800935,0.03887257511050415,0.7637193966472393,0.8668028857354007,0,0.984149169921875,0.004307980266652334,0.977726936340332,0.9879336357116699,0,-0.2750683226747566,0.0540169595774806,-0.3359975410093574,-0.19170837123719098,5
