eval_id,point_index,arm,stage,label,theta_hash,theta_path,repeats,point_elapsed_wall_time_s,max_abs_theta,amplitude_class,support_size_abs_gt_0p1,active_channels_abs_gt_0p1,robustness_class,negative_mean_rejected_by_2sigma_gate,rho_mean_post_neutral_xy_drift,rho_std_post_neutral_xy_drift,rho_min_post_neutral_xy_drift,rho_max_post_neutral_xy_drift,rho_nonpositive_post_neutral_xy_drift,rho_mean_post_neutral_alt_drift,rho_std_post_neutral_alt_drift,rho_min_post_neutral_alt_drift,rho_max_post_neutral_alt_drift,rho_nonpositive_post_neutral_alt_drift,rho_mean_post_neutral_xy_velocity,rho_std_post_neutral_xy_velocity,rho_min_post_neutral_xy_velocity,rho_max_post_neutral_xy_velocity,rho_nonpositive_post_neutral_xy_velocity
41,41,A,uniform_random,sample0042,57d22b03afeb9429,runs/direction_a_px4_position_seed0_v0/thetas/A_00041_57d22b03afeb9429.npy,5,92.64089396200143,0.7403800763636124,moderate,32,"pitch,roll,throttle,yaw",robust_safe,False,1.6394102257944358,0.03501463549533677,1.5940183791084643,1.6780609015061336,0,0.3449404716491699,0.18977348716260065,0.13325977325439453,0.627079963684082,0,0.5814074268257423,0.014127271395428626,0.5580315113965668,0.5924282895430426,0
42,42,A,uniform_random,sample0043,887e3223248be1be,runs/direction_a_px4_position_seed0_v0/thetas/A_00042_887e3223248be1be.npy,5,92.14748800301459,0.756203273308844,moderate,31,"pitch,roll,throttle,yaw",robust_safe,False,1.8280479135090097,0.03740803806958537,1.784184533659722,1.8708476285948625,0,0.7718060493469239,0.02714205553588462,0.7436642646789551,0.8091945648193359,0,0.7666073128484026,0.026711376707160412,0.7280349899930014,0.7990411908673858,0
43,43,A,uniform_random,sample0044,2279739fb797183e,runs/direction_a_px4_position_seed0_v0/thetas/A_00043_2279739fb797183e.npy,5,92.22098781500245,0.7943213803023341,moderate,24,"pitch,roll,throttle,yaw",robust_safe,False,1.9110837376613161,0.034729710113637645,1.8605725233058306,1.9461482480275532,0,0.9601021766662597,0.005118607929463717,0.9558424949645996,0.9687390327453613,0,0.841013029014783,0.03142672495011119,0.7969432288274221,0.8748531440832712,0
44,44,A,uniform_random,sample0045,eea889d471f90278,runs/direction_a_px4_position_seed0_v0/thetas/A_00044_eea889d471f90278.npy,5,94.88452117098495,0.36144594698824867,interior,21,"pitch,roll,throttle,yaw",robust_safe,False,1.9544248712322279,0.009166025552969607,1.946264860957835,1.9689931322571197,0,0.9937006950378418,0.001341412280052994,0.9917621612548828,0.994753360748291,0,0.9541947456767819,0.01121974078230702,0.9377987016698933,0.9666697700520845,0
45,45,A,uniform_random,sample0046,105bb25ce8668f6e,runs/direction_a_px4_position_seed0_v0/thetas/A_00045_105bb25ce8668f6e.npy,5,92.76741860099719,0.820035360579277,moderate,33,"pitch,roll,throttle,yaw",robust_violation,False,-1.4262488352483154,0.15473141801171542,-1.5619114587384941,-1.1605174938566725,5,0.9718318939208984,0.006060023691180464,0.9620580673217773,0.9776468276977539,0,-1.9733280927102221,0.14559029099038595,-2.1180911569402343,-1.7460160865091594,5
46,46,A,uniform_random,sample0047,4d4e922a7accbf2b,runs/direction_a_px4_position_seed0_v0/thetas/A_00046_4d4e922a7accbf2b.npy,5,95.99461571400752,0.6445117079705176,moderate,29,"pitch,roll,throttle,yaw",robust_safe,False,1.9251253610840666,0.012769523788184921,1.9110073711868512,1.942139717164156,0,0.8797036170959472,0.007263193035319948,0.8687381744384766,0.8883833885192871,0,0.9345421481997069,0.00313518187192467,0.9315713215043195,0.9397537035127688,0
47,47,A,uniform_random,sample0048,b6a8d529fa9cdd3d,runs/direction_a_px4_position_seed0_v0/thetas/A_00047_b6a8d529fa9cdd3d.npy,5,94.90712123797857,0.8700852962238596,moderate,34,"pitch,roll,throttle,yaw",robust_violation,False,-1.034593441277098,0.1831305513482246,-1.3174270857707553,-0.8913444585102992,5,0.9471352577209473,0.005778784312785635,0.9412450790405273,0.9549107551574707,0,-1.216881107857711,0.08075282512228657,-1.3498463366821167,-1.134077474406551,5
48,48,A,uniform_random,sample0049,c7de08721d51997d,runs/direction_a_px4_position_seed0_v0/thetas/A_00048_c7de08721d51997d.npy,5,95.14264933700906,0.7912974320954358,moderate,33,"pitch,roll,throttle,yaw",robust_violation,False,-0.7634433333353686,0.05814501050221056,-0.8294715602306044,-0.6912397887604889,5,0.8049307823181152,0.017311039418480063,0.7842402458190918,0.8300137519836426,0,-1.5721760128769362,0.028497079861158778,-1.6082981309289144,-1.5325809552046792,5
49,49,A,uniform_random,sample0050,9c8a4475192fa323,runs/direction_a_px4_position_seed0_v0/thetas/A_00049_9c8a4475192fa323.npy,5,92.76180009997915,0.7767649644252665,moderate,31,"pitch,roll,throttle,yaw",robust_violation,False,-2.295006341071606,0.1468573414845773,-2.4911811169367386,-2.0805830415950144,5,0.9813144683837891,0.0035601968080915918,0.9775872230529785,0.9868578910827637,0,-2.3004967139163464,0.10687843934024885,-2.4507305037905738,-2.1684525539947934,5
50,50,A,uniform_random,sample0051,bd7317f921b293c9,runs/direction_a_px4_position_seed0_v0/thetas/A_00050_bd7317f921b293c9.npy,5,94.48196779604768,0.4944156739672861,interior,34,"pitch,roll,throttle,yaw",noise_band,False,0.9995470254275627,0.11001572115981631,0.9134634278780853,1.1832954422633244,0,0.9395885467529297,0.00739296893198409,0.9284486770629883,0.9477405548095703,0,0.017503267455644254,0.053255558833207116,-0.029105367805815074,0.10910661392344878,2
51,51,A,uniform_random,sample0052,be275f55627378e3,runs/direction_a_px4_position_seed0_v0/thetas/A_00051_be275f55627378e3.npy,5,94.13981529395096,0.6743223850036713,moderate,26,"pitch,roll,throttle,yaw",robust_safe,False,1.5182991773789396,0.08033917086229964,1.410834033273623,1.6196010991974679,0,0.8938109397888183,0.009867274734923492,0.8800458908081055,0.9061870574951172,0,0.4163427240072456,0.04937078694902434,0.35901891733712166,0.4877935286696743,0
52,52,A,uniform_random,sample0053,33e910decaae2afb,runs/direction_a_px4_position_seed0_v0/thetas/A_00052_33e910decaae2afb.npy,5,96.63674853200791,0.8471135682164845,moderate,34,"pitch,roll,throttle,yaw",robust_violation,False,-0.04202760944201685,0.12573041061087611,-0.2481572376126966,0.0767929529323439,3,0.7334756851196289,0.00796036972617557,0.7220845222473145,0.743563175201416,0,-1.192480915658772,0.10347433974394843,-1.3484706772426156,-1.067086547876146,5
53,53,A,uniform_random,sample0054,c46f064db2006b37,runs/direction_a_px4_position_seed0_v0/thetas/A_00053_c46f064db2006b37.npy,5,92.380282077007,0.9083700074477212,saturated,32,"pitch,roll,throttle,yaw",robust_violation,False,-1.62786418388106,0.17436642933481433,-1.8454399469179936,-1.420110012293014,5,0.9341423034667968,0.00689800051747219,0.9266457557678223,0.9431800842285156,0,-1.8604915597121003,0.08130381919679024,-1.9526330967515224,-1.7615233064954157,5
54,54,A,uniform_random,sample0055,64441770439300a4,runs/direction_a_px4_position_seed0_v0/thetas/A_00054_64441770439300a4.npy,5,94.66229651100002,0.603494187914884,moderate,36,"pitch,roll,throttle,yaw",noise_band,True,1.015405342279586,0.09711633309253143,0.9617480069089928,1.1877193162471347,0,0.9729564666748047,0.0018103414130254808,0.9707708358764648,0.9747734069824219,0,-0.03264438574440061,0.06811381769676926,-0.07350200237831839,0.08739309417208474,4
