query_id,actuator_available,actuator_sat_ratio,actuator_sat_consecutive_s,actuator_near_upper_count,actuator_near_lower_count,actuator_sample_count,actuator_pwm_inferred,actuator_selected_columns,actuator_saturated_columns,explicit_saturation_flag_available,explicit_saturation_flag_active,explicit_saturation_flag_columns,integrator_available,integrator_peak_abs,integrator_columns,integrator_saturation_flag_available,integrator_saturation_flag_active,integrator_saturation_flag_columns,limit_flag_available,limit_flag_active,limit_flag_columns,allocator_saturation_flag_available,allocator_saturation_flag_active,allocator_saturation_flag_columns,cross_axis_energy_ratio,rate_energy_available,roll_rate_energy,pitch_rate_energy,yaw_rate_energy,nonlinear_observability,nonlinear_activated,nonlinear_activation_reasons,selected_actuator_topics,selected_status_topics,selected_rate_topics,selected_manual_topics,diagnostic_window_source,diagnostic_window_start_s,diagnostic_window_end_s,raw_log_present,raw_log_path,raw_log_parser_status,topic_inventory_status,available_topics_count,selected_topics_count,observed_nonlinear_columns,activated_nonlinear_columns
08917e99f08fb1c9_px4_acro_roll_0_paramsffcb379cdc_mantis_stage_a_default_strong_strong_step_pitch_0p5_hold2_repeat0,True,0.5,8.400000095367432,0,1020,170,True,actuator_motors.control[0];actuator_motors.control[1];actuator_motors.control[2];actuator_motors.control[3];actuator_outputs.output[0];actuator_outputs.output[1];actuator_outputs.output[2];actuator_outputs.output[3];actuator_outputs.output[4];actuator_outputs.output[5];actuator_outputs.output[6];actuator_outputs.output[7];actuator_outputs.output[8];actuator_outputs.output[9];actuator_outputs.output[10];actuator_outputs.output[11];actuator_outputs.output[12];actuator_outputs.output[13];actuator_outputs.output[14];actuator_outputs.output[15],actuator_outputs.output[10];actuator_outputs.output[11];actuator_outputs.output[12];actuator_outputs.output[13];actuator_outputs.output[14];actuator_outputs.output[15];actuator_outputs.output[4];actuator_outputs.output[5];actuator_outputs.output[6];actuator_outputs.output[7];actuator_outputs.output[8];actuator_outputs.output[9],True,True,control_allocator_status.actuator_saturation[0];control_allocator_status.actuator_saturation[1];control_allocator_status.actuator_saturation[2];control_allocator_status.actuator_saturation[3];control_allocator_status.actuator_saturation[4];control_allocator_status.actuator_saturation[5];control_allocator_status.actuator_saturation[6];control_allocator_status.actuator_saturation[7];control_allocator_status.actuator_saturation[8];control_allocator_status.actuator_saturation[9];control_allocator_status.actuator_saturation[10];control_allocator_status.actuator_saturation[11];control_allocator_status.actuator_saturation[12];control_allocator_status.actuator_saturation[13];control_allocator_status.actuator_saturation[14];control_allocator_status.actuator_saturation[15],True,0.0,vehicle_rates_setpoint.reset_integral,False,False,,False,False,,True,True,control_allocator_status.actuator_saturation[0];control_allocator_status.actuator_saturation[1];control_allocator_status.actuator_saturation[2];control_allocator_status.actuator_saturation[3];control_allocator_status.actuator_saturation[4];control_allocator_status.actuator_saturation[5];control_allocator_status.actuator_saturation[6];control_allocator_status.actuator_saturation[7];control_allocator_status.actuator_saturation[8];control_allocator_status.actuator_saturation[9];control_allocator_status.actuator_saturation[10];control_allocator_status.actuator_saturation[11];control_allocator_status.actuator_saturation[12];control_allocator_status.actuator_saturation[13];control_allocator_status.actuator_saturation[14];control_allocator_status.actuator_saturation[15],0.14320465285141173,True,0.05309944001838556,0.6378631544342311,0.038245531579074926,True,True,explicit_saturation_or_clipping_flag_active;control_allocator_saturation_flag_active;sustained_actuator_near_limit,actuator_motors;actuator_outputs,actuator_armed;control_allocator_status;estimator_sensor_bias;estimator_status_flags;failsafe_flags;rate_ctrl_status;sensor_combined;takeoff_status;vehicle_attitude_setpoint;vehicle_imu;vehicle_imu_status;vehicle_rates_setpoint;vehicle_status,vehicle_angular_velocity;vehicle_attitude;vehicle_rates_setpoint,manual_control_setpoint,manual_control_setpoint,1780985802.396,1780985810.804,True,runs/mantis_pilot_px4_acro_pitch_seed0_v2_refined/queries/08917e99f08fb1c9_px4_acro_roll_0_paramsffcb379cdc_mantis_stage_a_default_strong_strong_step_pitch_0p5_hold2_repeat0/raw_log.ulg,ok,ok,82,19,"actuator_motors.control[0],actuator_motors.control[1],actuator_motors.control[2],actuator_motors.control[3],actuator_outputs.output[0],actuator_outputs.output[10],actuator_outputs.output[11],actuator_outputs.output[12],actuator_outputs.output[13],actuator_outputs.output[14],actuator_outputs.output[15],actuator_outputs.output[1],actuator_outputs.output[2],actuator_outputs.output[3],actuator_outputs.output[4],actuator_outputs.output[5],actuator_outputs.output[6],actuator_outputs.output[7],actuator_outputs.output[8],actuator_outputs.output[9],control_allocator_status.actuator_saturation[0],control_allocator_status.actuator_saturation[10],control_allocator_status.actuator_saturation[11],control_allocator_status.actuator_saturation[12],control_allocator_status.actuator_saturation[13],control_allocator_status.actuator_saturation[14],control_allocator_status.actuator_saturation[15],control_allocator_status.actuator_saturation[1],control_allocator_status.actuator_saturation[2],control_allocator_status.actuator_saturation[3],control_allocator_status.actuator_saturation[4],control_allocator_status.actuator_saturation[5],control_allocator_status.actuator_saturation[6],control_allocator_status.actuator_saturation[7],control_allocator_status.actuator_saturation[8],control_allocator_status.actuator_saturation[9],vehicle_rates_setpoint.reset_integral","actuator_outputs.output[10],actuator_outputs.output[11],actuator_outputs.output[12],actuator_outputs.output[13],actuator_outputs.output[14],actuator_outputs.output[15],actuator_outputs.output[4],actuator_outputs.output[5],actuator_outputs.output[6],actuator_outputs.output[7],actuator_outputs.output[8],actuator_outputs.output[9],control_allocator_status.actuator_saturation[0],control_allocator_status.actuator_saturation[10],control_allocator_status.actuator_saturation[11],control_allocator_status.actuator_saturation[12],control_allocator_status.actuator_saturation[13],control_allocator_status.actuator_saturation[14],control_allocator_status.actuator_saturation[15],control_allocator_status.actuator_saturation[1],control_allocator_status.actuator_saturation[2],control_allocator_status.actuator_saturation[3],control_allocator_status.actuator_saturation[4],control_allocator_status.actuator_saturation[5],control_allocator_status.actuator_saturation[6],control_allocator_status.actuator_saturation[7],control_allocator_status.actuator_saturation[8],control_allocator_status.actuator_saturation[9]"
1c2d1caedf9d81b3_px4_acro_roll_0_paramsffcb379cdc_mantis_stage_a_default_strong_strong_doublet_A0p9_hold2_repeat0,True,0.5,9.100000143051147,0,1104,184,True,actuator_motors.control[0];actuator_motors.control[1];actuator_motors.control[2];actuator_motors.control[3];actuator_outputs.output[0];actuator_outputs.output[1];actuator_outputs.output[2];actuator_outputs.output[3];actuator_outputs.output[4];actuator_outputs.output[5];actuator_outputs.output[6];actuator_outputs.output[7];actuator_outputs.output[8];actuator_outputs.output[9];actuator_outputs.output[10];actuator_outputs.output[11];actuator_outputs.output[12];actuator_outputs.output[13];actuator_outputs.output[14];actuator_outputs.output[15],actuator_outputs.output[10];actuator_outputs.output[11];actuator_outputs.output[12];actuator_outputs.output[13];actuator_outputs.output[14];actuator_outputs.output[15];actuator_outputs.output[4];actuator_outputs.output[5];actuator_outputs.output[6];actuator_outputs.output[7];actuator_outputs.output[8];actuator_outputs.output[9],True,True,control_allocator_status.actuator_saturation[0];control_allocator_status.actuator_saturation[1];control_allocator_status.actuator_saturation[2];control_allocator_status.actuator_saturation[3];control_allocator_status.actuator_saturation[4];control_allocator_status.actuator_saturation[5];control_allocator_status.actuator_saturation[6];control_allocator_status.actuator_saturation[7];control_allocator_status.actuator_saturation[8];control_allocator_status.actuator_saturation[9];control_allocator_status.actuator_saturation[10];control_allocator_status.actuator_saturation[11];control_allocator_status.actuator_saturation[12];control_allocator_status.actuator_saturation[13];control_allocator_status.actuator_saturation[14];control_allocator_status.actuator_saturation[15],True,0.0,vehicle_rates_setpoint.reset_integral,False,False,,False,False,,True,True,control_allocator_status.actuator_saturation[0];control_allocator_status.actuator_saturation[1];control_allocator_status.actuator_saturation[2];control_allocator_status.actuator_saturation[3];control_allocator_status.actuator_saturation[4];control_allocator_status.actuator_saturation[5];control_allocator_status.actuator_saturation[6];control_allocator_status.actuator_saturation[7];control_allocator_status.actuator_saturation[8];control_allocator_status.actuator_saturation[9];control_allocator_status.actuator_saturation[10];control_allocator_status.actuator_saturation[11];control_allocator_status.actuator_saturation[12];control_allocator_status.actuator_saturation[13];control_allocator_status.actuator_saturation[14];control_allocator_status.actuator_saturation[15],0.08298981539265285,True,0.06259563451450252,1.2595902538735917,0.04193752812485158,True,True,explicit_saturation_or_clipping_flag_active;control_allocator_saturation_flag_active;sustained_actuator_near_limit,actuator_motors;actuator_outputs,actuator_armed;control_allocator_status;estimator_sensor_bias;estimator_status_flags;failsafe_flags;rate_ctrl_status;sensor_combined;takeoff_status;vehicle_attitude_setpoint;vehicle_imu;vehicle_imu_status;vehicle_rates_setpoint;vehicle_status,vehicle_angular_velocity;vehicle_attitude;vehicle_rates_setpoint,manual_control_setpoint,manual_control_setpoint,1780985990.23,1780985999.43,True,runs/mantis_pilot_px4_acro_pitch_seed0_v2_refined/queries/1c2d1caedf9d81b3_px4_acro_roll_0_paramsffcb379cdc_mantis_stage_a_default_strong_strong_doublet_A0p9_hold2_repeat0/raw_log.ulg,ok,ok,82,19,"actuator_motors.control[0],actuator_motors.control[1],actuator_motors.control[2],actuator_motors.control[3],actuator_outputs.output[0],actuator_outputs.output[10],actuator_outputs.output[11],actuator_outputs.output[12],actuator_outputs.output[13],actuator_outputs.output[14],actuator_outputs.output[15],actuator_outputs.output[1],actuator_outputs.output[2],actuator_outputs.output[3],actuator_outputs.output[4],actuator_outputs.output[5],actuator_outputs.output[6],actuator_outputs.output[7],actuator_outputs.output[8],actuator_outputs.output[9],control_allocator_status.actuator_saturation[0],control_allocator_status.actuator_saturation[10],control_allocator_status.actuator_saturation[11],control_allocator_status.actuator_saturation[12],control_allocator_status.actuator_saturation[13],control_allocator_status.actuator_saturation[14],control_allocator_status.actuator_saturation[15],control_allocator_status.actuator_saturation[1],control_allocator_status.actuator_saturation[2],control_allocator_status.actuator_saturation[3],control_allocator_status.actuator_saturation[4],control_allocator_status.actuator_saturation[5],control_allocator_status.actuator_saturation[6],control_allocator_status.actuator_saturation[7],control_allocator_status.actuator_saturation[8],control_allocator_status.actuator_saturation[9],vehicle_rates_setpoint.reset_integral","actuator_outputs.output[10],actuator_outputs.output[11],actuator_outputs.output[12],actuator_outputs.output[13],actuator_outputs.output[14],actuator_outputs.output[15],actuator_outputs.output[4],actuator_outputs.output[5],actuator_outputs.output[6],actuator_outputs.output[7],actuator_outputs.output[8],actuator_outputs.output[9],control_allocator_status.actuator_saturation[0],control_allocator_status.actuator_saturation[10],control_allocator_status.actuator_saturation[11],control_allocator_status.actuator_saturation[12],control_allocator_status.actuator_saturation[13],control_allocator_status.actuator_saturation[14],control_allocator_status.actuator_saturation[15],control_allocator_status.actuator_saturation[1],control_allocator_status.actuator_saturation[2],control_allocator_status.actuator_saturation[3],control_allocator_status.actuator_saturation[4],control_allocator_status.actuator_saturation[5],control_allocator_status.actuator_saturation[6],control_allocator_status.actuator_saturation[7],control_allocator_status.actuator_saturation[8],control_allocator_status.actuator_saturation[9]"
7b6436b0c98f6238_px4_acro_roll_0_params0cfc7d36b8_mantis_stage_b_m0_rate_d_x1p25_hover_no_input_repeat0,True,0.5452155625657203,94.90399980545044,0,12102,1902,True,actuator_motors.control[0];actuator_motors.control[1];actuator_motors.control[2];actuator_motors.control[3];actuator_outputs.output[0];actuator_outputs.output[1];actuator_outputs.output[2];actuator_outputs.output[3];actuator_outputs.output[4];actuator_outputs.output[5];actuator_outputs.output[6];actuator_outputs.output[7];actuator_outputs.output[8];actuator_outputs.output[9];actuator_outputs.output[10];actuator_outputs.output[11];actuator_outputs.output[12];actuator_outputs.output[13];actuator_outputs.output[14];actuator_outputs.output[15],actuator_motors.control[0];actuator_motors.control[1];actuator_motors.control[2];actuator_motors.control[3];actuator_outputs.output[0];actuator_outputs.output[10];actuator_outputs.output[11];actuator_outputs.output[12];actuator_outputs.output[13];actuator_outputs.output[14];actuator_outputs.output[15];actuator_outputs.output[1];actuator_outputs.output[2];actuator_outputs.output[3];actuator_outputs.output[4];actuator_outputs.output[5];actuator_outputs.output[6];actuator_outputs.output[7];actuator_outputs.output[8];actuator_outputs.output[9],True,True,control_allocator_status.actuator_saturation[0];control_allocator_status.actuator_saturation[1];control_allocator_status.actuator_saturation[2];control_allocator_status.actuator_saturation[3];control_allocator_status.actuator_saturation[4];control_allocator_status.actuator_saturation[5];control_allocator_status.actuator_saturation[6];control_allocator_status.actuator_saturation[7];control_allocator_status.actuator_saturation[8];control_allocator_status.actuator_saturation[9];control_allocator_status.actuator_saturation[10];control_allocator_status.actuator_saturation[11];control_allocator_status.actuator_saturation[12];control_allocator_status.actuator_saturation[13];control_allocator_status.actuator_saturation[14];control_allocator_status.actuator_saturation[15],True,0.0,vehicle_rates_setpoint.reset_integral,False,False,,False,False,,True,True,control_allocator_status.actuator_saturation[0];control_allocator_status.actuator_saturation[1];control_allocator_status.actuator_saturation[2];control_allocator_status.actuator_saturation[3];control_allocator_status.actuator_saturation[4];control_allocator_status.actuator_saturation[5];control_allocator_status.actuator_saturation[6];control_allocator_status.actuator_saturation[7];control_allocator_status.actuator_saturation[8];control_allocator_status.actuator_saturation[9];control_allocator_status.actuator_saturation[10];control_allocator_status.actuator_saturation[11];control_allocator_status.actuator_saturation[12];control_allocator_status.actuator_saturation[13];control_allocator_status.actuator_saturation[14];control_allocator_status.actuator_saturation[15],1.2516719117900157,True,0.5997375437416697,0.8183927699826702,0.42462169925766563,True,True,explicit_saturation_or_clipping_flag_active;control_allocator_saturation_flag_active;sustained_actuator_near_limit,actuator_motors;actuator_outputs,actuator_armed;control_allocator_status;estimator_sensor_bias;estimator_status_flags;failsafe_flags;rate_ctrl_status;sensor_combined;takeoff_status;vehicle_attitude_setpoint;vehicle_imu;vehicle_imu_status;vehicle_rates_setpoint;vehicle_status,vehicle_angular_velocity;vehicle_attitude;vehicle_rates_setpoint,manual_control_setpoint,full_log_no_manual_window,,,True,runs/mantis_pilot_px4_acro_pitch_seed0_v2_refined/queries/7b6436b0c98f6238_px4_acro_roll_0_params0cfc7d36b8_mantis_stage_b_m0_rate_d_x1p25_hover_no_input_repeat0/raw_log.ulg,ok,ok,82,19,"actuator_motors.control[0],actuator_motors.control[1],actuator_motors.control[2],actuator_motors.control[3],actuator_outputs.output[0],actuator_outputs.output[10],actuator_outputs.output[11],actuator_outputs.output[12],actuator_outputs.output[13],actuator_outputs.output[14],actuator_outputs.output[15],actuator_outputs.output[1],actuator_outputs.output[2],actuator_outputs.output[3],actuator_outputs.output[4],actuator_outputs.output[5],actuator_outputs.output[6],actuator_outputs.output[7],actuator_outputs.output[8],actuator_outputs.output[9],control_allocator_status.actuator_saturation[0],control_allocator_status.actuator_saturation[10],control_allocator_status.actuator_saturation[11],control_allocator_status.actuator_saturation[12],control_allocator_status.actuator_saturation[13],control_allocator_status.actuator_saturation[14],control_allocator_status.actuator_saturation[15],control_allocator_status.actuator_saturation[1],control_allocator_status.actuator_saturation[2],control_allocator_status.actuator_saturation[3],control_allocator_status.actuator_saturation[4],control_allocator_status.actuator_saturation[5],control_allocator_status.actuator_saturation[6],control_allocator_status.actuator_saturation[7],control_allocator_status.actuator_saturation[8],control_allocator_status.actuator_saturation[9],vehicle_rates_setpoint.reset_integral","actuator_motors.control[0],actuator_motors.control[1],actuator_motors.control[2],actuator_motors.control[3],actuator_outputs.output[0],actuator_outputs.output[10],actuator_outputs.output[11],actuator_outputs.output[12],actuator_outputs.output[13],actuator_outputs.output[14],actuator_outputs.output[15],actuator_outputs.output[1],actuator_outputs.output[2],actuator_outputs.output[3],actuator_outputs.output[4],actuator_outputs.output[5],actuator_outputs.output[6],actuator_outputs.output[7],actuator_outputs.output[8],actuator_outputs.output[9],control_allocator_status.actuator_saturation[0],control_allocator_status.actuator_saturation[10],control_allocator_status.actuator_saturation[11],control_allocator_status.actuator_saturation[12],control_allocator_status.actuator_saturation[13],control_allocator_status.actuator_saturation[14],control_allocator_status.actuator_saturation[15],control_allocator_status.actuator_saturation[1],control_allocator_status.actuator_saturation[2],control_allocator_status.actuator_saturation[3],control_allocator_status.actuator_saturation[4],control_allocator_status.actuator_saturation[5],control_allocator_status.actuator_saturation[6],control_allocator_status.actuator_saturation[7],control_allocator_status.actuator_saturation[8],control_allocator_status.actuator_saturation[9]"
7b6436b0c98f6238_px4_acro_roll_0_params10c85afa1c_mantis_stage_b_m0_rate_p_x1p60_rate_d_x0p85_hover_no_input_repeat0,True,0.5409836065573771,91.2960000038147,0,11588,1830,True,actuator_motors.control[0];actuator_motors.control[1];actuator_motors.control[2];actuator_motors.control[3];actuator_outputs.output[0];actuator_outputs.output[1];actuator_outputs.output[2];actuator_outputs.output[3];actuator_outputs.output[4];actuator_outputs.output[5];actuator_outputs.output[6];actuator_outputs.output[7];actuator_outputs.output[8];actuator_outputs.output[9];actuator_outputs.output[10];actuator_outputs.output[11];actuator_outputs.output[12];actuator_outputs.output[13];actuator_outputs.output[14];actuator_outputs.output[15],actuator_motors.control[0];actuator_motors.control[1];actuator_motors.control[2];actuator_motors.control[3];actuator_outputs.output[0];actuator_outputs.output[10];actuator_outputs.output[11];actuator_outputs.output[12];actuator_outputs.output[13];actuator_outputs.output[14];actuator_outputs.output[15];actuator_outputs.output[1];actuator_outputs.output[2];actuator_outputs.output[3];actuator_outputs.output[4];actuator_outputs.output[5];actuator_outputs.output[6];actuator_outputs.output[7];actuator_outputs.output[8];actuator_outputs.output[9],True,True,control_allocator_status.actuator_saturation[0];control_allocator_status.actuator_saturation[1];control_allocator_status.actuator_saturation[2];control_allocator_status.actuator_saturation[3];control_allocator_status.actuator_saturation[4];control_allocator_status.actuator_saturation[5];control_allocator_status.actuator_saturation[6];control_allocator_status.actuator_saturation[7];control_allocator_status.actuator_saturation[8];control_allocator_status.actuator_saturation[9];control_allocator_status.actuator_saturation[10];control_allocator_status.actuator_saturation[11];control_allocator_status.actuator_saturation[12];control_allocator_status.actuator_saturation[13];control_allocator_status.actuator_saturation[14];control_allocator_status.actuator_saturation[15],True,0.0,vehicle_rates_setpoint.reset_integral,False,False,,False,False,,True,True,control_allocator_status.actuator_saturation[0];control_allocator_status.actuator_saturation[1];control_allocator_status.actuator_saturation[2];control_allocator_status.actuator_saturation[3];control_allocator_status.actuator_saturation[4];control_allocator_status.actuator_saturation[5];control_allocator_status.actuator_saturation[6];control_allocator_status.actuator_saturation[7];control_allocator_status.actuator_saturation[8];control_allocator_status.actuator_saturation[9];control_allocator_status.actuator_saturation[10];control_allocator_status.actuator_saturation[11];control_allocator_status.actuator_saturation[12];control_allocator_status.actuator_saturation[13];control_allocator_status.actuator_saturation[14];control_allocator_status.actuator_saturation[15],1.2232420184662505,True,0.5826878314060877,0.813661416870237,0.41261700251437017,True,True,explicit_saturation_or_clipping_flag_active;control_allocator_saturation_flag_active;sustained_actuator_near_limit,actuator_motors;actuator_outputs,actuator_armed;control_allocator_status;estimator_sensor_bias;estimator_status_flags;failsafe_flags;rate_ctrl_status;sensor_combined;takeoff_status;vehicle_attitude_setpoint;vehicle_imu;vehicle_imu_status;vehicle_rates_setpoint;vehicle_status,vehicle_angular_velocity;vehicle_attitude;vehicle_rates_setpoint,manual_control_setpoint,full_log_no_manual_window,,,True,runs/mantis_pilot_px4_acro_pitch_seed0_v2_refined/queries/7b6436b0c98f6238_px4_acro_roll_0_params10c85afa1c_mantis_stage_b_m0_rate_p_x1p60_rate_d_x0p85_hover_no_input_repeat0/raw_log.ulg,ok,ok,82,19,"actuator_motors.control[0],actuator_motors.control[1],actuator_motors.control[2],actuator_motors.control[3],actuator_outputs.output[0],actuator_outputs.output[10],actuator_outputs.output[11],actuator_outputs.output[12],actuator_outputs.output[13],actuator_outputs.output[14],actuator_outputs.output[15],actuator_outputs.output[1],actuator_outputs.output[2],actuator_outputs.output[3],actuator_outputs.output[4],actuator_outputs.output[5],actuator_outputs.output[6],actuator_outputs.output[7],actuator_outputs.output[8],actuator_outputs.output[9],control_allocator_status.actuator_saturation[0],control_allocator_status.actuator_saturation[10],control_allocator_status.actuator_saturation[11],control_allocator_status.actuator_saturation[12],control_allocator_status.actuator_saturation[13],control_allocator_status.actuator_saturation[14],control_allocator_status.actuator_saturation[15],control_allocator_status.actuator_saturation[1],control_allocator_status.actuator_saturation[2],control_allocator_status.actuator_saturation[3],control_allocator_status.actuator_saturation[4],control_allocator_status.actuator_saturation[5],control_allocator_status.actuator_saturation[6],control_allocator_status.actuator_saturation[7],control_allocator_status.actuator_saturation[8],control_allocator_status.actuator_saturation[9],vehicle_rates_setpoint.reset_integral","actuator_motors.control[0],actuator_motors.control[1],actuator_motors.control[2],actuator_motors.control[3],actuator_outputs.output[0],actuator_outputs.output[10],actuator_outputs.output[11],actuator_outputs.output[12],actuator_outputs.output[13],actuator_outputs.output[14],actuator_outputs.output[15],actuator_outputs.output[1],actuator_outputs.output[2],actuator_outputs.output[3],actuator_outputs.output[4],actuator_outputs.output[5],actuator_outputs.output[6],actuator_outputs.output[7],actuator_outputs.output[8],actuator_outputs.output[9],control_allocator_status.actuator_saturation[0],control_allocator_status.actuator_saturation[10],control_allocator_status.actuator_saturation[11],control_allocator_status.actuator_saturation[12],control_allocator_status.actuator_saturation[13],control_allocator_status.actuator_saturation[14],control_allocator_status.actuator_saturation[15],control_allocator_status.actuator_saturation[1],control_allocator_status.actuator_saturation[2],control_allocator_status.actuator_saturation[3],control_allocator_status.actuator_saturation[4],control_allocator_status.actuator_saturation[5],control_allocator_status.actuator_saturation[6],control_allocator_status.actuator_saturation[7],control_allocator_status.actuator_saturation[8],control_allocator_status.actuator_saturation[9]"
7b6436b0c98f6238_px4_acro_roll_0_params2c9e7b47e9_mantis_stage_b_m0_rate_p_x1p60_hover_no_input_repeat0,True,0.5464362850971922,92.40000009536743,0,11805,1852,True,actuator_motors.control[0];actuator_motors.control[1];actuator_motors.control[2];actuator_motors.control[3];actuator_outputs.output[0];actuator_outputs.output[1];actuator_outputs.output[2];actuator_outputs.output[3];actuator_outputs.output[4];actuator_outputs.output[5];actuator_outputs.output[6];actuator_outputs.output[7];actuator_outputs.output[8];actuator_outputs.output[9];actuator_outputs.output[10];actuator_outputs.output[11];actuator_outputs.output[12];actuator_outputs.output[13];actuator_outputs.output[14];actuator_outputs.output[15],actuator_motors.control[0];actuator_motors.control[1];actuator_motors.control[2];actuator_motors.control[3];actuator_outputs.output[0];actuator_outputs.output[10];actuator_outputs.output[11];actuator_outputs.output[12];actuator_outputs.output[13];actuator_outputs.output[14];actuator_outputs.output[15];actuator_outputs.output[1];actuator_outputs.output[2];actuator_outputs.output[3];actuator_outputs.output[4];actuator_outputs.output[5];actuator_outputs.output[6];actuator_outputs.output[7];actuator_outputs.output[8];actuator_outputs.output[9],True,True,control_allocator_status.actuator_saturation[0];control_allocator_status.actuator_saturation[1];control_allocator_status.actuator_saturation[2];control_allocator_status.actuator_saturation[3];control_allocator_status.actuator_saturation[4];control_allocator_status.actuator_saturation[5];control_allocator_status.actuator_saturation[6];control_allocator_status.actuator_saturation[7];control_allocator_status.actuator_saturation[8];control_allocator_status.actuator_saturation[9];control_allocator_status.actuator_saturation[10];control_allocator_status.actuator_saturation[11];control_allocator_status.actuator_saturation[12];control_allocator_status.actuator_saturation[13];control_allocator_status.actuator_saturation[14];control_allocator_status.actuator_saturation[15],True,0.0,vehicle_rates_setpoint.reset_integral,False,False,,False,False,,True,True,control_allocator_status.actuator_saturation[0];control_allocator_status.actuator_saturation[1];control_allocator_status.actuator_saturation[2];control_allocator_status.actuator_saturation[3];control_allocator_status.actuator_saturation[4];control_allocator_status.actuator_saturation[5];control_allocator_status.actuator_saturation[6];control_allocator_status.actuator_saturation[7];control_allocator_status.actuator_saturation[8];control_allocator_status.actuator_saturation[9];control_allocator_status.actuator_saturation[10];control_allocator_status.actuator_saturation[11];control_allocator_status.actuator_saturation[12];control_allocator_status.actuator_saturation[13];control_allocator_status.actuator_saturation[14];control_allocator_status.actuator_saturation[15],0.9158269541936691,True,0.5722736416013137,1.071758031016655,0.40927125157727345,True,True,explicit_saturation_or_clipping_flag_active;control_allocator_saturation_flag_active;sustained_actuator_near_limit,actuator_motors;actuator_outputs,actuator_armed;control_allocator_status;estimator_sensor_bias;estimator_status_flags;failsafe_flags;rate_ctrl_status;sensor_combined;takeoff_status;vehicle_attitude_setpoint;vehicle_imu;vehicle_imu_status;vehicle_rates_setpoint;vehicle_status,vehicle_angular_velocity;vehicle_attitude;vehicle_rates_setpoint,manual_control_setpoint,full_log_no_manual_window,,,True,runs/mantis_pilot_px4_acro_pitch_seed0_v2_refined/queries/7b6436b0c98f6238_px4_acro_roll_0_params2c9e7b47e9_mantis_stage_b_m0_rate_p_x1p60_hover_no_input_repeat0/raw_log.ulg,ok,ok,82,19,"actuator_motors.control[0],actuator_motors.control[1],actuator_motors.control[2],actuator_motors.control[3],actuator_outputs.output[0],actuator_outputs.output[10],actuator_outputs.output[11],actuator_outputs.output[12],actuator_outputs.output[13],actuator_outputs.output[14],actuator_outputs.output[15],actuator_outputs.output[1],actuator_outputs.output[2],actuator_outputs.output[3],actuator_outputs.output[4],actuator_outputs.output[5],actuator_outputs.output[6],actuator_outputs.output[7],actuator_outputs.output[8],actuator_outputs.output[9],control_allocator_status.actuator_saturation[0],control_allocator_status.actuator_saturation[10],control_allocator_status.actuator_saturation[11],control_allocator_status.actuator_saturation[12],control_allocator_status.actuator_saturation[13],control_allocator_status.actuator_saturation[14],control_allocator_status.actuator_saturation[15],control_allocator_status.actuator_saturation[1],control_allocator_status.actuator_saturation[2],control_allocator_status.actuator_saturation[3],control_allocator_status.actuator_saturation[4],control_allocator_status.actuator_saturation[5],control_allocator_status.actuator_saturation[6],control_allocator_status.actuator_saturation[7],control_allocator_status.actuator_saturation[8],control_allocator_status.actuator_saturation[9],vehicle_rates_setpoint.reset_integral","actuator_motors.control[0],actuator_motors.control[1],actuator_motors.control[2],actuator_motors.control[3],actuator_outputs.output[0],actuator_outputs.output[10],actuator_outputs.output[11],actuator_outputs.output[12],actuator_outputs.output[13],actuator_outputs.output[14],actuator_outputs.output[15],actuator_outputs.output[1],actuator_outputs.output[2],actuator_outputs.output[3],actuator_outputs.output[4],actuator_outputs.output[5],actuator_outputs.output[6],actuator_outputs.output[7],actuator_outputs.output[8],actuator_outputs.output[9],control_allocator_status.actuator_saturation[0],control_allocator_status.actuator_saturation[10],control_allocator_status.actuator_saturation[11],control_allocator_status.actuator_saturation[12],control_allocator_status.actuator_saturation[13],control_allocator_status.actuator_saturation[14],control_allocator_status.actuator_saturation[15],control_allocator_status.actuator_saturation[1],control_allocator_status.actuator_saturation[2],control_allocator_status.actuator_saturation[3],control_allocator_status.actuator_saturation[4],control_allocator_status.actuator_saturation[5],control_allocator_status.actuator_saturation[6],control_allocator_status.actuator_saturation[7],control_allocator_status.actuator_saturation[8],control_allocator_status.actuator_saturation[9]"
