source_id,source_kind,signature,repeat_idx,query_id,theta_hash,grid_peak_11_13,grid_rho,orig_rho,t_neutral_s,t_max_s,query_retry_count,peak_5_7,peak_7_9,peak_9_11,peak_11_13
ArmC_eval182,known_internal_violation,"channels=pitch,roll;time=w06-w09;signs=pitch:+|roll:+",0,36c4ad75ca8b372b_px4_position_0_monotonicity_check_ArmC_eval182_repeat0,36c4ad75ca8b372b,0.0360584763344129,0.963941523665587,-0.24897050501543383,5.0,13.0,0,1.2489705050154338,0.15282900520913262,0.05607584337686572,0.0360584763344129
ArmC_eval182,known_internal_violation,"channels=pitch,roll;time=w06-w09;signs=pitch:+|roll:+",1,36c4ad75ca8b372b_px4_position_0_monotonicity_check_ArmC_eval182_repeat1,36c4ad75ca8b372b,0.04954053566218243,0.9504594643378176,-0.1899154872638853,5.0,13.0,0,1.1899154872638853,0.2663942422012643,0.05211830949977917,0.04954053566218243
ArmC_eval182,known_internal_violation,"channels=pitch,roll;time=w06-w09;signs=pitch:+|roll:+",2,36c4ad75ca8b372b_px4_position_0_monotonicity_check_ArmC_eval182_repeat2,36c4ad75ca8b372b,0.040052789951787876,0.9599472100482122,-0.1661625761957819,5.0,13.0,0,1.166162576195782,0.21400713946831104,0.034954964931933105,0.040052789951787876
ArmC_eval182,known_internal_violation,"channels=pitch,roll;time=w06-w09;signs=pitch:+|roll:+",3,36c4ad75ca8b372b_px4_position_0_monotonicity_check_ArmC_eval182_repeat3,36c4ad75ca8b372b,0.053024327637736485,0.9469756723622635,-0.2631562685213584,5.0,13.0,0,1.2631562685213584,0.2203177064993748,0.04794976823472334,0.053024327637736485
ArmC_eval182,known_internal_violation,"channels=pitch,roll;time=w06-w09;signs=pitch:+|roll:+",4,36c4ad75ca8b372b_px4_position_0_monotonicity_check_ArmC_eval182_repeat4,36c4ad75ca8b372b,0.03980386560188221,0.9601961343981178,-0.15584194546120145,5.0,13.0,0,1.1558419454612014,0.19283545869274799,0.05053113225886517,0.03980386560188221
ArmC_eval199,known_internal_violation,"channels=pitch,roll;time=w06-w09;signs=pitch:-|roll:+",0,a98d7690b189a629_px4_position_0_monotonicity_check_ArmC_eval199_repeat0,a98d7690b189a629,0.05047515634643052,0.9495248436535695,-0.16980147213265617,5.0,13.0,0,1.1698014721326562,0.20468815850340627,0.04404831893043595,0.05047515634643052
ArmC_eval199,known_internal_violation,"channels=pitch,roll;time=w06-w09;signs=pitch:-|roll:+",1,a98d7690b189a629_px4_position_0_monotonicity_check_ArmC_eval199_repeat1,a98d7690b189a629,0.05804605732463675,0.9419539426753633,-0.015108071695399738,5.0,13.0,0,1.0151080716953997,0.3379291596198809,0.06902006210507909,0.05804605732463675
ArmC_eval199,known_internal_violation,"channels=pitch,roll;time=w06-w09;signs=pitch:-|roll:+",2,a98d7690b189a629_px4_position_0_monotonicity_check_ArmC_eval199_repeat2,a98d7690b189a629,0.03926331528159365,0.9607366847184063,-0.1311308952598782,5.0,13.0,0,1.1311308952598782,0.21315706032581996,0.05232581135233483,0.03926331528159365
ArmC_eval199,known_internal_violation,"channels=pitch,roll;time=w06-w09;signs=pitch:-|roll:+",3,a98d7690b189a629_px4_position_0_monotonicity_check_ArmC_eval199_repeat3,a98d7690b189a629,0.03861271527098372,0.9613872847290162,-0.09140647451074502,5.0,13.0,0,1.091406474510745,0.16637985692805585,0.057482496504719205,0.03861271527098372
ArmC_eval199,known_internal_violation,"channels=pitch,roll;time=w06-w09;signs=pitch:-|roll:+",4,a98d7690b189a629_px4_position_0_monotonicity_check_ArmC_eval199_repeat4,a98d7690b189a629,0.0374215624787656,0.9625784375212344,-0.19332899781544177,5.0,13.0,0,1.1933289978154418,0.26919008781897785,0.0359216172903847,0.0374215624787656
ArmC_eval234,known_internal_violation,channels=roll;time=w04-w08;signs=roll:+,0,aec082d57a938c50_px4_position_0_monotonicity_check_ArmC_eval234_repeat0,aec082d57a938c50,0.024251342943050442,0.9757486570569496,0.06939916046238392,5.0,13.0,0,0.9306008395376161,0.08398557353177807,0.053502820393297394,0.024251342943050442
ArmC_eval234,known_internal_violation,channels=roll;time=w04-w08;signs=roll:+,1,aec082d57a938c50_px4_position_0_monotonicity_check_ArmC_eval234_repeat1,aec082d57a938c50,0.0891080390236675,0.9108919609763325,-0.05517811937993744,5.0,13.0,0,1.0551781193799374,0.10029985648760298,0.06580973596923743,0.0891080390236675
ArmC_eval234,known_internal_violation,channels=roll;time=w04-w08;signs=roll:+,2,aec082d57a938c50_px4_position_0_monotonicity_check_ArmC_eval234_repeat2,aec082d57a938c50,0.0740055916920532,0.9259944083079468,-0.015107208535192651,5.0,13.0,0,1.0151072085351927,0.08175259821412538,0.039769346756802326,0.0740055916920532
ArmC_eval234,known_internal_violation,channels=roll;time=w04-w08;signs=roll:+,3,aec082d57a938c50_px4_position_0_monotonicity_check_ArmC_eval234_repeat3,aec082d57a938c50,0.0489088707146707,0.9510911292853294,0.07268329261810069,5.0,13.0,0,0.9273167073818993,0.04293704617343687,0.04939315641569207,0.0489088707146707
ArmC_eval234,known_internal_violation,channels=roll;time=w04-w08;signs=roll:+,4,aec082d57a938c50_px4_position_0_monotonicity_check_ArmC_eval234_repeat4,aec082d57a938c50,0.02962413327244577,0.9703758667275543,0.11217841855051858,5.0,13.0,0,0.8878215814494814,0.06870939389481234,0.030882099112612457,0.02962413327244577
G01_roll_plus_full,saturated_control,"G01 C1 roll_plus_full; roll:+; active [0,5] then neutral",0,b96ead7c8720e928_px4_position_0_monotonicity_check_G01_roll_plus_full_repeat0,b96ead7c8720e928,0.3256505039624005,0.6743494960375995,-6.176825949814977,5.0,13.0,0,7.176825949814977,4.285237133471844,0.6275290100100845,0.3256505039624005
G01_roll_plus_full,saturated_control,"G01 C1 roll_plus_full; roll:+; active [0,5] then neutral",1,b96ead7c8720e928_px4_position_0_monotonicity_check_G01_roll_plus_full_repeat1,b96ead7c8720e928,0.3221988626942164,0.6778011373057836,-6.271220629039945,5.0,13.0,0,7.271220629039945,3.8700467004417356,0.3111740529388821,0.3221988626942164
G01_roll_plus_full,saturated_control,"G01 C1 roll_plus_full; roll:+; active [0,5] then neutral",2,b96ead7c8720e928_px4_position_0_monotonicity_check_G01_roll_plus_full_repeat2,b96ead7c8720e928,0.2642472628548706,0.7357527371451293,-6.062868270690514,5.0,13.0,0,7.062868270690514,3.717646802264488,0.24709678168448504,0.2642472628548706
G01_roll_plus_full,saturated_control,"G01 C1 roll_plus_full; roll:+; active [0,5] then neutral",3,b96ead7c8720e928_px4_position_0_monotonicity_check_G01_roll_plus_full_repeat3,b96ead7c8720e928,0.30158886239723826,0.6984111376027617,-6.290726183249634,5.0,13.0,0,7.290726183249634,3.906228408477975,0.36006298857112895,0.30158886239723826
G01_roll_plus_full,saturated_control,"G01 C1 roll_plus_full; roll:+; active [0,5] then neutral",4,b96ead7c8720e928_px4_position_0_monotonicity_check_G01_roll_plus_full_repeat4,b96ead7c8720e928,0.3127945937870297,0.6872054062129703,-5.946478158134743,5.0,13.0,0,6.946478158134743,3.8420570190657815,0.2662713483259664,0.3127945937870297
G02_pitch_plus_full,saturated_control,"G02 C1 pitch_plus_full; pitch:+; active [0,5] then neutral",0,a08edfccf9989958_px4_position_0_monotonicity_check_G02_pitch_plus_full_repeat0,a08edfccf9989958,0.3077839739630505,0.6922160260369494,-6.068920719949973,5.0,13.0,0,7.068920719949973,3.9707804962596702,0.3736264486630856,0.3077839739630505
G02_pitch_plus_full,saturated_control,"G02 C1 pitch_plus_full; pitch:+; active [0,5] then neutral",1,a08edfccf9989958_px4_position_0_monotonicity_check_G02_pitch_plus_full_repeat1,a08edfccf9989958,0.33033135681514286,0.6696686431848571,-6.247335843454521,5.0,13.0,0,7.247335843454521,3.815815267687322,0.28166693076618504,0.33033135681514286
G02_pitch_plus_full,saturated_control,"G02 C1 pitch_plus_full; pitch:+; active [0,5] then neutral",2,a08edfccf9989958_px4_position_0_monotonicity_check_G02_pitch_plus_full_repeat2,a08edfccf9989958,0.344954207572763,0.655045792427237,-6.404538227169729,5.0,13.0,0,7.404538227169729,3.978781711562705,0.19196698669423004,0.344954207572763
G02_pitch_plus_full,saturated_control,"G02 C1 pitch_plus_full; pitch:+; active [0,5] then neutral",3,a08edfccf9989958_px4_position_0_monotonicity_check_G02_pitch_plus_full_repeat3,a08edfccf9989958,0.3070314624380617,0.6929685375619383,-6.212858789642031,5.0,13.0,0,7.212858789642031,3.2932200612117675,0.11006927021540396,0.3070314624380617
G02_pitch_plus_full,saturated_control,"G02 C1 pitch_plus_full; pitch:+; active [0,5] then neutral",4,a08edfccf9989958_px4_position_0_monotonicity_check_G02_pitch_plus_full_repeat4,a08edfccf9989958,0.3226722457717222,0.6773277542282778,-6.177381990604483,5.0,13.0,0,7.177381990604483,3.3500254658159396,0.4139079094728458,0.3226722457717222
