window_id,weight,share
9,6.66829252243042,0.7348690988325425
8,1.4777331352233887,0.1628513466893924
1,0.1963062286376953,0.02163363122552689
3,0.15899419784545898,0.017521715266280834
7,0.1433868408203125,0.015801730074622374
5,0.13379335403442386,0.014744494363187454
4,0.11079168319702148,0.012209629993775556
2,0.08127498626708984,0.008956787020788169
6,0.05981850624084473,0.006592208069284962
0,0.0437314510345459,0.004819358464598841
