stage,label,theta_hash,theta_path,repeats,point_elapsed_wall_time_s,max_abs_theta,amplitude_class,support_size_abs_gt_0p1,active_channels_abs_gt_0p1,robustness_class,rho_margin_2sigma_post_neutral_alt_drift,rho_mean_post_neutral_xy_drift,rho_std_post_neutral_xy_drift,rho_min_post_neutral_xy_drift,rho_max_post_neutral_xy_drift,rho_nonpositive_post_neutral_xy_drift,rho_mean_post_neutral_alt_drift,rho_std_post_neutral_alt_drift,rho_min_post_neutral_alt_drift,rho_max_post_neutral_alt_drift,rho_nonpositive_post_neutral_alt_drift,rho_mean_post_neutral_xy_velocity,rho_std_post_neutral_xy_velocity,rho_min_post_neutral_xy_velocity,rho_max_post_neutral_xy_velocity,rho_nonpositive_post_neutral_xy_velocity
boundary_bracket,boundary_zero_safe,7b6436b0c98f6238,artifacts/alt_drift_seed0_v0/thetas/h1_boundary_zero_safe_7b6436b0c98f6238.npy,5,102.35261675399988,0.0,interior,0,,robust_safe,0.9979907507633282,1.9528964307984347,0.022970189105577608,1.9151908653401841,1.9742396019626152,0,0.9922403335571289,0.002875208603099643,0.9886007308959961,0.9944372177124023,0,0.971101453126086,0.010965386039304692,0.9539030229817824,0.9817010984471068,0
boundary_bracket,boundary_throttle_pos_full,04f3db5143fee943,artifacts/alt_drift_seed0_v0/thetas/h1_boundary_throttle_pos_full_04f3db5143fee943.npy,5,95.23238129899983,1.0,saturated,10,throttle,robust_violation,-1.2295427681057853,1.9409233838642792,0.023360724603943294,1.9197110900327663,1.9750181908867102,0,-1.4158695220947266,0.09316337699447065,-1.5510129928588867,-1.3100366592407227,5,0.965402866723597,0.01116822998977581,0.9549929350276165,0.9815771014064684,0
boundary_bisection,boundary_bisect_iter00,fe053ec2ce785fd0,artifacts/alt_drift_seed0_v0/thetas/h1_boundary_bisect_iter00_fe053ec2ce785fd0.npy,5,127.75532193400022,0.5,interior,10,throttle,robust_safe,0.7532762313918611,1.9417446099167328,0.02113309461866479,1.9110968015981415,1.969192477334184,0,0.7338541984558106,0.009711016468025274,0.7207660675048828,0.7455472946166992,0,0.9632046734660156,0.008895116643146695,0.9527910865107605,0.9763510379586097,0
boundary_bisection,boundary_bisect_iter01,3bc12fe3c0bf8e30,artifacts/alt_drift_seed0_v0/thetas/h1_boundary_bisect_iter01_3bc12fe3c0bf8e30.npy,5,91.42953689600017,0.75,moderate,10,throttle,robust_safe,0.20958955303947133,1.961566474441825,0.009456045354038375,1.9475046073443771,1.9737950625193863,0,0.16898326873779296,0.020303142150839185,0.14772891998291016,0.19574642181396484,0,0.9647129942436354,0.005507734984308999,0.9571019369602684,0.9707972351013359,0
boundary_bisection,boundary_bisect_iter02,1d279af7d14dff8c,artifacts/alt_drift_seed0_v0/thetas/h1_boundary_bisect_iter02_1d279af7d14dff8c.npy,5,87.22139561199992,0.875,moderate,10,throttle,robust_violation,-0.3309769908023362,1.9500822669437508,0.018439917867866376,1.919842041855318,1.965013481086427,0,-0.395263671875,0.0321433405363319,-0.44528865814208984,-0.36661815643310547,5,0.9538485005812065,0.015887641436906665,0.9316668017471555,0.9740924415911599,0
boundary_bisection,boundary_bisect_iter03,e4c49bb928ebca18,artifacts/alt_drift_seed0_v0/thetas/h1_boundary_bisect_iter03_e4c49bb928ebca18.npy,5,102.2163604250004,0.8125,moderate,10,throttle,robust_violation,-0.010865569614805323,1.9492906672608448,0.011550893357592174,1.936282284934029,1.9674301810510535,0,-0.07569751739501954,0.03241597389010711,-0.12813091278076172,-0.04687690734863281,5,0.9660118067058642,0.00400264569692634,0.9628574509693358,0.9728415844795121,0
boundary_bisection,boundary_bisect_iter04,eca475bfcb019c79,artifacts/alt_drift_seed0_v0/thetas/h1_boundary_bisect_iter04_eca475bfcb019c79.npy,5,96.63406985399979,0.78125,moderate,10,throttle,robust_safe,0.07455288281179397,1.94885517948419,0.029859224137362434,1.899881311302037,1.9783670672718916,0,0.05869712829589844,0.007927877257947764,0.050811767578125,0.0690460205078125,0,0.9630195827318726,0.012555003700207349,0.946908147872345,0.9769077117440426,0
boundary_bisection,boundary_bisect_iter05,07b6e6cddd5dc0e4,artifacts/alt_drift_seed0_v0/thetas/h1_boundary_bisect_iter05_07b6e6cddd5dc0e4.npy,5,95.12646516699988,0.796875,moderate,10,throttle,noise_band,0.027477683007127423,1.9548167536333387,0.02480533093251977,1.9139962125887122,1.9808200032077967,0,-0.01953582763671875,0.023506755321923086,-0.05079936981201172,0.012522697448730469,4,0.9638163806163812,0.010483410668579846,0.9469190340830942,0.9740162508119357,0
boundary_bisection,boundary_bisect_iter06,8da972d72aa8c361,artifacts/alt_drift_seed0_v0/thetas/h1_boundary_bisect_iter06_8da972d72aa8c361.npy,5,96.70013142400012,0.7890625,moderate,10,throttle,noise_band,0.0728084652379011,1.9558578630380037,0.020590575340997102,1.9206069235496837,1.9704174360062845,0,0.015530014038085937,0.028639225599907583,-0.006270408630371094,0.05805778503417969,3,0.9697805549129697,0.007923920102077788,0.9587322386783552,0.9771107039405896,0
