eval_id,point_index,arm,stage,label,repeat_idx,theta_hash,query_id,cache_tag,query_retry_count,repeat_elapsed_wall_time_s,robustness_post_neutral_xy_drift,robustness_post_neutral_alt_drift,robustness_post_neutral_xy_velocity,meta_scenario_id,meta_seed,meta_query_type,meta_theta_hash,meta_cache_tag,meta_wall_time_s,meta_prepare_wall_time_s,meta_run_wall_time_s,meta_parse_wall_time_s,meta_shutdown_wall_time_s,meta_total_wall_time_s,meta_adapter_arm_request_count,meta_adapter_arm_retry_count,meta_adapter_mode_switch_request_count_total,meta_adapter_mode_switch_retry_count_total,meta_adapter_mode_switch_POSCTL_request_count,meta_adapter_mode_switch_POSCTL_retry_count
2,2,A,uniform_random,sample0003,0,4ea351ae2b8043f3,4ea351ae2b8043f3_px4_position_0_direction_a_A_uniform_random_00002_sample0003_repeat0,direction_a_A_uniform_random_00002_sample0003_repeat0,0,20.659854972000176,-0.6234862493042312,0.8322687149047852,-1.3461040005840141,px4_position,0,direction_a_probe,4ea351ae2b8043f3,direction_a_A_uniform_random_00002_sample0003_repeat0,3.0215044369997486,16.517533313999593,3.0215044369997486,0.01401045999955386,1.0392508739987534,20.5923089099997,1,0,2,0,2,0
2,2,A,uniform_random,sample0003,1,4ea351ae2b8043f3,4ea351ae2b8043f3_px4_position_0_direction_a_A_uniform_random_00002_sample0003_repeat1,direction_a_A_uniform_random_00002_sample0003_repeat1,0,20.5585096169998,-0.8831500179490566,0.8297810554504395,-1.5978425045672298,px4_position,0,direction_a_probe,4ea351ae2b8043f3,direction_a_A_uniform_random_00002_sample0003_repeat1,3.118983518999812,16.34030627300126,3.118983518999812,0.015104138999959105,1.0408112099994469,20.51521272699938,1,0,3,1,3,1
2,2,A,uniform_random,sample0003,2,4ea351ae2b8043f3,4ea351ae2b8043f3_px4_position_0_direction_a_A_uniform_random_00002_sample0003_repeat2,direction_a_A_uniform_random_00002_sample0003_repeat2,0,20.60409919799895,-0.8528917414156076,0.8291232585906982,-1.5713843096330038,px4_position,0,direction_a_probe,4ea351ae2b8043f3,direction_a_A_uniform_random_00002_sample0003_repeat2,3.0267349380010273,16.46074070800023,3.0267349380010273,0.014006073000928154,1.0375928280009248,20.539083411998945,1,0,2,0,2,0
2,2,A,uniform_random,sample0003,3,4ea351ae2b8043f3,4ea351ae2b8043f3_px4_position_0_direction_a_A_uniform_random_00002_sample0003_repeat3,direction_a_A_uniform_random_00002_sample0003_repeat3,0,20.64915262100112,-0.8496463640839678,0.8294370174407959,-1.5627334319874686,px4_position,0,direction_a_probe,4ea351ae2b8043f3,direction_a_A_uniform_random_00002_sample0003_repeat3,3.1078954089989566,16.418694332000086,3.1078954089989566,0.014569675000529969,1.0364483680004923,20.577616904000024,1,0,3,1,3,1
2,2,A,uniform_random,sample0003,4,4ea351ae2b8043f3,4ea351ae2b8043f3_px4_position_0_direction_a_A_uniform_random_00002_sample0003_repeat4,direction_a_A_uniform_random_00002_sample0003_repeat4,0,20.625636435999695,-0.6747297149475644,0.8181614875793457,-1.3956426298988234,px4_position,0,direction_a_probe,4ea351ae2b8043f3,direction_a_A_uniform_random_00002_sample0003_repeat4,3.1191094719997636,16.413079846000983,3.1191094719997636,0.014235066999390256,1.0356421520009462,20.58207527400009,1,0,2,0,2,0
3,3,A,uniform_random,sample0004,0,36a5a0bc8a3952c9,36a5a0bc8a3952c9_px4_position_0_direction_a_A_uniform_random_00003_sample0004_repeat0,direction_a_A_uniform_random_00003_sample0004_repeat0,0,20.542437961999894,-2.210083486977526,0.9843859672546387,-2.2105840930673626,px4_position,0,direction_a_probe,36a5a0bc8a3952c9,direction_a_A_uniform_random_00003_sample0004_repeat0,3.0897788109996327,16.33003133999955,3.0897788109996327,0.01524107300065225,1.039729106998493,20.474791212000127,1,0,2,0,2,0
3,3,A,uniform_random,sample0004,1,36a5a0bc8a3952c9,36a5a0bc8a3952c9_px4_position_0_direction_a_A_uniform_random_00003_sample0004_repeat1,direction_a_A_uniform_random_00003_sample0004_repeat1,0,20.401849265999772,-2.717558590827876,0.9881229400634766,-2.495685428804963,px4_position,0,direction_a_probe,36a5a0bc8a3952c9,direction_a_A_uniform_random_00003_sample0004_repeat1,3.064162925000346,16.224667979000515,3.064162925000346,0.014772543001527083,1.025903980998919,20.32951587699972,1,0,2,0,2,0
3,3,A,uniform_random,sample0004,2,36a5a0bc8a3952c9,36a5a0bc8a3952c9_px4_position_0_direction_a_A_uniform_random_00003_sample0004_repeat2,direction_a_A_uniform_random_00003_sample0004_repeat2,0,20.416112631999567,-2.5437701781450084,0.9912285804748535,-2.406157342402263,px4_position,0,direction_a_probe,36a5a0bc8a3952c9,direction_a_A_uniform_random_00003_sample0004_repeat2,3.033913601999302,16.280077523999353,3.033913601999302,0.015126299000257859,1.039881279999463,20.369006064998757,1,0,2,0,2,0
3,3,A,uniform_random,sample0004,3,36a5a0bc8a3952c9,36a5a0bc8a3952c9_px4_position_0_direction_a_A_uniform_random_00003_sample0004_repeat3,direction_a_A_uniform_random_00003_sample0004_repeat3,0,20.66518753499986,-2.1816786862213755,0.9856266975402832,-2.1202929451251076,px4_position,0,direction_a_probe,36a5a0bc8a3952c9,direction_a_A_uniform_random_00003_sample0004_repeat3,3.109323636001136,16.46633020599984,3.109323636001136,0.0150231489988073,1.0272020020001946,20.617887762000464,1,0,2,0,2,0
3,3,A,uniform_random,sample0004,4,36a5a0bc8a3952c9,36a5a0bc8a3952c9_px4_position_0_direction_a_A_uniform_random_00003_sample0004_repeat4,direction_a_A_uniform_random_00003_sample0004_repeat4,0,20.524331753998922,-2.6109769709135735,0.9852747917175293,-2.407196790711676,px4_position,0,direction_a_probe,36a5a0bc8a3952c9,direction_a_A_uniform_random_00003_sample0004_repeat4,3.0624314380002033,16.351901231999364,3.0624314380002033,0.014740180999069707,1.0341672930007917,20.46324757000002,1,0,2,0,2,0
4,4,A,uniform_random,sample0005,0,0ce013529b61a560,0ce013529b61a560_px4_position_0_direction_a_A_uniform_random_00004_sample0005_repeat0,direction_a_A_uniform_random_00004_sample0005_repeat0,0,20.569740509999974,1.40263805282938,0.6409463882446289,0.3372072462702639,px4_position,0,direction_a_probe,0ce013529b61a560,direction_a_A_uniform_random_00004_sample0005_repeat0,3.0680101739999373,16.4009757620006,3.0680101739999373,0.014939943999706884,1.0387418919999618,20.522678494000502,1,0,2,0,2,0
4,4,A,uniform_random,sample0005,1,0ce013529b61a560,0ce013529b61a560_px4_position_0_direction_a_A_uniform_random_00004_sample0005_repeat1,direction_a_A_uniform_random_00004_sample0005_repeat1,0,20.40968481299933,1.4628035554925596,0.6250219345092773,0.3955989807038788,px4_position,0,direction_a_probe,0ce013529b61a560,direction_a_A_uniform_random_00004_sample0005_repeat1,3.0880916660007642,16.215740544001164,3.0880916660007642,0.015223360000163666,1.0180501649992948,20.337114280000606,1,0,2,0,2,0
4,4,A,uniform_random,sample0005,2,0ce013529b61a560,0ce013529b61a560_px4_position_0_direction_a_A_uniform_random_00004_sample0005_repeat2,direction_a_A_uniform_random_00004_sample0005_repeat2,0,20.27876353300053,1.3402571385658855,0.6675357818603516,0.3339084407311659,px4_position,0,direction_a_probe,0ce013529b61a560,direction_a_A_uniform_random_00004_sample0005_repeat2,3.105819315998815,16.04789600100048,3.105819315998815,0.015513083000769257,1.03891356999884,20.208151507000366,1,0,2,0,2,0
4,4,A,uniform_random,sample0005,3,0ce013529b61a560,0ce013529b61a560_px4_position_0_direction_a_A_uniform_random_00004_sample0005_repeat3,direction_a_A_uniform_random_00004_sample0005_repeat3,0,20.539025175999996,1.3831846194752768,0.6531076431274414,0.3225034539686772,px4_position,0,direction_a_probe,0ce013529b61a560,direction_a_A_uniform_random_00004_sample0005_repeat3,3.0262567610006954,16.410667834999913,3.0262567610006954,0.014391709999472369,1.0276788709998073,20.47900282500086,1,0,2,0,2,0
4,4,A,uniform_random,sample0005,4,0ce013529b61a560,0ce013529b61a560_px4_position_0_direction_a_A_uniform_random_00004_sample0005_repeat4,direction_a_A_uniform_random_00004_sample0005_repeat4,0,20.436118334999264,1.3674361486174438,0.6522760391235352,0.3385841552904152,px4_position,0,direction_a_probe,0ce013529b61a560,direction_a_A_uniform_random_00004_sample0005_repeat4,3.081785434000267,16.233611794999888,3.081785434000267,0.015500971001529251,1.0332078599985834,20.364115116000903,1,0,2,0,2,0
5,5,A,uniform_random,sample0006,0,38b4f7f1075a05f6,38b4f7f1075a05f6_px4_position_0_direction_a_A_uniform_random_00005_sample0006_repeat0,direction_a_A_uniform_random_00005_sample0006_repeat0,0,20.535351780999918,1.911451205581139,0.9768509864807129,0.8840440546976841,px4_position,0,direction_a_probe,38b4f7f1075a05f6,direction_a_A_uniform_random_00005_sample0006_repeat0,3.028400757999407,16.397567531001187,3.028400757999407,0.015094753000084893,1.0302744210002857,20.47134632899906,1,0,2,0,2,0
5,5,A,uniform_random,sample0006,1,38b4f7f1075a05f6,38b4f7f1075a05f6_px4_position_0_direction_a_A_uniform_random_00005_sample0006_repeat1,direction_a_A_uniform_random_00005_sample0006_repeat1,0,17.807359501000974,1.8435105736508204,0.9796404838562012,0.8097757602443246,px4_position,0,direction_a_probe,38b4f7f1075a05f6,direction_a_A_uniform_random_00005_sample0006_repeat1,3.1037478170001123,13.611309781999807,3.1037478170001123,0.015133496999624185,1.0288207850007893,17.759021321000546,2,1,2,0,2,0
5,5,A,uniform_random,sample0006,2,38b4f7f1075a05f6,38b4f7f1075a05f6_px4_position_0_direction_a_A_uniform_random_00005_sample0006_repeat2,direction_a_A_uniform_random_00005_sample0006_repeat2,0,17.396545085999605,1.8131105601878457,0.9871530532836914,0.8568519458737137,px4_position,0,direction_a_probe,38b4f7f1075a05f6,direction_a_A_uniform_random_00005_sample0006_repeat2,3.0222224259996437,13.259155112000371,3.0222224259996437,0.01597791300082463,1.0287632639992808,17.326127098998768,2,1,2,0,2,0
5,5,A,uniform_random,sample0006,3,38b4f7f1075a05f6,38b4f7f1075a05f6_px4_position_0_direction_a_A_uniform_random_00005_sample0006_repeat3,direction_a_A_uniform_random_00005_sample0006_repeat3,0,20.236144266000338,1.8902313374741038,0.9816060066223145,0.8711822369378835,px4_position,0,direction_a_probe,38b4f7f1075a05f6,direction_a_A_uniform_random_00005_sample0006_repeat3,3.0783202380007424,16.068332929999087,3.0783202380007424,0.015399758000057773,1.0219209009992483,20.183982020998883,1,0,2,0,2,0
5,5,A,uniform_random,sample0006,4,38b4f7f1075a05f6,38b4f7f1075a05f6_px4_position_0_direction_a_A_uniform_random_00005_sample0006_repeat4,direction_a_A_uniform_random_00005_sample0006_repeat4,0,20.199185542000123,1.9134699029802376,0.9706015586853027,0.8794483714315366,px4_position,0,direction_a_probe,38b4f7f1075a05f6,direction_a_A_uniform_random_00005_sample0006_repeat4,3.022218325000722,16.094545272999312,3.022218325000722,0.014621440999690094,1.021380001999205,20.15277454599891,1,0,2,0,2,0
6,6,A,uniform_random,sample0007,0,2ee401391d6f8ee9,2ee401391d6f8ee9_px4_position_0_direction_a_A_uniform_random_00006_sample0007_repeat0,direction_a_A_uniform_random_00006_sample0007_repeat0,0,20.62028795399965,1.4905532047594516,0.9488625526428223,0.371299635247922,px4_position,0,direction_a_probe,2ee401391d6f8ee9,direction_a_A_uniform_random_00006_sample0007_repeat0,3.0927834079993772,16.399619525000162,3.0927834079993772,0.01622530500026187,1.0434485709993169,20.552085577999605,1,0,2,0,2,0
6,6,A,uniform_random,sample0007,1,2ee401391d6f8ee9,2ee401391d6f8ee9_px4_position_0_direction_a_A_uniform_random_00006_sample0007_repeat1,direction_a_A_uniform_random_00006_sample0007_repeat1,0,20.214361303998885,1.4842826084956253,0.950469970703125,0.36329027015663395,px4_position,0,direction_a_probe,2ee401391d6f8ee9,direction_a_A_uniform_random_00006_sample0007_repeat1,3.1524784729990643,15.941477009000664,3.1524784729990643,0.016636606998872594,1.0359805049993156,20.14658158599923,1,0,2,0,2,0
6,6,A,uniform_random,sample0007,2,2ee401391d6f8ee9,2ee401391d6f8ee9_px4_position_0_direction_a_A_uniform_random_00006_sample0007_repeat2,direction_a_A_uniform_random_00006_sample0007_repeat2,0,17.57439541399981,1.4499339563718328,0.9320697784423828,0.3430652486263044,px4_position,0,direction_a_probe,2ee401391d6f8ee9,direction_a_A_uniform_random_00006_sample0007_repeat2,3.022217335001187,13.425006708001092,3.022217335001187,0.015590773000440095,1.042528306999884,17.50538427599895,2,1,3,1,3,1
6,6,A,uniform_random,sample0007,3,2ee401391d6f8ee9,2ee401391d6f8ee9_px4_position_0_direction_a_A_uniform_random_00006_sample0007_repeat3,direction_a_A_uniform_random_00006_sample0007_repeat3,0,20.349432983000952,1.4798074779719772,0.941131591796875,0.3387882427157006,px4_position,0,direction_a_probe,2ee401391d6f8ee9,direction_a_A_uniform_random_00006_sample0007_repeat3,3.0600289970006997,16.20396679699843,3.0600289970006997,0.01558561299862049,1.0250933950010221,20.304684466000253,1,0,3,1,3,1
6,6,A,uniform_random,sample0007,4,2ee401391d6f8ee9,2ee401391d6f8ee9_px4_position_0_direction_a_A_uniform_random_00006_sample0007_repeat4,direction_a_A_uniform_random_00006_sample0007_repeat4,0,20.585350146000565,1.487809000447927,0.9424982070922852,0.3240865503263265,px4_position,0,direction_a_probe,2ee401391d6f8ee9,direction_a_A_uniform_random_00006_sample0007_repeat4,3.09518258999924,16.373121705999438,3.09518258999924,0.015765326001201174,1.0312429709993012,20.515320656999393,1,0,3,1,3,1
7,7,A,uniform_random,sample0008,0,1371ec87d9e48992,1371ec87d9e48992_px4_position_0_direction_a_A_uniform_random_00007_sample0008_repeat0,direction_a_A_uniform_random_00007_sample0008_repeat0,0,20.348260675000347,1.95367314670477,0.2791481018066406,0.9626813001447296,px4_position,0,direction_a_probe,1371ec87d9e48992,direction_a_A_uniform_random_00007_sample0008_repeat0,3.0714273789999424,16.147358695998264,3.0714273789999424,0.014848686998448102,1.0471058120001544,20.280749853998714,1,0,2,0,2,0
7,7,A,uniform_random,sample0008,1,1371ec87d9e48992,1371ec87d9e48992_px4_position_0_direction_a_A_uniform_random_00007_sample0008_repeat1,direction_a_A_uniform_random_00007_sample0008_repeat1,0,20.438931622000382,1.9497222241744234,0.3799476623535156,0.9551368085778411,px4_position,0,direction_a_probe,1371ec87d9e48992,direction_a_A_uniform_random_00007_sample0008_repeat1,3.041905576999852,16.294959812999878,3.041905576999852,0.01571159000013722,1.0389452409999649,20.391531917000975,1,0,2,0,2,0
7,7,A,uniform_random,sample0008,2,1371ec87d9e48992,1371ec87d9e48992_px4_position_0_direction_a_A_uniform_random_00007_sample0008_repeat2,direction_a_A_uniform_random_00007_sample0008_repeat2,0,20.53596462099995,1.9741013896718556,0.41226673126220703,0.9777592271302648,px4_position,0,direction_a_probe,1371ec87d9e48992,direction_a_A_uniform_random_00007_sample0008_repeat2,3.0903125269996963,16.317795189999742,3.0903125269996963,0.015916104999632807,1.04439753600127,20.468429966000258,1,0,3,1,3,1
7,7,A,uniform_random,sample0008,3,1371ec87d9e48992,1371ec87d9e48992_px4_position_0_direction_a_A_uniform_random_00007_sample0008_repeat3,direction_a_A_uniform_random_00007_sample0008_repeat3,0,20.36440487999971,1.9713216793952726,0.39520263671875,0.9767304473567738,px4_position,0,direction_a_probe,1371ec87d9e48992,direction_a_A_uniform_random_00007_sample0008_repeat3,3.061861398999099,16.196291231999567,3.061861398999099,0.01510696599871153,1.0263397189992247,20.299608851999437,1,0,3,1,3,1
7,7,A,uniform_random,sample0008,4,1371ec87d9e48992,1371ec87d9e48992_px4_position_0_direction_a_A_uniform_random_00007_sample0008_repeat4,direction_a_A_uniform_random_00007_sample0008_repeat4,0,20.28978829799962,1.9643804738757045,0.4144611358642578,0.9675577917660546,px4_position,0,direction_a_probe,1371ec87d9e48992,direction_a_A_uniform_random_00007_sample0008_repeat4,3.0243088950010133,16.15145259200108,3.0243088950010133,0.015247068000462605,1.0343854170005216,20.225402580001173,1,0,2,0,2,0
8,8,A,uniform_random,sample0009,0,cdb2620804c8b62d,cdb2620804c8b62d_px4_position_0_direction_a_A_uniform_random_00008_sample0009_repeat0,direction_a_A_uniform_random_00008_sample0009_repeat0,0,20.36298349199933,1.2098893951579084,0.9916515350341797,0.1622338431184539,px4_position,0,direction_a_probe,cdb2620804c8b62d,direction_a_A_uniform_random_00008_sample0009_repeat0,3.157069874998342,16.105837029999748,3.157069874998342,0.016209137000259943,1.0128047070011235,20.29192980500011,1,0,2,0,2,0
8,8,A,uniform_random,sample0009,1,cdb2620804c8b62d,cdb2620804c8b62d_px4_position_0_direction_a_A_uniform_random_00008_sample0009_repeat1,direction_a_A_uniform_random_00008_sample0009_repeat1,0,20.308004360000268,1.2266880496299657,0.990562915802002,0.10605815283708575,px4_position,0,direction_a_probe,cdb2620804c8b62d,direction_a_A_uniform_random_00008_sample0009_repeat1,3.021039512999778,16.16645634300039,3.021039512999778,0.01583335800023633,1.0471902940007567,20.250526836000063,1,0,2,0,2,0
8,8,A,uniform_random,sample0009,2,cdb2620804c8b62d,cdb2620804c8b62d_px4_position_0_direction_a_A_uniform_random_00008_sample0009_repeat2,direction_a_A_uniform_random_00008_sample0009_repeat2,0,20.135060655000416,1.216500672473677,0.9891214370727539,0.14268581787080858,px4_position,0,direction_a_probe,cdb2620804c8b62d,direction_a_A_uniform_random_00008_sample0009_repeat2,3.0963425150002877,15.928304117998778,3.0963425150002877,0.0160246619998361,1.0263219789994764,20.067002361998675,1,0,2,0,2,0
8,8,A,uniform_random,sample0009,3,cdb2620804c8b62d,cdb2620804c8b62d_px4_position_0_direction_a_A_uniform_random_00008_sample0009_repeat3,direction_a_A_uniform_random_00008_sample0009_repeat3,0,17.483463489001224,1.2727943699511188,0.9945216178894043,0.16436367285401376,px4_position,0,direction_a_probe,cdb2620804c8b62d,direction_a_A_uniform_random_00008_sample0009_repeat3,3.022280856001089,13.373058256998775,3.022280856001089,0.015524374999586144,1.042424060000485,17.453296221001438,2,1,2,0,2,0
8,8,A,uniform_random,sample0009,4,cdb2620804c8b62d,cdb2620804c8b62d_px4_position_0_direction_a_A_uniform_random_00008_sample0009_repeat4,direction_a_A_uniform_random_00008_sample0009_repeat4,0,20.491759090000414,1.192753303244316,0.9889640808105469,0.16162391035163626,px4_position,0,direction_a_probe,cdb2620804c8b62d,direction_a_A_uniform_random_00008_sample0009_repeat4,3.1692444889995386,16.24041099600072,3.1692444889995386,0.015299485001378343,1.0316343739996228,20.456597664000583,1,0,2,0,2,0
9,9,A,uniform_random,sample0010,0,d5b00ffc1e75c52e,d5b00ffc1e75c52e_px4_position_0_direction_a_A_uniform_random_00009_sample0010_repeat0,direction_a_A_uniform_random_00009_sample0010_repeat0,0,20.584308170999066,0.4919328229083295,0.9709949493408203,-0.37636088315545524,px4_position,0,direction_a_probe,d5b00ffc1e75c52e,direction_a_A_uniform_random_00009_sample0010_repeat0,3.02702367099846,16.457890589999806,3.02702367099846,0.015411301999847637,1.016084666000097,20.516418581000835,1,0,2,0,2,0
9,9,A,uniform_random,sample0010,1,d5b00ffc1e75c52e,d5b00ffc1e75c52e_px4_position_0_direction_a_A_uniform_random_00009_sample0010_repeat1,direction_a_A_uniform_random_00009_sample0010_repeat1,0,17.64211898299982,0.5694366848306012,0.9847264289855957,-0.3325123126191649,px4_position,0,direction_a_probe,d5b00ffc1e75c52e,direction_a_A_uniform_random_00009_sample0010_repeat1,3.124194214999079,13.398482061000323,3.124194214999079,0.01637628299977223,1.0372444889999315,17.576305336000587,2,1,2,0,2,0
9,9,A,uniform_random,sample0010,2,d5b00ffc1e75c52e,d5b00ffc1e75c52e_px4_position_0_direction_a_A_uniform_random_00009_sample0010_repeat2,direction_a_A_uniform_random_00009_sample0010_repeat2,0,20.604052906001016,0.4537512054578219,0.9786262512207031,-0.3959691014235116,px4_position,0,direction_a_probe,d5b00ffc1e75c52e,direction_a_A_uniform_random_00009_sample0010_repeat2,3.0886711420007487,16.394659614001284,3.0886711420007487,0.015464252001038403,1.033670542999971,20.532473551000294,1,0,2,0,2,0
9,9,A,uniform_random,sample0010,3,d5b00ffc1e75c52e,d5b00ffc1e75c52e_px4_position_0_direction_a_A_uniform_random_00009_sample0010_repeat3,direction_a_A_uniform_random_00009_sample0010_repeat3,0,20.45931648700025,0.5904808046456207,0.9757323265075684,-0.32100046308670227,px4_position,0,direction_a_probe,d5b00ffc1e75c52e,direction_a_A_uniform_random_00009_sample0010_repeat3,3.0244023270006437,16.315850777999003,3.0244023270006437,0.015704200999607565,1.0298741170008725,20.385840126999028,1,0,2,0,2,0
9,9,A,uniform_random,sample0010,4,d5b00ffc1e75c52e,d5b00ffc1e75c52e_px4_position_0_direction_a_A_uniform_random_00009_sample0010_repeat4,direction_a_A_uniform_random_00009_sample0010_repeat4,0,20.284909770998638,0.5598509846115529,0.9763388633728027,-0.342041980939612,px4_position,0,direction_a_probe,d5b00ffc1e75c52e,direction_a_A_uniform_random_00009_sample0010_repeat4,3.0259736430016346,16.114007590000256,3.0259736430016346,0.01527534500019101,1.0568735119995836,20.212138602000778,1,0,2,0,2,0
10,10,A,uniform_random,sample0011,0,841b3a46c67d953a,841b3a46c67d953a_px4_position_0_direction_a_A_uniform_random_00010_sample0011_repeat0,direction_a_A_uniform_random_00010_sample0011_repeat0,0,21.04100009600006,-4.08598671436354,0.7530045509338379,-3.401425242665826,px4_position,0,direction_a_probe,841b3a46c67d953a,direction_a_A_uniform_random_00010_sample0011_repeat0,3.084258636999948,16.827914966999742,3.084258636999948,0.016336064998540678,1.0397907789993042,20.96830883199982,1,0,3,1,3,1
10,10,A,uniform_random,sample0011,1,841b3a46c67d953a,841b3a46c67d953a_px4_position_0_direction_a_A_uniform_random_00010_sample0011_repeat1,direction_a_A_uniform_random_00010_sample0011_repeat1,0,20.37930449600026,-3.8487018995391242,0.7615008354187012,-3.2279578644343303,px4_position,0,direction_a_probe,841b3a46c67d953a,direction_a_A_uniform_random_00010_sample0011_repeat1,3.0244504599995707,16.253363903999343,3.0244504599995707,0.015599819000271964,1.0474336600000242,20.340855042999465,1,0,2,0,2,0
