group_id,channel,window_id,t_start,t_end,boundary_theta_hash,sign,repeat_idx,delta_probe,projection_linf,theta_hash,query_id,query_retry_count,rho_post_neutral_alt_drift,rho_post_neutral_xy_drift,rho_post_neutral_xy_velocity
11,throttle,2,1.0,1.5,8da972d72aa8c361,-,1,0.2,0.14726562499999996,2fb1bbda429b6862,2fb1bbda429b6862_px4_position_0_alt_drift_h1_g11_minus_repeat1,0,0.040589332580566406,1.9203947952853515,0.9618800057954512
11,throttle,2,1.0,1.5,8da972d72aa8c361,-,2,0.2,0.14726562499999996,2fb1bbda429b6862,2fb1bbda429b6862_px4_position_0_alt_drift_h1_g11_minus_repeat2,0,0.06268024444580078,1.9654396879123497,0.9809892885480905
11,throttle,2,1.0,1.5,8da972d72aa8c361,-,3,0.2,0.14726562499999996,2fb1bbda429b6862,2fb1bbda429b6862_px4_position_0_alt_drift_h1_g11_minus_repeat3,0,0.03014659881591797,1.929099667212322,0.952535261591151
11,throttle,2,1.0,1.5,8da972d72aa8c361,-,4,0.2,0.14726562499999996,2fb1bbda429b6862,2fb1bbda429b6862_px4_position_0_alt_drift_h1_g11_minus_repeat4,0,0.018454551696777344,1.9585870628289088,0.9603546640711692
12,roll,3,1.5,2.0,8da972d72aa8c361,+,0,0.2,0.0,b5551765bbe0c9f7,b5551765bbe0c9f7_px4_position_0_alt_drift_h1_g12_plus_repeat0,0,-0.023984909057617188,1.9498243467282999,0.9590842771806778
12,roll,3,1.5,2.0,8da972d72aa8c361,+,1,0.2,0.0,b5551765bbe0c9f7,b5551765bbe0c9f7_px4_position_0_alt_drift_h1_g12_plus_repeat1,0,-0.0075702667236328125,1.925784609193201,0.9577204987626939
12,roll,3,1.5,2.0,8da972d72aa8c361,+,2,0.2,0.0,b5551765bbe0c9f7,b5551765bbe0c9f7_px4_position_0_alt_drift_h1_g12_plus_repeat2,0,0.027457237243652344,1.9712309788536724,0.9588350097129673
12,roll,3,1.5,2.0,8da972d72aa8c361,+,3,0.2,0.0,b5551765bbe0c9f7,b5551765bbe0c9f7_px4_position_0_alt_drift_h1_g12_plus_repeat3,0,0.013121604919433594,1.9766894573202933,0.9738314096529265
12,roll,3,1.5,2.0,8da972d72aa8c361,+,4,0.2,0.0,b5551765bbe0c9f7,b5551765bbe0c9f7_px4_position_0_alt_drift_h1_g12_plus_repeat4,0,0.0026683807373046875,1.9332558533709776,0.967670851418228
12,roll,3,1.5,2.0,8da972d72aa8c361,-,0,0.2,0.0,338d88fe541de3ee,338d88fe541de3ee_px4_position_0_alt_drift_h1_g12_minus_repeat0,0,0.076019287109375,1.9484835698025023,0.9702281338469654
12,roll,3,1.5,2.0,8da972d72aa8c361,-,1,0.2,0.0,338d88fe541de3ee,338d88fe541de3ee_px4_position_0_alt_drift_h1_g12_minus_repeat1,0,0.05042076110839844,1.9491398442838048,0.9786778254214276
12,roll,3,1.5,2.0,8da972d72aa8c361,-,2,0.2,0.0,338d88fe541de3ee,338d88fe541de3ee_px4_position_0_alt_drift_h1_g12_minus_repeat2,0,-0.0069446563720703125,1.9345335801644872,0.9612489845956627
12,roll,3,1.5,2.0,8da972d72aa8c361,-,3,0.2,0.0,338d88fe541de3ee,338d88fe541de3ee_px4_position_0_alt_drift_h1_g12_minus_repeat3,0,-0.017780303955078125,1.9643729994047792,0.9568426793198259
12,roll,3,1.5,2.0,8da972d72aa8c361,-,4,0.2,0.0,338d88fe541de3ee,338d88fe541de3ee_px4_position_0_alt_drift_h1_g12_minus_repeat4,0,-0.00173187255859375,1.9205149180561774,0.9600855729387409
13,pitch,3,1.5,2.0,8da972d72aa8c361,+,0,0.2,0.0,1f0cff832831e922,1f0cff832831e922_px4_position_0_alt_drift_h1_g13_plus_repeat0,0,0.02296733856201172,1.9499178345283936,0.972511226713323
13,pitch,3,1.5,2.0,8da972d72aa8c361,+,1,0.2,0.0,1f0cff832831e922,1f0cff832831e922_px4_position_0_alt_drift_h1_g13_plus_repeat1,0,0.10064506530761719,1.9804625655291033,0.9776369783798463
13,pitch,3,1.5,2.0,8da972d72aa8c361,+,2,0.2,0.0,1f0cff832831e922,1f0cff832831e922_px4_position_0_alt_drift_h1_g13_plus_repeat2,0,-0.006527900695800781,1.9705180316935604,0.9785106472647678
13,pitch,3,1.5,2.0,8da972d72aa8c361,+,3,0.2,0.0,1f0cff832831e922,1f0cff832831e922_px4_position_0_alt_drift_h1_g13_plus_repeat3,0,0.05455303192138672,1.9205976580517587,0.9600744181410462
13,pitch,3,1.5,2.0,8da972d72aa8c361,+,4,0.2,0.0,1f0cff832831e922,1f0cff832831e922_px4_position_0_alt_drift_h1_g13_plus_repeat4,0,0.011950492858886719,1.9784054892623262,0.9761472433670761
13,pitch,3,1.5,2.0,8da972d72aa8c361,-,0,0.2,0.0,85d42038b11b30c9,85d42038b11b30c9_px4_position_0_alt_drift_h1_g13_minus_repeat0,0,0.0025587081909179688,1.968234215159093,0.9712583469154521
13,pitch,3,1.5,2.0,8da972d72aa8c361,-,1,0.2,0.0,85d42038b11b30c9,85d42038b11b30c9_px4_position_0_alt_drift_h1_g13_minus_repeat1,0,0.031266212463378906,1.9614414382468028,0.9643396117816362
13,pitch,3,1.5,2.0,8da972d72aa8c361,-,2,0.2,0.0,85d42038b11b30c9,85d42038b11b30c9_px4_position_0_alt_drift_h1_g13_minus_repeat2,0,0.005366325378417969,1.9160001914663023,0.9597054726763803
13,pitch,3,1.5,2.0,8da972d72aa8c361,-,3,0.2,0.0,85d42038b11b30c9,85d42038b11b30c9_px4_position_0_alt_drift_h1_g13_minus_repeat3,0,0.04068946838378906,1.956218539821193,0.9765589061122952
13,pitch,3,1.5,2.0,8da972d72aa8c361,-,4,0.2,0.0,85d42038b11b30c9,85d42038b11b30c9_px4_position_0_alt_drift_h1_g13_minus_repeat4,0,0.01857280731201172,1.91088650130642,0.9551388526143135
14,yaw,3,1.5,2.0,8da972d72aa8c361,+,0,0.2,0.0,4b367ed084c12ac3,4b367ed084c12ac3_px4_position_0_alt_drift_h1_g14_plus_repeat0,0,0.07089900970458984,1.9226938163842766,0.9713717337115048
14,yaw,3,1.5,2.0,8da972d72aa8c361,+,1,0.2,0.0,4b367ed084c12ac3,4b367ed084c12ac3_px4_position_0_alt_drift_h1_g14_plus_repeat1,0,-0.018037796020507812,1.9460405690149114,0.9645852288836324
14,yaw,3,1.5,2.0,8da972d72aa8c361,+,2,0.2,0.0,4b367ed084c12ac3,4b367ed084c12ac3_px4_position_0_alt_drift_h1_g14_plus_repeat2,0,0.05260467529296875,1.9387372474801385,0.9649890147091814
14,yaw,3,1.5,2.0,8da972d72aa8c361,+,3,0.2,0.0,4b367ed084c12ac3,4b367ed084c12ac3_px4_position_0_alt_drift_h1_g14_plus_repeat3,0,0.0016841888427734375,1.9610550130667574,0.9627999161608254
14,yaw,3,1.5,2.0,8da972d72aa8c361,+,4,0.2,0.0,4b367ed084c12ac3,4b367ed084c12ac3_px4_position_0_alt_drift_h1_g14_plus_repeat4,0,0.050978660583496094,1.9627818794352403,0.9544519230324638
14,yaw,3,1.5,2.0,8da972d72aa8c361,-,0,0.2,0.0,a14b22dd308ba943,a14b22dd308ba943_px4_position_0_alt_drift_h1_g14_minus_repeat0,0,0.005950927734375,1.9738616507730276,0.9674063048804701
14,yaw,3,1.5,2.0,8da972d72aa8c361,-,1,0.2,0.0,a14b22dd308ba943,a14b22dd308ba943_px4_position_0_alt_drift_h1_g14_minus_repeat1,0,0.025556564331054688,1.948350650223293,0.963495045166928
14,yaw,3,1.5,2.0,8da972d72aa8c361,-,2,0.2,0.0,a14b22dd308ba943,a14b22dd308ba943_px4_position_0_alt_drift_h1_g14_minus_repeat2,0,0.02175426483154297,1.9443413576861197,0.9547089028219524
14,yaw,3,1.5,2.0,8da972d72aa8c361,-,3,0.2,0.0,a14b22dd308ba943,a14b22dd308ba943_px4_position_0_alt_drift_h1_g14_minus_repeat3,0,-0.010430335998535156,1.9291151927951429,0.9687050936668771
14,yaw,3,1.5,2.0,8da972d72aa8c361,-,4,0.2,0.0,a14b22dd308ba943,a14b22dd308ba943_px4_position_0_alt_drift_h1_g14_minus_repeat4,0,0.08694648742675781,1.9514673854323117,0.9692821786552027
15,throttle,3,1.5,2.0,8da972d72aa8c361,+,0,0.2,0.14726562499999996,f0107f2659676daf,f0107f2659676daf_px4_position_0_alt_drift_h1_g15_plus_repeat0,0,-0.0040283203125,1.9589880355426736,0.9663335168970123
15,throttle,3,1.5,2.0,8da972d72aa8c361,+,1,0.2,0.14726562499999996,f0107f2659676daf,f0107f2659676daf_px4_position_0_alt_drift_h1_g15_plus_repeat1,0,0.07449531555175781,1.9469053397560212,0.954843730641532
15,throttle,3,1.5,2.0,8da972d72aa8c361,+,2,0.2,0.14726562499999996,f0107f2659676daf,f0107f2659676daf_px4_position_0_alt_drift_h1_g15_plus_repeat2,0,0.037113189697265625,1.9725778399879128,0.9693540243198355
15,throttle,3,1.5,2.0,8da972d72aa8c361,+,3,0.2,0.14726562499999996,f0107f2659676daf,f0107f2659676daf_px4_position_0_alt_drift_h1_g15_plus_repeat3,0,0.0007658004760742188,1.9680579045771323,0.958173798124512
15,throttle,3,1.5,2.0,8da972d72aa8c361,+,4,0.2,0.14726562499999996,f0107f2659676daf,f0107f2659676daf_px4_position_0_alt_drift_h1_g15_plus_repeat4,0,0.0813913345336914,1.9524017363214812,0.9626900816106297
15,throttle,3,1.5,2.0,8da972d72aa8c361,-,0,0.2,0.0,58155d48924c0206,58155d48924c0206_px4_position_0_alt_drift_h1_g15_minus_repeat0,0,0.03300189971923828,1.9460483761847942,0.9641627026190018
15,throttle,3,1.5,2.0,8da972d72aa8c361,-,1,0.2,0.0,58155d48924c0206,58155d48924c0206_px4_position_0_alt_drift_h1_g15_minus_repeat1,0,0.010622978210449219,1.965599870207015,0.9849471411855618
15,throttle,3,1.5,2.0,8da972d72aa8c361,-,2,0.2,0.0,58155d48924c0206,58155d48924c0206_px4_position_0_alt_drift_h1_g15_minus_repeat2,0,-0.009556770324707031,1.9602218366516948,0.9702205460299861
15,throttle,3,1.5,2.0,8da972d72aa8c361,-,3,0.2,0.0,58155d48924c0206,58155d48924c0206_px4_position_0_alt_drift_h1_g15_minus_repeat3,0,0.0238800048828125,1.9526623733371273,0.9662314534224873
15,throttle,3,1.5,2.0,8da972d72aa8c361,-,4,0.2,0.0,58155d48924c0206,58155d48924c0206_px4_position_0_alt_drift_h1_g15_minus_repeat4,0,0.015577316284179688,1.9667550632017157,0.9663598043996273
16,roll,4,2.0,2.5,8da972d72aa8c361,+,0,0.2,0.0,c616ea15d8a5d7c2,c616ea15d8a5d7c2_px4_position_0_alt_drift_h1_g16_plus_repeat0,0,-0.004085540771484375,1.9424779122624525,0.9734977046185794
16,roll,4,2.0,2.5,8da972d72aa8c361,+,1,0.2,0.0,c616ea15d8a5d7c2,c616ea15d8a5d7c2_px4_position_0_alt_drift_h1_g16_plus_repeat1,0,0.028041839599609375,1.9725942380410106,0.9765259260955648
16,roll,4,2.0,2.5,8da972d72aa8c361,+,2,0.2,0.0,c616ea15d8a5d7c2,c616ea15d8a5d7c2_px4_position_0_alt_drift_h1_g16_plus_repeat2,0,-0.005321502685546875,1.9575152259567337,0.9682242670556662
16,roll,4,2.0,2.5,8da972d72aa8c361,+,3,0.2,0.0,c616ea15d8a5d7c2,c616ea15d8a5d7c2_px4_position_0_alt_drift_h1_g16_plus_repeat3,0,0.009495735168457031,1.9519855852643635,0.9627369448225228
16,roll,4,2.0,2.5,8da972d72aa8c361,+,4,0.2,0.0,c616ea15d8a5d7c2,c616ea15d8a5d7c2_px4_position_0_alt_drift_h1_g16_plus_repeat4,0,0.008153915405273438,1.9521534066648978,0.9740225246002108
16,roll,4,2.0,2.5,8da972d72aa8c361,-,0,0.2,0.0,babc6fce80b478fb,babc6fce80b478fb_px4_position_0_alt_drift_h1_g16_minus_repeat0,0,-0.010617256164550781,1.9255372400222244,0.9527970397623156
16,roll,4,2.0,2.5,8da972d72aa8c361,-,1,0.2,0.0,babc6fce80b478fb,babc6fce80b478fb_px4_position_0_alt_drift_h1_g16_minus_repeat1,0,0.024862289428710938,1.9508796151113579,0.9629598141134156
16,roll,4,2.0,2.5,8da972d72aa8c361,-,2,0.2,0.0,babc6fce80b478fb,babc6fce80b478fb_px4_position_0_alt_drift_h1_g16_minus_repeat2,0,0.005759239196777344,1.973630233678484,0.9802938072035942
16,roll,4,2.0,2.5,8da972d72aa8c361,-,3,0.2,0.0,babc6fce80b478fb,babc6fce80b478fb_px4_position_0_alt_drift_h1_g16_minus_repeat3,0,0.02183055877685547,1.9646489183018492,0.9597460164630672
16,roll,4,2.0,2.5,8da972d72aa8c361,-,4,0.2,0.0,babc6fce80b478fb,babc6fce80b478fb_px4_position_0_alt_drift_h1_g16_minus_repeat4,0,-0.006407737731933594,1.966294090095162,0.9709480154067334
17,pitch,4,2.0,2.5,8da972d72aa8c361,+,0,0.2,0.0,19f3e5eded2efa42,19f3e5eded2efa42_px4_position_0_alt_drift_h1_g17_plus_repeat0,0,-0.010496139526367188,1.9433522050674306,0.9682159779127244
17,pitch,4,2.0,2.5,8da972d72aa8c361,+,1,0.2,0.0,19f3e5eded2efa42,19f3e5eded2efa42_px4_position_0_alt_drift_h1_g17_plus_repeat1,0,0.05644035339355469,1.9774422197875123,0.9868496137532692
17,pitch,4,2.0,2.5,8da972d72aa8c361,+,2,0.2,0.0,19f3e5eded2efa42,19f3e5eded2efa42_px4_position_0_alt_drift_h1_g17_plus_repeat2,0,0.023751258850097656,1.9465391401169014,0.9583643225557119
17,pitch,4,2.0,2.5,8da972d72aa8c361,+,3,0.2,0.0,19f3e5eded2efa42,19f3e5eded2efa42_px4_position_0_alt_drift_h1_g17_plus_repeat3,0,-0.007449150085449219,1.9538283703521349,0.9703453414913377
17,pitch,4,2.0,2.5,8da972d72aa8c361,+,4,0.2,0.0,19f3e5eded2efa42,19f3e5eded2efa42_px4_position_0_alt_drift_h1_g17_plus_repeat4,0,0.046062469482421875,1.9834281073071827,0.9740337806792894
17,pitch,4,2.0,2.5,8da972d72aa8c361,-,0,0.2,0.0,7ec9f44669fff8a2,7ec9f44669fff8a2_px4_position_0_alt_drift_h1_g17_minus_repeat0,0,-0.0072727203369140625,1.9439900660970104,0.9620953357471431
17,pitch,4,2.0,2.5,8da972d72aa8c361,-,1,0.2,0.0,7ec9f44669fff8a2,7ec9f44669fff8a2_px4_position_0_alt_drift_h1_g17_minus_repeat1,0,0.02311420440673828,1.9833531860289546,0.9869119356925498
17,pitch,4,2.0,2.5,8da972d72aa8c361,-,2,0.2,0.0,7ec9f44669fff8a2,7ec9f44669fff8a2_px4_position_0_alt_drift_h1_g17_minus_repeat2,1,0.04812812805175781,1.9067525643116494,0.9555858605302479
17,pitch,4,2.0,2.5,8da972d72aa8c361,-,3,0.2,0.0,7ec9f44669fff8a2,7ec9f44669fff8a2_px4_position_0_alt_drift_h1_g17_minus_repeat3,0,0.02295970916748047,1.9684594794624342,0.9562648516665561
17,pitch,4,2.0,2.5,8da972d72aa8c361,-,4,0.2,0.0,7ec9f44669fff8a2,7ec9f44669fff8a2_px4_position_0_alt_drift_h1_g17_minus_repeat4,0,0.07114505767822266,1.9329848579337177,0.9621532367276734
18,yaw,4,2.0,2.5,8da972d72aa8c361,+,0,0.2,0.0,08ee54cfd5ea8368,08ee54cfd5ea8368_px4_position_0_alt_drift_h1_g18_plus_repeat0,0,-0.012201309204101562,1.9575636809259218,0.9627009653850738
18,yaw,4,2.0,2.5,8da972d72aa8c361,+,1,0.2,0.0,08ee54cfd5ea8368,08ee54cfd5ea8368_px4_position_0_alt_drift_h1_g18_plus_repeat1,0,0.090728759765625,1.9530150824720474,0.960548264682681
18,yaw,4,2.0,2.5,8da972d72aa8c361,+,2,0.2,0.0,08ee54cfd5ea8368,08ee54cfd5ea8368_px4_position_0_alt_drift_h1_g18_plus_repeat2,0,0.01668834686279297,1.9172527915208497,0.9295762207551325
18,yaw,4,2.0,2.5,8da972d72aa8c361,+,3,0.2,0.0,08ee54cfd5ea8368,08ee54cfd5ea8368_px4_position_0_alt_drift_h1_g18_plus_repeat3,0,-0.008143424987792969,1.9599633624959547,0.9690111322081778
18,yaw,4,2.0,2.5,8da972d72aa8c361,+,4,0.2,0.0,08ee54cfd5ea8368,08ee54cfd5ea8368_px4_position_0_alt_drift_h1_g18_plus_repeat4,0,0.0026369094848632812,1.9658808870779465,0.9750246768028318
18,yaw,4,2.0,2.5,8da972d72aa8c361,-,0,0.2,0.0,c77c5460922f78e8,c77c5460922f78e8_px4_position_0_alt_drift_h1_g18_minus_repeat0,0,0.05872917175292969,1.9534960237578096,0.9777391828128045
18,yaw,4,2.0,2.5,8da972d72aa8c361,-,1,0.2,0.0,c77c5460922f78e8,c77c5460922f78e8_px4_position_0_alt_drift_h1_g18_minus_repeat1,0,0.02847766876220703,1.9182294696444344,0.9521157199884661
18,yaw,4,2.0,2.5,8da972d72aa8c361,-,2,0.2,0.0,c77c5460922f78e8,c77c5460922f78e8_px4_position_0_alt_drift_h1_g18_minus_repeat2,0,0.043674468994140625,1.9370977194456944,0.9655381545396068
18,yaw,4,2.0,2.5,8da972d72aa8c361,-,3,0.2,0.0,c77c5460922f78e8,c77c5460922f78e8_px4_position_0_alt_drift_h1_g18_minus_repeat3,0,0.06069469451904297,1.9483858862457482,0.9531753320892405
18,yaw,4,2.0,2.5,8da972d72aa8c361,-,4,0.2,0.0,c77c5460922f78e8,c77c5460922f78e8_px4_position_0_alt_drift_h1_g18_minus_repeat4,0,0.00218963623046875,1.9314770618705248,0.9623734655272045
19,throttle,4,2.0,2.5,8da972d72aa8c361,+,0,0.2,0.0,372e9433d585bbd7,372e9433d585bbd7_px4_position_0_alt_drift_h1_g19_plus_repeat0,0,0.08794879913330078,1.9536522760880703,0.9712776503404797
19,throttle,4,2.0,2.5,8da972d72aa8c361,+,1,0.2,0.0,372e9433d585bbd7,372e9433d585bbd7_px4_position_0_alt_drift_h1_g19_plus_repeat1,0,0.012438774108886719,1.9532243675231535,0.9404098803946925
19,throttle,4,2.0,2.5,8da972d72aa8c361,+,2,0.2,0.0,372e9433d585bbd7,372e9433d585bbd7_px4_position_0_alt_drift_h1_g19_plus_repeat2,0,0.06972217559814453,1.9674165951040998,0.9735674207041182
19,throttle,4,2.0,2.5,8da972d72aa8c361,+,3,0.2,0.0,372e9433d585bbd7,372e9433d585bbd7_px4_position_0_alt_drift_h1_g19_plus_repeat3,0,0.007161140441894531,1.9324306680481356,0.9720028030047395
19,throttle,4,2.0,2.5,8da972d72aa8c361,+,4,0.2,0.0,372e9433d585bbd7,372e9433d585bbd7_px4_position_0_alt_drift_h1_g19_plus_repeat4,0,-0.024733543395996094,1.9747119276495126,0.9749172366877273
19,throttle,4,2.0,2.5,8da972d72aa8c361,-,0,0.2,0.0,933b3d97e9b20126,933b3d97e9b20126_px4_position_0_alt_drift_h1_g19_minus_repeat0,0,0.019179344177246094,1.9595874980830057,0.9539026111918743
19,throttle,4,2.0,2.5,8da972d72aa8c361,-,1,0.2,0.0,933b3d97e9b20126,933b3d97e9b20126_px4_position_0_alt_drift_h1_g19_minus_repeat1,0,-0.026452064514160156,1.9679383236690047,0.9689645578727472
19,throttle,4,2.0,2.5,8da972d72aa8c361,-,2,0.2,0.0,933b3d97e9b20126,933b3d97e9b20126_px4_position_0_alt_drift_h1_g19_minus_repeat2,0,0.08795166015625,1.9452665552823893,0.9540932929269902
19,throttle,4,2.0,2.5,8da972d72aa8c361,-,3,0.2,0.0,933b3d97e9b20126,933b3d97e9b20126_px4_position_0_alt_drift_h1_g19_minus_repeat3,0,-0.0060977935791015625,1.972687884705809,0.9688739116283095
19,throttle,4,2.0,2.5,8da972d72aa8c361,-,4,0.2,0.0,933b3d97e9b20126,933b3d97e9b20126_px4_position_0_alt_drift_h1_g19_minus_repeat4,0,0.011052131652832031,1.9569394834481992,0.968093231811931
20,roll,5,2.5,3.0,8da972d72aa8c361,+,0,0.2,0.0,21c139db4255be4c,21c139db4255be4c_px4_position_0_alt_drift_h1_g20_plus_repeat0,0,0.008349418640136719,1.9335999976602634,0.9594635994223001
20,roll,5,2.5,3.0,8da972d72aa8c361,+,1,0.2,0.0,21c139db4255be4c,21c139db4255be4c_px4_position_0_alt_drift_h1_g20_plus_repeat1,0,0.03799724578857422,1.9586691575286486,0.9598062399524483
20,roll,5,2.5,3.0,8da972d72aa8c361,+,2,0.2,0.0,21c139db4255be4c,21c139db4255be4c_px4_position_0_alt_drift_h1_g20_plus_repeat2,0,-0.01003265380859375,1.9624106356233937,0.9749207731882548
20,roll,5,2.5,3.0,8da972d72aa8c361,+,3,0.2,0.0,21c139db4255be4c,21c139db4255be4c_px4_position_0_alt_drift_h1_g20_plus_repeat3,0,0.027367591857910156,1.9696423651718427,0.9739793828070423
20,roll,5,2.5,3.0,8da972d72aa8c361,+,4,0.2,0.0,21c139db4255be4c,21c139db4255be4c_px4_position_0_alt_drift_h1_g20_plus_repeat4,0,0.08639907836914062,1.9775002652575482,0.9698582341223514
20,roll,5,2.5,3.0,8da972d72aa8c361,-,0,0.2,0.0,b82aca9d67f69350,b82aca9d67f69350_px4_position_0_alt_drift_h1_g20_minus_repeat0,0,0.028322219848632812,1.9725081041727333,0.9735622748688112
20,roll,5,2.5,3.0,8da972d72aa8c361,-,1,0.2,0.0,b82aca9d67f69350,b82aca9d67f69350_px4_position_0_alt_drift_h1_g20_minus_repeat1,0,0.0048732757568359375,1.975031547122853,0.9800644336967435
20,roll,5,2.5,3.0,8da972d72aa8c361,-,2,0.2,0.0,b82aca9d67f69350,b82aca9d67f69350_px4_position_0_alt_drift_h1_g20_minus_repeat2,0,0.06929302215576172,1.944402442402658,0.96373704178142
20,roll,5,2.5,3.0,8da972d72aa8c361,-,3,0.2,0.0,b82aca9d67f69350,b82aca9d67f69350_px4_position_0_alt_drift_h1_g20_minus_repeat3,0,0.04268932342529297,1.9650551230582183,0.9622227265909795
20,roll,5,2.5,3.0,8da972d72aa8c361,-,4,0.2,0.0,b82aca9d67f69350,b82aca9d67f69350_px4_position_0_alt_drift_h1_g20_minus_repeat4,0,0.021345138549804688,1.9285708728496604,0.9560435188168263
21,pitch,5,2.5,3.0,8da972d72aa8c361,+,0,0.2,0.0,eff9ef27cffcee14,eff9ef27cffcee14_px4_position_0_alt_drift_h1_g21_plus_repeat0,0,0.03429412841796875,1.9611446716125502,0.9738678931427398
21,pitch,5,2.5,3.0,8da972d72aa8c361,+,1,0.2,0.0,eff9ef27cffcee14,eff9ef27cffcee14_px4_position_0_alt_drift_h1_g21_plus_repeat1,0,0.02715587615966797,1.9308718451133062,0.9602774959773968
21,pitch,5,2.5,3.0,8da972d72aa8c361,+,2,0.2,0.0,eff9ef27cffcee14,eff9ef27cffcee14_px4_position_0_alt_drift_h1_g21_plus_repeat2,0,0.009744644165039062,1.9646404028762852,0.9781152882309128
21,pitch,5,2.5,3.0,8da972d72aa8c361,+,3,0.2,0.0,eff9ef27cffcee14,eff9ef27cffcee14_px4_position_0_alt_drift_h1_g21_plus_repeat3,0,-0.02463245391845703,1.9370779713529724,0.9615192789242657
21,pitch,5,2.5,3.0,8da972d72aa8c361,+,4,0.2,0.0,eff9ef27cffcee14,eff9ef27cffcee14_px4_position_0_alt_drift_h1_g21_plus_repeat4,0,0.031989097595214844,1.944814478533497,0.9649925852086765
21,pitch,5,2.5,3.0,8da972d72aa8c361,-,0,0.2,0.0,aef31dc72a80541e,aef31dc72a80541e_px4_position_0_alt_drift_h1_g21_minus_repeat0,0,0.00330352783203125,1.9376641322233685,0.9679061538391494
21,pitch,5,2.5,3.0,8da972d72aa8c361,-,1,0.2,0.0,aef31dc72a80541e,aef31dc72a80541e_px4_position_0_alt_drift_h1_g21_minus_repeat1,0,0.012988090515136719,1.9546910779732156,0.9671631490980948
21,pitch,5,2.5,3.0,8da972d72aa8c361,-,2,0.2,0.0,aef31dc72a80541e,aef31dc72a80541e_px4_position_0_alt_drift_h1_g21_minus_repeat2,0,-0.024298667907714844,1.9473093814497104,0.9680738356294603
21,pitch,5,2.5,3.0,8da972d72aa8c361,-,3,0.2,0.0,aef31dc72a80541e,aef31dc72a80541e_px4_position_0_alt_drift_h1_g21_minus_repeat3,0,0.040205955505371094,1.9501661466967506,0.9646046064358518
21,pitch,5,2.5,3.0,8da972d72aa8c361,-,4,0.2,0.0,aef31dc72a80541e,aef31dc72a80541e_px4_position_0_alt_drift_h1_g21_minus_repeat4,0,0.037273406982421875,1.9632550998133667,0.9781706166253393
22,yaw,5,2.5,3.0,8da972d72aa8c361,+,0,0.2,0.0,791bc28c921f3575,791bc28c921f3575_px4_position_0_alt_drift_h1_g22_plus_repeat0,0,0.03241920471191406,1.935813840309878,0.9573633834425513
22,yaw,5,2.5,3.0,8da972d72aa8c361,+,1,0.2,0.0,791bc28c921f3575,791bc28c921f3575_px4_position_0_alt_drift_h1_g22_plus_repeat1,0,0.04636096954345703,1.9520320245649063,0.9542574874243306
22,yaw,5,2.5,3.0,8da972d72aa8c361,+,2,0.2,0.0,791bc28c921f3575,791bc28c921f3575_px4_position_0_alt_drift_h1_g22_plus_repeat2,0,-0.008008003234863281,1.9511640989678392,0.9600092486035903
22,yaw,5,2.5,3.0,8da972d72aa8c361,+,3,0.2,0.0,791bc28c921f3575,791bc28c921f3575_px4_position_0_alt_drift_h1_g22_plus_repeat3,0,0.01546478271484375,1.9408745667238927,0.9673601935053521
22,yaw,5,2.5,3.0,8da972d72aa8c361,+,4,0.2,0.0,791bc28c921f3575,791bc28c921f3575_px4_position_0_alt_drift_h1_g22_plus_repeat4,0,0.0063037872314453125,1.9127976932984123,0.9565775232990504
22,yaw,5,2.5,3.0,8da972d72aa8c361,-,0,0.2,0.0,3330850cc1faa45a,3330850cc1faa45a_px4_position_0_alt_drift_h1_g22_minus_repeat0,0,0.0211029052734375,1.9662907094886088,0.9781729835357399
22,yaw,5,2.5,3.0,8da972d72aa8c361,-,1,0.2,0.0,3330850cc1faa45a,3330850cc1faa45a_px4_position_0_alt_drift_h1_g22_minus_repeat1,0,0.019951820373535156,1.9391854859466282,0.9732489016168581
22,yaw,5,2.5,3.0,8da972d72aa8c361,-,2,0.2,0.0,3330850cc1faa45a,3330850cc1faa45a_px4_position_0_alt_drift_h1_g22_minus_repeat2,0,0.022269248962402344,1.9171927906636148,0.9397574832231208
22,yaw,5,2.5,3.0,8da972d72aa8c361,-,3,0.2,0.0,3330850cc1faa45a,3330850cc1faa45a_px4_position_0_alt_drift_h1_g22_minus_repeat3,0,0.04168415069580078,1.954841176068195,0.9539528685198345
22,yaw,5,2.5,3.0,8da972d72aa8c361,-,4,0.2,0.0,3330850cc1faa45a,3330850cc1faa45a_px4_position_0_alt_drift_h1_g22_minus_repeat4,0,0.018947601318359375,1.9283396203365257,0.9571110673665735
23,throttle,5,2.5,3.0,8da972d72aa8c361,+,0,0.2,0.0,a0a9e05d8f545755,a0a9e05d8f545755_px4_position_0_alt_drift_h1_g23_plus_repeat0,0,-0.010423660278320312,1.9529927087671688,0.967573739824887
23,throttle,5,2.5,3.0,8da972d72aa8c361,+,1,0.2,0.0,a0a9e05d8f545755,a0a9e05d8f545755_px4_position_0_alt_drift_h1_g23_plus_repeat1,0,-0.00466156005859375,1.9509663877239938,0.9598562518433379
23,throttle,5,2.5,3.0,8da972d72aa8c361,+,2,0.2,0.0,a0a9e05d8f545755,a0a9e05d8f545755_px4_position_0_alt_drift_h1_g23_plus_repeat2,0,-0.007213592529296875,1.9327697136364699,0.9627940129869225
