method,candidate_label,candidate_source,theta_hash,theta_path,t_switch_s,t_window,property,switch_eval_id,no_switch_eval_id,switch_mean,switch_std,switch_mean_plus_2std,switch_mean_plus_1std,no_switch_mean,no_switch_std,no_switch_mean_minus_2std,no_switch_mean_minus_1std,robust_transition_violation,weak_1std_candidate,noise_straddle_not_counted,rho_gate_robust_transition_violation,rho_gate_weak_1std_candidate,switch_clean_j5,switch_max_first_auto_lag_s,switch_max_request_count,no_switch_robust_safe_2std,switch_robust_violation_2std,return_to_neutral_by_t_switch,active_channel_pattern,non_saturated,max_abs_theta,mean_abs_theta,t_specific_window_observed,robust_t_switch_values_for_u_property,evaluated_t_switch_values_for_u_property
transition_aware,theta_V_s035,prior_scaled,a74b493dcf789809,,5.0,5-6s,post_neutral_xy_drift,10,5,1.9487050871981886,0.01688650679347202,1.9824781007851326,1.9655915939916606,1.9530975260759746,0.020672269988741776,1.9117529860984912,1.9324252560872328,False,False,False,False,False,False,1.6600000000000001,9.0,True,False,True,pitch+roll+throttle+yaw,True,0.11005859374999999,0.08619015465909355,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s035,prior_scaled,a74b493dcf789809,,5.0,5-6s,post_neutral_alt_drift,10,5,0.992706298828125,0.0030388835272197,0.9987840658825644,0.9957451823553447,0.9913947105407714,0.0021680758529324796,0.9870585588349065,0.989226634687839,False,False,False,False,False,False,1.6600000000000001,9.0,True,False,True,pitch+roll+throttle+yaw,True,0.11005859374999999,0.08619015465909355,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s035,prior_scaled,a74b493dcf789809,,5.0,5-6s,post_neutral_xy_velocity,10,5,0.9656635347733957,0.010239835453215334,0.9861432056798264,0.9759033702266111,0.96585212346744,0.011133006652170522,0.9435861101630989,0.9547191168152694,False,False,False,False,False,False,1.6600000000000001,9.0,True,False,True,pitch+roll+throttle+yaw,True,0.11005859374999999,0.08619015465909355,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s035,prior_scaled,a74b493dcf789809,,6.0,6-7s,post_neutral_xy_drift,11,5,1.9522648278467933,0.010497184663815448,1.9732591971744242,1.9627620125106089,1.9530975260759746,0.020672269988741776,1.9117529860984912,1.9324252560872328,False,False,False,False,False,True,0.9000000000000004,5.0,True,False,True,pitch+roll+throttle+yaw,True,0.11005859374999999,0.08619015465909355,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s035,prior_scaled,a74b493dcf789809,,6.0,6-7s,post_neutral_alt_drift,11,5,0.9936225891113282,0.0012784850609380651,0.9961795592332043,0.9949010741722663,0.9913947105407714,0.0021680758529324796,0.9870585588349065,0.989226634687839,False,False,False,False,False,True,0.9000000000000004,5.0,True,False,True,pitch+roll+throttle+yaw,True,0.11005859374999999,0.08619015465909355,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s035,prior_scaled,a74b493dcf789809,,6.0,6-7s,post_neutral_xy_velocity,11,5,0.9685842370735868,0.00599802409330683,0.9805802852602005,0.9745822611668936,0.96585212346744,0.011133006652170522,0.9435861101630989,0.9547191168152694,False,False,False,False,False,True,0.9000000000000004,5.0,True,False,True,pitch+roll+throttle+yaw,True,0.11005859374999999,0.08619015465909355,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s035,prior_scaled,a74b493dcf789809,,7.0,7-8s,post_neutral_xy_drift,12,5,1.9576489548096714,0.006941291372879703,1.9715315375554308,1.964590246182551,1.9530975260759746,0.020672269988741776,1.9117529860984912,1.9324252560872328,False,False,False,False,False,False,1.7599999999999998,9.0,True,False,True,pitch+roll+throttle+yaw,True,0.11005859374999999,0.08619015465909355,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s035,prior_scaled,a74b493dcf789809,,7.0,7-8s,post_neutral_alt_drift,12,5,0.9917606353759766,0.00517122432624955,1.0021030840284757,0.9969318597022261,0.9913947105407714,0.0021680758529324796,0.9870585588349065,0.989226634687839,False,False,False,False,False,False,1.7599999999999998,9.0,True,False,True,pitch+roll+throttle+yaw,True,0.11005859374999999,0.08619015465909355,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s035,prior_scaled,a74b493dcf789809,,7.0,7-8s,post_neutral_xy_velocity,12,5,0.9715876822657796,0.0056988009171841875,0.982985284100148,0.9772864831829638,0.96585212346744,0.011133006652170522,0.9435861101630989,0.9547191168152694,False,False,False,False,False,False,1.7599999999999998,9.0,True,False,True,pitch+roll+throttle+yaw,True,0.11005859374999999,0.08619015465909355,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,1.0,1-2s,post_neutral_xy_drift,14,13,1.8228248034360006,0.03384648835697331,1.8905177801499473,1.856671291792974,1.8317010792093948,0.01159621368595536,1.8085086518374842,1.8201048655234395,False,False,False,False,False,False,2.84,14.0,True,False,False,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,1.0,1-2s,post_neutral_alt_drift,14,13,0.9844727516174316,0.0031914375614893013,0.9908556267404103,0.987664189178921,0.9829736709594726,0.003714472909809611,0.9755447251398535,0.979259198049663,False,False,False,False,False,False,2.84,14.0,True,False,False,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,1.0,1-2s,post_neutral_xy_velocity,14,13,0.7799400229686204,0.06498203044751978,0.90990408386366,0.8449220534161402,0.7971936939390248,0.01089935336860237,0.7753949872018201,0.7862943405704225,False,False,False,False,False,False,2.84,14.0,True,False,False,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,2.0,2-3s,post_neutral_xy_drift,15,13,1.8971228520140642,0.04401723615110911,1.9851573243162823,1.9411400881651732,1.8317010792093948,0.01159621368595536,1.8085086518374842,1.8201048655234395,False,False,False,False,False,False,2.88,14.0,True,False,False,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,2.0,2-3s,post_neutral_alt_drift,15,13,0.979515552520752,0.00324867381649976,0.9860129001537514,0.9827642263372517,0.9829736709594726,0.003714472909809611,0.9755447251398535,0.979259198049663,False,False,False,False,False,False,2.88,14.0,True,False,False,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,2.0,2-3s,post_neutral_xy_velocity,15,13,0.8802921019243982,0.08457336496466394,1.0494388318537262,0.9648654668890622,0.7971936939390248,0.01089935336860237,0.7753949872018201,0.7862943405704225,False,False,False,False,False,False,2.88,14.0,True,False,False,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,3.0,3-4s,post_neutral_xy_drift,16,13,1.920944660895397,0.05669256944943242,2.034329799794262,1.9776372303448295,1.8317010792093948,0.01159621368595536,1.8085086518374842,1.8201048655234395,False,False,False,False,False,False,4.54,22.0,True,False,False,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,3.0,3-4s,post_neutral_alt_drift,16,13,0.9858188629150391,0.008768518860756547,1.0033559006365522,0.9945873817757956,0.9829736709594726,0.003714472909809611,0.9755447251398535,0.979259198049663,False,False,False,False,False,False,4.54,22.0,True,False,False,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,3.0,3-4s,post_neutral_xy_velocity,16,13,0.9096083276945099,0.07438241518754085,1.0583731580695916,0.9839907428820508,0.7971936939390248,0.01089935336860237,0.7753949872018201,0.7862943405704225,False,False,False,False,False,False,4.54,22.0,True,False,False,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,4.0,4-5s,post_neutral_xy_drift,17,13,1.8951175005889151,0.016986457619183513,1.9290904158272821,1.9121039582080988,1.8317010792093948,0.01159621368595536,1.8085086518374842,1.8201048655234395,False,False,False,False,False,False,3.3600000000000003,17.0,True,False,False,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,4.0,4-5s,post_neutral_alt_drift,17,13,0.98721923828125,0.004871390805402064,0.9969620198920541,0.9920906290866521,0.9829736709594726,0.003714472909809611,0.9755447251398535,0.979259198049663,False,False,False,False,False,False,3.3600000000000003,17.0,True,False,False,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,4.0,4-5s,post_neutral_xy_velocity,17,13,0.9133169366774714,0.027450859773424433,0.9682186562243202,0.9407677964508958,0.7971936939390248,0.01089935336860237,0.7753949872018201,0.7862943405704225,False,False,False,False,False,False,3.3600000000000003,17.0,True,False,False,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,5.0,5-6s,post_neutral_xy_drift,18,13,1.781421614461447,0.016264936442628643,1.8139514873467042,1.7976865509040756,1.8317010792093948,0.01159621368595536,1.8085086518374842,1.8201048655234395,False,False,False,False,False,False,2.5199999999999996,13.0,True,False,True,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,5.0,5-6s,post_neutral_alt_drift,18,13,0.9870556831359864,0.003381075385069192,0.9938178339061248,0.9904367585210555,0.9829736709594726,0.003714472909809611,0.9755447251398535,0.979259198049663,False,False,False,False,False,False,2.5199999999999996,13.0,True,False,True,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,5.0,5-6s,post_neutral_xy_velocity,18,13,0.7978101441840921,0.015608859337171101,0.8290278628584343,0.8134190035212633,0.7971936939390248,0.01089935336860237,0.7753949872018201,0.7862943405704225,False,False,False,False,False,False,2.5199999999999996,13.0,True,False,True,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,6.0,6-7s,post_neutral_xy_drift,19,13,1.8459059170202814,0.03835004741292333,1.9226060118461281,1.8842559644332046,1.8317010792093948,0.01159621368595536,1.8085086518374842,1.8201048655234395,False,False,False,False,False,True,1.4000000000000004,7.0,True,False,True,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,6.0,6-7s,post_neutral_alt_drift,19,13,0.9826247215270996,0.004756261236200442,0.9921372439995004,0.9873809827633,0.9829736709594726,0.003714472909809611,0.9755447251398535,0.979259198049663,False,False,False,False,False,True,1.4000000000000004,7.0,True,False,True,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,6.0,6-7s,post_neutral_xy_velocity,19,13,0.799461777934007,0.013697261863219451,0.8268563016604459,0.8131590397972264,0.7971936939390248,0.01089935336860237,0.7753949872018201,0.7862943405704225,False,False,False,False,False,True,1.4000000000000004,7.0,True,False,True,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,7.0,7-8s,post_neutral_xy_drift,20,13,1.8274093148231052,0.016328715367182098,1.8600667455574693,1.8437380301902873,1.8317010792093948,0.01159621368595536,1.8085086518374842,1.8201048655234395,False,False,False,False,False,False,1.5399999999999991,8.0,True,False,True,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,7.0,7-8s,post_neutral_alt_drift,20,13,0.9811792373657227,0.007415413909207183,0.996010065184137,0.9885946512749298,0.9829736709594726,0.003714472909809611,0.9755447251398535,0.979259198049663,False,False,False,False,False,False,1.5399999999999991,8.0,True,False,True,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s050,prior_scaled,7f9f7fb41b3bd62e,,7.0,7-8s,post_neutral_xy_velocity,20,13,0.8020489114701126,0.018429499177819445,0.8389079098257515,0.820478410647932,0.7971936939390248,0.01089935336860237,0.7753949872018201,0.7862943405704225,False,False,False,False,False,False,1.5399999999999991,8.0,True,False,True,pitch+roll+throttle+yaw,True,0.1572265625,0.12312879237013366,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s065,prior_scaled,21f651955c001b83,,1.0,1-2s,post_neutral_xy_drift,22,21,1.847143967515807,0.17627371460973285,2.1996913967352727,2.02341768212554,1.6797422666285828,0.045400424520759465,1.588941417587064,1.6343418421078233,False,False,False,False,False,False,5.74,28.0,True,False,False,pitch+roll+throttle+yaw,True,0.20439453125,0.16006743008117377,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s065,prior_scaled,21f651955c001b83,,1.0,1-2s,post_neutral_alt_drift,22,21,0.9673343658447265,0.015620912637851921,0.9985761911204304,0.9829552784825785,0.9658676147460937,0.004305456024022073,0.9572567026980496,0.9615621587220716,False,False,False,False,False,False,5.74,28.0,True,False,False,pitch+roll+throttle+yaw,True,0.20439453125,0.16006743008117377,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s065,prior_scaled,21f651955c001b83,,1.0,1-2s,post_neutral_xy_velocity,22,21,0.8274759878237479,0.1839233476425751,1.195322683108898,1.0113993354663229,0.6068342238602895,0.027462564001672345,0.5519090958569448,0.5793716598586172,False,False,False,False,False,False,5.74,28.0,True,False,False,pitch+roll+throttle+yaw,True,0.20439453125,0.16006743008117377,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s065,prior_scaled,21f651955c001b83,,2.0,2-3s,post_neutral_xy_drift,23,21,1.8395303056809724,0.1203020165380136,2.0801343387569995,1.959832322218986,1.6797422666285828,0.045400424520759465,1.588941417587064,1.6343418421078233,False,False,False,False,False,False,2.8600000000000003,14.0,True,False,False,pitch+roll+throttle+yaw,True,0.20439453125,0.16006743008117377,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s065,prior_scaled,21f651955c001b83,,2.0,2-3s,post_neutral_alt_drift,23,21,0.9708577156066894,0.013323218846676876,0.9975041533000432,0.9841809344533663,0.9658676147460937,0.004305456024022073,0.9572567026980496,0.9615621587220716,False,False,False,False,False,False,2.8600000000000003,14.0,True,False,False,pitch+roll+throttle+yaw,True,0.20439453125,0.16006743008117377,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s065,prior_scaled,21f651955c001b83,,2.0,2-3s,post_neutral_xy_velocity,23,21,0.7621734251793333,0.16259167223967264,1.0873567696586786,0.9247650974190059,0.6068342238602895,0.027462564001672345,0.5519090958569448,0.5793716598586172,False,False,False,False,False,False,2.8600000000000003,14.0,True,False,False,pitch+roll+throttle+yaw,True,0.20439453125,0.16006743008117377,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s065,prior_scaled,21f651955c001b83,,3.0,3-4s,post_neutral_xy_drift,24,21,1.8006534258240081,0.11484522583742342,2.030343877498855,1.9154986516614316,1.6797422666285828,0.045400424520759465,1.588941417587064,1.6343418421078233,False,False,False,False,False,False,2.74,14.0,True,False,False,pitch+roll+throttle+yaw,True,0.20439453125,0.16006743008117377,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s065,prior_scaled,21f651955c001b83,,3.0,3-4s,post_neutral_alt_drift,24,21,0.9735325813293457,0.013293541886011047,1.0001196651013677,0.9868261232153568,0.9658676147460937,0.004305456024022073,0.9572567026980496,0.9615621587220716,False,False,False,False,False,False,2.74,14.0,True,False,False,pitch+roll+throttle+yaw,True,0.20439453125,0.16006743008117377,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s065,prior_scaled,21f651955c001b83,,3.0,3-4s,post_neutral_xy_velocity,24,21,0.7435683661866437,0.10107225185802281,0.9457128699026893,0.8446406180446665,0.6068342238602895,0.027462564001672345,0.5519090958569448,0.5793716598586172,False,False,False,False,False,False,2.74,14.0,True,False,False,pitch+roll+throttle+yaw,True,0.20439453125,0.16006743008117377,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s065,prior_scaled,21f651955c001b83,,4.0,4-5s,post_neutral_xy_drift,25,21,1.8227595712242959,0.09783118932426392,2.0184219498728235,1.9205907605485597,1.6797422666285828,0.045400424520759465,1.588941417587064,1.6343418421078233,False,False,False,False,False,False,3.12,15.0,True,False,False,pitch+roll+throttle+yaw,True,0.20439453125,0.16006743008117377,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s065,prior_scaled,21f651955c001b83,,4.0,4-5s,post_neutral_alt_drift,25,21,0.9818696022033692,0.013434732606334855,1.0087390674160388,0.995304334809704,0.9658676147460937,0.004305456024022073,0.9572567026980496,0.9615621587220716,False,False,False,False,False,False,3.12,15.0,True,False,False,pitch+roll+throttle+yaw,True,0.20439453125,0.16006743008117377,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s065,prior_scaled,21f651955c001b83,,4.0,4-5s,post_neutral_xy_velocity,25,21,0.7731772716338695,0.05564496048272113,0.8844671925993117,0.8288222321165907,0.6068342238602895,0.027462564001672345,0.5519090958569448,0.5793716598586172,False,False,False,False,False,False,3.12,15.0,True,False,False,pitch+roll+throttle+yaw,True,0.20439453125,0.16006743008117377,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s065,prior_scaled,21f651955c001b83,,5.0,5-6s,post_neutral_xy_drift,26,21,1.5658018193280665,0.04577418710288694,1.6573501935338404,1.6115760064309534,1.6797422666285828,0.045400424520759465,1.588941417587064,1.6343418421078233,False,False,False,False,False,False,1.9400000000000004,10.0,True,False,True,pitch+roll+throttle+yaw,True,0.20439453125,0.16006743008117377,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s065,prior_scaled,21f651955c001b83,,5.0,5-6s,post_neutral_alt_drift,26,21,0.96267728805542,0.0045159695983012,0.9717092272520224,0.9671932576537212,0.9658676147460937,0.004305456024022073,0.9572567026980496,0.9615621587220716,False,False,False,False,False,False,1.9400000000000004,10.0,True,False,True,pitch+roll+throttle+yaw,True,0.20439453125,0.16006743008117377,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s065,prior_scaled,21f651955c001b83,,5.0,5-6s,post_neutral_xy_velocity,26,21,0.5926173508306689,0.012326875058579908,0.6172711009478288,0.6049442258892488,0.6068342238602895,0.027462564001672345,0.5519090958569448,0.5793716598586172,False,False,False,False,False,False,1.9400000000000004,10.0,True,False,True,pitch+roll+throttle+yaw,True,0.20439453125,0.16006743008117377,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s065,prior_scaled,21f651955c001b83,,6.0,6-7s,post_neutral_xy_drift,27,21,1.6603392140754079,0.03023140712464573,1.7208020283246994,1.6905706212000535,1.6797422666285828,0.045400424520759465,1.588941417587064,1.6343418421078233,False,False,False,False,False,False,1.9400000000000004,10.0,True,False,True,pitch+roll+throttle+yaw,True,0.20439453125,0.16006743008117377,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
transition_aware,theta_V_s065,prior_scaled,21f651955c001b83,,6.0,6-7s,post_neutral_alt_drift,27,21,0.9684332847595215,0.0038080810958510797,0.9760494469512236,0.9722413658553726,0.9658676147460937,0.004305456024022073,0.9572567026980496,0.9615621587220716,False,False,False,False,False,False,1.9400000000000004,10.0,True,False,True,pitch+roll+throttle+yaw,True,0.20439453125,0.16006743008117377,False,,"1.00,2.00,3.00,4.00,5.00,6.00,7.00"
