eval_id,repeat_idx,label,query_type,scenario_id,t_switch_s,theta_hash,query_id,parsed_log_path,raw_ulg_path,query_total_wall_time_s,transition_request_count,transition_observed_t_s,rho_post_neutral_alt_drift,rho_post_neutral_xy_drift,rho_post_neutral_xy_velocity
2,0,stage0_zero_switch_t5,stage0,px4_transition,5.0,7b6436b0c98f6238,7b6436b0c98f6238_px4_transition_0_h3_stage0_00002_stage0_zero_switch_t5_repeat0,runs/h3_transition_seed0_v1/queries/7b6436b0c98f6238_px4_transition_0_h3_stage0_00002_stage0_zero_switch_t5_repeat0/parsed_log.csv,runs/h3_transition_seed0_v1/queries/7b6436b0c98f6238_px4_transition_0_h3_stage0_00002_stage0_zero_switch_t5_repeat0/raw_log.ulg,19.00770236601238,1.0,5.16,0.9937376976013184,1.9619967292294183,0.9647718910106358
2,1,stage0_zero_switch_t5,stage0,px4_transition,5.0,7b6436b0c98f6238,7b6436b0c98f6238_px4_transition_0_h3_stage0_00002_stage0_zero_switch_t5_repeat1,runs/h3_transition_seed0_v1/queries/7b6436b0c98f6238_px4_transition_0_h3_stage0_00002_stage0_zero_switch_t5_repeat1/parsed_log.csv,runs/h3_transition_seed0_v1/queries/7b6436b0c98f6238_px4_transition_0_h3_stage0_00002_stage0_zero_switch_t5_repeat1/raw_log.ulg,19.376588842016645,4.0,5.7,0.9951543807983398,1.96997145094364,0.9788785347390286
2,2,stage0_zero_switch_t5,stage0,px4_transition,5.0,7b6436b0c98f6238,7b6436b0c98f6238_px4_transition_0_h3_stage0_00002_stage0_zero_switch_t5_repeat2,runs/h3_transition_seed0_v1/queries/7b6436b0c98f6238_px4_transition_0_h3_stage0_00002_stage0_zero_switch_t5_repeat2/parsed_log.csv,runs/h3_transition_seed0_v1/queries/7b6436b0c98f6238_px4_transition_0_h3_stage0_00002_stage0_zero_switch_t5_repeat2/raw_log.ulg,19.26347515900852,2.0,5.24,0.9944782257080078,1.96047956606804,0.9728505563166837
2,3,stage0_zero_switch_t5,stage0,px4_transition,5.0,7b6436b0c98f6238,7b6436b0c98f6238_px4_transition_0_h3_stage0_00002_stage0_zero_switch_t5_repeat3,runs/h3_transition_seed0_v1/queries/7b6436b0c98f6238_px4_transition_0_h3_stage0_00002_stage0_zero_switch_t5_repeat3/parsed_log.csv,runs/h3_transition_seed0_v1/queries/7b6436b0c98f6238_px4_transition_0_h3_stage0_00002_stage0_zero_switch_t5_repeat3/raw_log.ulg,19.369523029978154,1.0,5.16,0.9939665794372559,1.9785100411970797,0.9749478638698824
2,4,stage0_zero_switch_t5,stage0,px4_transition,5.0,7b6436b0c98f6238,7b6436b0c98f6238_px4_transition_0_h3_stage0_00002_stage0_zero_switch_t5_repeat4,runs/h3_transition_seed0_v1/queries/7b6436b0c98f6238_px4_transition_0_h3_stage0_00002_stage0_zero_switch_t5_repeat4/parsed_log.csv,runs/h3_transition_seed0_v1/queries/7b6436b0c98f6238_px4_transition_0_h3_stage0_00002_stage0_zero_switch_t5_repeat4/raw_log.ulg,19.179270963009913,8.0,6.48,0.9933252334594727,1.968051864631694,0.9707509647368543
3,0,stage0_maneuver_switch_t4p00,stage0,px4_transition,4.0,ccf2915d62e7223c,ccf2915d62e7223c_px4_transition_0_h3_stage0_00003_stage0_maneuver_switch_t4p00_repeat0,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_transition_0_h3_stage0_00003_stage0_maneuver_switch_t4p00_repeat0/parsed_log.csv,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_transition_0_h3_stage0_00003_stage0_maneuver_switch_t4p00_repeat0/raw_log.ulg,19.208074524009135,5.0,4.92,0.9940695762634277,1.9194541459208752,0.9132635853883355
3,1,stage0_maneuver_switch_t4p00,stage0,px4_transition,4.0,ccf2915d62e7223c,ccf2915d62e7223c_px4_transition_0_h3_stage0_00003_stage0_maneuver_switch_t4p00_repeat1,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_transition_0_h3_stage0_00003_stage0_maneuver_switch_t4p00_repeat1/parsed_log.csv,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_transition_0_h3_stage0_00003_stage0_maneuver_switch_t4p00_repeat1/raw_log.ulg,19.22861491702497,4.0,4.74,0.996757984161377,1.898528415098815,0.8717324909820172
3,2,stage0_maneuver_switch_t4p00,stage0,px4_transition,4.0,ccf2915d62e7223c,ccf2915d62e7223c_px4_transition_0_h3_stage0_00003_stage0_maneuver_switch_t4p00_repeat2,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_transition_0_h3_stage0_00003_stage0_maneuver_switch_t4p00_repeat2/parsed_log.csv,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_transition_0_h3_stage0_00003_stage0_maneuver_switch_t4p00_repeat2/raw_log.ulg,19.09460954097449,5.0,4.98,0.9937829971313477,1.924065391442956,0.9072982682139059
3,3,stage0_maneuver_switch_t4p00,stage0,px4_transition,4.0,ccf2915d62e7223c,ccf2915d62e7223c_px4_transition_0_h3_stage0_00003_stage0_maneuver_switch_t4p00_repeat3,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_transition_0_h3_stage0_00003_stage0_maneuver_switch_t4p00_repeat3/parsed_log.csv,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_transition_0_h3_stage0_00003_stage0_maneuver_switch_t4p00_repeat3/raw_log.ulg,19.52737507398706,3.0,4.46,0.9901385307312012,1.9585967962693869,0.9138520505823964
3,4,stage0_maneuver_switch_t4p00,stage0,px4_transition,4.0,ccf2915d62e7223c,ccf2915d62e7223c_px4_transition_0_h3_stage0_00003_stage0_maneuver_switch_t4p00_repeat4,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_transition_0_h3_stage0_00003_stage0_maneuver_switch_t4p00_repeat4/parsed_log.csv,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_transition_0_h3_stage0_00003_stage0_maneuver_switch_t4p00_repeat4/raw_log.ulg,18.912370267004007,4.0,4.76,0.9947090148925781,1.955461562269999,0.9171712113524674
4,0,stage0_maneuver_posctl,stage0,px4_position,,ccf2915d62e7223c,ccf2915d62e7223c_px4_position_0_h3_stage0_00004_stage0_maneuver_posctl_repeat0,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_position_0_h3_stage0_00004_stage0_maneuver_posctl_repeat0/parsed_log.csv,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_position_0_h3_stage0_00004_stage0_maneuver_posctl_repeat0/raw_log.ulg,18.65506997500779,,,0.9920930862426758,1.9361159232993506,0.945467313857788
4,1,stage0_maneuver_posctl,stage0,px4_position,,ccf2915d62e7223c,ccf2915d62e7223c_px4_position_0_h3_stage0_00004_stage0_maneuver_posctl_repeat1,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_position_0_h3_stage0_00004_stage0_maneuver_posctl_repeat1/parsed_log.csv,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_position_0_h3_stage0_00004_stage0_maneuver_posctl_repeat1/raw_log.ulg,18.257216048019473,,,0.9953861236572266,1.9523196703762369,0.960592043566656
4,2,stage0_maneuver_posctl,stage0,px4_position,,ccf2915d62e7223c,ccf2915d62e7223c_px4_position_0_h3_stage0_00004_stage0_maneuver_posctl_repeat2,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_position_0_h3_stage0_00004_stage0_maneuver_posctl_repeat2/parsed_log.csv,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_position_0_h3_stage0_00004_stage0_maneuver_posctl_repeat2/raw_log.ulg,18.138119675015332,,,0.9914484024047852,1.9656727693166933,0.9599746940789953
4,3,stage0_maneuver_posctl,stage0,px4_position,,ccf2915d62e7223c,ccf2915d62e7223c_px4_position_0_h3_stage0_00004_stage0_maneuver_posctl_repeat3,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_position_0_h3_stage0_00004_stage0_maneuver_posctl_repeat3/parsed_log.csv,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_position_0_h3_stage0_00004_stage0_maneuver_posctl_repeat3/raw_log.ulg,18.21926492001512,,,0.9837002754211426,1.9224066516469962,0.9379722761819534
4,4,stage0_maneuver_posctl,stage0,px4_position,,ccf2915d62e7223c,ccf2915d62e7223c_px4_position_0_h3_stage0_00004_stage0_maneuver_posctl_repeat4,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_position_0_h3_stage0_00004_stage0_maneuver_posctl_repeat4/parsed_log.csv,runs/h3_transition_seed0_v1/queries/ccf2915d62e7223c_px4_position_0_h3_stage0_00004_stage0_maneuver_posctl_repeat4/raw_log.ulg,20.815484235004988,,,0.9946365356445312,1.9073262195733354,0.9382995542278698
5,0,stageA_aware_theta_V_s035_no_switch,stageA,px4_position,,a74b493dcf789809,a74b493dcf789809_px4_position_0_h3_stageA_00005_stageA_aware_theta_V_s035_no_switch_repeat0,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_position_0_h3_stageA_00005_stageA_aware_theta_V_s035_no_switch_repeat0/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_position_0_h3_stageA_00005_stageA_aware_theta_V_s035_no_switch_repeat0/raw_log.ulg,18.46768011097447,,,0.9918804168701172,1.9216903991751217,0.9506418245666453
5,1,stageA_aware_theta_V_s035_no_switch,stageA,px4_position,,a74b493dcf789809,a74b493dcf789809_px4_position_0_h3_stageA_00005_stageA_aware_theta_V_s035_no_switch_repeat1,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_position_0_h3_stageA_00005_stageA_aware_theta_V_s035_no_switch_repeat1/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_position_0_h3_stageA_00005_stageA_aware_theta_V_s035_no_switch_repeat1/raw_log.ulg,18.77527222398203,,,0.9902024269104004,1.9577348317624568,0.967548549126327
5,2,stageA_aware_theta_V_s035_no_switch,stageA,px4_position,,a74b493dcf789809,a74b493dcf789809_px4_position_0_h3_stageA_00005_stageA_aware_theta_V_s035_no_switch_repeat2,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_position_0_h3_stageA_00005_stageA_aware_theta_V_s035_no_switch_repeat2/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_position_0_h3_stageA_00005_stageA_aware_theta_V_s035_no_switch_repeat2/raw_log.ulg,18.4381109100068,,,0.9922327995300293,1.9517218449948084,0.9685208810196869
5,3,stageA_aware_theta_V_s035_no_switch,stageA,px4_position,,a74b493dcf789809,a74b493dcf789809_px4_position_0_h3_stageA_00005_stageA_aware_theta_V_s035_no_switch_repeat3,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_position_0_h3_stageA_00005_stageA_aware_theta_V_s035_no_switch_repeat3/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_position_0_h3_stageA_00005_stageA_aware_theta_V_s035_no_switch_repeat3/raw_log.ulg,18.614533065003343,,,0.9941954612731934,1.9548519653754712,0.9613849451740383
5,4,stageA_aware_theta_V_s035_no_switch,stageA,px4_position,,a74b493dcf789809,a74b493dcf789809_px4_position_0_h3_stageA_00005_stageA_aware_theta_V_s035_no_switch_repeat4,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_position_0_h3_stageA_00005_stageA_aware_theta_V_s035_no_switch_repeat4/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_position_0_h3_stageA_00005_stageA_aware_theta_V_s035_no_switch_repeat4/raw_log.ulg,18.45189926799503,,,0.9884624481201172,1.9794885890720133,0.9811644174505024
6,0,stageA_transition_aware_theta_V_s035_t1p00,stageA,px4_transition,1.0,a74b493dcf789809,a74b493dcf789809_px4_transition_0_h3_stageA_00006_stageA_transition_aware_theta_V_s035_t1p00_repeat0,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00006_stageA_transition_aware_theta_V_s035_t1p00_repeat0/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00006_stageA_transition_aware_theta_V_s035_t1p00_repeat0/raw_log.ulg,18.959751458023675,4.0,1.72,0.9954962730407715,1.9759835633636922,0.9594091247586548
6,1,stageA_transition_aware_theta_V_s035_t1p00,stageA,px4_transition,1.0,a74b493dcf789809,a74b493dcf789809_px4_transition_0_h3_stageA_00006_stageA_transition_aware_theta_V_s035_t1p00_repeat1,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00006_stageA_transition_aware_theta_V_s035_t1p00_repeat1/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00006_stageA_transition_aware_theta_V_s035_t1p00_repeat1/raw_log.ulg,19.4617762020207,6.0,2.08,0.9844074249267578,1.9672187089201025,0.9732999361818985
6,2,stageA_transition_aware_theta_V_s035_t1p00,stageA,px4_transition,1.0,a74b493dcf789809,a74b493dcf789809_px4_transition_0_h3_stageA_00006_stageA_transition_aware_theta_V_s035_t1p00_repeat2,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00006_stageA_transition_aware_theta_V_s035_t1p00_repeat2/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00006_stageA_transition_aware_theta_V_s035_t1p00_repeat2/raw_log.ulg,19.340758578997338,3.0,1.44,0.9932093620300293,1.925312529668355,0.9424512764781664
6,3,stageA_transition_aware_theta_V_s035_t1p00,stageA,px4_transition,1.0,a74b493dcf789809,a74b493dcf789809_px4_transition_0_h3_stageA_00006_stageA_transition_aware_theta_V_s035_t1p00_repeat3,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00006_stageA_transition_aware_theta_V_s035_t1p00_repeat3/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00006_stageA_transition_aware_theta_V_s035_t1p00_repeat3/raw_log.ulg,21.568954559013946,4.0,1.68,0.9909167289733887,1.9425962098981673,0.9534778006625108
6,4,stageA_transition_aware_theta_V_s035_t1p00,stageA,px4_transition,1.0,a74b493dcf789809,a74b493dcf789809_px4_transition_0_h3_stageA_00006_stageA_transition_aware_theta_V_s035_t1p00_repeat4,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00006_stageA_transition_aware_theta_V_s035_t1p00_repeat4/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00006_stageA_transition_aware_theta_V_s035_t1p00_repeat4/raw_log.ulg,19.26179264401435,4.0,1.64,0.9912896156311035,1.975708164518876,0.9564070381738274
7,0,stageA_transition_aware_theta_V_s035_t2p00,stageA,px4_transition,2.0,a74b493dcf789809,a74b493dcf789809_px4_transition_0_h3_stageA_00007_stageA_transition_aware_theta_V_s035_t2p00_repeat0,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00007_stageA_transition_aware_theta_V_s035_t2p00_repeat0/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00007_stageA_transition_aware_theta_V_s035_t2p00_repeat0/raw_log.ulg,21.6681964059826,7.0,3.24,0.9932208061218262,1.9500599530388738,0.9642162200177006
7,1,stageA_transition_aware_theta_V_s035_t2p00,stageA,px4_transition,2.0,a74b493dcf789809,a74b493dcf789809_px4_transition_0_h3_stageA_00007_stageA_transition_aware_theta_V_s035_t2p00_repeat1,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00007_stageA_transition_aware_theta_V_s035_t2p00_repeat1/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00007_stageA_transition_aware_theta_V_s035_t2p00_repeat1/raw_log.ulg,19.32306001399411,7.0,3.34,0.9943127632141113,1.9717831832019777,0.9679342781024465
7,2,stageA_transition_aware_theta_V_s035_t2p00,stageA,px4_transition,2.0,a74b493dcf789809,a74b493dcf789809_px4_transition_0_h3_stageA_00007_stageA_transition_aware_theta_V_s035_t2p00_repeat2,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00007_stageA_transition_aware_theta_V_s035_t2p00_repeat2/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00007_stageA_transition_aware_theta_V_s035_t2p00_repeat2/raw_log.ulg,21.31924333999632,21.0,6.18,0.9887170791625977,1.982304256175686,0.9823978108806546
7,3,stageA_transition_aware_theta_V_s035_t2p00,stageA,px4_transition,2.0,a74b493dcf789809,a74b493dcf789809_px4_transition_0_h3_stageA_00007_stageA_transition_aware_theta_V_s035_t2p00_repeat3,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00007_stageA_transition_aware_theta_V_s035_t2p00_repeat3/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00007_stageA_transition_aware_theta_V_s035_t2p00_repeat3/raw_log.ulg,19.576425172999734,7.0,3.26,0.9921565055847168,1.947512669419712,0.961606541566389
7,4,stageA_transition_aware_theta_V_s035_t2p00,stageA,px4_transition,2.0,a74b493dcf789809,a74b493dcf789809_px4_transition_0_h3_stageA_00007_stageA_transition_aware_theta_V_s035_t2p00_repeat4,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00007_stageA_transition_aware_theta_V_s035_t2p00_repeat4/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00007_stageA_transition_aware_theta_V_s035_t2p00_repeat4/raw_log.ulg,20.04099719200167,7.0,3.26,0.9966211318969727,1.9599491287388664,0.9684891800499685
8,0,stageA_transition_aware_theta_V_s035_t3p00,stageA,px4_transition,3.0,a74b493dcf789809,a74b493dcf789809_px4_transition_0_h3_stageA_00008_stageA_transition_aware_theta_V_s035_t3p00_repeat0,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00008_stageA_transition_aware_theta_V_s035_t3p00_repeat0/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00008_stageA_transition_aware_theta_V_s035_t3p00_repeat0/raw_log.ulg,19.122450004011625,17.0,6.32,0.9935545921325684,1.9642840863380198,0.9734372197916037
8,1,stageA_transition_aware_theta_V_s035_t3p00,stageA,px4_transition,3.0,a74b493dcf789809,a74b493dcf789809_px4_transition_0_h3_stageA_00008_stageA_transition_aware_theta_V_s035_t3p00_repeat1,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00008_stageA_transition_aware_theta_V_s035_t3p00_repeat1/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00008_stageA_transition_aware_theta_V_s035_t3p00_repeat1/raw_log.ulg,19.2657087490079,1.0,3.12,0.9941167831420898,1.9678417467723794,0.975385081159805
8,2,stageA_transition_aware_theta_V_s035_t3p00,stageA,px4_transition,3.0,a74b493dcf789809,a74b493dcf789809_px4_transition_0_h3_stageA_00008_stageA_transition_aware_theta_V_s035_t3p00_repeat2,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00008_stageA_transition_aware_theta_V_s035_t3p00_repeat2/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00008_stageA_transition_aware_theta_V_s035_t3p00_repeat2/raw_log.ulg,19.44797070301138,5.0,3.86,0.9938840866088867,1.903016231572041,0.9396287132347431
8,3,stageA_transition_aware_theta_V_s035_t3p00,stageA,px4_transition,3.0,a74b493dcf789809,a74b493dcf789809_px4_transition_0_h3_stageA_00008_stageA_transition_aware_theta_V_s035_t3p00_repeat3,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00008_stageA_transition_aware_theta_V_s035_t3p00_repeat3/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00008_stageA_transition_aware_theta_V_s035_t3p00_repeat3/raw_log.ulg,21.428892171010375,2.0,3.26,0.9964241981506348,1.9547513037741109,0.9667991468239252
8,4,stageA_transition_aware_theta_V_s035_t3p00,stageA,px4_transition,3.0,a74b493dcf789809,a74b493dcf789809_px4_transition_0_h3_stageA_00008_stageA_transition_aware_theta_V_s035_t3p00_repeat4,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00008_stageA_transition_aware_theta_V_s035_t3p00_repeat4/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00008_stageA_transition_aware_theta_V_s035_t3p00_repeat4/raw_log.ulg,19.144622463005362,4.0,3.62,0.9943690299987793,1.9696419509622403,0.9689889505581574
9,0,stageA_transition_aware_theta_V_s035_t4p00,stageA,px4_transition,4.0,a74b493dcf789809,a74b493dcf789809_px4_transition_0_h3_stageA_00009_stageA_transition_aware_theta_V_s035_t4p00_repeat0,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00009_stageA_transition_aware_theta_V_s035_t4p00_repeat0/parsed_log.parquet,runs/h3_transition_seed0_v1/queries/a74b493dcf789809_px4_transition_0_h3_stageA_00009_stageA_transition_aware_theta_V_s035_t4p00_repeat0/raw_log.ulg,21.376219736004714,4.0,4.76,0.9923114776611328,1.9483396626252802,0.9691294281434334
