eval_id,trigger_id,phase,label,repeat_idx,theta_hash,query_id,cache_tag,query_retry_count,repeat_elapsed_wall_time_s,robustness_post_neutral_xy_drift,robustness_post_neutral_alt_drift,robustness_post_neutral_xy_velocity,meta_scenario_id,meta_seed,meta_query_type,meta_theta_hash,meta_cache_tag,meta_wall_time_s,meta_prepare_wall_time_s,meta_run_wall_time_s,meta_parse_wall_time_s,meta_shutdown_wall_time_s,meta_total_wall_time_s,meta_adapter_arm_request_count,meta_adapter_arm_retry_count,meta_adapter_mode_switch_request_count_total,meta_adapter_mode_switch_retry_count_total,meta_adapter_mode_switch_POSCTL_request_count,meta_adapter_mode_switch_POSCTL_retry_count
2,0,support_ddmin,outer0_remove_08_of_15,0,0cec17f90ce66ba1,0cec17f90ce66ba1_px4_position_1_direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_08_of_15_repeat0,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_08_of_15_repeat0,0,20.69823128799908,1.534856512181304,0.9911608695983887,0.4344616402782706,px4_position,1,direction_a_ddmin,0cec17f90ce66ba1,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_08_of_15_repeat0,3.08314453298226,16.501458867976908,3.08314453298226,0.014756218995898962,1.0372626130119897,20.63663029699819,1,0,3,1,3,1
2,0,support_ddmin,outer0_remove_08_of_15,1,0cec17f90ce66ba1,0cec17f90ce66ba1_px4_position_1_direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_08_of_15_repeat1,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_08_of_15_repeat1,0,17.393967526964843,1.5451040319548075,0.9945898056030273,0.4069694615329871,px4_position,1,direction_a_ddmin,0cec17f90ce66ba1,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_08_of_15_repeat1,2.9981121009914204,13.303331258997787,2.9981121009914204,0.014257304021157324,1.025598842999898,17.341306994960178,2,1,2,0,2,0
2,0,support_ddmin,outer0_remove_08_of_15,2,0cec17f90ce66ba1,0cec17f90ce66ba1_px4_position_1_direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_08_of_15_repeat2,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_08_of_15_repeat2,0,20.553712320979685,1.6112608861348399,0.9863858222961426,0.4560361623621706,px4_position,1,direction_a_ddmin,0cec17f90ce66ba1,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_08_of_15_repeat2,3.000392960035242,16.44429382000817,3.000392960035242,0.015614345029462129,1.0311240199953318,20.491433816961944,1,0,3,1,3,1
2,0,support_ddmin,outer0_remove_08_of_15,3,0cec17f90ce66ba1,0cec17f90ce66ba1_px4_position_1_direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_08_of_15_repeat3,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_08_of_15_repeat3,0,17.476839999028016,1.5522823770750707,0.9868617057800293,0.4283176995130348,px4_position,1,direction_a_ddmin,0cec17f90ce66ba1,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_08_of_15_repeat3,3.008711814007256,13.348225160036236,3.008711814007256,0.013547919981647283,1.048773075977806,17.419265265983995,2,1,3,1,3,1
2,0,support_ddmin,outer0_remove_08_of_15,4,0cec17f90ce66ba1,0cec17f90ce66ba1_px4_position_1_direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_08_of_15_repeat4,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_08_of_15_repeat4,0,20.516210004978348,1.445111856402383,0.9928793907165527,0.36581774277256973,px4_position,1,direction_a_ddmin,0cec17f90ce66ba1,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_08_of_15_repeat4,3.0836779070086777,16.33843122801045,3.0836779070086777,0.015529279015026987,1.0236164180096239,20.461263503995724,1,0,2,0,2,0
3,0,support_ddmin,outer0_remove_07_of_15,0,5831a6b02e10a54d,5831a6b02e10a54d_px4_position_1_direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_07_of_15_repeat0,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_07_of_15_repeat0,0,20.596337348979432,1.9253489064084262,0.9945611953735352,0.9300866559005125,px4_position,1,direction_a_ddmin,5831a6b02e10a54d,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_07_of_15_repeat0,3.0294524939963594,16.451703345985152,3.0294524939963594,0.014228481042664498,1.0374435659614392,20.532836143043824,1,0,2,0,2,0
3,0,support_ddmin,outer0_remove_07_of_15,1,5831a6b02e10a54d,5831a6b02e10a54d_px4_position_1_direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_07_of_15_repeat1,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_07_of_15_repeat1,0,20.37128801998915,1.9463358980771033,0.9983038902282715,0.9485022972614167,px4_position,1,direction_a_ddmin,5831a6b02e10a54d,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_07_of_15_repeat1,3.029115955985617,16.237584020011127,3.029115955985617,0.013825886009726673,1.0318631179980002,20.31239643599838,1,0,3,1,3,1
3,0,support_ddmin,outer0_remove_07_of_15,2,5831a6b02e10a54d,5831a6b02e10a54d_px4_position_1_direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_07_of_15_repeat2,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_07_of_15_repeat2,0,20.410780514008366,1.9209362612166196,0.9897561073303223,0.9351663616913839,px4_position,1,direction_a_ddmin,5831a6b02e10a54d,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_07_of_15_repeat2,3.019216876011342,16.259774438047316,3.019216876011342,0.013959032017737627,1.052710716961883,20.34566845500376,1,0,3,1,3,1
3,0,support_ddmin,outer0_remove_07_of_15,3,5831a6b02e10a54d,5831a6b02e10a54d_px4_position_1_direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_07_of_15_repeat3,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_07_of_15_repeat3,0,20.186110902985092,1.9301688908904437,0.9935321807861328,0.9461376048462748,px4_position,1,direction_a_ddmin,5831a6b02e10a54d,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_07_of_15_repeat3,3.0598697860259563,16.007019347976893,3.0598697860259563,0.014882379968184978,1.0330179940210655,20.114797955029644,1,0,2,0,2,0
3,0,support_ddmin,outer0_remove_07_of_15,4,5831a6b02e10a54d,5831a6b02e10a54d_px4_position_1_direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_07_of_15_repeat4,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_07_of_15_repeat4,0,17.30195355595788,1.9451867907146603,0.9877986907958984,0.9483568259172868,px4_position,1,direction_a_ddmin,5831a6b02e10a54d,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_07_of_15_repeat4,3.001418592000846,13.216092175978702,3.001418592000846,0.015095877985004336,1.0246987579739653,17.257312731991988,2,1,2,0,2,0
4,0,support_ddmin,outer0_remove_04_of_15,0,2179b9563f4893a4,2179b9563f4893a4_px4_position_1_direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_15_repeat0,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_15_repeat0,0,20.454298089025542,0.9860809485025182,0.9929327964782715,-0.0982965691751474,px4_position,1,direction_a_ddmin,2179b9563f4893a4,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_15_repeat0,3.02428593399236,16.31817190296715,3.02428593399236,0.014476487005595118,1.0350618259981275,20.392004757013638,1,0,2,0,2,0
4,0,support_ddmin,outer0_remove_04_of_15,1,2179b9563f4893a4,2179b9563f4893a4_px4_position_1_direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_15_repeat1,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_15_repeat1,0,17.522371530008968,0.9683052623919837,0.9948287010192871,-0.13793494643178983,px4_position,1,direction_a_ddmin,2179b9563f4893a4,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_15_repeat1,3.0697779409820214,13.344429283984937,3.0697779409820214,0.014777567994315177,1.0392830789787695,17.468275647959672,2,1,2,0,2,0
4,0,support_ddmin,outer0_remove_04_of_15,2,2179b9563f4893a4,2179b9563f4893a4_px4_position_1_direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_15_repeat2,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_15_repeat2,0,20.63691149803344,0.9707390136244165,0.9928121566772461,-0.10168213317073782,px4_position,1,direction_a_ddmin,2179b9563f4893a4,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_15_repeat2,3.0778980829636566,16.452557911979966,3.0778980829636566,0.014790106972213835,1.0507349150138907,20.59598930500215,1,0,3,1,3,1
4,0,support_ddmin,outer0_remove_04_of_15,3,2179b9563f4893a4,2179b9563f4893a4_px4_position_1_direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_15_repeat3,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_15_repeat3,0,17.48623320099432,0.9862923331951792,0.9802098274230957,-0.11299767416998074,px4_position,1,direction_a_ddmin,2179b9563f4893a4,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_15_repeat3,3.0530210929573514,13.347018645028584,3.0530210929573514,0.015144339995458722,1.0335429089609534,17.44873501796974,2,1,2,0,2,0
4,0,support_ddmin,outer0_remove_04_of_15,4,2179b9563f4893a4,2179b9563f4893a4_px4_position_1_direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_15_repeat4,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_15_repeat4,0,20.258077201026026,0.9793063303541141,0.9929180145263672,-0.11908333066541221,px4_position,1,direction_a_ddmin,2179b9563f4893a4,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_15_repeat4,2.995719408034347,16.156129621027503,2.995719408034347,0.014730293012689799,1.0516439210041426,20.218230826954823,1,0,2,0,2,0
5,0,support_ddmin,outer0_remove_04_of_11,0,d9218ed614711ea8,d9218ed614711ea8_px4_position_1_direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_04_of_11_repeat0,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_04_of_11_repeat0,0,20.53573978401255,1.852150802120697,0.9947338104248047,0.7924014616500836,px4_position,1,direction_a_ddmin,d9218ed614711ea8,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_04_of_11_repeat0,3.0824398300028406,16.341487017984036,3.0824398300028406,0.01468734402442351,1.0510979139944538,20.4897204900044,1,0,2,0,2,0
5,0,support_ddmin,outer0_remove_04_of_11,1,d9218ed614711ea8,d9218ed614711ea8_px4_position_1_direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_04_of_11_repeat1,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_04_of_11_repeat1,0,20.4322581050219,1.853167617964632,0.993070125579834,0.8000182399025624,px4_position,1,direction_a_ddmin,d9218ed614711ea8,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_04_of_11_repeat1,3.0607735180528834,16.252475242014043,3.0607735180528834,0.01526464702328667,1.0609751120209694,20.389495847048238,1,0,3,1,3,1
5,0,support_ddmin,outer0_remove_04_of_11,2,d9218ed614711ea8,d9218ed614711ea8_px4_position_1_direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_04_of_11_repeat2,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_04_of_11_repeat2,0,20.45040887198411,1.8422091323461924,0.9904508590698242,0.7622615557364152,px4_position,1,direction_a_ddmin,d9218ed614711ea8,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_04_of_11_repeat2,3.0497176669887267,16.30641903798096,3.0497176669887267,0.014387851988431066,1.0455533409840427,20.41608631197596,1,0,3,1,3,1
5,0,support_ddmin,outer0_remove_04_of_11,3,d9218ed614711ea8,d9218ed614711ea8_px4_position_1_direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_04_of_11_repeat3,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_04_of_11_repeat3,0,20.354340391990263,1.8811863090591012,0.9908790588378906,0.792556425321945,px4_position,1,direction_a_ddmin,d9218ed614711ea8,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_04_of_11_repeat3,3.0055533690028824,16.247941134963185,3.0055533690028824,0.014632325968705118,1.0362559430068359,20.304390101053286,1,0,2,0,2,0
5,0,support_ddmin,outer0_remove_04_of_11,4,d9218ed614711ea8,d9218ed614711ea8_px4_position_1_direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_04_of_11_repeat4,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_04_of_11_repeat4,0,17.508196498965845,1.8855477983123854,0.9882564544677734,0.8039542511029782,px4_position,1,direction_a_ddmin,d9218ed614711ea8,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_04_of_11_repeat4,3.0914900659699924,13.307593076024204,3.0914900659699924,0.015766423020977527,1.0337075099814683,17.448565138038248,2,1,3,1,3,1
6,0,support_ddmin,outer0_remove_03_of_11,0,8ff4dae42c0e3657,8ff4dae42c0e3657_px4_position_1_direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_11_repeat0,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_11_repeat0,0,17.33501211804105,1.1026129526859947,0.9939661026000977,-0.04388843786817764,px4_position,1,direction_a_ddmin,8ff4dae42c0e3657,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_11_repeat0,2.996428497019224,13.235990720975678,2.996428497019224,0.015171450038906187,1.032516416045837,17.280115467961878,2,1,2,0,2,0
6,0,support_ddmin,outer0_remove_03_of_11,1,8ff4dae42c0e3657,8ff4dae42c0e3657_px4_position_1_direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_11_repeat1,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_11_repeat1,0,20.335219598026015,1.0662063583128463,0.9920482635498047,-0.08770909624177992,px4_position,1,direction_a_ddmin,8ff4dae42c0e3657,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_11_repeat1,3.034988961997442,16.212975272035692,3.034988961997442,0.01643319398863241,1.0316824129549786,20.296087488997728,1,0,2,0,2,0
6,0,support_ddmin,outer0_remove_03_of_11,2,8ff4dae42c0e3657,8ff4dae42c0e3657_px4_position_1_direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_11_repeat2,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_11_repeat2,0,17.35699811502127,1.1453968800882863,0.992645263671875,-0.006583789864241352,px4_position,1,direction_a_ddmin,8ff4dae42c0e3657,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_11_repeat2,3.002598265011329,13.23455410200404,3.002598265011329,0.014779224991798401,1.042433918977622,17.294375206984114,2,1,2,0,2,0
6,0,support_ddmin,outer0_remove_03_of_11,3,8ff4dae42c0e3657,8ff4dae42c0e3657_px4_position_1_direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_11_repeat3,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_11_repeat3,0,17.376517555036116,1.1364934879883912,0.9951086044311523,-0.021009371112406416,px4_position,1,direction_a_ddmin,8ff4dae42c0e3657,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_11_repeat3,3.069744376989547,13.235143195022829,3.069744376989547,0.01496965199476108,1.0231540270033292,17.343019795021974,2,1,2,0,2,0
6,0,support_ddmin,outer0_remove_03_of_11,4,8ff4dae42c0e3657,8ff4dae42c0e3657_px4_position_1_direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_11_repeat4,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_11_repeat4,0,17.36046706896741,1.1823104748768887,0.9951353073120117,0.025506656559403984,px4_position,1,direction_a_ddmin,8ff4dae42c0e3657,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_11_repeat4,3.0060880980454385,13.265067960950546,3.0060880980454385,0.015118320006877184,1.0228396230377257,17.309121745987795,2,1,2,0,2,0
7,0,support_ddmin,outer0_remove_02_of_11,0,29fb528943d4505c,29fb528943d4505c_px4_position_1_direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_11_repeat0,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_11_repeat0,0,20.238537262019236,1.1628346730493533,0.9909501075744629,0.07259905759149121,px4_position,1,direction_a_ddmin,29fb528943d4505c,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_11_repeat0,3.0196963420021348,16.11082089197589,3.0196963420021348,0.014810128952376544,1.0327830930473283,20.178118903015275,1,0,2,0,2,0
7,0,support_ddmin,outer0_remove_02_of_11,1,29fb528943d4505c,29fb528943d4505c_px4_position_1_direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_11_repeat1,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_11_repeat1,0,20.55532420700183,1.140888640867094,0.9858088493347168,0.009726356029545857,px4_position,1,direction_a_ddmin,29fb528943d4505c,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_11_repeat1,3.0306457779952325,16.40811371098971,3.0306457779952325,0.014643151953350753,1.0348053789930418,20.488216819998343,1,0,3,1,3,1
7,0,support_ddmin,outer0_remove_02_of_11,2,29fb528943d4505c,29fb528943d4505c_px4_position_1_direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_11_repeat2,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_11_repeat2,0,20.70940290298313,1.0780195201411151,0.9902830123901367,0.027615899779993236,px4_position,1,direction_a_ddmin,29fb528943d4505c,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_11_repeat2,3.0923200840479694,16.477971050015185,3.0923200840479694,0.01690872199833393,1.0549781050067395,20.64218682498904,1,0,2,0,2,0
7,0,support_ddmin,outer0_remove_02_of_11,3,29fb528943d4505c,29fb528943d4505c_px4_position_1_direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_11_repeat3,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_11_repeat3,0,20.52228923694929,1.3545873385213354,0.9953570365905762,0.24548328045041046,px4_position,1,direction_a_ddmin,29fb528943d4505c,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_11_repeat3,3.0141150590498,16.41417000902584,3.0141150590498,0.0127025640103966,1.0522565230494365,20.493252314976417,1,0,2,0,2,0
7,0,support_ddmin,outer0_remove_02_of_11,4,29fb528943d4505c,29fb528943d4505c_px4_position_1_direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_11_repeat4,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_11_repeat4,0,20.443520108005032,1.1154321674562526,0.9927506446838379,0.009405696420255238,px4_position,1,direction_a_ddmin,29fb528943d4505c,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_11_repeat4,3.0694606420001946,16.26358834799612,3.0694606420001946,0.015269472962245345,1.027524858014658,20.37585048895562,1,0,2,0,2,0
8,0,support_ddmin,outer0_remove_02_of_11,0,af18dc265852843a,af18dc265852843a_px4_position_1_direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_02_of_11_repeat0,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_02_of_11_repeat0,0,20.44894256204134,1.5200720982431104,0.99114990234375,0.413608790473158,px4_position,1,direction_a_ddmin,af18dc265852843a,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_02_of_11_repeat0,2.9968384969979525,16.33481726597529,2.9968384969979525,0.014539304014761001,1.0438345749862492,20.390039402002003,1,0,2,0,2,0
8,0,support_ddmin,outer0_remove_02_of_11,1,af18dc265852843a,af18dc265852843a_px4_position_1_direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_02_of_11_repeat1,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_02_of_11_repeat1,0,20.398910102958325,1.5039332553341536,0.9830865859985352,0.37453824291740667,px4_position,1,direction_a_ddmin,af18dc265852843a,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_02_of_11_repeat1,3.1179135990096256,16.16420090198517,3.1179135990096256,0.01544306700816378,1.0354782729991712,20.333043841004837,1,0,2,0,2,0
8,0,support_ddmin,outer0_remove_02_of_11,2,af18dc265852843a,af18dc265852843a_px4_position_1_direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_02_of_11_repeat2,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_02_of_11_repeat2,0,20.45022668200545,1.456383293231629,0.989161491394043,0.32697213703345895,px4_position,1,direction_a_ddmin,af18dc265852843a,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_02_of_11_repeat2,3.0851732610026374,16.280721204006113,3.0851732610026374,0.015804884023964405,1.033990082971286,20.415697207965422,1,0,2,0,2,0
