eval_id,trigger_id,phase,label,theta_hash,theta_path,repeats,point_elapsed_wall_time_s,max_abs_theta,support_size_abs_gt_0p1,active_channels_abs_gt_0p1,active_group_ids_abs_gt_0p1,robustness_class,is_robust_violation_2sigma,rho_mean_post_neutral_xy_drift,rho_std_post_neutral_xy_drift,rho_min_post_neutral_xy_drift,rho_max_post_neutral_xy_drift,rho_nonpositive_post_neutral_xy_drift,rho_mean_post_neutral_alt_drift,rho_std_post_neutral_alt_drift,rho_min_post_neutral_alt_drift,rho_max_post_neutral_alt_drift,rho_nonpositive_post_neutral_alt_drift,rho_mean_post_neutral_xy_velocity,rho_std_post_neutral_xy_velocity,rho_min_post_neutral_xy_velocity,rho_max_post_neutral_xy_velocity,rho_nonpositive_post_neutral_xy_velocity
12,0,support_ddmin,outer0_remove_02_of_10,846f2865d3478370,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00012_846f2865d3478370.npy,5,133.69617676903727,0.48478269637735216,8,"pitch,roll","12,13,24,28,32,33,36,37",robust_safe,False,1.544217207541306,0.02365559870151417,1.5120689282712751,1.5768048533329186,0,0.9920167922973633,0.00240627269719624,0.9887666702270508,0.9949793815612793,0,0.47144382122526396,0.01812649956839748,0.4468677028296927,0.49692569101851447,0
13,0,support_ddmin,outer0_remove_02_of_10,f270adc9c171432f,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00013_f270adc9c171432f.npy,5,99.58197005395778,0.47055288481903074,9,"pitch,roll","12,13,16,20,24,32,33,36,37",robust_safe,False,1.7916139093859713,0.02096507250668817,1.7717041757774628,1.8192210807127713,0,0.9923670768737793,0.003599000949325264,0.9879879951477051,0.9958286285400391,0,0.6846526358086218,0.013047708633584744,0.6723784844796311,0.7037847031828867,0
14,0,support_ddmin,outer0_remove_02_of_10,7cc20f35a259090d,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00014_7cc20f35a259090d.npy,5,101.52883316500811,0.48478269637735216,9,"pitch,roll","12,13,16,20,24,28,32,36,37",noise_band,False,1.1073299126034268,0.0509426561607962,1.0539015231706386,1.1610646446400805,0,0.9925656318664551,0.006374415007739569,0.9814801216125488,0.9968242645263672,0,0.01923317352146663,0.04185444328071043,-0.02112141892103936,0.0794489433449187,2
15,0,support_ddmin,outer0_remove_02_of_10,863053f098100e0d,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00015_863053f098100e0d.npy,5,102.39614328899188,0.48478269637735216,8,"pitch,roll","12,13,16,20,24,28,32,33",robust_safe,False,1.5391822702976445,0.019961158878457622,1.5096128870782441,1.557283322052458,0,0.9936641693115235,0.003405418445324444,0.9892139434814453,0.9978451728820801,0,0.24383475583812936,0.015132192501406868,0.22688361446612004,0.25917773660104104,0
16,0,support_ddmin,outer0_remove_01_of_10,f8d8eabe46b75223,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00016_f8d8eabe46b75223.npy,5,102.31352247600444,0.48478269637735216,9,"pitch,roll","13,16,20,24,28,32,33,36,37",robust_safe,False,1.1681205964445271,0.03351229607319156,1.1275170735854572,1.2074815894596052,0,0.9903556823730468,0.00490775700219629,0.9821896553039551,0.9950547218322754,0,0.08976578224391382,0.03182647783610447,0.039660705118335304,0.11843162064896817,0
17,0,support_ddmin,outer0_remove_01_of_10,ccdc7ac7f55cd06a,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00017_ccdc7ac7f55cd06a.npy,5,102.32629285700386,0.48478269637735216,9,"pitch,roll","12,16,20,24,28,32,33,36,37",noise_band,False,1.0772301518948428,0.03309288939992434,1.0279624350862675,1.1174696149663226,0,0.9879981994628906,0.005859785112945848,0.9805550575256348,0.9948925971984863,0,-0.013710102888554032,0.015714812575026858,-0.03803625946549882,0.005758368165883598,4
18,0,support_ddmin,outer0_remove_01_of_10,38a45bab690384ed,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00018_38a45bab690384ed.npy,5,102.28659342497122,0.48478269637735216,9,"pitch,roll","12,13,20,24,28,32,33,36,37",robust_safe,False,1.3599757179105105,0.030700989408768496,1.3114899640770963,1.3891614882740164,0,0.9897953987121582,0.004223772873017887,0.9860124588012695,0.9964108467102051,0,0.2653958902890251,0.021833803525099286,0.23612756043594363,0.28336799773358223,0
19,0,support_ddmin,outer0_remove_01_of_10,cc59962b7b09cb0d,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00019_cc59962b7b09cb0d.npy,5,99.95856519596418,0.48478269637735216,10,"pitch,roll","12,13,16,20,24,28,32,33,36,37",robust_safe,False,1.179116930950603,0.012056947682116364,1.162229439226509,1.1937703640443873,0,0.9901104927062988,0.0023913161561036978,0.9865975379943848,0.9923620223999023,0,0.09351721318797539,0.011510766372732371,0.07786694179860043,0.1064177870950559,0
20,0,support_ddmin,outer0_remove_01_of_10,f80cafac082ee3cc,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00020_f80cafac082ee3cc.npy,5,97.2507793949917,0.47055288481903074,10,"pitch,roll","12,13,16,20,24,28,32,33,36,37",robust_safe,False,1.3303027819543634,0.05032243923959426,1.2769327572620242,1.406949101752265,0,0.9912163734436035,0.0032712861383739212,0.9868817329406738,0.994605541229248,0,0.23771594473937857,0.030930604917426784,0.2086130951247266,0.28428527512826773,0
21,0,support_ddmin,outer0_remove_01_of_10,2528088d4d46d66b,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00021_2528088d4d46d66b.npy,5,99.5378344579949,0.47055288481903074,10,"pitch,roll","12,13,16,20,24,28,32,33,36,37",robust_safe,False,1.4241381518670893,0.061141223833096024,1.372898111180116,1.5248420316286093,0,0.9888749122619629,0.004394817661163456,0.9843344688415527,0.9936404228210449,0,0.3153161446310391,0.03665556053782666,0.28463049380631367,0.37836238096505004,0
22,0,support_ddmin,outer0_remove_01_of_10,566faad7b83d2892,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00022_566faad7b83d2892.npy,5,102.17186308803502,0.48478269637735216,9,"pitch,roll","12,13,16,20,24,28,32,33,37",robust_safe,False,1.3002926740287628,0.049210283862774123,1.224041091330522,1.3612268511591892,0,0.9891319274902344,0.0016873225290419474,0.9875812530517578,0.9919557571411133,0,0.15872540394652787,0.03424910555217428,0.11097639552712524,0.19715161845154816,0
23,0,support_ddmin,outer0_remove_01_of_10,bd66f3290f71ddb2,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00023_bd66f3290f71ddb2.npy,5,98.68146513198735,0.48478269637735216,9,"pitch,roll","12,13,16,20,24,28,32,33,36",noise_band,False,1.0949458823167402,0.042895547872150004,1.028867343865194,1.1384734710544442,0,0.9909507751464843,0.004470611470426731,0.986668586730957,0.9968705177307129,0,0.00026389142769147613,0.014709673491376803,-0.018407622076399566,0.021725789489283054,3
24,0,amplitude_bisection,outer0_iter00_scale0p5000,74596d9680f350f8,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00024_74596d9680f350f8.npy,5,93.64104728301754,0.24239134818867608,8,"pitch,roll","12,16,20,24,28,32,33,36",robust_safe,False,1.8264685384801809,0.018168853365346176,1.8022472942869183,1.8441188891949916,0,0.9918145179748535,0.0036555998442451866,0.9856486320495605,0.9947075843811035,0,0.7815649144616652,0.01659333705185468,0.7625992233775177,0.8031612070572854,0
25,0,amplitude_bisection,outer0_iter01_scale0p7500,331c814aab169bf2,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00025_331c814aab169bf2.npy,5,102.69151999196038,0.3635870222830141,9,"pitch,roll","12,13,16,20,24,28,32,33,36",robust_safe,False,1.5314788984012424,0.026334654921302367,1.4861209860356306,1.5550284111673374,0,0.9917141914367675,0.0027260345072171502,0.9884371757507324,0.9951682090759277,0,0.4340878952016781,0.01609735826669812,0.41152833082334717,0.453688686912174,0
26,0,amplitude_bisection,outer0_iter02_scale0p8750,8ef404c49bf349f9,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00026_8ef404c49bf349f9.npy,5,102.3264064140385,0.42418485933018313,10,"pitch,roll","12,13,16,20,24,28,32,33,36,37",robust_safe,False,1.3640098420274416,0.0726788034251968,1.2398772847449915,1.4302964551145423,0,0.988956069946289,0.0023089225640770686,0.9855618476867676,0.9914860725402832,0,0.26330500518714955,0.04424587250409132,0.20304586166501293,0.3073426005646719,0
27,0,amplitude_bisection,outer0_iter03_scale0p9375,e5ea3716262e4631,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00027_e5ea3716262e4631.npy,5,99.36713523796061,0.45448377785376765,10,"pitch,roll","12,13,16,20,24,28,32,33,36,37",robust_safe,False,1.2242754101607884,0.055124560644673616,1.152810363378567,1.2849645630179534,0,0.9927741050720215,0.0022845466159464125,0.9897851943969727,0.9948821067810059,0,0.12439658089522225,0.019206321523058126,0.10729043963788987,0.15715072883642944,0
28,0,amplitude_bisection,outer0_iter04_scale0p9688,b0823714c27b30af,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00028_b0823714c27b30af.npy,5,99.27260913100326,0.46963323711555993,10,"pitch,roll","12,13,16,20,24,28,32,33,36,37",robust_safe,False,1.1781663271926508,0.03202544038829822,1.1322261818108772,1.2211194999389483,0,0.9925661087036133,0.00415818049783925,0.9859027862548828,0.9963550567626953,0,0.07720570336245884,0.030419110348965574,0.04914129517410226,0.11298579865079361,0
29,0,amplitude_bisection,outer0_iter05_scale0p9844,4308da0b9871ea9a,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00029_4308da0b9871ea9a.npy,5,102.29075086303055,0.47720796674645605,10,"pitch,roll","12,13,16,20,24,28,32,33,36,37",noise_band,False,1.1036005161135618,0.04880878178091397,1.0182954284925236,1.1376724031388599,0,0.9911094665527344,0.002665108771029118,0.9873661994934082,0.9939298629760742,0,0.032181307589205385,0.036603456442134294,-0.011319211681938723,0.07990894030535844,1
30,0,amplitude_bisection,outer0_iter06_scale0p9922,a02545d8b2eb1b8b,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00030_a02545d8b2eb1b8b.npy,5,101.8795268679969,0.4809953315619041,10,"pitch,roll","12,13,16,20,24,28,32,33,36,37",noise_band,False,1.109465132425201,0.03646696130216005,1.0581492263227568,1.1491495205388587,0,0.9928532600402832,0.0036798058662017856,0.9869937896728516,0.9969854354858398,0,0.03548898445981221,0.026685625461173902,0.015061400491985233,0.08070451083243202,0
31,0,support_ddmin,outer1_remove_05_of_10,a7a2f12357913e40,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00031_a7a2f12357913e40.npy,5,101.68080333498074,0.29299281428413304,5,"pitch,roll","28,32,33,36,37",robust_safe,False,1.8021158179826249,0.03564065523527078,1.7505423036729517,1.8502786638483093,0,0.9894858360290527,0.00642923942018383,0.981684684753418,0.9963903427124023,0,0.7444713521979031,0.006849701265946643,0.7333775559812806,0.751289305756975,0
32,0,support_ddmin,outer1_remove_05_of_10,e3c228efc3528a6d,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T00_00032_e3c228efc3528a6d.npy,5,99.37964528502198,0.47055288481903074,6,"pitch,roll","12,13,16,20,24,28",robust_safe,False,1.9114497790928695,0.015411494997528849,1.8912996367848889,1.9233014398485437,0,0.9888404846191406,0.004325777664521382,0.9813523292541504,0.992250919342041,0,0.8366535199024264,0.03597819493729537,0.7734301067519471,0.8589366552248826,0
33,1,whole_channel,zero_throttle,1288f5b4d984879a,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T01_00033_1288f5b4d984879a.npy,5,98.84165394701995,0.47796395482436205,17,"pitch,roll,yaw","9,13,14,17,20,21,24,25,28,29,30,32,33,34,36,37,38",robust_violation,True,0.5306388210567873,0.035491037921813476,0.48978791330809224,0.579696075078306,0,0.9924964904785156,0.002596238030040141,0.9888396263122559,0.9948163032531738,0,-0.44685731933892336,0.031381923970966064,-0.4917654444669448,-0.4103451412159187,5
34,1,whole_channel,zero_yaw,82072707287843a7,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T01_00034_82072707287843a7.npy,5,102.1051962680067,0.47796395482436205,13,"pitch,roll","9,13,17,20,21,24,25,28,29,32,33,36,37",robust_violation,True,0.5223243512412772,0.02656990563698443,0.4914697698922761,0.5641464876799833,0,0.9925639152526855,0.0007903233617099974,0.9914679527282715,0.9935088157653809,0,-0.445856283623095,0.032268559383508755,-0.4763607135977248,-0.3958726135397397,5
35,1,support_ddmin,outer0_remove_07_of_13,08f8ba256cac161b,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T01_00035_08f8ba256cac161b.npy,5,99.35779801401077,0.47796395482436205,6,"pitch,roll","28,29,32,33,36,37",robust_safe,False,1.4317976687730707,0.061649128786008846,1.3639055553248491,1.495673743381341,0,0.9889766693115234,0.003625404729677127,0.9828877449035645,0.9923210144042969,0,0.3061213045744033,0.051490885100106215,0.2436589007500598,0.3661111643651578,0
36,1,support_ddmin,outer0_remove_06_of_13,ecdc4ec057bda08d,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T01_00036_ecdc4ec057bda08d.npy,5,102.26453574397601,0.4205690546545338,8,"pitch,roll","9,13,17,20,21,24,25,29",robust_safe,False,1.9144219885266434,0.0069943292529182745,1.9038138203808426,1.9208999329299368,0,0.9913952827453614,0.004524569230898209,0.9847517013549805,0.9957566261291504,0,0.8428272728916564,0.022029861679586607,0.8100185618207626,0.8697894267534347,0
37,1,support_ddmin,outer0_remove_04_of_13,baf2256c84e93d25,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T01_00037_baf2256c84e93d25.npy,5,102.93930286099203,0.47796395482436205,9,"pitch,roll","21,24,25,28,29,32,33,36,37",robust_violation,True,0.8713738718076595,0.04885028522899118,0.7882594839793784,0.9107399317681701,0,0.9922971725463867,0.00408370570780739,0.985875129699707,0.9962859153747559,0,-0.15920325578904787,0.03416897583927531,-0.21771569297897364,-0.13334585976432511,5
38,1,support_ddmin,outer0_remove_03_of_09,cbdc5765f478e6fd,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T01_00038_cbdc5765f478e6fd.npy,5,99.06898178398842,0.4205690546545338,7,"pitch,roll","21,24,25,29,33,36,37",robust_safe,False,1.356133315569045,0.0365459540568013,1.2930209598272937,1.382194184369823,0,0.9882532119750976,0.004607941683978573,0.982170581817627,0.9926023483276367,0,0.26207460698093393,0.017512766089238588,0.23908881856056485,0.280091639373941,0
39,1,support_ddmin,outer0_remove_03_of_09,3f58d4a7fdc7b3ef,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T01_00039_3f58d4a7fdc7b3ef.npy,5,102.20210449001752,0.4205690546545338,8,"pitch,roll","21,24,25,28,29,32,33,36",robust_safe,False,1.5085753995722855,0.03241379818525521,1.4577068228962546,1.5447231260638468,0,0.9902181625366211,0.0029146207423507136,0.9863648414611816,0.9945006370544434,0,0.37702170983616695,0.02903987714860919,0.33630971943049626,0.4064384222043438,0
40,1,support_ddmin,outer0_remove_02_of_09,d50da1234f4de453,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T01_00040_d50da1234f4de453.npy,5,102.49692502099788,0.47796395482436205,7,"pitch,roll","25,28,29,32,33,36,37",robust_safe,False,1.135597756063213,0.04005986604597202,1.0696110879005571,1.1737597470865284,0,0.9888501167297363,0.0012072843096677733,0.9870448112487793,0.9901304244995117,0,0.07930652693297809,0.014023407879520645,0.05889278999964653,0.09555240025706413,0
41,1,support_ddmin,outer0_remove_02_of_09,feba1956836c40a7,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T01_00041_feba1956836c40a7.npy,5,102.50607213896001,0.47796395482436205,7,"pitch,roll","21,24,29,32,33,36,37",robust_safe,False,1.2882945627410838,0.06829838345870647,1.2053206748740246,1.3920979048435127,0,0.9895243644714355,0.003972518774585073,0.9843349456787109,0.9945759773254395,0,0.19623299478989056,0.0394489009798753,0.16110930919542843,0.26129689565909486,0
42,1,support_ddmin,outer0_remove_02_of_09,637be0f96d582329,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T01_00042_637be0f96d582329.npy,5,102.5099420149927,0.4205690546545338,8,"pitch,roll","21,24,25,28,29,33,36,37",robust_safe,False,1.252883350212898,0.054097203508364555,1.1940728705258727,1.3250069135669829,0,0.9899140357971191,0.007437114902107146,0.980292797088623,0.9965605735778809,0,0.18308279882806058,0.03694797367217683,0.14405583758261364,0.226038101439198,0
43,1,support_ddmin,outer0_remove_01_of_09,1ef06ce4dd091cb4,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T01_00043_1ef06ce4dd091cb4.npy,5,102.3199800250004,0.4205690546545338,9,"pitch,roll","21,24,25,28,29,32,33,36,37",robust_safe,False,1.2233442028972388,0.07186218349625963,1.1466696944394004,1.303910976266329,0,0.9891382217407226,0.0032493746246712806,0.9852080345153809,0.994260311126709,0,0.14335253995426478,0.07047447814353944,0.07716610579055405,0.23770219688288585,0
44,1,support_ddmin,outer0_remove_01_of_09,88af2bfe1ab952e3,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T01_00044_88af2bfe1ab952e3.npy,5,101.85637845302699,0.47796395482436205,9,"pitch,roll","21,24,25,28,29,32,33,36,37",noise_band,False,0.9605923943298272,0.04451693163545018,0.9087081749161414,1.010644465988817,0,0.9899792671203613,0.0054321431795345265,0.9821906089782715,0.9970889091491699,0,-0.07537882161480706,0.054976089016522976,-0.1378689456728921,-0.007668117418464515,5
45,1,support_ddmin,outer0_remove_01_of_09,7e83b94618248bf0,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T01_00045_7e83b94618248bf0.npy,5,101.85405378398718,0.47796395482436205,9,"pitch,roll","21,24,25,28,29,32,33,36,37",noise_band,False,1.0713671612153766,0.09620852421638831,0.9548253420143418,1.2111517303868742,0,0.990516185760498,0.003434452841577311,0.984614372253418,0.9933462142944336,0,-0.02642250831286428,0.07234384747010181,-0.09878575293714831,0.0802578555878053,3
46,1,support_ddmin,outer0_remove_01_of_09,b083b5deca27c690,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T01_00046_b083b5deca27c690.npy,5,101.99250140797812,0.47796395482436205,8,"pitch,roll","24,25,28,29,32,33,36,37",noise_band,False,1.074659732261718,0.03449448027582495,1.0384803675476615,1.1168636876659677,0,0.9901619911193847,0.004505963113664304,0.984947681427002,0.9970412254333496,0,0.015105421176541322,0.027809973248420966,-0.007694938502921023,0.049901919620205515,3
47,1,support_ddmin,outer0_remove_01_of_09,7c3ff5079ddc9ef9,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T01_00047_7c3ff5079ddc9ef9.npy,5,99.40035065700067,0.47796395482436205,8,"pitch,roll","21,25,28,29,32,33,36,37",robust_violation,True,0.9399039323316046,0.07885120888977373,0.8413819319914897,1.0171297773733672,0,0.9900248527526856,0.0036167656594672305,0.9869227409362793,0.9960823059082031,0,-0.10904854069317053,0.03912354910956542,-0.1615147238545085,-0.06874968612696297,5
48,1,support_ddmin,outer0_remove_01_of_08,4ed4eb6281b28061,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T01_00048_4ed4eb6281b28061.npy,5,99.00591940595768,0.47796395482436205,7,"pitch,roll","21,28,29,32,33,36,37",robust_safe,False,1.356456395082717,0.11823057488942967,1.2326979257206157,1.5323223911516122,0,0.9904033660888671,0.0019164808994783186,0.988654613494873,0.9933657646179199,0,0.2559358596013618,0.06648261417440512,0.19939786803238135,0.3577886437638903,0
49,1,support_ddmin,outer0_remove_01_of_08,fed91f0e46dfa137,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T01_00049_fed91f0e46dfa137.npy,5,98.98037065699464,0.47796395482436205,7,"pitch,roll","21,25,29,32,33,36,37",noise_band,False,1.09706024950116,0.04027931296718197,1.0582121075325088,1.162010641043468,0,0.9915561676025391,0.003504515724187168,0.9867558479309082,0.9947724342346191,0,0.005057011346285267,0.03850554607064333,-0.01967707309154365,0.07317847208107475,4
50,1,support_ddmin,outer0_remove_01_of_08,1ab5afee8ee722ad,runs/direction_a_ddmin_px4_position_seed1_v0/thetas/T01_00050_1ab5afee8ee722ad.npy,5,98.87272030103486,0.4205690546545338,8,"pitch,roll","21,25,28,29,32,33,36,37",robust_safe,False,1.2054062917348758,0.07755960756228712,1.1015634535688914,1.3063485185527082,0,0.9896513938903808,0.00256665533760873,0.9865102767944336,0.9924559593200684,0,0.1313876175262771,0.05371122971975221,0.09136978838313203,0.2240183639284481,0
