time_s,roll_deg,desroll_deg,pitch_deg,despitch_deg,rcin_c1,rcin_c2,rcin_c3,rcin_c4,rcin_c5,rcin_c6,rcin_c7,rcin_c8,rcou_c1,rcou_c2,rcou_c3,rcou_c4,rcou_c5,rcou_c6,rcou_c7,rcou_c8,alt_m,crt_m_s,tho
2.08,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0,-1,0.0
2.18,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0,-3,0.0
2.28,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0,-5,0.0
2.38,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0,-6,0.0
2.48,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0,-7,0.0
2.58,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0,-8,0.0
2.68,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0,-8,0.0
2.78,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0,-8,0.0
2.88,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0,-8,0.0
2.98,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0,-8,0.0
3.08,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0,-8,0.0
3.18,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0,-8,0.0
3.28,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0,-8,0.0
3.38,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0,-7,0.0
3.48,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.10374591499567032,-7,0.0
3.58,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.10469070076942444,-7,0.0
3.68,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.10505031049251556,-6,0.0
3.78,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.10486164689064026,-6,0.0
3.88,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.10415909439325333,-6,0.0
3.98,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.10298223048448563,-5,0.0
4.08,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.10136949270963669,-5,0.0
4.18,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.09936126321554184,-4,0.0
4.28,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.09699451178312302,-4,0.0
4.38,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.09431040287017822,-4,0.0
4.48,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.09137839078903198,-3,0.0
4.58,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.08816780894994736,-3,0.0
4.68,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.084750697016716,-2,0.0
4.78,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.08116263896226883,-2,0.0
4.88,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.07743551582098007,-2,0.0
4.98,0.0,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.07359383255243301,-1,0.0
5.08,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.06966870278120041,-1,0.0
5.18,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.06568486243486404,0,0.0
5.28,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.06166079267859459,0,0.0
5.38,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.0576227568089962,0,0.0
5.48,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.053588271141052246,0,0.0
5.58,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.04957522824406624,0,0.0
5.68,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.045603495091199875,0,0.0
5.78,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.04168577119708061,1,0.0
5.88,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.03783612325787544,1,0.0
5.98,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.03407531976699829,1,0.0
6.08,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.03041805885732174,1,0.0
6.18,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.026873566210269928,2,0.0
6.28,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.02345248870551586,2,0.0
6.38,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.02016442082822323,2,0.0
6.48,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.017017146572470665,2,0.0
6.58,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.013994240202009678,2,0.0
6.68,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.011153231374919415,3,0.0
6.78,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.008477373979985714,3,0.0
6.88,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.005971814971417189,3,0.0
6.98,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.003640213282778859,3,0.0
7.08,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.001486217021010816,3,0.0
7.18,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.000494119361974299,3,0.0
7.28,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0022958863992244005,3,0.0
7.38,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.003920096438378096,3,0.0
7.48,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.005367763340473175,3,0.0
7.58,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.006649267394095659,3,0.0
7.68,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.007766928523778915,3,0.0
7.78,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.008725163526833057,3,0.0
7.88,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.009169718250632286,3,0.0
7.98,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.00981670431792736,3,0.0
8.08,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.010331861674785614,3,0.0
8.18,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.010720595717430115,3,0.0
8.28,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.010991821996867657,3,0.0
8.38,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.011149552650749683,3,0.0
8.48,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.011208636686205864,3,0.0
8.58,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.011173790320754051,3,0.0
8.68,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.011084780097007751,3,0.0
8.78,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.010893008671700954,3,0.0
8.88,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.010637096129357815,3,0.0
8.98,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.01032082736492157,3,0.0
9.08,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.009955191053450108,3,0.0
9.18,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.009547298774123192,3,0.0
9.28,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.009099817834794521,3,0.0
9.38,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0086154043674469,3,0.0
9.48,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.008100507780909538,2,0.0
9.58,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.007563238497823477,2,0.0
9.68,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.007005014922469854,2,0.0
9.78,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.006432780530303717,2,0.0
9.88,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0058570061810314655,2,0.0
9.98,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0052825771272182465,2,0.0
10.08,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.004704260267317295,2,0.0
10.18,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.004119766876101494,2,0.0
10.28,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0035310925450176,2,0.0
10.38,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.002943088999018073,2,0.0
10.48,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0023578302934765816,2,0.0
10.58,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0017731565749272704,2,0.0
10.68,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0011933310888707638,2,0.0
10.78,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,0.0006371415802277625,2,0.0
10.88,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,7.024915976217017e-05,2,0.0
10.98,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.0004878123290836811,1,0.0
11.08,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.0010320820147171617,1,0.0
11.18,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.001564969657920301,1,0.0
11.28,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.0020873146131634712,1,0.0
11.38,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.0025984859094023705,1,0.0
11.48,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.0030950172804296017,1,0.0
11.58,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.00357598764821887,1,0.0
11.68,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.004045778885483742,1,0.0
11.78,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.004502898082137108,1,0.0
11.88,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.004945947788655758,1,0.0
11.98,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.005372858606278896,1,0.0
12.08,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.005784416105598211,1,0.0
12.18,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.006122153718024492,1,0.0
12.28,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.006478315219283104,1,0.0
12.38,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.006844489835202694,1,0.0
12.49,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.00721214571967721,1,0.0
12.58,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.0075829653069376945,1,0.0
12.68,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.007953942753374577,1,0.0
12.78,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.008318382315337658,1,0.0
12.88,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.00866987369954586,1,0.0
12.98,0.01,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.009021507576107979,1,0.0
13.08,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.009361408650875092,1,0.0
13.18,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.009690526872873306,1,0.0
13.28,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.010010744445025921,1,0.0
13.38,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.01032338198274374,1,0.0
13.48,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.010630398988723755,0,0.0
13.58,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.010927772149443626,0,0.0
13.68,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.011216674000024796,0,0.0
13.78,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.011496694758534431,0,0.0
13.88,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.011770222336053848,0,0.0
13.98,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.012033936567604542,0,0.0
14.08,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.012292574159801006,0,0.0
14.18,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.01254226639866829,0,0.0
14.28,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.012783993035554886,0,0.0
14.38,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.013018021360039711,0,0.0
14.48,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.013246954418718815,0,0.0
14.58,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.013471468351781368,0,0.0
14.68,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.013695058412849903,0,0.0
14.78,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.013912270776927471,0,0.0
14.88,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.014116035774350166,0,0.0
14.98,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.014317710883915424,0,0.0
15.08,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.014515195973217487,0,0.0
15.18,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.014704955741763115,0,0.0
15.28,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.014886938966810703,0,0.0
15.38,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.0150612099096179,0,0.0
15.48,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.015230742283165455,0,0.0
15.58,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.015394521877169609,0,0.0
15.68,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.015553990378975868,0,0.0
15.78,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.015707235783338547,0,0.0
15.88,0.02,0.0,0.0,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.015859117731451988,0,0.0
15.98,0.02,0.0,0.01,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.016011234372854233,0,0.0
16.08,0.02,0.0,0.01,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.01616368070244789,0,0.0
16.18,0.02,0.0,0.01,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.016312265768647194,0,0.0
16.28,0.02,0.0,0.01,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.016459519043564796,0,0.0
16.38,0.02,0.0,0.01,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.006604425609111786,0,0.0
16.48,0.02,0.0,0.01,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.011562185361981392,0,0.0
16.58,0.02,0.0,0.01,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.00844862125813961,0,0.0
16.68,0.02,0.0,0.01,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.00666023651137948,0,0.0
16.78,0.02,0.0,0.01,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.005780290812253952,0,0.0
16.88,0.02,0.0,0.01,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.0055180201306939125,0,0.0
16.98,0.02,0.0,0.01,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.00567062059417367,0,0.0
17.08,0.02,0.0,0.01,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.006101434584707022,0,0.0
17.18,0.02,0.0,0.01,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.006705231964588165,0,0.0
17.28,0.02,0.0,0.01,0.0,1500,1500,1000,1500,1800,1000,1000,1800,1000,1000,1000,1000,0,0,0,0,-0.007418282330036163,0,0.0
