run_id,stage,angle_max_cd,turbulence,wind_speed_m_s,commanded_r_pwm_s,command_window_start_s,command_window_end_s,commanded_r_deg_s_proxy,command_amplitude_pwm,actual_rcin_peak_abs_pwm,actual_rcin_p95_rate_pwm_s,actual_desroll_peak_abs_deg,actual_desroll_p95_rate_deg_s,actual_roll_peak_abs_deg,peak_motor_pwm,min_motor_pwm,min_motor_limit_margin_pwm,peak_motor_saturation_fraction,peak_roll_error_deg,peak_pitch_error_deg,peak_att_error_deg,start_alt_m,min_alt_m,max_drop_m,loss_of_control_proxy,sustained_att_error_gt20deg_1s,touch_or_near_ground,crash_text_seen,mode_sequence,statustext,authority_timeseries_csv,bin_path,error
bbs_probe2_stage0_low_angle_high_turb_r4800,stage0,1000,2.5,4.0,4800.0,64.284909,82.18418,288.0,450,450.0,1920.7683073230094,8.95,24.009603841534048,8.96,1621.0,1538.0,379.0,0.621,0.40000000000000036,0.02,0.4001249804748515,23.949607849121094,23.92827796936035,0.021329879760742188,False,False,False,False,STABILIZE;GUIDED;GUIDED;ALT_HOLD;LAND,EKF3 IMU1 origin set;Field Elevation Set: 16m;Arm: Need Position Estimate;PreArm: Need Position Estimate;Arm: Need Position Estimate;EKF3 IMU1 is using GPS;EKF3 IMU0 is using GPS;Arming motors;EKF3 IMU0 MAG0 in-flight yaw alignment complete;EKF3 IMU1 MAG0 in-flight yaw alignment complete;SIM Hit ground at 0.408950 m/s;Disarming motors,planc/explore/data/bbs_probe2_stage0_low_angle_high_turb_r4800_authority_timeseries.csv,planc/logs/bbs_probe2_stage0_low_angle_high_turb_r4800.BIN,
bbs_probe2_main_turb15_r0150,main,3000,1.5,4.0,150.0,64.794705,138.094307,9.0,450,450.0,60.024009603852576,26.87,12.004801920766846,26.89,1638.0,1540.0,362.0,0.638,0.3199999999999985,0.04,0.3199999999999985,23.94973087310791,23.938045501708984,0.011685371398925781,False,False,False,False,STABILIZE;GUIDED;GUIDED;ALT_HOLD;LAND,EKF3 IMU1 origin set;Field Elevation Set: 16m;Arm: Need Position Estimate;PreArm: Need Position Estimate;Arm: Need Position Estimate;EKF3 IMU1 is using GPS;EKF3 IMU0 is using GPS;Arming motors;EKF3 IMU0 MAG0 in-flight yaw alignment complete;EKF3 IMU1 MAG0 in-flight yaw alignment complete;SIM Hit ground at 0.452008 m/s;Disarming motors,planc/explore/data/bbs_probe2_main_turb15_r0150_authority_timeseries.csv,planc/logs/bbs_probe2_main_turb15_r0150.BIN,
bbs_probe2_main_turb15_r0300,main,3000,1.5,4.0,300.0,64.49482499999999,111.69487099999999,18.0,450,450.0,120.04801920768809,26.87,16.006402561022462,26.89,1631.0,1539.0,369.0,0.631,0.6300000000000026,0.05,0.6300000000000026,23.950178146362305,23.9365177154541,0.013660430908203125,False,False,False,False,STABILIZE;GUIDED;GUIDED;ALT_HOLD;LAND,EKF3 IMU1 origin set;Field Elevation Set: 16m;Arm: Need Position Estimate;PreArm: Need Position Estimate;Arm: Need Position Estimate;EKF3 IMU1 is using GPS;EKF3 IMU0 is using GPS;Arming motors;EKF3 IMU0 MAG0 in-flight yaw alignment complete;EKF3 IMU1 MAG0 in-flight yaw alignment complete;SIM Hit ground at 0.487949 m/s;Disarming motors,planc/explore/data/bbs_probe2_main_turb15_r0300_authority_timeseries.csv,planc/logs/bbs_probe2_main_turb15_r0300.BIN,
bbs_probe2_main_turb15_r0600,main,3000,1.5,4.0,600.0,65.394465,98.7942,36.0,450,450.0,240.09603841537617,26.87,16.006402561022817,26.89,1643.0,1544.0,357.0,0.643,0.9800000000000004,0.11,0.9800000000000004,23.9476261138916,23.92656135559082,0.02106475830078125,False,False,False,False,STABILIZE;GUIDED;GUIDED;ALT_HOLD;LAND,EKF3 IMU1 origin set;Field Elevation Set: 16m;Arm: Need Position Estimate;PreArm: Need Position Estimate;Arm: Need Position Estimate;EKF3 IMU1 is using GPS;EKF3 IMU0 is using GPS;Arming motors;EKF3 IMU0 MAG0 in-flight yaw alignment complete;EKF3 IMU1 MAG0 in-flight yaw alignment complete;SIM Hit ground at 0.494071 m/s;Disarming motors,planc/explore/data/bbs_probe2_main_turb15_r0600_authority_timeseries.csv,planc/logs/bbs_probe2_main_turb15_r0600.BIN,
bbs_probe2_main_turb15_r1200,main,3000,1.5,4.0,1200.0,65.294505,91.794501,72.0,450,450.0,480.19207683075234,26.87,24.009603841535114,26.89,1630.0,1537.0,370.0,0.63,0.379999999999999,0.08,0.379999999999999,23.948654174804688,23.935314178466797,0.013339996337890625,False,False,False,False,STABILIZE;GUIDED;GUIDED;ALT_HOLD;LAND,EKF3 IMU1 origin set;Field Elevation Set: 16m;Arm: Need Position Estimate;PreArm: Need Position Estimate;Arm: Need Position Estimate;EKF3 IMU1 is using GPS;EKF3 IMU0 is using GPS;Arming motors;EKF3 IMU0 MAG0 in-flight yaw alignment complete;EKF3 IMU1 MAG0 in-flight yaw alignment complete;SIM Hit ground at 0.503018 m/s;Disarming motors,planc/explore/data/bbs_probe2_main_turb15_r1200_authority_timeseries.csv,planc/logs/bbs_probe2_main_turb15_r1200.BIN,
bbs_probe2_main_turb15_r2400,main,3000,1.5,4.0,2400.0,64.49482499999999,85.194642,144.0,450,450.0,960.3841536615047,26.87,44.01760704281248,26.87,1638.0,1540.0,362.0,0.638,0.6300000000000026,0.16,0.6300000000000026,23.947147369384766,23.934040069580078,0.0131072998046875,False,False,False,False,STABILIZE;GUIDED;GUIDED;ALT_HOLD;LAND,EKF3 IMU1 origin set;Field Elevation Set: 16m;Arm: Need Position Estimate;PreArm: Need Position Estimate;Arm: Need Position Estimate;EKF3 IMU1 is using GPS;EKF3 IMU0 is using GPS;Arming motors;EKF3 IMU0 MAG0 in-flight yaw alignment complete;EKF3 IMU1 MAG0 in-flight yaw alignment complete;SIM Hit ground at 0.483929 m/s;Disarming motors,planc/explore/data/bbs_probe2_main_turb15_r2400_authority_timeseries.csv,planc/logs/bbs_probe2_main_turb15_r2400.BIN,
bbs_probe2_main_turb15_r4800,main,3000,1.5,4.0,4800.0,65.279511,83.179615,288.0,450,450.0,1920.7683073230094,26.87,68.02721088434619,26.87,1644.0,1531.0,356.0,0.644,1.2300000000000004,0.09,1.2300000000000004,23.948418617248535,23.93898582458496,0.009432792663574219,False,False,False,False,STABILIZE;GUIDED;GUIDED;ALT_HOLD;LAND,EKF3 IMU1 origin set;Field Elevation Set: 16m;Arm: Need Position Estimate;PreArm: Need Position Estimate;Arm: Need Position Estimate;EKF3 IMU1 is using GPS;EKF3 IMU0 is using GPS;Arming motors;EKF3 IMU0 MAG0 in-flight yaw alignment complete;EKF3 IMU1 MAG0 in-flight yaw alignment complete;SIM Hit ground at 0.463549 m/s;Disarming motors,planc/explore/data/bbs_probe2_main_turb15_r4800_authority_timeseries.csv,planc/logs/bbs_probe2_main_turb15_r4800.BIN,
