time_s,remaining_mAh,usable_remaining_to_critical_mAh,consumption_rate_mAh_s,actual_consumption_rate_mAh_s,groundspeed_m_s,actual_groundspeed_m_s,home_distance_m,flyable_distance_proxy_m,margin_proxy_m
0.09496199999999977,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
0.19492200000000004,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
0.29488199999999987,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
0.3948419999999997,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
0.49480199999999996,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
0.5947619999999998,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
0.6947220000000001,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
0.7946819999999999,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
0.8946419999999997,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
0.994602,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
1.0945619999999998,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
1.194522,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
1.294482,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
1.3944419999999997,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
1.494402,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
1.5943619999999998,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
1.694322,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
1.794282,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
1.8942420000000002,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
1.9942019999999996,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0,0.011131949209416398,451.4719674622195,451.46083551301007
2.094995,650.0,590.0,8.495631530328925,0.0,6.500914375985876,7.803341444357705e-05,0.011131949209416398,451.4719674622195,451.46083551301007
2.194955,650.0,590.0,8.495631530328925,0.0,6.500914375985876,9.229844427604841e-05,0.011131949209416398,451.4719674622195,451.46083551301007
2.2949149999999996,650.0,590.0,8.495631530328925,0.0,6.500914375985876,8.61987812933475e-05,0.011131949209416398,451.4719674622195,451.46083551301007
2.394875,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0001443900038931119,0.011131949209416398,451.4719674622195,451.46083551301007
2.494835,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.00016462637032122967,0.011131949209416398,451.4719674622195,451.46083551301007
2.5947949999999995,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0001930018433188232,0.011131949209416398,451.4719674622195,451.46083551301007
2.694755,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0002611607416279713,0.011131949209416398,451.4719674622195,451.46083551301007
2.794715,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0002905381692743594,0.011131949209416398,451.4719674622195,451.46083551301007
2.8946749999999994,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.00036203370367990666,0.011131949209416398,451.4719674622195,451.46083551301007
2.9946349999999997,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0004329106620257365,0.011131949209416398,451.4719674622195,451.46083551301007
3.094595,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.00047968283228878807,0.011131949209416398,451.4719674622195,451.46083551301007
3.1945550000000003,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0004517120883349466,0.011131949209416398,451.4719674622195,451.46083551301007
3.2945149999999996,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0004587854596808414,0.011131949209416398,451.4719674622195,451.46083551301007
3.394475,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.000413323176311576,0.011131949209416398,451.4719674622195,451.46083551301007
3.494435,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.00041223777811814135,0.011131949209416398,451.4719674622195,451.46083551301007
3.5943949999999996,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0004100923692878912,0.011131949209416398,451.4719674622195,451.46083551301007
3.694355,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0004030513160930827,0.011131949209416398,451.4719674622195,451.46083551301007
3.794315,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0005032301999877249,0.011131949209416398,451.4719674622195,451.46083551301007
3.8942749999999995,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0005724518356724533,0.011131949209416398,451.4719674622195,451.46083551301007
3.9942349999999998,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0007253158640446731,0.011131949209416398,451.4719674622195,451.46083551301007
4.094195,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0008229637624061819,0.011131949209416398,451.4719674622195,451.46083551301007
4.1949879999999995,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0009643917267217234,0.011131949209416398,451.4719674622195,451.46083551301007
4.294948,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0010413059243643494,0.011131949209416398,451.4719674622195,451.46083551301007
4.394908,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0011870409440702257,0.011131949209416398,451.4719674622195,451.46083551301007
4.494868,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0013612682559803082,0.011131949209416398,451.4719674622195,451.46083551301007
4.594828,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.001449466384196693,0.011131949209416398,451.4719674622195,451.46083551301007
4.694788,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0014817861244258463,0.011131949209416398,451.4719674622195,451.46083551301007
4.794748,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.00158963613797953,0.011131949209416398,451.4719674622195,451.46083551301007
4.894708,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0016518775275462274,0.011131949209416398,451.4719674622195,451.46083551301007
4.994668,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.001746065513116129,0.011131949209416398,451.4719674622195,451.46083551301007
5.094628,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017844521567070993,0.011131949209416398,451.4719674622195,451.46083551301007
5.1945879999999995,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0018298132119881226,0.011131949209416398,451.4719674622195,451.46083551301007
5.294548,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0018395279079245364,0.011131949209416398,451.4719674622195,451.46083551301007
5.394508,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0018286763396535477,0.011131949209416398,451.4719674622195,451.46083551301007
5.4944679999999995,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0018005584641508966,0.011131949209416398,451.4719674622195,451.46083551301007
5.594428,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.00178574437523157,0.011131949209416398,451.4719674622195,451.46083551301007
5.694388,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017405424831641214,0.011131949209416398,451.4719674622195,451.46083551301007
5.794347999999999,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.001671649596011258,0.011131949209416398,451.4719674622195,451.46083551301007
5.8943080000000005,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.001598251823244734,0.011131949209416398,451.4719674622195,451.46083551301007
5.994268,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0015490669489313371,0.011131949209416398,451.4719674622195,451.46083551301007
6.094227999999999,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.001516327962289513,0.011131949209416398,451.4719674622195,451.46083551301007
6.1941880000000005,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0015014783281603976,0.011131949209416398,451.4719674622195,451.46083551301007
6.294981,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0014138041885196826,0.011131949209416398,451.4719674622195,451.46083551301007
6.394940999999999,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0014209923755558326,0.011131949209416398,451.4719674622195,451.46083551301007
6.4949010000000005,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0014293323082326171,0.011131949209416398,451.4719674622195,451.46083551301007
6.594861,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0015428527318130283,0.011131949209416398,451.4719674622195,451.46083551301007
6.694820999999999,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0015612085080367482,0.011131949209416398,451.4719674622195,451.46083551301007
6.794781,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0016969246445212242,0.011131949209416398,451.4719674622195,451.46083551301007
6.894741,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017151681841893216,0.011131949209416398,451.4719674622195,451.46083551301007
6.994700999999999,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017640243416442833,0.011131949209416398,451.4719674622195,451.46083551301007
7.094661,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017263648554790843,0.011131949209416398,451.4719674622195,451.46083551301007
7.194621,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017303458403585094,0.011131949209416398,451.4719674622195,451.46083551301007
7.294580999999999,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017077657113490482,0.011131949209416398,451.4719674622195,451.46083551301007
7.394541,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017845202048611202,0.011131949209416398,451.4719674622195,451.46083551301007
7.494501,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017592151453754337,0.011131949209416398,451.4719674622195,451.46083551301007
7.594460999999999,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017693975699958414,0.011131949209416398,451.4719674622195,451.46083551301007
7.694421,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017205509137234447,0.011131949209416398,451.4719674622195,451.46083551301007
7.794381,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017802255584159013,0.011131949209416398,451.4719674622195,451.46083551301007
7.894341000000001,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.001794800376495926,0.011131949209416398,451.4719674622195,451.46083551301007
7.994301,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017450582275798825,0.011131949209416398,451.4719674622195,451.46083551301007
8.094261,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.00176182881691498,0.011131949209416398,451.4719674622195,451.46083551301007
8.194221,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.001703031015088965,0.011131949209416398,451.4719674622195,451.46083551301007
8.294181,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0016657450517054185,0.011131949209416398,451.4719674622195,451.46083551301007
8.394974,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0016935335460160211,0.011131949209416398,451.4719674622195,451.46083551301007
8.494934,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0016987156473537888,0.011131949209416398,451.4719674622195,451.46083551301007
8.594894,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.001726583152637053,0.011131949209416398,451.4719674622195,451.46083551301007
8.694854,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.001693483722061893,0.011131949209416398,451.4719674622195,451.46083551301007
8.794814,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017342827882454019,0.011131949209416398,451.4719674622195,451.46083551301007
8.894774,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017465987979909138,0.011131949209416398,451.4719674622195,451.46083551301007
8.994734,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017415440774896694,0.011131949209416398,451.4719674622195,451.46083551301007
9.094694,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017434062805802356,0.011131949209416398,451.4719674622195,451.46083551301007
9.194654,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017951277755065326,0.011131949209416398,451.4719674622195,451.46083551301007
9.294614,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017636369788175583,0.011131949209416398,451.4719674622195,451.46083551301007
9.394574,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017540231435002162,0.011131949209416398,451.4719674622195,451.46083551301007
9.494534,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017739047423126952,0.011131949209416398,451.4719674622195,451.46083551301007
9.594494,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017867716651256255,0.011131949209416398,451.4719674622195,451.46083551301007
9.694454,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0017861089023449594,0.011131949209416398,451.4719674622195,451.46083551301007
9.794414,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0018344211907911135,0.011131949209416398,451.4719674622195,451.46083551301007
9.894374,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.001846024100042319,0.011131949209416398,451.4719674622195,451.46083551301007
9.994334,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0018749298353703259,0.011131949209416398,451.4719674622195,451.46083551301007
10.094294,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0019028372898715867,0.011131949209416398,451.4719674622195,451.46083551301007
10.194253999999999,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0019146009214398138,0.011131949209416398,451.4719674622195,451.46083551301007
10.294214,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.001924406461480085,0.011131949209416398,451.4719674622195,451.46083551301007
10.394174,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.001968384736916526,0.011131949209416398,451.4719674622195,451.46083551301007
10.494966999999999,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.001979433061519256,0.011131949209416398,451.4719674622195,451.46083551301007
10.594927,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0019615909076211974,0.011131949209416398,451.4719674622195,451.46083551301007
10.694887,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.002024029156412762,0.011131949209416398,451.4719674622195,451.46083551301007
10.794847,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0020562569376198396,0.011131949209416398,451.4719674622195,451.46083551301007
10.894807,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0020952546003773077,0.011131949209416398,451.4719674622195,451.46083551301007
10.994767,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0021608341421652097,0.011131949209416398,451.4719674622195,451.46083551301007
11.094727,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0022600088123532645,0.011131949209416398,451.4719674622195,451.46083551301007
11.194687,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0022270553464352892,0.011131949209416398,451.4719674622195,451.46083551301007
11.294647,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.002298271903035676,0.011131949209416398,451.4719674622195,451.46083551301007
11.394607,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0023031329542848793,0.011131949209416398,451.4719674622195,451.46083551301007
11.494567,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0023394354084592334,0.011131949209416398,451.4719674622195,451.46083551301007
11.594527,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0024414537378236387,0.011131949209416398,451.4719674622195,451.46083551301007
11.694487,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.002453910124664526,0.011131949209416398,451.4719674622195,451.46083551301007
11.794447,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.002546902386292004,0.011131949209416398,451.4719674622195,451.46083551301007
11.894407,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0025977049079094977,0.011131949209416398,451.4719674622195,451.46083551301007
11.994367,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0026719351767403926,0.011131949209416398,451.4719674622195,451.46083551301007
12.094327,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0027899874210499795,0.011131949209416398,451.4719674622195,451.46083551301007
12.194287,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0028748523024733135,0.011131949209416398,451.4719674622195,451.46083551301007
12.294247,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0029909439658345506,0.011131949209416398,451.4719674622195,451.46083551301007
12.394207,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.003129185259783976,0.011131949209416398,451.4719674622195,451.46083551301007
12.495,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0032829125891125554,0.011131949209416398,451.4719674622195,451.46083551301007
12.59496,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0033704629910106545,0.011131949209416398,451.4719674622195,451.46083551301007
12.69492,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.003465791036651688,0.011131949209416398,451.4719674622195,451.46083551301007
12.79488,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0035881768356693907,0.011131949209416398,451.4719674622195,451.46083551301007
12.89484,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0037071273755996223,0.011131949209416398,451.4719674622195,451.46083551301007
12.9948,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0038777791934272903,0.011131949209416398,451.4719674622195,451.46083551301007
13.094759999999999,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.003943840649540142,0.011131949209416398,451.4719674622195,451.46083551301007
13.19472,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.004146601278060283,0.011131949209416398,451.4719674622195,451.46083551301007
13.29468,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.004256904357196809,0.011131949209416398,451.4719674622195,451.46083551301007
13.39464,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.004351704520276333,0.011131949209416398,451.4719674622195,451.46083551301007
13.4946,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.004441348265040118,0.011131949209416398,451.4719674622195,451.46083551301007
13.59456,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.004533405118636238,0.011131949209416398,451.4719674622195,451.46083551301007
13.69452,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.004655564751412992,0.011131949209416398,451.4719674622195,451.46083551301007
13.794479999999998,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0047958064223903455,0.011131949209416398,451.4719674622195,451.46083551301007
13.894440000000001,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.004977251583762312,0.011131949209416398,451.4719674622195,451.46083551301007
13.9944,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.005070605096544989,0.011131949209416398,451.4719674622195,451.46083551301007
14.09436,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0052018623344010795,0.011131949209416398,451.4719674622195,451.46083551301007
14.19432,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.005398274427639604,0.011131949209416398,451.4719674622195,451.46083551301007
14.294279999999999,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.005520483299382996,0.011131949209416398,451.4719674622195,451.46083551301007
14.394239999999998,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.005715676520130958,0.011131949209416398,451.4719674622195,451.46083551301007
14.494200000000001,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.005832721648496614,0.011131949209416398,451.4719674622195,451.46083551301007
14.594993,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0059692219370223384,0.011131949209416398,451.4719674622195,451.46083551301007
14.694953,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.006107417620935415,0.011131949209416398,451.4719674622195,451.46083551301007
14.794913,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.006289060017783527,0.011131949209416398,451.4719674622195,451.46083551301007
14.894872999999999,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0064198330482610816,0.011131949209416398,451.4719674622195,451.46083551301007
14.994833000000002,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0065505474405352666,0.011131949209416398,451.4719674622195,451.46083551301007
15.094793000000001,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.006694561637005615,0.011131949209416398,451.4719674622195,451.46083551301007
15.194753,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.006773348451184268,0.011131949209416398,451.4719674622195,451.46083551301007
15.294713,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.006884380189566142,0.011131949209416398,451.4719674622195,451.46083551301007
15.394673,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.007053373019913692,0.011131949209416398,451.4719674622195,451.46083551301007
15.494632999999999,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.007199120899635896,0.011131949209416398,451.4719674622195,451.46083551301007
15.594593000000001,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.007287803054583901,0.011131949209416398,451.4719674622195,451.46083551301007
15.694553,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0074301999860300685,0.011131949209416398,451.4719674622195,451.46083551301007
15.794513,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.00751947251006953,0.011131949209416398,451.4719674622195,451.46083551301007
15.894473,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.007644904560550042,0.011131949209416398,451.4719674622195,451.46083551301007
15.994432999999999,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.0077405040358935725,0.011131949209416398,451.4719674622195,451.46083551301007
16.094392999999997,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.007906825711264751,0.011131949209416398,451.4719674622195,451.46083551301007
16.194353,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.008023918550057574,0.011131949209416398,451.4719674622195,451.46083551301007
16.294313000000002,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.008188005610579906,0.011131949209416398,451.4719674622195,451.46083551301007
16.394273,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.008328752949142043,0.011131949209416398,451.4719674622195,451.46083551301007
16.494233,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.00839201586420815,0.011131949209416398,451.4719674622195,451.46083551301007
16.594192999999997,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.008596155252882903,0.011131949209416398,451.4719674622195,451.46083551301007
16.694986,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.008679995394975425,0.011131949209416398,451.4719674622195,451.46083551301007
16.794946000000003,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.008815573352078221,0.011131949209416398,451.4719674622195,451.46083551301007
16.894906,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.008898396670486529,0.011131949209416398,451.4719674622195,451.46083551301007
16.994866000000002,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.009113235700435266,0.011131949209416398,451.4719674622195,451.46083551301007
17.094825999999998,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.009200036986937787,0.011131949209416398,451.4719674622195,451.46083551301007
17.194786,650.0,590.0,8.495631530328925,0.0,6.500914375985876,0.00939883585978424,0.011131949209416398,451.4719674622195,451.46083551301007
