time_s_rel_offboard,topic,tilt_deg,alt_m
0.14,vehicle_attitude,0.07912936806678772,
0.144,vehicle_attitude,0.06852804124355316,
0.144,vehicle_local_position,,49.57505798339844
0.148,vehicle_attitude,0.05595290660858154,
0.152,vehicle_attitude,0.048456642776727676,
0.152,vehicle_local_position,,49.57676696777344
0.156,vehicle_attitude,0.03956468030810356,
0.16,vehicle_attitude,0.03956468030810356,
0.16,vehicle_attitude_setpoint,0.0,
0.16,vehicle_local_position,,49.578487396240234
0.164,vehicle_attitude,0.03956468030810356,
0.168,vehicle_attitude,0.03956468030810356,
0.168,vehicle_local_position,,49.580204010009766
0.172,vehicle_attitude,0.04423465579748154,
0.176,vehicle_attitude,0.048456642776727676,
0.176,vehicle_local_position,,49.58192443847656
0.18,vehicle_attitude,0.05595290660858154,
0.184,vehicle_attitude,0.05595290660858154,
0.184,vehicle_local_position,,49.583656311035156
0.188,vehicle_attitude,0.05934702232480049,
0.192,vehicle_attitude,0.06255725026130676,
0.192,vehicle_local_position,,49.58540344238281
0.196,vehicle_attitude,0.06255725026130676,
0.2,vehicle_attitude,0.06255725026130676,
0.2,vehicle_local_position,,49.58716583251953
0.204,vehicle_attitude,0.05595290660858154,
0.208,vehicle_attitude,0.048456642776727676,
0.208,vehicle_local_position,,49.58894729614258
0.212,vehicle_attitude,0.03956468030810356,
0.216,vehicle_attitude,0.02797645330429077,
0.216,vehicle_local_position,,49.59071731567383
0.22,vehicle_attitude,0.01978234015405178,
0.224,vehicle_attitude,0.0,
0.224,vehicle_local_position,,49.59250259399414
0.228,vehicle_attitude,0.0,
0.232,vehicle_attitude,0.0,
0.232,vehicle_local_position,,49.594303131103516
0.236,vehicle_attitude,0.0,
0.24,vehicle_attitude,0.0,
0.24,vehicle_local_position,,49.59611511230469
0.244,vehicle_attitude,0.0,
0.248,vehicle_attitude,0.01978234015405178,
0.248,vehicle_local_position,,49.59794235229492
0.252,vehicle_attitude,0.02797645330429077,
0.252,vehicle_attitude_setpoint,0.0,
0.256,vehicle_attitude,0.02797645330429077,
0.256,vehicle_local_position,,49.59978103637695
0.26,vehicle_attitude,0.03426402062177658,
0.264,vehicle_attitude,0.03426402062177658,
0.264,vehicle_local_position,,49.60163879394531
0.268,vehicle_attitude,0.03426402062177658,
0.272,vehicle_attitude,0.03426402062177658,
0.272,vehicle_local_position,,49.603477478027344
0.276,vehicle_attitude,0.03426402062177658,
0.28,vehicle_attitude,0.02797645330429077,
0.28,vehicle_local_position,,49.60532760620117
0.284,vehicle_attitude,0.01978234015405178,
0.288,vehicle_attitude,0.01978234015405178,
0.288,vehicle_local_position,,49.60719680786133
0.292,vehicle_attitude,0.0,
0.296,vehicle_attitude,0.0,
0.296,vehicle_local_position,,49.60907745361328
0.3,vehicle_attitude,0.0,
0.304,vehicle_attitude,0.0,
0.304,vehicle_local_position,,49.61097717285156
0.308,vehicle_attitude,0.0,
0.312,vehicle_attitude,0.0,
0.312,vehicle_local_position,,49.61288833618164
0.316,vehicle_attitude,0.0,
0.32,vehicle_attitude,0.0,
0.32,vehicle_local_position,,49.61477279663086
0.324,vehicle_attitude,0.0,
0.328,vehicle_attitude,0.0,
0.328,vehicle_local_position,,49.61668014526367
0.332,vehicle_attitude,0.01978234015405178,
0.332,vehicle_attitude_setpoint,0.0,
0.336,vehicle_attitude,0.01978234015405178,
0.336,vehicle_local_position,,49.61859893798828
0.34,vehicle_attitude,0.01978234015405178,
0.344,vehicle_attitude,0.02797645330429077,
0.344,vehicle_local_position,,49.62053680419922
0.348,vehicle_attitude,0.02797645330429077,
0.352,vehicle_attitude,0.02797645330429077,
0.352,vehicle_local_position,,49.622493743896484
0.356,vehicle_attitude,0.01978234015405178,
0.36,vehicle_attitude,0.01978234015405178,
0.36,vehicle_local_position,,49.62446212768555
0.364,vehicle_attitude,0.01978234015405178,
0.368,vehicle_attitude,0.0,
0.368,vehicle_local_position,,49.62644577026367
0.372,vehicle_attitude,0.0,
0.376,vehicle_attitude,0.0,
0.376,vehicle_local_position,,49.628395080566406
0.38,vehicle_attitude,0.0,
0.384,vehicle_attitude,0.0,
0.384,vehicle_local_position,,49.6303596496582
0.388,vehicle_attitude,0.01978234015405178,
0.392,vehicle_attitude,0.01978234015405178,
0.392,vehicle_local_position,,49.63234329223633
0.396,vehicle_attitude,0.01978234015405178,
0.4,vehicle_attitude,0.01978234015405178,
0.4,vehicle_local_position,,49.634342193603516
0.404,vehicle_attitude,0.01978234015405178,
0.408,vehicle_attitude,0.01978234015405178,
0.408,vehicle_local_position,,49.63636016845703
0.412,vehicle_attitude,0.0,
0.412,vehicle_attitude_setpoint,0.0,
0.416,vehicle_attitude,0.0,
0.416,vehicle_local_position,,49.638389587402344
0.42,vehicle_attitude,0.0,
0.424,vehicle_attitude,0.01978234015405178,
0.424,vehicle_attitude_setpoint,0.0,
0.424,vehicle_local_position,,49.64038848876953
0.428,vehicle_attitude,0.01978234015405178,
0.432,vehicle_attitude,0.02797645330429077,
0.432,vehicle_local_position,,49.64241027832031
0.436,vehicle_attitude,0.02797645330429077,
0.44,vehicle_attitude,0.02797645330429077,
0.44,vehicle_local_position,,49.64444351196289
0.444,vehicle_attitude,0.01978234015405178,
0.448,vehicle_attitude,0.01978234015405178,
0.448,vehicle_local_position,,49.64649963378906
0.452,vehicle_attitude,0.0,
0.456,vehicle_attitude,0.0,
0.456,vehicle_local_position,,49.64856719970703
0.46,vehicle_attitude,0.0,
0.464,vehicle_attitude,0.0,
0.464,vehicle_local_position,,49.65065383911133
0.468,vehicle_attitude,0.0,
0.472,vehicle_attitude,0.0,
0.472,vehicle_local_position,,49.65275192260742
0.476,vehicle_attitude,0.01978234015405178,
0.48,vehicle_attitude,0.01978234015405178,
0.48,vehicle_local_position,,49.654823303222656
0.484,vehicle_attitude,0.0,
0.488,vehicle_attitude,0.0,
0.488,vehicle_local_position,,49.65690994262695
0.492,vehicle_attitude,0.0,
0.496,vehicle_attitude,0.0,
0.496,vehicle_local_position,,49.65901565551758
0.5,vehicle_attitude,0.0,
0.504,vehicle_attitude,0.0,
0.504,vehicle_local_position,,49.6611442565918
0.508,vehicle_attitude,0.01978234015405178,
0.512,vehicle_attitude,0.01978234015405178,
0.512,vehicle_attitude_setpoint,0.0,
0.512,vehicle_local_position,,49.66328430175781
0.516,vehicle_attitude,0.01978234015405178,
0.52,vehicle_attitude,0.01978234015405178,
0.52,vehicle_local_position,,49.66543960571289
0.524,vehicle_attitude,0.01978234015405178,
0.528,vehicle_attitude,0.0,
0.528,vehicle_local_position,,49.667564392089844
0.532,vehicle_attitude,0.0,
0.536,vehicle_attitude,0.0,
0.536,vehicle_local_position,,49.669708251953125
0.54,vehicle_attitude,0.0,
0.544,vehicle_attitude,0.01978234015405178,
0.544,vehicle_local_position,,49.67186737060547
0.548,vehicle_attitude,0.01978234015405178,
0.552,vehicle_attitude,0.02797645330429077,
0.552,vehicle_local_position,,49.67404556274414
0.556,vehicle_attitude,0.02797645330429077,
0.56,vehicle_attitude,0.02797645330429077,
0.56,vehicle_local_position,,49.676239013671875
0.564,vehicle_attitude,0.01978234015405178,
0.568,vehicle_attitude,0.01978234015405178,
0.568,vehicle_local_position,,49.67845153808594
0.572,vehicle_attitude,0.01978234015405178,
0.576,vehicle_attitude,0.0,
0.576,vehicle_local_position,,49.6806755065918
0.58,vehicle_attitude,0.0,
0.584,vehicle_attitude,0.0,
0.584,vehicle_local_position,,49.68286895751953
0.588,vehicle_attitude,0.01978234015405178,
0.592,vehicle_attitude,0.01978234015405178,
0.592,vehicle_local_position,,49.685081481933594
0.596,vehicle_attitude,0.02797645330429077,
0.6,vehicle_attitude,0.01978234015405178,
0.6,vehicle_attitude_setpoint,0.0,
0.6,vehicle_local_position,,49.68730926513672
0.604,vehicle_attitude,0.01978234015405178,
0.608,vehicle_attitude,0.0,
0.608,vehicle_local_position,,49.689552307128906
0.612,vehicle_attitude,0.0,
0.616,vehicle_attitude,0.0,
0.616,vehicle_local_position,,49.69181823730469
0.62,vehicle_attitude,0.0,
0.624,vehicle_attitude,0.01978234015405178,
0.624,vehicle_local_position,,49.69409942626953
0.628,vehicle_attitude,0.01978234015405178,
0.632,vehicle_attitude,0.01978234015405178,
0.632,vehicle_local_position,,49.69635772705078
0.636,vehicle_attitude,0.01978234015405178,
0.64,vehicle_attitude,0.01978234015405178,
0.64,vehicle_local_position,,49.69863510131836
0.644,vehicle_attitude,0.01978234015405178,
0.648,vehicle_attitude,0.01978234015405178,
0.648,vehicle_local_position,,49.700927734375
0.652,vehicle_attitude,0.0,
0.656,vehicle_attitude,0.0,
0.656,vehicle_local_position,,49.703243255615234
0.66,vehicle_attitude,0.0,
0.664,vehicle_attitude,0.0,
0.664,vehicle_local_position,,49.7055778503418
0.668,vehicle_attitude,0.01978234015405178,
0.672,vehicle_attitude,0.01978234015405178,
0.672,vehicle_local_position,,49.707923889160156
0.676,vehicle_attitude,0.01978234015405178,
0.68,vehicle_attitude,0.01978234015405178,
0.68,vehicle_attitude_setpoint,0.0,
0.68,vehicle_local_position,,49.71029281616211
0.684,vehicle_attitude,0.01978234015405178,
0.688,vehicle_attitude,0.0,
0.688,vehicle_local_position,,49.712646484375
0.692,vehicle_attitude,0.0,
0.696,vehicle_attitude,0.0,
0.696,vehicle_local_position,,49.71501922607422
0.7,vehicle_attitude,0.0,
0.704,vehicle_attitude,0.0,
0.704,vehicle_local_position,,49.717411041259766
0.708,vehicle_attitude,0.01978234015405178,
0.712,vehicle_attitude,0.01978234015405178,
0.712,vehicle_local_position,,49.719818115234375
0.716,vehicle_attitude,0.01978234015405178,
0.72,vehicle_attitude,0.01978234015405178,
0.72,vehicle_attitude_setpoint,0.0,
0.72,vehicle_local_position,,49.72224044799805
0.724,vehicle_attitude,0.01978234015405178,
0.728,vehicle_attitude,0.01978234015405178,
0.728,vehicle_local_position,,49.72468185424805
0.732,vehicle_attitude,0.0,
0.736,vehicle_attitude,0.0,
0.736,vehicle_local_position,,49.72709655761719
0.74,vehicle_attitude,0.0,
0.744,vehicle_attitude,0.0,
0.744,vehicle_local_position,,49.72952651977539
0.748,vehicle_attitude,0.0,
0.752,vehicle_attitude,0.0,
0.752,vehicle_local_position,,49.731971740722656
0.756,vehicle_attitude,0.0,
0.76,vehicle_attitude,0.0,
0.76,vehicle_local_position,,49.73443603515625
0.764,vehicle_attitude,0.0,
0.768,vehicle_attitude,0.0,
0.768,vehicle_local_position,,49.73691940307617
0.772,vehicle_attitude,0.0,
0.776,vehicle_attitude,0.01978234015405178,
0.776,vehicle_local_position,,49.73941421508789
0.78,vehicle_attitude,0.01978234015405178,
0.784,vehicle_attitude,0.01978234015405178,
0.784,vehicle_local_position,,49.7419319152832
0.788,vehicle_attitude,0.01978234015405178,
0.792,vehicle_attitude,0.01978234015405178,
0.792,vehicle_local_position,,49.74441909790039
0.796,vehicle_attitude,0.01978234015405178,
0.8,vehicle_attitude,0.0,
0.8,vehicle_local_position,,49.746917724609375
0.804,vehicle_attitude,0.0,
0.808,vehicle_attitude,0.0,
0.808,vehicle_local_position,,49.74943923950195
0.812,vehicle_attitude,0.0,
0.812,vehicle_attitude_setpoint,0.0,
0.816,vehicle_attitude,0.0,
0.816,vehicle_local_position,,49.75197982788086
0.82,vehicle_attitude,0.0,
0.82,vehicle_attitude_setpoint,0.0,
0.824,vehicle_attitude,0.0,
0.824,vehicle_local_position,,49.75453186035156
0.828,vehicle_attitude,0.0,
0.832,vehicle_attitude,0.0,
0.832,vehicle_local_position,,49.75709533691406
0.836,vehicle_attitude,0.0,
0.84,vehicle_attitude,0.0,
0.84,vehicle_local_position,,49.75963592529297
0.844,vehicle_attitude,0.0,
0.848,vehicle_attitude,0.0,
0.848,vehicle_local_position,,49.76219177246094
0.852,vehicle_attitude,0.0,
0.856,vehicle_attitude,0.0,
0.856,vehicle_local_position,,49.7647705078125
0.86,vehicle_attitude,0.0,
0.864,vehicle_attitude,0.0,
0.864,vehicle_local_position,,49.767364501953125
0.868,vehicle_attitude,0.0,
0.872,vehicle_attitude,0.0,
0.872,vehicle_local_position,,49.76997375488281
0.876,vehicle_attitude,0.0,
0.88,vehicle_attitude,0.0,
0.88,vehicle_local_position,,49.77259826660156
0.884,vehicle_attitude,0.0,
0.888,vehicle_attitude,0.0,
0.888,vehicle_local_position,,49.775245666503906
0.892,vehicle_attitude,0.0,
0.896,vehicle_attitude,0.0,
0.896,vehicle_local_position,,49.777870178222656
0.9,vehicle_attitude,0.0,
0.904,vehicle_attitude,0.0,
0.904,vehicle_local_position,,49.78050994873047
0.908,vehicle_attitude,0.0,
0.912,vehicle_attitude,0.0,
0.912,vehicle_attitude_setpoint,0.0,
0.912,vehicle_local_position,,49.783172607421875
0.916,vehicle_attitude,0.0,
0.92,vehicle_attitude,0.0,
0.92,vehicle_local_position,,49.78584289550781
0.924,vehicle_attitude,0.0,
0.928,vehicle_attitude,0.01978234015405178,
0.928,vehicle_local_position,,49.78853225708008
0.932,vehicle_attitude,0.01978234015405178,
0.936,vehicle_attitude,0.02797645330429077,
0.936,vehicle_local_position,,49.791236877441406
0.94,vehicle_attitude,0.02797645330429077,
0.944,vehicle_attitude,0.02797645330429077,
0.944,vehicle_local_position,,49.79391860961914
0.948,vehicle_attitude,0.02797645330429077,
0.952,vehicle_attitude,0.02797645330429077,
0.952,vehicle_local_position,,49.79661560058594
0.956,vehicle_attitude,0.01978234015405178,
0.96,vehicle_attitude,0.0,
0.96,vehicle_local_position,,49.79933547973633
0.964,vehicle_attitude,0.0,
0.968,vehicle_attitude,0.0,
0.968,vehicle_local_position,,49.80207061767578
0.972,vehicle_attitude,0.01978234015405178,
0.976,vehicle_attitude,0.01978234015405178,
0.976,vehicle_local_position,,49.80482482910156
0.98,vehicle_attitude,0.02797645330429077,
0.984,vehicle_attitude,0.02797645330429077,
0.984,vehicle_local_position,,49.807594299316406
0.988,vehicle_attitude,0.01978234015405178,
0.992,vehicle_attitude,0.01978234015405178,
0.992,vehicle_local_position,,49.810386657714844
0.996,vehicle_attitude,0.0,
1.0,vehicle_attitude,0.0,
1.0,vehicle_attitude_setpoint,0.0,
1.0,vehicle_local_position,,49.81315231323242
1.004,vehicle_attitude,0.0,
1.008,vehicle_attitude,0.01978234015405178,
1.008,vehicle_local_position,,49.815940856933594
1.012,vehicle_attitude,0.01978234015405178,
1.016,vehicle_attitude,0.02797645330429077,
1.016,vehicle_local_position,,49.818748474121094
1.02,vehicle_attitude,0.02797645330429077,
1.024,vehicle_attitude,0.02797645330429077,
1.024,vehicle_local_position,,49.82156753540039
1.028,vehicle_attitude,0.02797645330429077,
1.032,vehicle_attitude,0.01978234015405178,
1.032,vehicle_local_position,,49.824405670166016
1.036,vehicle_attitude,0.01978234015405178,
1.04,vehicle_attitude,0.0,
1.04,vehicle_local_position,,49.82725524902344
1.044,vehicle_attitude,0.01978234015405178,
1.048,vehicle_attitude,0.01978234015405178,
1.048,vehicle_local_position,,49.83008575439453
1.052,vehicle_attitude,0.01978234015405178,
1.056,vehicle_attitude,0.01978234015405178,
1.056,vehicle_local_position,,49.83293151855469
1.06,vehicle_attitude,0.01978234015405178,
1.064,vehicle_attitude,0.01978234015405178,
1.064,vehicle_local_position,,49.83580017089844
1.068,vehicle_attitude,0.0,
1.072,vehicle_attitude,0.0,
1.072,vehicle_local_position,,49.838680267333984
1.076,vehicle_attitude,0.0,
1.08,vehicle_attitude,0.01978234015405178,
1.08,vehicle_local_position,,49.841583251953125
1.084,vehicle_attitude,0.01978234015405178,
1.088,vehicle_attitude,0.01978234015405178,
1.088,vehicle_local_position,,49.844505310058594
1.092,vehicle_attitude,0.01978234015405178,
1.092,vehicle_attitude_setpoint,0.0,
1.096,vehicle_attitude,0.01978234015405178,
1.096,vehicle_local_position,,49.84744644165039
1.1,vehicle_attitude,0.01978234015405178,
1.104,vehicle_attitude,0.01978234015405178,
1.104,vehicle_local_position,,49.85035705566406
1.108,vehicle_attitude,0.0,
1.112,vehicle_attitude,0.0,
1.112,vehicle_local_position,,49.8532829284668
1.116,vehicle_attitude,0.0,
1.12,vehicle_attitude,0.0,
1.12,vehicle_local_position,,49.856224060058594
1.124,vehicle_attitude,0.0,
1.128,vehicle_attitude,0.0,
1.128,vehicle_local_position,,49.85918426513672
1.132,vehicle_attitude,0.0,
1.136,vehicle_attitude,0.0,
1.136,vehicle_local_position,,49.862159729003906
1.14,vehicle_attitude,0.0,
1.144,vehicle_attitude,0.0,
1.144,vehicle_local_position,,49.86515426635742
1.148,vehicle_attitude,0.0,
1.152,vehicle_attitude,0.0,
1.152,vehicle_local_position,,49.868125915527344
1.156,vehicle_attitude,0.0,
1.16,vehicle_attitude,0.01978234015405178,
1.16,vehicle_local_position,,49.87112045288086
1.164,vehicle_attitude,0.01978234015405178,
1.168,vehicle_attitude,0.01978234015405178,
1.168,vehicle_local_position,,49.87413024902344
1.172,vehicle_attitude,0.01978234015405178,
1.176,vehicle_attitude,0.01978234015405178,
1.176,vehicle_local_position,,49.877159118652344
1.18,vehicle_attitude,0.01978234015405178,
1.18,vehicle_attitude_setpoint,0.0,
1.184,vehicle_attitude,0.01978234015405178,
1.184,vehicle_local_position,,49.88020324707031
1.188,vehicle_attitude,0.0,
1.192,vehicle_attitude,0.0,
1.192,vehicle_local_position,,49.883262634277344
1.196,vehicle_attitude,0.0,
1.2,vehicle_attitude,0.0,
1.2,vehicle_local_position,,49.8863410949707
1.204,vehicle_attitude,0.0,
1.208,vehicle_attitude,0.0,
1.208,vehicle_local_position,,49.889404296875
1.212,vehicle_attitude,0.0,
1.216,vehicle_attitude,0.0,
1.216,vehicle_local_position,,49.892486572265625
1.22,vehicle_attitude,0.0,
1.224,vehicle_attitude,0.0,
1.224,vehicle_local_position,,49.89558410644531
1.228,vehicle_attitude,0.0,
1.232,vehicle_attitude,0.0,
1.232,vehicle_local_position,,49.89869689941406
1.236,vehicle_attitude,0.0,
1.24,vehicle_attitude,0.0,
1.24,vehicle_local_position,,49.901824951171875
1.244,vehicle_attitude,0.0,
1.248,vehicle_attitude,0.0,
1.248,vehicle_local_position,,49.90496826171875
1.252,vehicle_attitude,0.0,
1.256,vehicle_attitude,0.01978234015405178,
1.256,vehicle_local_position,,49.90810012817383
1.26,vehicle_attitude,0.01978234015405178,
1.264,vehicle_attitude,0.01978234015405178,
1.264,vehicle_local_position,,49.911251068115234
1.268,vehicle_attitude,0.01978234015405178,
1.268,vehicle_attitude_setpoint,0.0,
1.272,vehicle_attitude,0.01978234015405178,
1.272,vehicle_attitude_setpoint,0.0,
1.272,vehicle_local_position,,49.91442108154297
1.276,vehicle_attitude,0.01978234015405178,
1.28,vehicle_attitude,0.01978234015405178,
1.28,vehicle_local_position,,49.917606353759766
1.284,vehicle_attitude,0.0,
1.288,vehicle_attitude,0.0,
1.288,vehicle_local_position,,49.920814514160156
1.292,vehicle_attitude,0.0,
1.296,vehicle_attitude,0.0,
1.296,vehicle_local_position,,49.924041748046875
1.3,vehicle_attitude,0.0,
1.304,vehicle_attitude,0.0,
1.304,vehicle_local_position,,49.927284240722656
1.308,vehicle_attitude,0.0,
1.312,vehicle_attitude,0.0,
1.312,vehicle_local_position,,49.930519104003906
1.316,vehicle_attitude,0.0,
1.32,vehicle_attitude,0.0,
1.32,vehicle_local_position,,49.933773040771484
1.324,vehicle_attitude,0.0,
1.328,vehicle_attitude,0.0,
1.328,vehicle_local_position,,49.93703842163086
1.332,vehicle_attitude,0.0,
1.336,vehicle_attitude,0.0,
1.336,vehicle_local_position,,49.94032669067383
1.34,vehicle_attitude,0.0,
1.344,vehicle_attitude,0.0,
1.344,vehicle_local_position,,49.94363021850586
1.348,vehicle_attitude,0.0,
1.352,vehicle_attitude,0.0,
1.352,vehicle_local_position,,49.946956634521484
1.356,vehicle_attitude,0.0,
1.36,vehicle_attitude,0.01978234015405178,
1.36,vehicle_attitude_setpoint,0.0,
1.36,vehicle_local_position,,49.95026397705078
1.364,vehicle_attitude,0.01978234015405178,
1.368,vehicle_attitude,0.01978234015405178,
1.368,vehicle_local_position,,49.953590393066406
1.372,vehicle_attitude,0.01978234015405178,
1.376,vehicle_attitude,0.0,
1.376,vehicle_local_position,,49.95692443847656
1.38,vehicle_attitude,0.0,
1.384,vehicle_attitude,0.0,
1.384,vehicle_local_position,,49.96028137207031
1.388,vehicle_attitude,0.0,
1.392,vehicle_attitude,0.0,
1.392,vehicle_local_position,,49.96365737915039
1.396,vehicle_attitude,0.0,
1.4,vehicle_attitude,0.0,
1.4,vehicle_local_position,,49.96704864501953
1.404,vehicle_attitude,0.01978234015405178,
1.408,vehicle_attitude,0.01978234015405178,
1.408,vehicle_local_position,,49.970462799072266
1.412,vehicle_attitude,0.0,
1.416,vehicle_attitude,0.0,
1.416,vehicle_local_position,,49.97385025024414
1.42,vehicle_attitude,0.0,
1.424,vehicle_attitude,0.0,
1.424,vehicle_local_position,,49.977256774902344
1.428,vehicle_attitude,0.01978234015405178,
1.432,vehicle_attitude,0.02797645330429077,
1.432,vehicle_local_position,,49.980682373046875
1.436,vehicle_attitude,0.03956468030810356,
1.44,vehicle_attitude,0.03956468030810356,
1.44,vehicle_local_position,,49.9841194152832
1.444,vehicle_attitude,0.03956468030810356,
1.448,vehicle_attitude,0.03426402062177658,
1.448,vehicle_local_position,,49.987579345703125
1.452,vehicle_attitude,0.02797645330429077,
1.452,vehicle_attitude_setpoint,0.0,
1.456,vehicle_attitude,0.01978234015405178,
1.456,vehicle_local_position,,49.99106216430664
1.46,vehicle_attitude,0.0,
1.464,vehicle_attitude,0.0,
1.464,vehicle_local_position,,49.9945068359375
1.468,vehicle_attitude,0.01978234015405178,
1.472,vehicle_attitude,0.01978234015405178,
1.472,vehicle_local_position,,49.99796676635742
1.476,vehicle_attitude,0.02797645330429077,
1.48,vehicle_attitude,0.02797645330429077,
1.48,vehicle_local_position,,50.00144577026367
1.484,vehicle_attitude,0.02797645330429077,
1.488,vehicle_attitude,0.01978234015405178,
1.488,vehicle_local_position,,50.004940032958984
1.492,vehicle_attitude,0.0,
1.496,vehicle_attitude,0.0,
1.496,vehicle_local_position,,50.00845718383789
1.5,vehicle_attitude,0.0,
1.504,vehicle_attitude,0.0,
1.504,vehicle_local_position,,50.011985778808594
1.508,vehicle_attitude,0.01978234015405178,
1.512,vehicle_attitude,0.01978234015405178,
1.512,vehicle_local_position,,50.01553726196289
1.516,vehicle_attitude,0.02797645330429077,
1.52,vehicle_attitude,0.02797645330429077,
1.52,vehicle_local_position,,50.01907730102539
1.524,vehicle_attitude,0.02797645330429077,
1.528,vehicle_attitude,0.02797645330429077,
1.528,vehicle_local_position,,50.02263641357422
1.532,vehicle_attitude,0.02797645330429077,
1.532,vehicle_attitude_setpoint,0.0,
1.536,vehicle_attitude,0.01978234015405178,
1.536,vehicle_local_position,,50.026214599609375
1.54,vehicle_attitude,0.0,
1.544,vehicle_attitude,0.0,
1.544,vehicle_local_position,,50.029808044433594
1.548,vehicle_attitude,0.01978234015405178,
1.552,vehicle_attitude,0.01978234015405178,
1.552,vehicle_local_position,,50.033416748046875
1.556,vehicle_attitude,0.02797645330429077,
1.56,vehicle_attitude,0.02797645330429077,
1.56,vehicle_local_position,,50.03704833984375
1.564,vehicle_attitude,0.02797645330429077,
1.568,vehicle_attitude,0.01978234015405178,
1.568,vehicle_local_position,,50.04067611694336
1.572,vehicle_attitude,0.0,
1.576,vehicle_attitude,0.0,
1.576,vehicle_local_position,,50.04431915283203
1.58,vehicle_attitude,0.0,
1.584,vehicle_attitude,0.01978234015405178,
1.584,vehicle_local_position,,50.047977447509766
1.588,vehicle_attitude,0.02797645330429077,
1.592,vehicle_attitude,0.03426402062177658,
1.592,vehicle_local_position,,50.05165481567383
1.596,vehicle_attitude,0.03426402062177658,
1.6,vehicle_attitude,0.03426402062177658,
1.6,vehicle_local_position,,50.05534744262695
1.604,vehicle_attitude,0.02797645330429077,
1.608,vehicle_attitude,0.01978234015405178,
1.608,vehicle_local_position,,50.05905532836914
1.612,vehicle_attitude,0.01978234015405178,
1.612,vehicle_attitude_setpoint,0.0,
1.616,vehicle_attitude,0.0,
1.616,vehicle_local_position,,50.062782287597656
1.62,vehicle_attitude,0.0,
1.624,vehicle_attitude,0.0,
1.624,vehicle_local_position,,50.06650161743164
1.628,vehicle_attitude,0.0,
1.632,vehicle_attitude,0.01978234015405178,
1.632,vehicle_local_position,,50.07023239135742
1.636,vehicle_attitude,0.01978234015405178,
1.64,vehicle_attitude,0.01978234015405178,
1.64,vehicle_local_position,,50.0739860534668
1.644,vehicle_attitude,0.0,
1.648,vehicle_attitude,0.0,
1.648,vehicle_local_position,,50.077754974365234
1.652,vehicle_attitude,0.0,
1.656,vehicle_attitude,0.0,
1.656,vehicle_local_position,,50.081539154052734
1.66,vehicle_attitude,0.0,
1.664,vehicle_attitude,0.0,
1.664,vehicle_local_position,,50.08534240722656
1.668,vehicle_attitude,0.0,
1.672,vehicle_attitude,0.0,
1.672,vehicle_local_position,,50.089134216308594
1.676,vehicle_attitude,0.01978234015405178,
1.68,vehicle_attitude,0.0,
1.68,vehicle_local_position,,50.09294128417969
1.684,vehicle_attitude,0.0,
1.688,vehicle_attitude,0.0,
1.688,vehicle_local_position,,50.096771240234375
1.692,vehicle_attitude,0.0,
