time_s_rel_offboard,topic,tilt_deg,alt_m
0.148,vehicle_attitude,0.06255725026130676,
0.148,vehicle_local_position,,49.55012893676758
0.152,vehicle_attitude,0.06255725026130676,
0.156,vehicle_attitude,0.06255725026130676,
0.156,vehicle_local_position,,49.5517692565918
0.16,vehicle_attitude,0.06255725026130676,
0.164,vehicle_attitude,0.0656106024980545,
0.164,vehicle_attitude_setpoint,0.0,
0.164,vehicle_local_position,,49.55342102050781
0.168,vehicle_attitude,0.06852804124355316,
0.172,vehicle_attitude,0.07132624834775925,
0.172,vehicle_local_position,,49.55508804321289
0.176,vehicle_attitude,0.07401873916387558,
0.18,vehicle_attitude,0.07401873916387558,
0.18,vehicle_local_position,,49.5567741394043
0.184,vehicle_attitude,0.07401873916387558,
0.188,vehicle_attitude,0.07132624834775925,
0.188,vehicle_local_position,,49.5584716796875
0.192,vehicle_attitude,0.0656106024980545,
0.196,vehicle_attitude,0.05934702232480049,
0.196,vehicle_local_position,,49.560184478759766
0.2,vehicle_attitude,0.05233915150165558,
0.204,vehicle_attitude,0.04423465579748154,
0.204,vehicle_local_position,,49.5618896484375
0.208,vehicle_attitude,0.03956468030810356,
0.212,vehicle_attitude,0.02797645330429077,
0.212,vehicle_local_position,,49.5636100769043
0.216,vehicle_attitude,0.02797645330429077,
0.22,vehicle_attitude,0.01978234015405178,
0.22,vehicle_local_position,,49.565338134765625
0.224,vehicle_attitude,0.01978234015405178,
0.228,vehicle_attitude,0.01978234015405178,
0.228,vehicle_local_position,,49.56708526611328
0.232,vehicle_attitude,0.01978234015405178,
0.236,vehicle_attitude,0.01978234015405178,
0.236,vehicle_local_position,,49.56884765625
0.24,vehicle_attitude,0.0,
0.244,vehicle_attitude,0.0,
0.244,vehicle_attitude_setpoint,0.0,
0.244,vehicle_local_position,,49.57062530517578
0.248,vehicle_attitude,0.0,
0.252,vehicle_attitude,0.01978234015405178,
0.252,vehicle_local_position,,49.57239532470703
0.256,vehicle_attitude,0.02797645330429077,
0.26,vehicle_attitude,0.02797645330429077,
0.26,vehicle_local_position,,49.574180603027344
0.264,vehicle_attitude,0.03426402062177658,
0.268,vehicle_attitude,0.03956468030810356,
0.268,vehicle_local_position,,49.57598114013672
0.272,vehicle_attitude,0.03956468030810356,
0.276,vehicle_attitude,0.03956468030810356,
0.276,vehicle_local_position,,49.57779312133789
0.28,vehicle_attitude,0.03956468030810356,
0.284,vehicle_attitude,0.03426402062177658,
0.284,vehicle_local_position,,49.57962417602539
0.288,vehicle_attitude,0.01978234015405178,
0.292,vehicle_attitude,0.01978234015405178,
0.292,vehicle_local_position,,49.58147430419922
0.296,vehicle_attitude,0.0,
0.3,vehicle_attitude,0.0,
0.3,vehicle_local_position,,49.583343505859375
0.304,vehicle_attitude,0.01978234015405178,
0.308,vehicle_attitude,0.01978234015405178,
0.308,vehicle_local_position,,49.5851936340332
0.312,vehicle_attitude,0.01978234015405178,
0.316,vehicle_attitude,0.02797645330429077,
0.316,vehicle_local_position,,49.58706283569336
0.32,vehicle_attitude,0.01978234015405178,
0.324,vehicle_attitude,0.01978234015405178,
0.324,vehicle_local_position,,49.58894348144531
0.328,vehicle_attitude,0.01978234015405178,
0.332,vehicle_attitude,0.01978234015405178,
0.332,vehicle_local_position,,49.59083938598633
0.336,vehicle_attitude,0.01978234015405178,
0.336,vehicle_attitude_setpoint,0.0,
0.34,vehicle_attitude,0.01978234015405178,
0.34,vehicle_local_position,,49.59275436401367
0.344,vehicle_attitude,0.02797645330429077,
0.348,vehicle_attitude,0.02797645330429077,
0.348,vehicle_local_position,,49.59468460083008
0.352,vehicle_attitude,0.02797645330429077,
0.356,vehicle_attitude,0.02797645330429077,
0.356,vehicle_local_position,,49.596588134765625
0.36,vehicle_attitude,0.01978234015405178,
0.364,vehicle_attitude,0.01978234015405178,
0.364,vehicle_local_position,,49.598506927490234
0.368,vehicle_attitude,0.0,
0.372,vehicle_attitude,0.0,
0.372,vehicle_local_position,,49.600433349609375
0.376,vehicle_attitude,0.0,
0.38,vehicle_attitude,0.01978234015405178,
0.38,vehicle_local_position,,49.60237121582031
0.384,vehicle_attitude,0.01978234015405178,
0.388,vehicle_attitude,0.01978234015405178,
0.388,vehicle_local_position,,49.60432815551758
0.392,vehicle_attitude,0.01978234015405178,
0.396,vehicle_attitude,0.01978234015405178,
0.396,vehicle_local_position,,49.60629653930664
0.4,vehicle_attitude,0.0,
0.404,vehicle_attitude,0.0,
0.404,vehicle_local_position,,49.608280181884766
0.408,vehicle_attitude,0.0,
0.412,vehicle_attitude,0.0,
0.412,vehicle_local_position,,49.61024856567383
0.416,vehicle_attitude,0.0,
0.42,vehicle_attitude,0.0,
0.42,vehicle_local_position,,49.61222457885742
0.424,vehicle_attitude,0.0,
0.424,vehicle_attitude_setpoint,0.0,
0.428,vehicle_attitude,0.0,
0.428,vehicle_local_position,,49.61421585083008
0.432,vehicle_attitude,0.0,
0.436,vehicle_attitude,0.0,
0.436,vehicle_attitude_setpoint,0.0,
0.436,vehicle_local_position,,49.61622619628906
0.44,vehicle_attitude,0.0,
0.444,vehicle_attitude,0.0,
0.444,vehicle_local_position,,49.618247985839844
0.448,vehicle_attitude,0.0,
0.452,vehicle_attitude,0.0,
0.452,vehicle_local_position,,49.62028121948242
0.456,vehicle_attitude,0.0,
0.46,vehicle_attitude,0.0,
0.46,vehicle_local_position,,49.62230682373047
0.464,vehicle_attitude,0.0,
0.468,vehicle_attitude,0.0,
0.468,vehicle_local_position,,49.62434005737305
0.472,vehicle_attitude,0.0,
0.476,vehicle_attitude,0.0,
0.476,vehicle_local_position,,49.62638854980469
0.48,vehicle_attitude,0.0,
0.484,vehicle_attitude,0.01978234015405178,
0.484,vehicle_local_position,,49.628456115722656
0.488,vehicle_attitude,0.01978234015405178,
0.492,vehicle_attitude,0.01978234015405178,
0.492,vehicle_local_position,,49.630531311035156
0.496,vehicle_attitude,0.01978234015405178,
0.5,vehicle_attitude,0.01978234015405178,
0.5,vehicle_local_position,,49.63262176513672
0.504,vehicle_attitude,0.01978234015405178,
0.508,vehicle_attitude,0.0,
0.508,vehicle_local_position,,49.634727478027344
0.512,vehicle_attitude,0.0,
0.512,vehicle_attitude_setpoint,0.0,
0.516,vehicle_attitude,0.0,
0.516,vehicle_local_position,,49.636817932128906
0.52,vehicle_attitude,0.0,
0.524,vehicle_attitude,0.0,
0.524,vehicle_local_position,,49.638916015625
0.528,vehicle_attitude,0.01978234015405178,
0.532,vehicle_attitude,0.01978234015405178,
0.532,vehicle_local_position,,49.64103317260742
0.536,vehicle_attitude,0.0,
0.54,vehicle_attitude,0.0,
0.54,vehicle_local_position,,49.64316177368164
0.544,vehicle_attitude,0.0,
0.548,vehicle_attitude,0.0,
0.548,vehicle_local_position,,49.645301818847656
0.552,vehicle_attitude,0.0,
0.556,vehicle_attitude,0.0,
0.556,vehicle_local_position,,49.6474609375
0.56,vehicle_attitude,0.0,
0.564,vehicle_attitude,0.0,
0.564,vehicle_local_position,,49.64958572387695
0.568,vehicle_attitude,0.0,
0.572,vehicle_attitude,0.0,
0.572,vehicle_local_position,,49.65171813964844
0.576,vehicle_attitude,0.0,
0.576,vehicle_attitude_setpoint,0.0,
0.58,vehicle_attitude,0.0,
0.58,vehicle_local_position,,49.65386962890625
0.584,vehicle_attitude,0.0,
0.588,vehicle_attitude,0.0,
0.588,vehicle_local_position,,49.656044006347656
0.592,vehicle_attitude,0.0,
0.596,vehicle_attitude,0.0,
0.596,vehicle_local_position,,49.658233642578125
0.6,vehicle_attitude,0.0,
0.604,vehicle_attitude,0.0,
0.604,vehicle_local_position,,49.660438537597656
0.608,vehicle_attitude,0.0,
0.612,vehicle_attitude,0.0,
0.612,vehicle_local_position,,49.66266632080078
0.616,vehicle_attitude,0.0,
0.62,vehicle_attitude,0.0,
0.62,vehicle_local_position,,49.66485595703125
0.624,vehicle_attitude,0.0,
0.628,vehicle_attitude,0.0,
0.628,vehicle_local_position,,49.66706848144531
0.632,vehicle_attitude,0.0,
0.636,vehicle_attitude,0.0,
0.636,vehicle_local_position,,49.66929626464844
0.64,vehicle_attitude,0.0,
0.644,vehicle_attitude,0.0,
0.644,vehicle_local_position,,49.671539306640625
0.648,vehicle_attitude,0.0,
0.652,vehicle_attitude,0.0,
0.652,vehicle_local_position,,49.673797607421875
0.656,vehicle_attitude,0.0,
0.656,vehicle_attitude_setpoint,0.0,
0.66,vehicle_attitude,0.0,
0.66,vehicle_local_position,,49.67607879638672
0.664,vehicle_attitude,0.0,
0.668,vehicle_attitude,0.0,
0.668,vehicle_local_position,,49.678348541259766
0.672,vehicle_attitude,0.0,
0.676,vehicle_attitude,0.0,
0.676,vehicle_local_position,,49.68062973022461
0.68,vehicle_attitude,0.0,
0.684,vehicle_attitude,0.0,
0.684,vehicle_local_position,,49.682926177978516
0.688,vehicle_attitude,0.0,
0.692,vehicle_attitude,0.0,
0.692,vehicle_local_position,,49.68524169921875
0.696,vehicle_attitude,0.01978234015405178,
0.7,vehicle_attitude,0.01978234015405178,
0.7,vehicle_local_position,,49.68758010864258
0.704,vehicle_attitude,0.01978234015405178,
0.708,vehicle_attitude,0.0,
0.708,vehicle_local_position,,49.6899299621582
0.712,vehicle_attitude,0.0,
0.716,vehicle_attitude,0.0,
0.716,vehicle_local_position,,49.69230270385742
0.72,vehicle_attitude,0.0,
0.724,vehicle_attitude,0.0,
0.724,vehicle_local_position,,49.694637298583984
0.728,vehicle_attitude,0.01978234015405178,
0.732,vehicle_attitude,0.01978234015405178,
0.732,vehicle_local_position,,49.69699478149414
0.736,vehicle_attitude,0.01978234015405178,
0.74,vehicle_attitude,0.01978234015405178,
0.74,vehicle_local_position,,49.69936752319336
0.744,vehicle_attitude,0.01978234015405178,
0.744,vehicle_attitude_setpoint,0.0,
0.748,vehicle_attitude,0.01978234015405178,
0.748,vehicle_local_position,,49.701759338378906
0.752,vehicle_attitude,0.0,
0.756,vehicle_attitude,0.0,
0.756,vehicle_local_position,,49.704166412353516
0.76,vehicle_attitude,0.0,
0.764,vehicle_attitude,0.0,
0.764,vehicle_local_position,,49.70658874511719
0.768,vehicle_attitude,0.0,
0.772,vehicle_attitude,0.01978234015405178,
0.772,vehicle_local_position,,49.708988189697266
0.776,vehicle_attitude,0.01978234015405178,
0.78,vehicle_attitude,0.01978234015405178,
0.78,vehicle_local_position,,49.71139907836914
0.784,vehicle_attitude,0.0,
0.788,vehicle_attitude,0.0,
0.788,vehicle_local_position,,49.71383285522461
0.792,vehicle_attitude,0.0,
0.796,vehicle_attitude,0.0,
0.796,vehicle_local_position,,49.71628189086914
0.8,vehicle_attitude,0.0,
0.804,vehicle_attitude,0.0,
0.804,vehicle_local_position,,49.71875
0.808,vehicle_attitude,0.0,
0.812,vehicle_attitude,0.0,
0.812,vehicle_local_position,,49.72123336791992
0.816,vehicle_attitude,0.01978234015405178,
0.82,vehicle_attitude,0.01978234015405178,
0.82,vehicle_local_position,,49.72372817993164
0.824,vehicle_attitude,0.01978234015405178,
0.824,vehicle_attitude_setpoint,0.0,
0.828,vehicle_attitude,0.01978234015405178,
0.828,vehicle_local_position,,49.72620391845703
0.832,vehicle_attitude,0.0,
0.832,vehicle_attitude_setpoint,0.0,
0.836,vehicle_attitude,0.0,
0.836,vehicle_local_position,,49.728694915771484
0.84,vehicle_attitude,0.0,
0.844,vehicle_attitude,0.0,
0.844,vehicle_local_position,,49.731204986572266
0.848,vehicle_attitude,0.0,
0.852,vehicle_attitude,0.0,
0.852,vehicle_local_position,,49.733726501464844
0.856,vehicle_attitude,0.0,
0.86,vehicle_attitude,0.0,
0.86,vehicle_local_position,,49.73626708984375
0.864,vehicle_attitude,0.0,
0.868,vehicle_attitude,0.0,
0.868,vehicle_local_position,,49.73881912231445
0.872,vehicle_attitude,0.0,
0.876,vehicle_attitude,0.0,
0.876,vehicle_local_position,,49.74135971069336
0.88,vehicle_attitude,0.0,
0.884,vehicle_attitude,0.0,
0.884,vehicle_local_position,,49.74391174316406
0.888,vehicle_attitude,0.0,
0.892,vehicle_attitude,0.0,
0.892,vehicle_local_position,,49.74648666381836
0.896,vehicle_attitude,0.0,
0.9,vehicle_attitude,0.0,
0.9,vehicle_local_position,,49.74907684326172
0.904,vehicle_attitude,0.0,
0.908,vehicle_attitude,0.0,
0.908,vehicle_local_position,,49.751686096191406
0.912,vehicle_attitude,0.0,
0.912,vehicle_attitude_setpoint,0.0,
0.916,vehicle_attitude,0.0,
0.916,vehicle_local_position,,49.754310607910156
0.92,vehicle_attitude,0.0,
0.924,vehicle_attitude,0.01978234015405178,
0.924,vehicle_local_position,,49.75695037841797
0.928,vehicle_attitude,0.01978234015405178,
0.932,vehicle_attitude,0.01978234015405178,
0.932,vehicle_local_position,,49.75957107543945
0.936,vehicle_attitude,0.01978234015405178,
0.94,vehicle_attitude,0.01978234015405178,
0.94,vehicle_local_position,,49.762210845947266
0.944,vehicle_attitude,0.0,
0.948,vehicle_attitude,0.0,
0.948,vehicle_local_position,,49.76487350463867
0.952,vehicle_attitude,0.0,
0.956,vehicle_attitude,0.01978234015405178,
0.956,vehicle_local_position,,49.76755905151367
0.96,vehicle_attitude,0.01978234015405178,
0.964,vehicle_attitude,0.01978234015405178,
0.964,vehicle_local_position,,49.770263671875
0.968,vehicle_attitude,0.01978234015405178,
0.972,vehicle_attitude,0.01978234015405178,
0.972,vehicle_local_position,,49.77298355102539
0.976,vehicle_attitude,0.0,
0.98,vehicle_attitude,0.0,
0.98,vehicle_local_position,,49.77568054199219
0.984,vehicle_attitude,0.0,
0.988,vehicle_attitude,0.0,
0.988,vehicle_local_position,,49.77840042114258
0.992,vehicle_attitude,0.01978234015405178,
0.996,vehicle_attitude,0.01978234015405178,
0.996,vehicle_attitude_setpoint,0.0,
0.996,vehicle_local_position,,49.78114318847656
1.0,vehicle_attitude,0.01978234015405178,
1.004,vehicle_attitude,0.02797645330429077,
1.004,vehicle_local_position,,49.783897399902344
1.008,vehicle_attitude,0.02797645330429077,
1.012,vehicle_attitude,0.02797645330429077,
1.012,vehicle_local_position,,49.78667449951172
1.016,vehicle_attitude,0.02797645330429077,
1.02,vehicle_attitude,0.01978234015405178,
1.02,vehicle_local_position,,49.789459228515625
1.024,vehicle_attitude,0.01978234015405178,
1.028,vehicle_attitude,0.0,
1.028,vehicle_local_position,,49.792259216308594
1.032,vehicle_attitude,0.0,
1.036,vehicle_attitude,0.0,
1.036,vehicle_local_position,,49.7950439453125
1.04,vehicle_attitude,0.0,
1.044,vehicle_attitude,0.01978234015405178,
1.044,vehicle_local_position,,49.797847747802734
1.048,vehicle_attitude,0.01978234015405178,
1.052,vehicle_attitude,0.01978234015405178,
1.052,vehicle_local_position,,49.80066680908203
1.056,vehicle_attitude,0.01978234015405178,
1.06,vehicle_attitude,0.01978234015405178,
1.06,vehicle_local_position,,49.80350112915039
1.064,vehicle_attitude,0.0,
1.068,vehicle_attitude,0.0,
1.068,vehicle_local_position,,49.80635070800781
1.072,vehicle_attitude,0.0,
1.076,vehicle_attitude,0.01978234015405178,
1.076,vehicle_attitude_setpoint,0.0,
1.076,vehicle_local_position,,49.80921173095703
1.08,vehicle_attitude,0.01978234015405178,
1.084,vehicle_attitude,0.01978234015405178,
1.084,vehicle_local_position,,49.81205368041992
1.088,vehicle_attitude,0.01978234015405178,
1.092,vehicle_attitude,0.01978234015405178,
1.092,vehicle_local_position,,49.814910888671875
1.096,vehicle_attitude,0.01978234015405178,
1.1,vehicle_attitude,0.0,
1.1,vehicle_local_position,,49.817787170410156
1.104,vehicle_attitude,0.0,
1.108,vehicle_attitude,0.0,
1.108,vehicle_local_position,,49.82068634033203
1.112,vehicle_attitude,0.0,
1.116,vehicle_attitude,0.01978234015405178,
1.116,vehicle_local_position,,49.82360076904297
1.12,vehicle_attitude,0.01978234015405178,
1.124,vehicle_attitude,0.01978234015405178,
1.124,vehicle_local_position,,49.82653045654297
1.128,vehicle_attitude,0.01978234015405178,
1.132,vehicle_attitude,0.01978234015405178,
1.132,vehicle_local_position,,49.829471588134766
1.136,vehicle_attitude,0.01978234015405178,
1.14,vehicle_attitude,0.0,
1.14,vehicle_local_position,,49.83238983154297
1.144,vehicle_attitude,0.0,
1.148,vehicle_attitude,0.0,
1.148,vehicle_local_position,,49.835330963134766
1.152,vehicle_attitude,0.0,
1.156,vehicle_attitude,0.01978234015405178,
1.156,vehicle_local_position,,49.83828353881836
1.16,vehicle_attitude,0.01978234015405178,
1.164,vehicle_attitude,0.01978234015405178,
1.164,vehicle_attitude_setpoint,0.0,
1.164,vehicle_local_position,,49.841251373291016
1.168,vehicle_attitude,0.01978234015405178,
1.172,vehicle_attitude,0.01978234015405178,
1.172,vehicle_local_position,,49.84423065185547
1.176,vehicle_attitude,0.0,
1.18,vehicle_attitude,0.0,
1.18,vehicle_local_position,,49.84722900390625
1.184,vehicle_attitude,0.0,
1.188,vehicle_attitude,0.0,
1.188,vehicle_local_position,,49.85020065307617
1.192,vehicle_attitude,0.0,
1.196,vehicle_attitude,0.01978234015405178,
1.196,vehicle_local_position,,49.85319137573242
1.2,vehicle_attitude,0.01978234015405178,
1.204,vehicle_attitude,0.01978234015405178,
1.204,vehicle_local_position,,49.856204986572266
1.208,vehicle_attitude,0.01978234015405178,
1.212,vehicle_attitude,0.01978234015405178,
1.212,vehicle_local_position,,49.85923767089844
1.216,vehicle_attitude,0.0,
1.22,vehicle_attitude,0.0,
1.22,vehicle_local_position,,49.862281799316406
1.224,vehicle_attitude,0.0,
1.228,vehicle_attitude,0.0,
1.228,vehicle_local_position,,49.86534118652344
1.232,vehicle_attitude,0.01978234015405178,
1.236,vehicle_attitude,0.01978234015405178,
1.236,vehicle_local_position,,49.8684196472168
1.24,vehicle_attitude,0.02797645330429077,
1.244,vehicle_attitude,0.02797645330429077,
1.244,vehicle_attitude_setpoint,0.0,
1.244,vehicle_local_position,,49.8714714050293
1.248,vehicle_attitude,0.01978234015405178,
1.252,vehicle_attitude,0.01978234015405178,
1.252,vehicle_local_position,,49.87453842163086
1.256,vehicle_attitude,0.0,
1.256,vehicle_attitude_setpoint,0.0,
1.26,vehicle_attitude,0.0,
1.26,vehicle_local_position,,49.87762451171875
1.264,vehicle_attitude,0.0,
1.268,vehicle_attitude,0.0,
1.268,vehicle_local_position,,49.88072204589844
1.272,vehicle_attitude,0.01978234015405178,
1.276,vehicle_attitude,0.01978234015405178,
1.276,vehicle_local_position,,49.88383483886719
1.28,vehicle_attitude,0.0,
1.284,vehicle_attitude,0.0,
1.284,vehicle_local_position,,49.886966705322266
1.288,vehicle_attitude,0.0,
1.292,vehicle_attitude,0.0,
1.292,vehicle_local_position,,49.890079498291016
1.296,vehicle_attitude,0.0,
1.3,vehicle_attitude,0.0,
1.3,vehicle_local_position,,49.893211364746094
1.304,vehicle_attitude,0.0,
1.308,vehicle_attitude,0.0,
1.308,vehicle_local_position,,49.896358489990234
1.312,vehicle_attitude,0.0,
1.316,vehicle_attitude,0.01978234015405178,
1.316,vehicle_local_position,,49.8995246887207
1.32,vehicle_attitude,0.0,
1.324,vehicle_attitude,0.0,
1.324,vehicle_local_position,,49.902706146240234
1.328,vehicle_attitude,0.0,
1.332,vehicle_attitude,0.0,
1.332,vehicle_local_position,,49.90589904785156
1.336,vehicle_attitude,0.0,
1.34,vehicle_attitude,0.0,
1.34,vehicle_local_position,,49.909114837646484
1.344,vehicle_attitude,0.0,
1.344,vehicle_attitude_setpoint,0.0,
1.348,vehicle_attitude,0.0,
1.348,vehicle_local_position,,49.91230773925781
1.352,vehicle_attitude,0.0,
1.356,vehicle_attitude,0.0,
1.356,vehicle_local_position,,49.91551971435547
1.36,vehicle_attitude,0.0,
1.364,vehicle_attitude,0.0,
1.364,vehicle_local_position,,49.91875076293945
1.368,vehicle_attitude,0.0,
1.372,vehicle_attitude,0.0,
1.372,vehicle_local_position,,49.921993255615234
1.376,vehicle_attitude,0.0,
1.38,vehicle_attitude,0.0,
1.38,vehicle_local_position,,49.92525100708008
1.384,vehicle_attitude,0.0,
1.388,vehicle_attitude,0.01978234015405178,
1.388,vehicle_local_position,,49.928531646728516
1.392,vehicle_attitude,0.01978234015405178,
1.396,vehicle_attitude,0.01978234015405178,
1.396,vehicle_local_position,,49.931800842285156
1.4,vehicle_attitude,0.01978234015405178,
1.404,vehicle_attitude,0.01978234015405178,
1.404,vehicle_local_position,,49.935089111328125
1.408,vehicle_attitude,0.0,
1.412,vehicle_attitude,0.0,
1.412,vehicle_local_position,,49.93839645385742
1.416,vehicle_attitude,0.0,
1.42,vehicle_attitude,0.0,
1.42,vehicle_local_position,,49.94171905517578
1.424,vehicle_attitude,0.0,
1.428,vehicle_attitude,0.0,
1.428,vehicle_local_position,,49.94505310058594
1.432,vehicle_attitude,0.01978234015405178,
1.436,vehicle_attitude,0.01978234015405178,
1.436,vehicle_attitude_setpoint,0.0,
1.436,vehicle_local_position,,49.948402404785156
1.44,vehicle_attitude,0.01978234015405178,
1.444,vehicle_attitude,0.01978234015405178,
1.444,vehicle_local_position,,49.95176696777344
1.448,vehicle_attitude,0.0,
1.452,vehicle_attitude,0.0,
1.452,vehicle_local_position,,49.95512008666992
1.456,vehicle_attitude,0.0,
1.46,vehicle_attitude,0.0,
1.46,vehicle_local_position,,49.95848846435547
1.464,vehicle_attitude,0.0,
1.468,vehicle_attitude,0.0,
1.468,vehicle_local_position,,49.96187973022461
1.472,vehicle_attitude,0.01978234015405178,
1.476,vehicle_attitude,0.01978234015405178,
1.476,vehicle_local_position,,49.96528244018555
1.48,vehicle_attitude,0.0,
1.484,vehicle_attitude,0.0,
1.484,vehicle_local_position,,49.96870040893555
1.488,vehicle_attitude,0.0,
1.492,vehicle_attitude,0.0,
1.492,vehicle_local_position,,49.97213363647461
1.496,vehicle_attitude,0.0,
1.5,vehicle_attitude,0.0,
1.5,vehicle_local_position,,49.975547790527344
1.504,vehicle_attitude,0.0,
1.508,vehicle_attitude,0.0,
1.508,vehicle_local_position,,49.97897720336914
1.512,vehicle_attitude,0.0,
1.512,vehicle_attitude_setpoint,0.0,
1.516,vehicle_attitude,0.0,
1.516,vehicle_local_position,,49.982421875
1.52,vehicle_attitude,0.0,
1.524,vehicle_attitude,0.0,
1.524,vehicle_local_position,,49.985877990722656
1.528,vehicle_attitude,0.0,
1.532,vehicle_attitude,0.01978234015405178,
1.532,vehicle_local_position,,49.989349365234375
1.536,vehicle_attitude,0.01978234015405178,
1.54,vehicle_attitude,0.01978234015405178,
1.54,vehicle_local_position,,49.992835998535156
1.544,vehicle_attitude,0.01978234015405178,
1.548,vehicle_attitude,0.0,
1.548,vehicle_local_position,,49.996341705322266
1.552,vehicle_attitude,0.0,
1.556,vehicle_attitude,0.0,
1.556,vehicle_local_position,,49.99981689453125
1.56,vehicle_attitude,0.0,
1.564,vehicle_attitude,0.0,
1.564,vehicle_local_position,,50.00331497192383
1.568,vehicle_attitude,0.01978234015405178,
1.572,vehicle_attitude,0.01978234015405178,
1.572,vehicle_local_position,,50.00682830810547
1.576,vehicle_attitude,0.01978234015405178,
1.576,vehicle_attitude_setpoint,0.0,
1.58,vehicle_attitude,0.0,
1.58,vehicle_local_position,,50.01035690307617
1.584,vehicle_attitude,0.0,
1.588,vehicle_attitude,0.0,
1.588,vehicle_local_position,,50.01390075683594
1.592,vehicle_attitude,0.0,
1.596,vehicle_attitude,0.0,
1.596,vehicle_local_position,,50.0174560546875
1.6,vehicle_attitude,0.0,
1.604,vehicle_attitude,0.01978234015405178,
1.604,vehicle_local_position,,50.0209846496582
1.608,vehicle_attitude,0.02797645330429077,
1.612,vehicle_attitude,0.02797645330429077,
1.612,vehicle_local_position,,50.024532318115234
1.616,vehicle_attitude,0.03426402062177658,
1.62,vehicle_attitude,0.03426402062177658,
1.62,vehicle_local_position,,50.02809524536133
1.624,vehicle_attitude,0.02797645330429077,
1.628,vehicle_attitude,0.02797645330429077,
1.628,vehicle_local_position,,50.03166961669922
1.632,vehicle_attitude,0.01978234015405178,
1.636,vehicle_attitude,0.0,
1.636,vehicle_local_position,,50.03526306152344
1.64,vehicle_attitude,0.0,
1.644,vehicle_attitude,0.0,
1.644,vehicle_local_position,,50.038875579833984
1.648,vehicle_attitude,0.01978234015405178,
1.652,vehicle_attitude,0.01978234015405178,
1.652,vehicle_local_position,,50.042503356933594
1.656,vehicle_attitude,0.02797645330429077,
1.656,vehicle_attitude_setpoint,0.0,
1.66,vehicle_attitude,0.02797645330429077,
1.66,vehicle_local_position,,50.046112060546875
1.664,vehicle_attitude,0.02797645330429077,
1.668,vehicle_attitude,0.01978234015405178,
1.668,vehicle_attitude_setpoint,0.0,
1.668,vehicle_local_position,,50.04973602294922
1.672,vehicle_attitude,0.01978234015405178,
1.676,vehicle_attitude,0.01978234015405178,
1.676,vehicle_local_position,,50.05337905883789
1.68,vehicle_attitude,0.01978234015405178,
1.684,vehicle_attitude,0.01978234015405178,
1.684,vehicle_local_position,,50.057037353515625
1.688,vehicle_attitude,0.02797645330429077,
1.692,vehicle_attitude,0.03426402062177658,
1.692,vehicle_local_position,,50.06071090698242
1.696,vehicle_attitude,0.03426402062177658,
1.7,vehicle_attitude,0.03426402062177658,
