time_s_rel_offboard,topic,tilt_deg,alt_m
0.388,vehicle_attitude,0.0,
0.392,vehicle_attitude,0.01978234015405178,
0.392,vehicle_local_position,,49.6351432800293
0.396,vehicle_attitude,0.01978234015405178,
0.4,vehicle_attitude,0.01978234015405178,
0.4,vehicle_attitude_setpoint,0.0,
0.4,vehicle_local_position,,49.63711166381836
0.404,vehicle_attitude,0.01978234015405178,
0.408,vehicle_attitude,0.01978234015405178,
0.408,vehicle_local_position,,49.63909149169922
0.412,vehicle_attitude,0.01978234015405178,
0.416,vehicle_attitude,0.01978234015405178,
0.416,vehicle_attitude_setpoint,0.0,
0.416,vehicle_local_position,,49.641090393066406
0.42,vehicle_attitude,0.01978234015405178,
0.424,vehicle_attitude,0.01978234015405178,
0.424,vehicle_local_position,,49.64310073852539
0.428,vehicle_attitude,0.01978234015405178,
0.432,vehicle_attitude,0.0,
0.432,vehicle_local_position,,49.64508819580078
0.436,vehicle_attitude,0.0,
0.44,vehicle_attitude,0.0,
0.44,vehicle_local_position,,49.6470832824707
0.444,vehicle_attitude,0.0,
0.448,vehicle_attitude,0.0,
0.448,vehicle_local_position,,49.64910125732422
0.452,vehicle_attitude,0.0,
0.456,vehicle_attitude,0.0,
0.456,vehicle_local_position,,49.65113067626953
0.46,vehicle_attitude,0.0,
0.464,vehicle_attitude,0.0,
0.464,vehicle_local_position,,49.65317153930664
0.468,vehicle_attitude,0.0,
0.472,vehicle_attitude,0.0,
0.472,vehicle_local_position,,49.65522384643555
0.476,vehicle_attitude,0.0,
0.48,vehicle_attitude,0.0,
0.48,vehicle_local_position,,49.65726089477539
0.484,vehicle_attitude,0.0,
0.488,vehicle_attitude,0.0,
0.488,vehicle_local_position,,49.65930938720703
0.492,vehicle_attitude,0.0,
0.496,vehicle_attitude,0.0,
0.496,vehicle_local_position,,49.661373138427734
0.5,vehicle_attitude,0.0,
0.504,vehicle_attitude,0.01978234015405178,
0.504,vehicle_local_position,,49.663448333740234
0.508,vehicle_attitude,0.01978234015405178,
0.508,vehicle_attitude_setpoint,0.0,
0.512,vehicle_attitude,0.01978234015405178,
0.512,vehicle_local_position,,49.6655387878418
0.516,vehicle_attitude,0.01978234015405178,
0.52,vehicle_attitude,0.01978234015405178,
0.52,vehicle_local_position,,49.667640686035156
0.524,vehicle_attitude,0.01978234015405178,
0.528,vehicle_attitude,0.0,
0.528,vehicle_local_position,,49.669761657714844
0.532,vehicle_attitude,0.0,
0.536,vehicle_attitude,0.0,
0.536,vehicle_local_position,,49.67185974121094
0.54,vehicle_attitude,0.0,
0.544,vehicle_attitude,0.0,
0.544,vehicle_local_position,,49.67397689819336
0.548,vehicle_attitude,0.0,
0.552,vehicle_attitude,0.0,
0.552,vehicle_local_position,,49.67610549926758
0.556,vehicle_attitude,0.0,
0.56,vehicle_attitude,0.0,
0.56,vehicle_local_position,,49.67825698852539
0.564,vehicle_attitude,0.0,
0.568,vehicle_attitude,0.0,
0.568,vehicle_local_position,,49.68042755126953
0.572,vehicle_attitude,0.0,
0.576,vehicle_attitude,0.0,
0.576,vehicle_local_position,,49.682613372802734
0.58,vehicle_attitude,0.0,
0.584,vehicle_attitude,0.0,
0.584,vehicle_local_position,,49.684783935546875
0.588,vehicle_attitude,0.0,
0.592,vehicle_attitude,0.0,
0.592,vehicle_local_position,,49.68696975708008
0.596,vehicle_attitude,0.0,
0.596,vehicle_attitude_setpoint,0.0,
0.6,vehicle_attitude,0.0,
0.6,vehicle_local_position,,49.68917465209961
0.604,vehicle_attitude,0.0,
0.608,vehicle_attitude,0.0,
0.608,vehicle_local_position,,49.691402435302734
0.612,vehicle_attitude,0.0,
0.616,vehicle_attitude,0.0,
0.616,vehicle_local_position,,49.693641662597656
0.62,vehicle_attitude,0.0,
0.624,vehicle_attitude,0.0,
0.624,vehicle_local_position,,49.69590377807617
0.628,vehicle_attitude,0.0,
0.632,vehicle_attitude,0.0,
0.632,vehicle_local_position,,49.698184967041016
0.636,vehicle_attitude,0.0,
0.64,vehicle_attitude,0.01978234015405178,
0.64,vehicle_attitude_setpoint,0.0,
0.64,vehicle_local_position,,49.70044708251953
0.644,vehicle_attitude,0.01978234015405178,
0.648,vehicle_attitude,0.01978234015405178,
0.648,vehicle_local_position,,49.702728271484375
0.652,vehicle_attitude,0.01978234015405178,
0.656,vehicle_attitude,0.01978234015405178,
0.656,vehicle_local_position,,49.70502853393555
0.66,vehicle_attitude,0.01978234015405178,
0.664,vehicle_attitude,0.01978234015405178,
0.664,vehicle_local_position,,49.70735168457031
0.668,vehicle_attitude,0.0,
0.672,vehicle_attitude,0.0,
0.672,vehicle_local_position,,49.70969009399414
0.676,vehicle_attitude,0.0,
0.68,vehicle_attitude,0.0,
0.68,vehicle_local_position,,49.7120475769043
0.684,vehicle_attitude,0.0,
0.688,vehicle_attitude,0.0,
0.688,vehicle_local_position,,49.71438217163086
0.692,vehicle_attitude,0.0,
0.696,vehicle_attitude,0.0,
0.696,vehicle_local_position,,49.716739654541016
0.7,vehicle_attitude,0.0,
0.704,vehicle_attitude,0.0,
0.704,vehicle_local_position,,49.71910858154297
0.708,vehicle_attitude,0.01978234015405178,
0.712,vehicle_attitude,0.01978234015405178,
0.712,vehicle_local_position,,49.721500396728516
0.716,vehicle_attitude,0.01978234015405178,
0.72,vehicle_attitude,0.01978234015405178,
0.72,vehicle_local_position,,49.72391128540039
0.724,vehicle_attitude,0.01978234015405178,
0.728,vehicle_attitude,0.01978234015405178,
0.728,vehicle_local_position,,49.72633743286133
0.732,vehicle_attitude,0.01978234015405178,
0.736,vehicle_attitude,0.01978234015405178,
0.736,vehicle_attitude_setpoint,0.0,
0.736,vehicle_local_position,,49.7287712097168
0.74,vehicle_attitude,0.0,
0.744,vehicle_attitude,0.0,
0.744,vehicle_local_position,,49.73118591308594
0.748,vehicle_attitude,0.0,
0.752,vehicle_attitude,0.0,
0.752,vehicle_local_position,,49.733619689941406
0.756,vehicle_attitude,0.0,
0.76,vehicle_attitude,0.0,
0.76,vehicle_local_position,,49.73606872558594
0.764,vehicle_attitude,0.0,
0.768,vehicle_attitude,0.0,
0.768,vehicle_local_position,,49.73853302001953
0.772,vehicle_attitude,0.0,
0.776,vehicle_attitude,0.0,
0.776,vehicle_local_position,,49.74101638793945
0.78,vehicle_attitude,0.01978234015405178,
0.784,vehicle_attitude,0.01978234015405178,
0.784,vehicle_local_position,,49.7435188293457
0.788,vehicle_attitude,0.02797645330429077,
0.792,vehicle_attitude,0.02797645330429077,
0.792,vehicle_local_position,,49.74599075317383
0.796,vehicle_attitude,0.02797645330429077,
0.8,vehicle_attitude,0.02797645330429077,
0.8,vehicle_local_position,,49.74848175048828
0.804,vehicle_attitude,0.01978234015405178,
0.808,vehicle_attitude,0.01978234015405178,
0.808,vehicle_local_position,,49.7509880065918
0.812,vehicle_attitude,0.01978234015405178,
0.816,vehicle_attitude,0.0,
0.816,vehicle_attitude_setpoint,0.0,
0.816,vehicle_local_position,,49.75351333618164
0.82,vehicle_attitude,0.0,
0.824,vehicle_attitude,0.0,
0.824,vehicle_local_position,,49.75605773925781
0.828,vehicle_attitude,0.0,
0.832,vehicle_attitude,0.01978234015405178,
0.832,vehicle_local_position,,49.75861740112305
0.836,vehicle_attitude,0.01978234015405178,
0.84,vehicle_attitude,0.01978234015405178,
0.84,vehicle_local_position,,49.761192321777344
0.844,vehicle_attitude,0.0,
0.848,vehicle_attitude,0.0,
0.848,vehicle_local_position,,49.76374435424805
0.852,vehicle_attitude,0.0,
0.856,vehicle_attitude,0.01978234015405178,
0.856,vehicle_local_position,,49.76631546020508
0.86,vehicle_attitude,0.01978234015405178,
0.864,vehicle_attitude,0.02797645330429077,
0.864,vehicle_local_position,,49.76890182495117
0.868,vehicle_attitude,0.02797645330429077,
0.872,vehicle_attitude,0.02797645330429077,
0.872,vehicle_local_position,,49.77150344848633
0.876,vehicle_attitude,0.02797645330429077,
0.88,vehicle_attitude,0.02797645330429077,
0.88,vehicle_local_position,,49.77412414550781
0.884,vehicle_attitude,0.01978234015405178,
0.888,vehicle_attitude,0.01978234015405178,
0.888,vehicle_local_position,,49.77676010131836
0.892,vehicle_attitude,0.0,
0.896,vehicle_attitude,0.0,
0.896,vehicle_attitude_setpoint,0.0,
0.896,vehicle_local_position,,49.77937316894531
0.9,vehicle_attitude,0.01978234015405178,
0.904,vehicle_attitude,0.01978234015405178,
0.904,vehicle_attitude_setpoint,0.0,
0.904,vehicle_local_position,,49.782005310058594
0.908,vehicle_attitude,0.01978234015405178,
0.912,vehicle_attitude,0.01978234015405178,
0.912,vehicle_local_position,,49.7846565246582
0.916,vehicle_attitude,0.01978234015405178,
0.92,vehicle_attitude,0.0,
0.92,vehicle_local_position,,49.78731918334961
0.924,vehicle_attitude,0.0,
0.928,vehicle_attitude,0.0,
0.928,vehicle_local_position,,49.78999710083008
0.932,vehicle_attitude,0.0,
0.936,vehicle_attitude,0.01978234015405178,
0.936,vehicle_local_position,,49.79268264770508
0.94,vehicle_attitude,0.02797645330429077,
0.944,vehicle_attitude,0.03426402062177658,
0.944,vehicle_local_position,,49.795387268066406
0.948,vehicle_attitude,0.03426402062177658,
0.952,vehicle_attitude,0.03426402062177658,
0.952,vehicle_local_position,,49.79807662963867
0.956,vehicle_attitude,0.02797645330429077,
0.96,vehicle_attitude,0.02797645330429077,
0.96,vehicle_local_position,,49.800785064697266
0.964,vehicle_attitude,0.01978234015405178,
0.968,vehicle_attitude,0.01978234015405178,
0.968,vehicle_local_position,,49.80350875854492
0.972,vehicle_attitude,0.0,
0.976,vehicle_attitude,0.0,
0.976,vehicle_local_position,,49.80624771118164
0.98,vehicle_attitude,0.01978234015405178,
0.984,vehicle_attitude,0.01978234015405178,
0.984,vehicle_local_position,,49.80900192260742
0.988,vehicle_attitude,0.01978234015405178,
0.992,vehicle_attitude,0.0,
0.992,vehicle_local_position,,49.811763763427734
0.996,vehicle_attitude,0.0,
0.996,vehicle_attitude_setpoint,0.0,
1.0,vehicle_attitude,0.0,
1.0,vehicle_local_position,,49.81452178955078
1.004,vehicle_attitude,0.0,
1.008,vehicle_attitude,0.0,
1.008,vehicle_local_position,,49.817291259765625
1.012,vehicle_attitude,0.0,
1.016,vehicle_attitude,0.0,
1.016,vehicle_local_position,,49.8200798034668
1.02,vehicle_attitude,0.01978234015405178,
1.024,vehicle_attitude,0.01978234015405178,
1.024,vehicle_local_position,,49.8228874206543
1.028,vehicle_attitude,0.01978234015405178,
1.032,vehicle_attitude,0.01978234015405178,
1.032,vehicle_local_position,,49.825706481933594
1.036,vehicle_attitude,0.01978234015405178,
1.04,vehicle_attitude,0.01978234015405178,
1.04,vehicle_local_position,,49.82854461669922
1.044,vehicle_attitude,0.01978234015405178,
1.048,vehicle_attitude,0.0,
1.048,vehicle_local_position,,49.831398010253906
1.052,vehicle_attitude,0.0,
1.056,vehicle_attitude,0.0,
1.056,vehicle_local_position,,49.83424377441406
1.06,vehicle_attitude,0.0,
1.064,vehicle_attitude,0.0,
1.064,vehicle_local_position,,49.837100982666016
1.068,vehicle_attitude,0.0,
1.072,vehicle_attitude,0.0,
1.072,vehicle_local_position,,49.83998107910156
1.076,vehicle_attitude,0.0,
1.08,vehicle_attitude,0.0,
1.08,vehicle_attitude_setpoint,0.0,
1.08,vehicle_local_position,,49.842872619628906
1.084,vehicle_attitude,0.0,
1.088,vehicle_attitude,0.0,
1.088,vehicle_local_position,,49.84577941894531
1.092,vehicle_attitude,0.0,
1.096,vehicle_attitude,0.0,
1.096,vehicle_local_position,,49.84870910644531
1.1,vehicle_attitude,0.01978234015405178,
1.104,vehicle_attitude,0.01978234015405178,
1.104,vehicle_local_position,,49.85162353515625
1.108,vehicle_attitude,0.01978234015405178,
1.112,vehicle_attitude,0.02797645330429077,
1.112,vehicle_local_position,,49.854557037353516
1.116,vehicle_attitude,0.01978234015405178,
1.12,vehicle_attitude,0.01978234015405178,
1.12,vehicle_local_position,,49.85750961303711
1.124,vehicle_attitude,0.01978234015405178,
1.128,vehicle_attitude,0.0,
1.128,vehicle_local_position,,49.860477447509766
1.132,vehicle_attitude,0.0,
1.136,vehicle_attitude,0.0,
1.136,vehicle_local_position,,49.86345672607422
1.14,vehicle_attitude,0.0,
1.144,vehicle_attitude,0.0,
1.144,vehicle_local_position,,49.866458892822266
1.148,vehicle_attitude,0.0,
1.152,vehicle_attitude,0.0,
1.152,vehicle_local_position,,49.86947250366211
1.156,vehicle_attitude,0.0,
1.156,vehicle_attitude_setpoint,0.0,
1.16,vehicle_attitude,0.0,
1.16,vehicle_local_position,,49.87248229980469
1.164,vehicle_attitude,0.0,
1.168,vehicle_attitude,0.0,
1.168,vehicle_local_position,,49.87550735473633
1.172,vehicle_attitude,0.0,
1.176,vehicle_attitude,0.0,
1.176,vehicle_local_position,,49.87854766845703
1.18,vehicle_attitude,0.01978234015405178,
1.184,vehicle_attitude,0.01978234015405178,
1.184,vehicle_local_position,,49.88159942626953
1.188,vehicle_attitude,0.01978234015405178,
1.192,vehicle_attitude,0.01978234015405178,
1.192,vehicle_local_position,,49.884666442871094
1.196,vehicle_attitude,0.01978234015405178,
1.2,vehicle_attitude,0.01978234015405178,
1.2,vehicle_local_position,,49.88774490356445
1.204,vehicle_attitude,0.01978234015405178,
1.208,vehicle_attitude,0.0,
1.208,vehicle_local_position,,49.89081954956055
1.212,vehicle_attitude,0.0,
1.216,vehicle_attitude,0.0,
1.216,vehicle_local_position,,49.8939094543457
1.22,vehicle_attitude,0.0,
1.224,vehicle_attitude,0.0,
1.224,vehicle_local_position,,49.897010803222656
1.228,vehicle_attitude,0.0,
1.232,vehicle_attitude,0.0,
1.232,vehicle_local_position,,49.9001350402832
1.236,vehicle_attitude,0.0,
1.236,vehicle_attitude_setpoint,0.0,
1.24,vehicle_attitude,0.0,
1.24,vehicle_local_position,,49.90327453613281
1.244,vehicle_attitude,0.0,
1.248,vehicle_attitude,0.0,
1.248,vehicle_local_position,,49.90643310546875
1.252,vehicle_attitude,0.0,
1.256,vehicle_attitude,0.0,
1.256,vehicle_local_position,,49.90960693359375
1.26,vehicle_attitude,0.0,
1.264,vehicle_attitude,0.0,
1.264,vehicle_local_position,,49.91276550292969
1.268,vehicle_attitude,0.01978234015405178,
1.272,vehicle_attitude,0.01978234015405178,
1.272,vehicle_local_position,,49.91593933105469
1.276,vehicle_attitude,0.01978234015405178,
1.28,vehicle_attitude,0.01978234015405178,
1.28,vehicle_local_position,,49.919124603271484
1.284,vehicle_attitude,0.01978234015405178,
1.288,vehicle_attitude,0.0,
1.288,vehicle_local_position,,49.92232131958008
1.292,vehicle_attitude,0.0,
1.296,vehicle_attitude,0.0,
1.296,vehicle_local_position,,49.925537109375
1.3,vehicle_attitude,0.0,
1.304,vehicle_attitude,0.0,
1.304,vehicle_local_position,,49.928768157958984
1.308,vehicle_attitude,0.0,
1.312,vehicle_attitude,0.0,
1.312,vehicle_local_position,,49.93199157714844
1.316,vehicle_attitude,0.0,
1.32,vehicle_attitude,0.0,
1.32,vehicle_attitude_setpoint,0.0,
1.32,vehicle_local_position,,49.93522644042969
1.324,vehicle_attitude,0.0,
1.328,vehicle_attitude,0.0,
1.328,vehicle_local_position,,49.93848419189453
1.332,vehicle_attitude,0.0,
1.336,vehicle_attitude,0.0,
1.336,vehicle_attitude_setpoint,0.0,
1.336,vehicle_local_position,,49.941749572753906
1.34,vehicle_attitude,0.0,
1.344,vehicle_attitude,0.0,
1.344,vehicle_local_position,,49.94503402709961
1.348,vehicle_attitude,0.0,
1.352,vehicle_attitude,0.01978234015405178,
1.352,vehicle_local_position,,49.948333740234375
1.356,vehicle_attitude,0.01978234015405178,
1.36,vehicle_attitude,0.01978234015405178,
1.36,vehicle_local_position,,49.95164489746094
1.364,vehicle_attitude,0.01978234015405178,
1.368,vehicle_attitude,0.01978234015405178,
1.368,vehicle_local_position,,49.954952239990234
1.372,vehicle_attitude,0.01978234015405178,
1.376,vehicle_attitude,0.01978234015405178,
1.376,vehicle_local_position,,49.95827102661133
1.38,vehicle_attitude,0.01978234015405178,
1.384,vehicle_attitude,0.0,
1.384,vehicle_local_position,,49.961612701416016
1.388,vehicle_attitude,0.0,
1.392,vehicle_attitude,0.0,
1.392,vehicle_local_position,,49.964962005615234
1.396,vehicle_attitude,0.0,
1.4,vehicle_attitude,0.0,
1.4,vehicle_local_position,,49.968326568603516
1.404,vehicle_attitude,0.0,
1.408,vehicle_attitude,0.0,
1.408,vehicle_local_position,,49.971710205078125
1.412,vehicle_attitude,0.0,
1.416,vehicle_attitude,0.0,
1.416,vehicle_local_position,,49.97509002685547
1.42,vehicle_attitude,0.0,
1.424,vehicle_attitude,0.0,
1.424,vehicle_local_position,,49.978485107421875
1.428,vehicle_attitude,0.0,
1.432,vehicle_attitude,0.0,
1.432,vehicle_attitude_setpoint,0.0,
1.432,vehicle_local_position,,49.98189926147461
1.436,vehicle_attitude,0.0,
1.44,vehicle_attitude,0.01978234015405178,
1.44,vehicle_local_position,,49.98532485961914
1.444,vehicle_attitude,0.01978234015405178,
1.448,vehicle_attitude,0.01978234015405178,
1.448,vehicle_local_position,,49.98876953125
1.452,vehicle_attitude,0.01978234015405178,
1.456,vehicle_attitude,0.01978234015405178,
1.456,vehicle_local_position,,49.992225646972656
1.46,vehicle_attitude,0.01978234015405178,
1.464,vehicle_attitude,0.0,
1.464,vehicle_local_position,,49.995697021484375
1.468,vehicle_attitude,0.0,
1.472,vehicle_attitude,0.0,
1.472,vehicle_local_position,,49.99916458129883
1.476,vehicle_attitude,0.0,
1.48,vehicle_attitude,0.0,
1.48,vehicle_local_position,,50.002647399902344
1.484,vehicle_attitude,0.0,
1.488,vehicle_attitude,0.0,
1.488,vehicle_local_position,,50.00613784790039
1.492,vehicle_attitude,0.0,
1.496,vehicle_attitude,0.0,
1.496,vehicle_local_position,,50.00965118408203
1.5,vehicle_attitude,0.01978234015405178,
1.504,vehicle_attitude,0.01978234015405178,
1.504,vehicle_local_position,,50.01317596435547
1.508,vehicle_attitude,0.01978234015405178,
1.512,vehicle_attitude,0.01978234015405178,
1.512,vehicle_local_position,,50.016719818115234
1.516,vehicle_attitude,0.01978234015405178,
1.52,vehicle_attitude,0.02797645330429077,
1.52,vehicle_attitude_setpoint,0.0,
1.52,vehicle_local_position,,50.02025604248047
1.524,vehicle_attitude,0.02797645330429077,
1.528,vehicle_attitude,0.03426402062177658,
1.528,vehicle_local_position,,50.023807525634766
1.532,vehicle_attitude,0.03426402062177658,
1.536,vehicle_attitude,0.02797645330429077,
1.536,vehicle_local_position,,50.027374267578125
1.54,vehicle_attitude,0.02797645330429077,
1.544,vehicle_attitude,0.02797645330429077,
1.544,vehicle_local_position,,50.03095626831055
1.548,vehicle_attitude,0.02797645330429077,
1.552,vehicle_attitude,0.01978234015405178,
1.552,vehicle_local_position,,50.0345573425293
1.556,vehicle_attitude,0.01978234015405178,
1.56,vehicle_attitude,0.0,
1.56,vehicle_local_position,,50.038169860839844
1.564,vehicle_attitude,0.0,
1.568,vehicle_attitude,0.0,
1.568,vehicle_local_position,,50.04180145263672
1.572,vehicle_attitude,0.0,
1.576,vehicle_attitude,0.0,
1.576,vehicle_local_position,,50.045413970947266
1.58,vehicle_attitude,0.0,
1.58,vehicle_attitude_setpoint,0.0,
1.584,vehicle_attitude,0.01978234015405178,
1.584,vehicle_local_position,,50.049041748046875
1.588,vehicle_attitude,0.01978234015405178,
1.592,vehicle_attitude,0.01978234015405178,
1.592,vehicle_local_position,,50.05268096923828
1.596,vehicle_attitude,0.01978234015405178,
1.6,vehicle_attitude,0.01978234015405178,
1.6,vehicle_local_position,,50.056339263916016
1.604,vehicle_attitude,0.01978234015405178,
1.608,vehicle_attitude,0.01978234015405178,
1.608,vehicle_local_position,,50.06001281738281
1.612,vehicle_attitude,0.01978234015405178,
1.616,vehicle_attitude,0.01978234015405178,
1.616,vehicle_local_position,,50.06370544433594
1.62,vehicle_attitude,0.01978234015405178,
1.624,vehicle_attitude,0.0,
1.624,vehicle_local_position,,50.0673828125
1.628,vehicle_attitude,0.0,
1.632,vehicle_attitude,0.0,
1.632,vehicle_local_position,,50.071083068847656
1.636,vehicle_attitude,0.0,
1.64,vehicle_attitude,0.0,
1.64,vehicle_attitude_setpoint,0.0,
1.64,vehicle_local_position,,50.074790954589844
1.644,vehicle_attitude,0.0,
1.648,vehicle_attitude,0.0,
1.648,vehicle_local_position,,50.07851791381836
1.652,vehicle_attitude,0.0,
1.656,vehicle_attitude,0.0,
1.656,vehicle_local_position,,50.08226013183594
1.66,vehicle_attitude,0.0,
1.664,vehicle_attitude,0.01978234015405178,
1.664,vehicle_attitude_setpoint,0.0,
1.664,vehicle_local_position,,50.086021423339844
1.668,vehicle_attitude,0.01978234015405178,
1.672,vehicle_attitude,0.01978234015405178,
1.672,vehicle_local_position,,50.08979797363281
1.676,vehicle_attitude,0.01978234015405178,
1.68,vehicle_attitude,0.01978234015405178,
1.68,vehicle_local_position,,50.093570709228516
