query_id,cache_tag,maneuver,axis,C_track_available,C_track_axis,baseline_nte_median,nte_threshold,peak_err_threshold_radps,high_err_duration_threshold_s,baseline_ratio_threshold,overlap_threshold_s,active_window_available,C_track_status,C_track_safe,C_track_violation,C_track_unavailable_reason,active_window_start_s,active_window_end_s,rms_sp,rms_err,nte,peak_err,high_err_duration_s,saturation_error_overlap_s,explicit_limit_or_saturation_during_high_error,baseline_ratio_ok,nonlinear_observable,nonlinear_activated_in_active_window,raw_log_path
12776e569190be98_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,witness_stage_c_rate_p_x1p5_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,strong_step_A0p9_hold2,roll,True,roll,0.22592649887868374,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781000634.575,1781000635.375,1.2198590774210347,0.3310255506229084,0.2713637638560235,1.0054439902305603,0.019999980926513672,0.019999980926513672,True,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/12776e569190be98_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0/raw_log.ulg
c3243d89afeea512_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,witness_stage_c_rate_p_x1p5_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,strong_doublet_A0p9_hold2,roll,True,roll,0.2138041924794554,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781000675.5,1781000676.516,1.1005647855162684,0.3121493627771513,0.2836265223866161,0.7903674244880676,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/c3243d89afeea512_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0/raw_log.ulg
0535b6bad6bfc1e8_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,witness_stage_c_rate_p_x1p5_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,pulse_train_A0p9_repeat3,roll,True,roll,0.4664479412268168,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781000712.217,1781000713.625,0.6081879519630947,0.3555722153153927,0.5846419912918122,0.7230540538827578,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0/raw_log.ulg
1a893b15d861806e_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,witness_stage_c_rate_p_x1p5_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,reversal_A0p9_fast,roll,True,roll,0.22797313654379786,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781000752.481,1781000754.293,1.0857827326397675,0.35650399123229287,0.32833823979274035,1.0480510766307511,0.019999980926513672,0.019999980926513672,True,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/1a893b15d861806e_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_reversal_A0p9_fast_reversal_A0p9_fast_repeat0/raw_log.ulg
0535b6bad6bfc1e8_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,witness_stage_c_rate_p_x1p5_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,pulse_train_A1p0_repeat3,roll,True,roll,0.38515330851123497,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781000791.224,1781000792.612,0.6215224936884438,0.32224866560293597,0.5184827079878342,0.8398127481341362,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0/raw_log.ulg
600e8ba266f44424_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,witness_stage_c_rate_p_x1p5_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,strong_doublet_A0p7_hold1,roll,True,roll,0.0,0.65,1.0,0.25,2.5,0.2,False,safe,True,False,,1781000830.36,1781000830.36,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/600e8ba266f44424_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0/raw_log.ulg
600e8ba266f44424_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_strong_step_roll_0p7_strong_step_roll_0p7_repeat0,witness_stage_c_rate_p_x1p5_strong_step_roll_0p7_strong_step_roll_0p7_repeat0,strong_step_roll_0p7,roll,True,roll,0.0,0.65,1.0,0.25,2.5,0.2,False,safe,True,False,,1781000876.684,1781000876.684,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/600e8ba266f44424_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_strong_step_roll_0p7_strong_step_roll_0p7_repeat0/raw_log.ulg
0535b6bad6bfc1e8_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,witness_stage_c_rate_p_x1p5_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,pulse_train_A0p7_repeat3,roll,True,roll,0.4360636157192505,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781000910.411,1781000911.815,0.6258202395743453,0.3153350607966609,0.5038748203655695,0.861943802274281,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params659f689e30_witness_stage_c_rate_p_x1p5_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0/raw_log.ulg
12776e569190be98_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,witness_stage_c_att_p_boundary_rate_p_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,strong_step_A0p9_hold2,roll,True,roll,0.22592649887868374,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781000947.089,1781000947.889,1.1297553080765181,0.3054030796966731,0.2703267490875008,0.8636284470558167,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/12776e569190be98_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0/raw_log.ulg
c3243d89afeea512_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,witness_stage_c_att_p_boundary_rate_p_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,strong_doublet_A0p9_hold2,roll,True,roll,0.2138041924794554,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781000985.66,1781000986.864,1.0085983804730092,0.2434234490823828,0.24134824504499292,0.8246999919636562,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/c3243d89afeea512_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0/raw_log.ulg
0535b6bad6bfc1e8_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,witness_stage_c_att_p_boundary_rate_p_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,pulse_train_A0p9_repeat3,roll,True,roll,0.4664479412268168,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001023.91,1781001025.31,0.6513743572498321,0.3372133411251773,0.5176951431568874,0.9130798578262329,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0/raw_log.ulg
1a893b15d861806e_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,witness_stage_c_att_p_boundary_rate_p_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,reversal_A0p9_fast,roll,True,roll,0.22797313654379786,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001063.282,1781001065.282,1.0994981037540572,0.2816800496123652,0.2561896638571859,0.9068451523780823,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/1a893b15d861806e_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_reversal_A0p9_fast_reversal_A0p9_fast_repeat0/raw_log.ulg
0535b6bad6bfc1e8_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,witness_stage_c_att_p_boundary_rate_p_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,pulse_train_A1p0_repeat3,roll,True,roll,0.38515330851123497,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001101.59,1781001102.79,0.6066954639416808,0.35001310378432715,0.5769172914369647,0.9701432028204632,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0/raw_log.ulg
600e8ba266f44424_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,witness_stage_c_att_p_boundary_rate_p_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,strong_doublet_A0p7_hold1,roll,True,roll,0.0,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001144.846,1781001145.046,0.8726646304130554,0.19712731282831614,0.2258912598932886,0.414144366979599,0.0,0.0,False,True,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/600e8ba266f44424_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0/raw_log.ulg
600e8ba266f44424_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_strong_step_roll_0p7_strong_step_roll_0p7_repeat0,witness_stage_c_att_p_boundary_rate_p_strong_step_roll_0p7_strong_step_roll_0p7_repeat0,strong_step_roll_0p7,roll,True,roll,0.0,0.65,1.0,0.25,2.5,0.2,False,safe,True,False,,1781001183.009,1781001183.009,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/600e8ba266f44424_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_strong_step_roll_0p7_strong_step_roll_0p7_repeat0/raw_log.ulg
0535b6bad6bfc1e8_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,witness_stage_c_att_p_boundary_rate_p_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,pulse_train_A0p7_repeat3,roll,True,roll,0.4360636157192505,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001227.136,1781001228.528,0.6215224936884438,0.29313447995674446,0.47163937417152696,0.9351848222171427,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params036d0eb4fc_witness_stage_c_att_p_boundary_rate_p_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0/raw_log.ulg
12776e569190be98_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,witness_stage_c_rate_p_boundary_low_d_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,strong_step_A0p9_hold2,roll,True,roll,0.22592649887868374,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001259.422,1781001260.026,1.293586145804221,0.35062281282992597,0.2710471304653191,0.950250424496411,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/12776e569190be98_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0/raw_log.ulg
c3243d89afeea512_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,witness_stage_c_rate_p_boundary_low_d_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,strong_doublet_A0p9_hold2,roll,True,roll,0.2138041924794554,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001299.874,1781001300.878,1.0783444606994068,0.344151746393702,0.31914824894680455,0.8408328294754028,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/c3243d89afeea512_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0/raw_log.ulg
0535b6bad6bfc1e8_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,witness_stage_c_rate_p_boundary_low_d_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,pulse_train_A0p9_repeat3,roll,True,roll,0.4664479412268168,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001339.188,1781001340.592,0.6631474868790304,0.37139203925887593,0.560044404310054,0.9532407537253097,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0/raw_log.ulg
1a893b15d861806e_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,witness_stage_c_rate_p_boundary_low_d_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,reversal_A0p9_fast,roll,True,roll,0.22797313654379786,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001381.838,1781001383.83,1.1087801229564873,0.3393647198832578,0.30607034961842994,0.98184684664011,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/1a893b15d861806e_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_reversal_A0p9_fast_reversal_A0p9_fast_repeat0/raw_log.ulg
0535b6bad6bfc1e8_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,witness_stage_c_rate_p_boundary_low_d_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,pulse_train_A1p0_repeat3,roll,True,roll,0.38515330851123497,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001419.434,1781001420.838,0.6213974262772393,0.341809748853691,0.5500662448852677,0.9228572567792668,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0/raw_log.ulg
600e8ba266f44424_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,witness_stage_c_rate_p_boundary_low_d_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,strong_doublet_A0p7_hold1,roll,True,roll,0.0,0.65,1.0,0.25,2.5,0.2,False,safe,True,False,,1781001454.363,1781001454.363,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/600e8ba266f44424_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0/raw_log.ulg
600e8ba266f44424_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_strong_step_roll_0p7_strong_step_roll_0p7_repeat0,witness_stage_c_rate_p_boundary_low_d_strong_step_roll_0p7_strong_step_roll_0p7_repeat0,strong_step_roll_0p7,roll,True,roll,0.0,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001496.253,1781001496.449,0.8726646304130554,0.20802595005991237,0.23838017814638385,0.2832178473472595,0.0,0.0,False,True,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/600e8ba266f44424_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_strong_step_roll_0p7_strong_step_roll_0p7_repeat0/raw_log.ulg
0535b6bad6bfc1e8_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,witness_stage_c_rate_p_boundary_low_d_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,pulse_train_A0p7_repeat3,roll,True,roll,0.4360636157192505,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001535.919,1781001537.123,0.5961434335357938,0.34885306875042943,0.585183110516445,0.945793591439724,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params9a9418ebfe_witness_stage_c_rate_p_boundary_low_d_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0/raw_log.ulg
12776e569190be98_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,witness_stage_c_rate_d_low_x0p35_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,strong_step_A0p9_hold2,roll,True,roll,0.22592649887868374,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001574.355,1781001575.147,1.1971737729489513,0.2137243046717161,0.1785240451311069,0.8173049884021335,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/12776e569190be98_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0/raw_log.ulg
c3243d89afeea512_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,witness_stage_c_rate_d_low_x0p35_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,strong_doublet_A0p9_hold2,roll,True,roll,0.2138041924794554,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001613.403,1781001614.403,1.0544044672083785,0.2722142083061792,0.25816867888172784,0.8882053372242149,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/c3243d89afeea512_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0/raw_log.ulg
0535b6bad6bfc1e8_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,witness_stage_c_rate_d_low_x0p35_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,pulse_train_A0p9_repeat3,roll,True,roll,0.4664479412268168,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001651.411,1781001652.823,0.6467709472185459,0.2921182762942036,0.451656459756681,0.8920935988426208,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0/raw_log.ulg
1a893b15d861806e_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,witness_stage_c_rate_d_low_x0p35_reversal_A0p9_fast_reversal_A0p9_fast_repeat0,reversal_A0p9_fast,roll,True,roll,0.22797313654379786,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001690.615,1781001692.603,1.0822820979088126,0.2659394824280887,0.24572103977506182,0.9017394582430522,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/1a893b15d861806e_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_reversal_A0p9_fast_reversal_A0p9_fast_repeat0/raw_log.ulg
0535b6bad6bfc1e8_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,witness_stage_c_rate_d_low_x0p35_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0,pulse_train_A1p0_repeat3,roll,True,roll,0.38515330851123497,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001729.726,1781001730.918,0.6170670778667238,0.28351840434555015,0.45946123932864463,0.8825298547744751,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_pulse_train_A1p0_repeat3_pulse_train_A1p0_repeat3_repeat0/raw_log.ulg
600e8ba266f44424_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,witness_stage_c_rate_d_low_x0p35_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0,strong_doublet_A0p7_hold1,roll,True,roll,0.0,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001768.388,1781001768.596,0.8726646304130554,0.13831316979987854,0.15849521681016362,0.37865883111953735,0.0,0.0,False,True,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/600e8ba266f44424_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_strong_doublet_A0p7_hold1_strong_doublet_A0p7_hold1_repeat0/raw_log.ulg
600e8ba266f44424_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_strong_step_roll_0p7_strong_step_roll_0p7_repeat0,witness_stage_c_rate_d_low_x0p35_strong_step_roll_0p7_strong_step_roll_0p7_repeat0,strong_step_roll_0p7,roll,True,roll,0.0,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001805.724,1781001805.924,0.8726646304130554,0.044709341284482174,0.05123313094896496,0.10457861423492432,0.0,0.0,False,True,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/600e8ba266f44424_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_strong_step_roll_0p7_strong_step_roll_0p7_repeat0/raw_log.ulg
0535b6bad6bfc1e8_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,witness_stage_c_rate_d_low_x0p35_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0,pulse_train_A0p7_repeat3,roll,True,roll,0.4360636157192505,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001845.128,1781001846.54,0.6081879519630947,0.2758994423055282,0.45364174251559325,0.8958915533100754,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_params2a311b5814_witness_stage_c_rate_d_low_x0p35_pulse_train_A0p7_repeat3_pulse_train_A0p7_repeat3_repeat0/raw_log.ulg
12776e569190be98_px4_acro_roll_0_paramsc5fcc9231d_witness_stage_c_rate_i_x3_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,witness_stage_c_rate_i_x3_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0,strong_step_A0p9_hold2,roll,True,roll,0.22592649887868374,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001882.386,1781001882.986,1.252509398079224,0.22411332478668433,0.17893145163650795,0.7754669913917431,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/12776e569190be98_px4_acro_roll_0_paramsc5fcc9231d_witness_stage_c_rate_i_x3_strong_step_A0p9_hold2_strong_step_A0p9_hold2_repeat0/raw_log.ulg
c3243d89afeea512_px4_acro_roll_0_paramsc5fcc9231d_witness_stage_c_rate_i_x3_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,witness_stage_c_rate_i_x3_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0,strong_doublet_A0p9_hold2,roll,True,roll,0.2138041924794554,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001924.0,1781001925.204,1.004320701392862,0.21904365476181387,0.21810130415317425,0.8792287707328796,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/c3243d89afeea512_px4_acro_roll_0_paramsc5fcc9231d_witness_stage_c_rate_i_x3_strong_doublet_A0p9_hold2_strong_doublet_A0p9_hold2_repeat0/raw_log.ulg
0535b6bad6bfc1e8_px4_acro_roll_0_paramsc5fcc9231d_witness_stage_c_rate_i_x3_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,witness_stage_c_rate_i_x3_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0,pulse_train_A0p9_repeat3,roll,True,roll,0.4664479412268168,0.65,1.0,0.25,2.5,0.2,True,safe,True,False,,1781001961.573,1781001962.973,0.6213974262772393,0.2293377284469877,0.36906771536042315,0.9111902979718078,0.0,0.0,False,False,True,True,runs/mantis_witness_px4_roll_lowheadroom_seed0_v0/queries/0535b6bad6bfc1e8_px4_acro_roll_0_paramsc5fcc9231d_witness_stage_c_rate_i_x3_pulse_train_A0p9_repeat3_pulse_train_A0p9_repeat3_repeat0/raw_log.ulg
