eval_id,trigger_id,phase,label,repeat_idx,theta_hash,query_id,cache_tag,query_retry_count,repeat_elapsed_wall_time_s,robustness_post_neutral_xy_drift,robustness_post_neutral_alt_drift,robustness_post_neutral_xy_velocity,meta_scenario_id,meta_seed,meta_query_type,meta_theta_hash,meta_cache_tag,meta_wall_time_s,meta_prepare_wall_time_s,meta_run_wall_time_s,meta_parse_wall_time_s,meta_shutdown_wall_time_s,meta_total_wall_time_s,meta_adapter_arm_request_count,meta_adapter_arm_retry_count,meta_adapter_mode_switch_request_count_total,meta_adapter_mode_switch_retry_count_total,meta_adapter_mode_switch_POSCTL_request_count,meta_adapter_mode_switch_POSCTL_retry_count
2,0,support_ddmin,outer0_remove_07_of_13,0,fc4ac5b79ea512f5,fc4ac5b79ea512f5_px4_position_2_direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_07_of_13_repeat0,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_07_of_13_repeat0,0,20.821990116965026,1.2576964077138828,0.9918556213378906,0.15852200497273128,px4_position,2,direction_a_ddmin,fc4ac5b79ea512f5,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_07_of_13_repeat0,3.0622604589443654,16.654900187975727,3.0622604589443654,0.013558546081185341,1.0493796819355339,20.780106715043075,1,0,2,0,2,0
2,0,support_ddmin,outer0_remove_07_of_13,1,fc4ac5b79ea512f5,fc4ac5b79ea512f5_px4_position_2_direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_07_of_13_repeat1,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_07_of_13_repeat1,0,20.61438793200068,1.2713324329164686,0.9908671379089355,0.21400806580788567,px4_position,2,direction_a_ddmin,fc4ac5b79ea512f5,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_07_of_13_repeat1,3.08785837108735,16.417624755995348,3.08785837108735,0.014268070925027132,1.0347370959352702,20.5544957179809,1,0,2,0,2,0
2,0,support_ddmin,outer0_remove_07_of_13,2,fc4ac5b79ea512f5,fc4ac5b79ea512f5_px4_position_2_direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_07_of_13_repeat2,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_07_of_13_repeat2,0,20.676868433016352,1.377547557125776,0.9866886138916016,0.2799558113276812,px4_position,2,direction_a_ddmin,fc4ac5b79ea512f5,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_07_of_13_repeat2,3.035407243994996,16.543743820977397,3.035407243994996,0.013665955979377031,1.0378924290416762,20.63071792991832,1,0,2,0,2,0
2,0,support_ddmin,outer0_remove_07_of_13,3,fc4ac5b79ea512f5,fc4ac5b79ea512f5_px4_position_2_direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_07_of_13_repeat3,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_07_of_13_repeat3,0,20.588788854074664,1.2777118872276132,0.9925575256347656,0.16512654287497752,px4_position,2,direction_a_ddmin,fc4ac5b79ea512f5,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_07_of_13_repeat3,3.045603638049215,16.421237946953624,3.045603638049215,0.014462204999290407,1.0431032350752503,20.524414481013082,1,0,2,0,2,0
2,0,support_ddmin,outer0_remove_07_of_13,4,fc4ac5b79ea512f5,fc4ac5b79ea512f5_px4_position_2_direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_07_of_13_repeat4,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_07_of_13_repeat4,0,20.576448905980214,1.3464907294684252,0.9938602447509766,0.22782584219289903,px4_position,2,direction_a_ddmin,fc4ac5b79ea512f5,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_07_of_13_repeat4,3.186739163007587,16.288049197988585,3.186739163007587,0.014783137012273073,1.043303771992214,20.53288400603924,1,0,2,0,2,0
3,0,support_ddmin,outer0_remove_06_of_13,0,eb926e83a8b0bc72,eb926e83a8b0bc72_px4_position_2_direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_06_of_13_repeat0,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_06_of_13_repeat0,0,20.50917736289557,1.9588956318074087,0.984001636505127,0.9673037180654823,px4_position,2,direction_a_ddmin,eb926e83a8b0bc72,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_06_of_13_repeat0,3.0305788470432162,16.36275376600679,3.0305788470432162,0.01396405603736639,1.0494169290177524,20.45672019000631,1,0,2,0,2,0
3,0,support_ddmin,outer0_remove_06_of_13,1,eb926e83a8b0bc72,eb926e83a8b0bc72_px4_position_2_direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_06_of_13_repeat1,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_06_of_13_repeat1,0,20.8577267419314,1.971226020844655,0.9948563575744629,0.9730128165555467,px4_position,2,direction_a_ddmin,eb926e83a8b0bc72,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_06_of_13_repeat1,3.0426050579408184,16.69474348507356,3.0426050579408184,0.014666732051409781,1.0351228429935873,20.787146118003875,1,0,3,1,3,1
3,0,support_ddmin,outer0_remove_06_of_13,2,eb926e83a8b0bc72,eb926e83a8b0bc72_px4_position_2_direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_06_of_13_repeat2,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_06_of_13_repeat2,0,20.432517965091392,1.9549075058593421,0.9910888671875,0.9644259065575613,px4_position,2,direction_a_ddmin,eb926e83a8b0bc72,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_06_of_13_repeat2,3.116908669937402,16.21328711998649,3.116908669937402,0.016592336003668606,1.0397271539550275,20.386523153050803,1,0,2,0,2,0
3,0,support_ddmin,outer0_remove_06_of_13,3,eb926e83a8b0bc72,eb926e83a8b0bc72_px4_position_2_direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_06_of_13_repeat3,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_06_of_13_repeat3,0,17.889252081979066,1.957436499243156,0.9794888496398926,0.9616588417926726,px4_position,2,direction_a_ddmin,eb926e83a8b0bc72,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_06_of_13_repeat3,3.0930909930029884,13.681223292951472,3.0930909930029884,0.014253485016524792,1.0560053460067138,17.844581373035908,2,1,2,0,2,0
3,0,support_ddmin,outer0_remove_06_of_13,4,eb926e83a8b0bc72,eb926e83a8b0bc72_px4_position_2_direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_06_of_13_repeat4,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_06_of_13_repeat4,0,20.46250492404215,1.9641942369573082,0.9916205406188965,0.9714488532807198,px4_position,2,direction_a_ddmin,eb926e83a8b0bc72,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_06_of_13_repeat4,3.04561416991055,16.28223568201065,3.04561416991055,0.01566466991789639,1.0604940929915756,20.404017127933912,1,0,2,0,2,0
4,0,support_ddmin,outer0_remove_04_of_13,0,cca6e57ce3d94e8a,cca6e57ce3d94e8a_px4_position_2_direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_13_repeat0,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_13_repeat0,0,20.723840772989206,0.918451327518572,0.9942035675048828,-0.10974588630737636,px4_position,2,direction_a_ddmin,cca6e57ce3d94e8a,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_13_repeat0,3.154898943961598,16.4653842280386,3.154898943961598,0.0161557529354468,1.0418426060350612,20.678290458978154,1,0,2,0,2,0
4,0,support_ddmin,outer0_remove_04_of_13,1,cca6e57ce3d94e8a,cca6e57ce3d94e8a_px4_position_2_direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_13_repeat1,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_13_repeat1,0,20.458456603926606,0.9773852807218781,0.994534969329834,-0.09826385679626326,px4_position,2,direction_a_ddmin,cca6e57ce3d94e8a,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_13_repeat1,3.042840166017413,16.301190664991736,3.042840166017413,0.014901874004863203,1.0297484339680523,20.38868962007109,1,0,2,0,2,0
4,0,support_ddmin,outer0_remove_04_of_13,2,cca6e57ce3d94e8a,cca6e57ce3d94e8a_px4_position_2_direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_13_repeat2,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_13_repeat2,0,20.55311304097995,0.853425243880565,0.9880003929138184,-0.14857824065026626,px4_position,2,direction_a_ddmin,cca6e57ce3d94e8a,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_13_repeat2,3.038677340024151,16.40958952193614,3.038677340024151,0.014504413004033267,1.0393169190501794,20.5020958740497,1,0,3,1,3,1
4,0,support_ddmin,outer0_remove_04_of_13,3,cca6e57ce3d94e8a,cca6e57ce3d94e8a_px4_position_2_direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_13_repeat3,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_13_repeat3,0,20.76119741506409,0.9504058327784719,0.988255500793457,-0.10180038169784789,px4_position,2,direction_a_ddmin,cca6e57ce3d94e8a,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_13_repeat3,3.1676303549902514,16.466801019967534,3.1676303549902514,0.015250482014380395,1.0437554939417168,20.693445991026238,1,0,2,0,2,0
4,0,support_ddmin,outer0_remove_04_of_13,4,cca6e57ce3d94e8a,cca6e57ce3d94e8a_px4_position_2_direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_13_repeat4,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_13_repeat4,0,20.786880032974295,0.8629397075635319,0.9905300140380859,-0.13902942417225694,px4_position,2,direction_a_ddmin,cca6e57ce3d94e8a,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_04_of_13_repeat4,3.041553647024557,16.613181179971434,3.041553647024557,0.014675606973469257,1.056431149947457,20.725848783971742,1,0,2,0,2,0
5,0,support_ddmin,outer0_remove_03_of_09,0,47bfe751639453c5,47bfe751639453c5_px4_position_2_direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_03_of_09_repeat0,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_03_of_09_repeat0,0,20.85521332290955,1.854565474010511,0.9951605796813965,0.7286465237048906,px4_position,2,direction_a_ddmin,47bfe751639453c5,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_03_of_09_repeat0,3.0463530430570245,16.704717517946847,3.0463530430570245,0.015084959915839136,1.043741830973886,20.80990506405942,1,0,3,1,3,1
5,0,support_ddmin,outer0_remove_03_of_09,1,47bfe751639453c5,47bfe751639453c5_px4_position_2_direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_03_of_09_repeat1,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_03_of_09_repeat1,0,20.72497914696578,1.8019265816483236,0.9939332008361816,0.6826183415555078,px4_position,2,direction_a_ddmin,47bfe751639453c5,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_03_of_09_repeat1,3.149233182077296,16.48751279094722,3.149233182077296,0.014917812077328563,1.0401416020467877,20.691813354962505,1,0,2,0,2,0
5,0,support_ddmin,outer0_remove_03_of_09,2,47bfe751639453c5,47bfe751639453c5_px4_position_2_direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_03_of_09_repeat2,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_03_of_09_repeat2,0,17.50539679895155,1.772920110195208,0.9918041229248047,0.6678230968421959,px4_position,2,direction_a_ddmin,47bfe751639453c5,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_03_of_09_repeat2,3.0353783989557996,13.352959381998517,3.0353783989557996,0.014975217985920608,1.0319126439280808,17.435234442935325,2,1,2,0,2,0
5,0,support_ddmin,outer0_remove_03_of_09,3,47bfe751639453c5,47bfe751639453c5_px4_position_2_direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_03_of_09_repeat3,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_03_of_09_repeat3,0,20.78008914797101,1.7445033898972102,0.9971809387207031,0.6699456965454829,px4_position,2,direction_a_ddmin,47bfe751639453c5,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_03_of_09_repeat3,3.0853902669623494,16.565959806903265,3.0853902669623494,0.014220690005458891,1.0489621330052614,20.714541152934544,1,0,2,0,2,0
5,0,support_ddmin,outer0_remove_03_of_09,4,47bfe751639453c5,47bfe751639453c5_px4_position_2_direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_03_of_09_repeat4,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_03_of_09_repeat4,0,17.79590210306924,1.7737070932966892,0.9951744079589844,0.6631031964237164,px4_position,2,direction_a_ddmin,47bfe751639453c5,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_03_of_09_repeat4,3.1529455260606483,13.516459889011458,3.1529455260606483,0.014766850043088198,1.0437616200651973,17.72794223704841,2,1,2,0,2,0
6,0,support_ddmin,outer0_remove_03_of_09,0,f87ea29a604575fa,f87ea29a604575fa_px4_position_2_direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_09_repeat0,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_09_repeat0,0,20.979390966007486,1.3978050313558747,0.9824776649475098,0.2881186522935538,px4_position,2,direction_a_ddmin,f87ea29a604575fa,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_09_repeat0,3.1007491620257497,16.78095248900354,3.1007491620257497,0.014952994999475777,1.0366745090577751,20.93333619600162,1,0,3,1,3,1
6,0,support_ddmin,outer0_remove_03_of_09,1,f87ea29a604575fa,f87ea29a604575fa_px4_position_2_direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_09_repeat1,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_09_repeat1,0,20.364179005031474,1.4085370726817823,0.980072021484375,0.3293623482560246,px4_position,2,direction_a_ddmin,f87ea29a604575fa,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_09_repeat1,3.038544849026948,16.20861395308748,3.038544849026948,0.014535569003783166,1.039246988017112,20.30095003102906,1,0,2,0,2,0
6,0,support_ddmin,outer0_remove_03_of_09,2,f87ea29a604575fa,f87ea29a604575fa_px4_position_2_direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_09_repeat2,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_09_repeat2,0,20.85915938601829,1.5055177220901528,0.9939427375793457,0.4300728474327814,px4_position,2,direction_a_ddmin,f87ea29a604575fa,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_09_repeat2,3.1556427570758387,16.597736690077,3.1556427570758387,0.013511272962205112,1.0433777309954166,20.81027731508948,1,0,2,0,2,0
6,0,support_ddmin,outer0_remove_03_of_09,3,f87ea29a604575fa,f87ea29a604575fa_px4_position_2_direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_09_repeat3,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_09_repeat3,0,20.531488599954173,1.3732525116464278,0.983335018157959,0.2743679973405535,px4_position,2,direction_a_ddmin,f87ea29a604575fa,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_09_repeat3,3.039237220073119,16.384037206997164,3.039237220073119,0.014908435987308621,1.0338235169183463,20.472014060942456,1,0,2,0,2,0
6,0,support_ddmin,outer0_remove_03_of_09,4,f87ea29a604575fa,f87ea29a604575fa_px4_position_2_direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_09_repeat4,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_09_repeat4,0,20.478483269922435,1.423706993618946,0.9936332702636719,0.30983176324678074,px4_position,2,direction_a_ddmin,f87ea29a604575fa,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_03_of_09_repeat4,3.044642594992183,16.32450356206391,3.044642594992183,0.01505646901205182,1.0383725110441446,20.422582753002644,1,0,2,0,2,0
7,0,support_ddmin,outer0_remove_02_of_09,0,6462f8c47db74414,6462f8c47db74414_px4_position_2_direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_09_repeat0,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_09_repeat0,0,20.991708763991483,1.0461024972014044,0.9905719757080078,0.006736437555410868,px4_position,2,direction_a_ddmin,6462f8c47db74414,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_09_repeat0,3.125323811895214,16.750946620944887,3.125323811895214,0.01596875104587525,1.0428580798907205,20.93510471994523,1,0,3,1,3,1
7,0,support_ddmin,outer0_remove_02_of_09,1,6462f8c47db74414,6462f8c47db74414_px4_position_2_direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_09_repeat1,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_09_repeat1,0,20.532734332955442,1.079971268749484,0.9929518699645996,0.011111071401250894,px4_position,2,direction_a_ddmin,6462f8c47db74414,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_09_repeat1,3.094283611048013,16.334317550063133,3.094283611048013,0.015094127040356398,1.0397078919922933,20.483411308028735,1,0,2,0,2,0
7,0,support_ddmin,outer0_remove_02_of_09,2,6462f8c47db74414,6462f8c47db74414_px4_position_2_direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_09_repeat2,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_09_repeat2,0,20.356556145008653,1.0595713112915635,0.9887595176696777,-0.024873479348591854,px4_position,2,direction_a_ddmin,6462f8c47db74414,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_09_repeat2,3.0421048250282183,16.18100865604356,3.0421048250282183,0.015893604955635965,1.061781739932485,20.300797082018107,1,0,2,0,2,0
7,0,support_ddmin,outer0_remove_02_of_09,3,6462f8c47db74414,6462f8c47db74414_px4_position_2_direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_09_repeat3,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_09_repeat3,0,20.755239845020697,0.9240977280816072,0.989072322845459,-0.08797141643039841,px4_position,2,direction_a_ddmin,6462f8c47db74414,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_09_repeat3,3.038856521015987,16.595199111034162,3.038856521015987,0.016134409001097083,1.057248291093856,20.707445949083194,1,0,3,1,3,1
7,0,support_ddmin,outer0_remove_02_of_09,4,6462f8c47db74414,6462f8c47db74414_px4_position_2_direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_09_repeat4,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_09_repeat4,0,20.633565785945393,1.1518657154474288,0.9824509620666504,0.07792928150968526,px4_position,2,direction_a_ddmin,6462f8c47db74414,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_02_of_09_repeat4,3.0419310169527307,16.453530487022363,3.0419310169527307,0.015961952041834593,1.0561233810149133,20.567553268978372,1,0,2,0,2,0
8,0,support_ddmin,outer0_remove_02_of_09,0,22a2ba3b1d334b8d,22a2ba3b1d334b8d_px4_position_2_direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_02_of_09_repeat0,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_02_of_09_repeat0,0,20.196978084975854,1.3768698864034745,0.9901289939880371,0.28636456844681224,px4_position,2,direction_a_ddmin,22a2ba3b1d334b8d,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_02_of_09_repeat0,3.0385254699504003,16.057843460002914,3.0385254699504003,0.01479951199144125,1.0376350509468466,20.14881123707164,1,0,2,0,2,0
8,0,support_ddmin,outer0_remove_02_of_09,1,22a2ba3b1d334b8d,22a2ba3b1d334b8d_px4_position_2_direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_02_of_09_repeat1,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_02_of_09_repeat1,0,20.841131665976718,1.4668949188847467,0.9833221435546875,0.30299231651720804,px4_position,2,direction_a_ddmin,22a2ba3b1d334b8d,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_02_of_09_repeat1,3.0456594019196928,16.678687977953814,3.0456594019196928,0.01591832807753235,1.0438456250121817,20.784120708936825,1,0,2,0,2,0
8,0,support_ddmin,outer0_remove_02_of_09,2,22a2ba3b1d334b8d,22a2ba3b1d334b8d_px4_position_2_direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_02_of_09_repeat2,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_02_of_09_repeat2,0,20.48489809804596,1.3778215571476666,0.9868350028991699,0.29790590408571493,px4_position,2,direction_a_ddmin,22a2ba3b1d334b8d,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_02_of_09_repeat2,3.09242392599117,16.285421448992565,3.09242392599117,0.015709517989307642,1.0450072820531204,20.43856959894765,1,0,2,0,2,0
