eval_id,trigger_id,phase,label,repeat_idx,theta_hash,query_id,cache_tag,query_retry_count,repeat_elapsed_wall_time_s,robustness_post_neutral_xy_drift,robustness_post_neutral_alt_drift,robustness_post_neutral_xy_velocity,meta_scenario_id,meta_seed,meta_query_type,meta_theta_hash,meta_cache_tag,meta_wall_time_s,meta_prepare_wall_time_s,meta_run_wall_time_s,meta_parse_wall_time_s,meta_shutdown_wall_time_s,meta_total_wall_time_s,meta_adapter_arm_request_count,meta_adapter_arm_retry_count,meta_adapter_mode_switch_request_count_total,meta_adapter_mode_switch_retry_count_total,meta_adapter_mode_switch_POSCTL_request_count,meta_adapter_mode_switch_POSCTL_retry_count
2,0,support_ddmin,outer0_remove_14_of_28,0,993b090abf1126a0,993b090abf1126a0_px4_position_0_direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_14_of_28_repeat0,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_14_of_28_repeat0,0,18.611937010020483,1.6443306355263043,0.8258123397827148,0.5423823635981158,px4_position,0,direction_a_ddmin,993b090abf1126a0,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_14_of_28_repeat0,2.9962234189733863,14.530494033999275,2.9962234189733863,0.011212801036890596,1.0424072640016675,18.580343918001745,2,1,3,1,3,1
2,0,support_ddmin,outer0_remove_14_of_28,1,993b090abf1126a0,993b090abf1126a0_px4_position_0_direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_14_of_28_repeat1,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_14_of_28_repeat1,0,18.62955127499299,1.6660479726583217,0.8456521034240723,0.5932424535382079,px4_position,0,direction_a_ddmin,993b090abf1126a0,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_14_of_28_repeat1,3.0119751099846326,14.533787446969654,3.0119751099846326,0.010560225986409932,1.043291712005157,18.599622078996617,2,1,2,0,2,0
2,0,support_ddmin,outer0_remove_14_of_28,2,993b090abf1126a0,993b090abf1126a0_px4_position_0_direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_14_of_28_repeat2,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_14_of_28_repeat2,0,18.77064966398757,1.555795014250176,0.8268289566040039,0.5057167643526943,px4_position,0,direction_a_ddmin,993b090abf1126a0,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_14_of_28_repeat2,3.0820382709498517,14.588745173998177,3.0820382709498517,0.018762254039756954,1.0479559930390678,18.737509627942927,2,1,2,0,2,0
2,0,support_ddmin,outer0_remove_14_of_28,3,993b090abf1126a0,993b090abf1126a0_px4_position_0_direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_14_of_28_repeat3,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_14_of_28_repeat3,0,19.095285986026283,1.6079010365456248,0.8481259346008301,0.49277525857360194,px4_position,0,direction_a_ddmin,993b090abf1126a0,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_14_of_28_repeat3,2.9928382870275527,15.011413579981308,2.9928382870275527,0.011573944007977843,1.0418981119873933,19.05773160298122,2,1,3,1,3,1
2,0,support_ddmin,outer0_remove_14_of_28,4,993b090abf1126a0,993b090abf1126a0_px4_position_0_direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_14_of_28_repeat4,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_14_of_28_repeat4,0,18.641550466010813,1.5903342668736866,0.8337888717651367,0.5161265637388082,px4_position,0,direction_a_ddmin,993b090abf1126a0,direction_a_ddmin_t00_p0002_support_ddmin_outer0_remove_14_of_28_repeat4,3.0048972339718603,14.555223989998922,3.0048972339718603,0.015323501022066921,1.0345996920368634,18.61005241604289,2,1,3,1,3,1
3,0,support_ddmin,outer0_remove_14_of_28,0,ffce2b342bc33722,ffce2b342bc33722_px4_position_0_direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_14_of_28_repeat0,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_14_of_28_repeat0,0,18.385732245980762,1.9684524581834486,0.9913253784179688,0.9149559082009595,px4_position,0,direction_a_ddmin,ffce2b342bc33722,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_14_of_28_repeat0,2.997386210015975,14.294030600052793,2.997386210015975,0.012089722033124417,1.055897775979247,18.359412979974877,2,1,3,1,3,1
3,0,support_ddmin,outer0_remove_14_of_28,1,ffce2b342bc33722,ffce2b342bc33722_px4_position_0_direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_14_of_28_repeat1,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_14_of_28_repeat1,0,18.785977711027954,1.9226752808525311,0.9841651916503906,0.9073488780082667,px4_position,0,direction_a_ddmin,ffce2b342bc33722,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_14_of_28_repeat1,3.001548254978843,14.693690322979819,3.001548254978843,0.011285849031992257,1.0374348210170865,18.743967152026016,2,1,3,1,3,1
3,0,support_ddmin,outer0_remove_14_of_28,2,ffce2b342bc33722,ffce2b342bc33722_px4_position_0_direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_14_of_28_repeat2,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_14_of_28_repeat2,0,18.757921814045403,1.9214542593112585,0.9911799430847168,0.9316035341383726,px4_position,0,direction_a_ddmin,ffce2b342bc33722,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_14_of_28_repeat2,3.0448916400200687,14.6401818030281,3.0448916400200687,0.012499573989771307,1.0281081180437468,18.725688655045815,2,1,4,2,4,2
3,0,support_ddmin,outer0_remove_14_of_28,3,ffce2b342bc33722,ffce2b342bc33722_px4_position_0_direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_14_of_28_repeat3,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_14_of_28_repeat3,0,18.87641657399945,1.95476067945148,0.9958157539367676,0.9488855256498021,px4_position,0,direction_a_ddmin,ffce2b342bc33722,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_14_of_28_repeat3,2.992284470994491,14.789554721035529,2.992284470994491,0.011583725980017334,1.0470058519858867,18.84043683396885,2,1,4,2,4,2
3,0,support_ddmin,outer0_remove_14_of_28,4,ffce2b342bc33722,ffce2b342bc33722_px4_position_0_direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_14_of_28_repeat4,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_14_of_28_repeat4,0,18.684291983023286,1.971454795204002,0.9831404685974121,0.9694636355011579,px4_position,0,direction_a_ddmin,ffce2b342bc33722,direction_a_ddmin_t00_p0003_support_ddmin_outer0_remove_14_of_28_repeat4,2.9736497229896486,14.618451656016987,2.9736497229896486,0.011688372993376106,1.0420670520397834,18.645865508005954,2,1,2,0,2,0
4,0,support_ddmin,outer0_remove_07_of_28,0,a99f6a020a4f314e,a99f6a020a4f314e_px4_position_0_direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_07_of_28_repeat0,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_07_of_28_repeat0,0,18.735301745997276,1.299227901547207,0.8385396003723145,0.2761909584851623,px4_position,0,direction_a_ddmin,a99f6a020a4f314e,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_07_of_28_repeat0,3.0271165469894186,14.620321076945402,3.0271165469894186,0.011807544971816242,1.0495806359685957,18.708833037002478,2,1,3,1,3,1
4,0,support_ddmin,outer0_remove_07_of_28,1,a99f6a020a4f314e,a99f6a020a4f314e_px4_position_0_direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_07_of_28_repeat1,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_07_of_28_repeat1,0,18.493705464003142,1.3736950251764504,0.8159079551696777,0.33141026450901356,px4_position,0,direction_a_ddmin,a99f6a020a4f314e,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_07_of_28_repeat1,2.991786012018565,14.420713909028564,2.991786012018565,0.012521788012236357,1.0347329810028896,18.459763938037213,2,1,3,1,3,1
4,0,support_ddmin,outer0_remove_07_of_28,2,a99f6a020a4f314e,a99f6a020a4f314e_px4_position_0_direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_07_of_28_repeat2,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_07_of_28_repeat2,0,18.294816502952017,1.3478090848303093,0.8252596855163574,0.25292024165382954,px4_position,0,direction_a_ddmin,a99f6a020a4f314e,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_07_of_28_repeat2,3.109294891997706,14.083724706957582,3.109294891997706,0.011399770970456302,1.0512551850406453,18.255683195020538,2,1,2,0,2,0
4,0,support_ddmin,outer0_remove_07_of_28,3,a99f6a020a4f314e,a99f6a020a4f314e_px4_position_0_direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_07_of_28_repeat3,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_07_of_28_repeat3,0,18.221825198968872,1.3335944610001853,0.8266000747680664,0.2277166276104695,px4_position,0,direction_a_ddmin,a99f6a020a4f314e,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_07_of_28_repeat3,3.0379858969827183,14.099589599994943,3.0379858969827183,0.012091707030776888,1.03395803400781,18.183632630039938,2,1,2,0,2,0
4,0,support_ddmin,outer0_remove_07_of_28,4,a99f6a020a4f314e,a99f6a020a4f314e_px4_position_0_direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_07_of_28_repeat4,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_07_of_28_repeat4,0,18.689397420966998,1.3129311530358718,0.8148221969604492,0.24818150356218127,px4_position,0,direction_a_ddmin,a99f6a020a4f314e,direction_a_ddmin_t00_p0004_support_ddmin_outer0_remove_07_of_28_repeat4,2.980254233989399,14.606741018011235,2.980254233989399,0.012102646986022592,1.054059899004642,18.653165350027848,2,1,3,1,3,1
5,0,support_ddmin,outer0_remove_07_of_28,0,a70aea846d310b6d,a70aea846d310b6d_px4_position_0_direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_07_of_28_repeat0,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_07_of_28_repeat0,0,18.563586595002562,1.658255056323937,0.8209781646728516,0.5174129137812702,px4_position,0,direction_a_ddmin,a70aea846d310b6d,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_07_of_28_repeat0,2.993443219049368,14.48196480597835,2.993443219049368,0.012175794981885701,1.0466755210072733,18.53426753298845,2,1,3,1,3,1
5,0,support_ddmin,outer0_remove_07_of_28,1,a70aea846d310b6d,a70aea846d310b6d_px4_position_0_direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_07_of_28_repeat1,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_07_of_28_repeat1,0,18.182770674990024,1.583174588634108,0.8316526412963867,0.5046388260720043,px4_position,0,direction_a_ddmin,a70aea846d310b6d,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_07_of_28_repeat1,2.99787354900036,14.091707528976258,2.99787354900036,0.011698630987666547,1.039585271035321,18.140872659976594,2,1,2,0,2,0
5,0,support_ddmin,outer0_remove_07_of_28,2,a70aea846d310b6d,a70aea846d310b6d_px4_position_0_direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_07_of_28_repeat2,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_07_of_28_repeat2,0,18.75669313594699,1.6343816575031092,0.8395600318908691,0.51522753663538,px4_position,0,direction_a_ddmin,a70aea846d310b6d,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_07_of_28_repeat2,3.0583868229878135,14.605133700999431,3.0583868229878135,0.017931471986230463,1.035928049008362,18.71738916495815,2,1,2,0,2,0
5,0,support_ddmin,outer0_remove_07_of_28,3,a70aea846d310b6d,a70aea846d310b6d_px4_position_0_direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_07_of_28_repeat3,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_07_of_28_repeat3,0,18.830412811017595,1.5692390929675406,0.8356542587280273,0.4875394710494333,px4_position,0,direction_a_ddmin,a70aea846d310b6d,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_07_of_28_repeat3,2.9960650040302426,14.739770043990575,2.9960650040302426,0.013089318003039807,1.0441067569772713,18.793042419012636,2,1,3,1,3,1
5,0,support_ddmin,outer0_remove_07_of_28,4,a70aea846d310b6d,a70aea846d310b6d_px4_position_0_direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_07_of_28_repeat4,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_07_of_28_repeat4,0,18.678781167953275,1.6250525297052376,0.8314671516418457,0.5348404147181359,px4_position,0,direction_a_ddmin,a70aea846d310b6d,direction_a_ddmin_t00_p0005_support_ddmin_outer0_remove_07_of_28_repeat4,2.9696739619830623,14.62565880396869,2.9696739619830623,0.011093147040810436,1.0404803529963829,18.646914202021435,2,1,3,1,3,1
6,0,support_ddmin,outer0_remove_07_of_28,0,d440b521c2a679ae,d440b521c2a679ae_px4_position_0_direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_07_of_28_repeat0,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_07_of_28_repeat0,0,18.843186323996633,1.5938026834383217,0.7892413139343262,0.49047084134899965,px4_position,0,direction_a_ddmin,d440b521c2a679ae,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_07_of_28_repeat0,3.030643974954728,14.721401312970556,3.030643974954728,0.011486578965559602,1.04622273897985,18.809761485958006,2,1,3,1,3,1
6,0,support_ddmin,outer0_remove_07_of_28,1,d440b521c2a679ae,d440b521c2a679ae_px4_position_0_direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_07_of_28_repeat1,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_07_of_28_repeat1,0,18.51180696004303,1.5035186202112205,0.8362693786621094,0.4140895212181951,px4_position,0,direction_a_ddmin,d440b521c2a679ae,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_07_of_28_repeat1,3.095718867960386,14.336457872006577,3.095718867960386,0.011781001987401396,1.0338082579546608,18.47777275199769,2,1,2,0,2,0
6,0,support_ddmin,outer0_remove_07_of_28,2,d440b521c2a679ae,d440b521c2a679ae_px4_position_0_direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_07_of_28_repeat2,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_07_of_28_repeat2,0,18.893353479972575,1.5327262282350527,0.7981424331665039,0.4086362255928976,px4_position,0,direction_a_ddmin,d440b521c2a679ae,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_07_of_28_repeat2,3.010252328007482,14.79086253803689,3.010252328007482,0.019245045026764274,1.0441946259816177,18.86456250504125,2,1,3,1,3,1
6,0,support_ddmin,outer0_remove_07_of_28,3,d440b521c2a679ae,d440b521c2a679ae_px4_position_0_direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_07_of_28_repeat3,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_07_of_28_repeat3,0,20.73058262700215,1.6140155664496012,0.7639069557189941,0.5295108127570682,px4_position,0,direction_a_ddmin,d440b521c2a679ae,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_07_of_28_repeat3,3.0135473369737156,16.615155196050182,3.0135473369737156,0.017806959978770465,1.0523138599819504,20.698832057998516,3,2,3,1,3,1
6,0,support_ddmin,outer0_remove_07_of_28,4,d440b521c2a679ae,d440b521c2a679ae_px4_position_0_direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_07_of_28_repeat4,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_07_of_28_repeat4,0,18.652156484953593,1.5804928508831833,0.764958381652832,0.5222099514425185,px4_position,0,direction_a_ddmin,d440b521c2a679ae,direction_a_ddmin_t00_p0006_support_ddmin_outer0_remove_07_of_28_repeat4,3.0102429549442604,14.539420910004992,3.0102429549442604,0.018297072034329176,1.044526259007398,18.612494683999103,2,1,3,1,3,1
7,0,support_ddmin,outer0_remove_07_of_28,0,2bbede38c6436741,2bbede38c6436741_px4_position_0_direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_07_of_28_repeat0,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_07_of_28_repeat0,0,20.47894316300517,1.7248889875341316,0.9947285652160645,0.5231778934838018,px4_position,0,direction_a_ddmin,2bbede38c6436741,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_07_of_28_repeat0,3.0083307219902053,16.383244720986113,3.0083307219902053,0.012573495041579008,1.0401182629866526,20.444274561014026,3,2,3,1,3,1
7,0,support_ddmin,outer0_remove_07_of_28,1,2bbede38c6436741,2bbede38c6436741_px4_position_0_direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_07_of_28_repeat1,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_07_of_28_repeat1,0,19.051892242976464,1.6644111173349727,0.9968900680541992,0.45213558470772297,px4_position,0,direction_a_ddmin,2bbede38c6436741,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_07_of_28_repeat1,3.0482329269871116,14.93444973800797,3.0482329269871116,0.012047957978211343,1.0212337840348482,19.01597240701085,2,1,3,1,3,1
7,0,support_ddmin,outer0_remove_07_of_28,2,2bbede38c6436741,2bbede38c6436741_px4_position_0_direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_07_of_28_repeat2,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_07_of_28_repeat2,0,18.308640818984713,1.6673374354036423,0.9807138442993164,0.4285782430472307,px4_position,0,direction_a_ddmin,2bbede38c6436741,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_07_of_28_repeat2,2.9747748149675317,14.226728609995916,2.9747748149675317,0.015206582029350102,1.0362723680445924,18.252989990985952,2,1,2,0,2,0
7,0,support_ddmin,outer0_remove_07_of_28,3,2bbede38c6436741,2bbede38c6436741_px4_position_0_direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_07_of_28_repeat3,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_07_of_28_repeat3,0,20.636353316018358,1.6402658675363258,0.9920597076416016,0.38063544308980124,px4_position,0,direction_a_ddmin,2bbede38c6436741,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_07_of_28_repeat3,3.0656556640169583,16.462122302036732,3.0656556640169583,0.015031933959107846,1.037028417980764,20.579846734995954,1,0,2,0,2,0
7,0,support_ddmin,outer0_remove_07_of_28,4,2bbede38c6436741,2bbede38c6436741_px4_position_0_direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_07_of_28_repeat4,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_07_of_28_repeat4,0,17.481809851014987,1.6386903478505221,0.993156909942627,0.390793914067992,px4_position,0,direction_a_ddmin,2bbede38c6436741,direction_a_ddmin_t00_p0007_support_ddmin_outer0_remove_07_of_28_repeat4,3.0408665579743683,13.33888392697554,3.0408665579743683,0.014570204017218202,1.0376981520093977,17.43202696897788,2,1,2,0,2,0
8,0,support_ddmin,outer0_remove_04_of_28,0,316bc4c857f34080,316bc4c857f34080_px4_position_0_direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_04_of_28_repeat0,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_04_of_28_repeat0,0,20.27907215099549,0.9236917104003382,0.8209080696105957,-0.04382881694707996,px4_position,0,direction_a_ddmin,316bc4c857f34080,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_04_of_28_repeat0,3.029001926013734,16.14754771295702,3.029001926013734,0.015068725973833352,1.0381204800214618,20.229746685014106,1,0,2,0,2,0
8,0,support_ddmin,outer0_remove_04_of_28,1,316bc4c857f34080,316bc4c857f34080_px4_position_0_direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_04_of_28_repeat1,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_04_of_28_repeat1,0,20.644045188033488,0.9112871909067684,0.8292503356933594,-0.06603790539986809,px4_position,0,direction_a_ddmin,316bc4c857f34080,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_04_of_28_repeat1,3.040350014984142,16.501812282018363,3.040350014984142,0.014757336000911891,1.0395194950397126,20.596444952010643,1,0,2,0,2,0
8,0,support_ddmin,outer0_remove_04_of_28,2,316bc4c857f34080,316bc4c857f34080_px4_position_0_direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_04_of_28_repeat2,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_04_of_28_repeat2,0,20.35384871799033,0.9468799486792836,0.821382999420166,-0.0330710200589599,px4_position,0,direction_a_ddmin,316bc4c857f34080,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_04_of_28_repeat2,3.0089790810015984,16.24231088499073,3.0089790810015984,0.016320817987434566,1.0285479509620927,20.296166607004125,1,0,2,0,2,0
8,0,support_ddmin,outer0_remove_04_of_28,3,316bc4c857f34080,316bc4c857f34080_px4_position_0_direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_04_of_28_repeat3,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_04_of_28_repeat3,0,17.181369800993707,0.9431812908165422,0.8290467262268066,-0.07503879611018704,px4_position,0,direction_a_ddmin,316bc4c857f34080,direction_a_ddmin_t00_p0008_support_ddmin_outer0_remove_04_of_28_repeat3,2.98373666300904,13.115904309030157,2.98373666300904,0.015766985015943646,1.02107120299479,17.136486584029626,2,1,2,0,2,0
