eval_id,trigger_id,phase,label,theta_hash,theta_path,repeats,point_elapsed_wall_time_s,max_abs_theta,support_size_abs_gt_0p1,active_channels_abs_gt_0p1,active_group_ids_abs_gt_0p1,robustness_class,is_robust_violation_2sigma,rho_mean_post_neutral_xy_drift,rho_std_post_neutral_xy_drift,rho_min_post_neutral_xy_drift,rho_max_post_neutral_xy_drift,rho_nonpositive_post_neutral_xy_drift,rho_mean_post_neutral_alt_drift,rho_std_post_neutral_alt_drift,rho_min_post_neutral_alt_drift,rho_max_post_neutral_alt_drift,rho_nonpositive_post_neutral_alt_drift,rho_mean_post_neutral_xy_velocity,rho_std_post_neutral_xy_velocity,rho_min_post_neutral_xy_velocity,rho_max_post_neutral_xy_velocity,rho_nonpositive_post_neutral_xy_velocity
89,2,support_ddmin,outer0_remove_03_of_21,98e6457720f67b90,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00089_98e6457720f67b90.npy,5,101.57151587499538,0.4261430019508351,18,"pitch,roll,throttle","0,3,8,17,20,21,24,25,27,28,29,31,32,33,35,36,37,39",robust_safe,False,1.1637744642379935,0.054279301113602976,1.0866835157652872,1.224297338121354,0,0.9366368293762207,0.00826361381859096,0.9284267425537109,0.948542594909668,0,0.10328164953069466,0.036305865756360016,0.06681388920790943,0.14543702506029332,0
90,2,support_ddmin,outer0_remove_03_of_21,b5f37af3f23b4c84,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00090_b5f37af3f23b4c84.npy,5,102.49007045500912,0.4261430019508351,18,"pitch,roll,throttle","0,3,8,9,12,16,24,25,27,28,29,31,32,33,35,36,37,39",robust_safe,False,1.3585967654614306,0.025588611904220154,1.3265680306969332,1.3881866688427147,0,0.9369352340698243,0.006150468392893145,0.930427074432373,0.9465255737304688,0,0.2555038506855028,0.02340876610379142,0.22377263644250944,0.2792938889102329,0
91,2,support_ddmin,outer0_remove_03_of_21,bd71e6d09d7bfcb2,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00091_bd71e6d09d7bfcb2.npy,5,101.66988195001613,0.4261430019508351,19,"pitch,roll,throttle","0,3,8,9,12,16,17,20,21,24,28,29,31,32,33,35,36,37,39",noise_band,False,1.1387623918051786,0.0342404408312137,1.1006638331180556,1.191122397290985,0,0.9307947158813477,0.005334141443790992,0.9252705574035645,0.9390897750854492,0,0.060797615211672595,0.031218710911141093,0.026441650567658237,0.10723502372866534,0
92,2,support_ddmin,outer0_remove_03_of_21,18fb131bbf91b97f,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00092_18fb131bbf91b97f.npy,5,101.64956117601832,0.4261430019508351,18,"pitch,roll,throttle","0,3,8,9,12,16,17,20,21,24,25,27,32,33,35,36,37,39",robust_safe,False,1.5518457195137985,0.033468865065955505,1.5247772839488873,1.6098253505263815,0,0.9381381034851074,0.004735772655964805,0.9324240684509277,0.9424552917480469,0,0.40784565117583493,0.022288406096648596,0.39563701467472845,0.44762036554262963,0
93,2,support_ddmin,outer0_remove_02_of_21,5b9427876e650cb9,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00093_5b9427876e650cb9.npy,5,95.8961216629832,0.4261430019508351,20,"pitch,roll,throttle","0,3,8,9,12,16,17,20,21,24,25,27,28,29,31,32,35,36,37,39",robust_safe,False,1.3297925623744684,0.017565450085340408,1.3063251557604416,1.3515381137087177,0,0.9282876014709472,0.004782356406466257,0.9222745895385742,0.9343042373657227,0,0.236500014725418,0.012311637199722083,0.22081383967278234,0.25419628272811834,0
94,2,support_ddmin,outer0_remove_02_of_21,3ae15120727b85bd,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00094_3ae15120727b85bd.npy,5,96.15053210698534,0.3920593822745684,19,"pitch,roll,throttle","0,3,8,9,12,16,17,20,21,24,25,27,28,29,31,32,33,37,39",noise_band,False,1.1606363875782597,0.05531346023306682,1.0978206981323781,1.2329895339704342,0,0.9766839027404786,0.002089410830648261,0.9745903015136719,0.9798283576965332,0,0.047165642567776514,0.02554232417703084,0.019088449302797184,0.08792117511272768,0
95,2,support_ddmin,outer0_remove_02_of_21,5a2c9afc34e36ec2,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00095_5a2c9afc34e36ec2.npy,5,98.83722725097323,0.3920593822745684,19,"pitch,roll,throttle","0,3,8,9,12,16,17,20,21,24,25,27,28,29,31,32,33,35,36",robust_safe,False,1.0953747488580177,0.02535856357714673,1.0649286064084862,1.1251434788301111,0,0.9924396514892578,0.0015747977741080916,0.9906430244445801,0.9945211410522461,0,0.020006735766300344,0.006967645032924856,0.01503647581601586,0.032071990557258956,0
96,2,support_ddmin,outer0_remove_02_of_21,a7f04512295ed2b3,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00096_a7f04512295ed2b3.npy,5,101.98253842495615,0.4261430019508351,19,"pitch,roll,throttle","8,9,12,16,17,20,21,24,25,27,28,29,31,32,33,35,36,37,39",noise_band,False,1.0388659136589835,0.040267850011199056,0.998549964751198,1.1042985267299386,0,0.9312265396118165,0.002517441592698715,0.9296078681945801,0.9356479644775391,0,-0.035403865549815075,0.03046374439513258,-0.07384264078080216,0.0031772977606235875,4
97,2,support_ddmin,outer0_remove_02_of_21,576ac93ca356242d,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00097_576ac93ca356242d.npy,5,101.69169037201209,0.4261430019508351,19,"pitch,roll,throttle","0,3,12,16,17,20,21,24,25,27,28,29,31,32,33,35,36,37,39",noise_band,False,1.0695379372258262,0.03566072586782467,1.023496798398376,1.1067524394582562,0,0.9351574897766113,0.0045057573457112175,0.9284181594848633,0.939964771270752,0,-0.002962051610411498,0.02000073860506305,-0.028975659151613042,0.026728571664451306,3
98,2,support_ddmin,outer0_remove_02_of_21,7e4412ae3d8d4104,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00098_7e4412ae3d8d4104.npy,5,101.85762752703158,0.4261430019508351,19,"pitch,roll,throttle","0,3,8,9,17,20,21,24,25,27,28,29,31,32,33,35,36,37,39",robust_safe,False,1.1383933198719252,0.015641415450901534,1.1204667346726662,1.1598348062355353,0,0.931601619720459,0.005073420168511988,0.9256577491760254,0.9373183250427246,0,0.07938527390916283,0.017873801918688367,0.059876247544654926,0.10703223352621072,0
99,2,support_ddmin,outer0_remove_02_of_21,33bf09fc31d33d36,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00099_33bf09fc31d33d36.npy,5,101.92147126200143,0.4261430019508351,19,"pitch,roll,throttle","0,3,8,9,12,16,21,24,25,27,28,29,31,32,33,35,36,37,39",robust_safe,False,1.1999835124646083,0.05145662854731555,1.144068326738942,1.267143123497918,0,0.9316629409790039,0.0046493097355277445,0.9287652969360352,0.9397869110107422,0,0.11503887234868881,0.0317411450932574,0.08724915503302255,0.1680472791336205,0
100,2,support_ddmin,outer0_remove_02_of_21,3c9c73c1c392b794,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00100_3c9c73c1c392b794.npy,5,101.87905815202976,0.4261430019508351,20,"pitch,roll,throttle","0,3,8,9,12,16,17,20,24,25,27,28,29,31,32,33,35,36,37,39",noise_band,False,1.1112619028413697,0.06390552463000737,1.0448434228919317,1.2097559758377385,0,0.9335001945495606,0.007544320003201041,0.9254217147827148,0.9405617713928223,0,0.052436425822834275,0.03061474457989,0.02935805178420503,0.10580401706017595,0
101,2,support_ddmin,outer0_remove_01_of_21,3b939297f5061403,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00101_3b939297f5061403.npy,5,101.59472104598535,0.4261430019508351,20,"pitch,roll,throttle","0,3,8,9,12,16,17,20,21,24,27,28,29,31,32,33,35,36,37,39",noise_band,False,1.0403509313180135,0.014353783681554988,1.018676804573204,1.0529105760814288,0,0.9308106422424316,0.0072914508787702845,0.9219841957092285,0.9409699440002441,0,-0.022001387860482467,0.015481752101904882,-0.044981610846580145,-0.005439532829391025,5
102,2,support_ddmin,outer0_remove_01_of_21,fc43a4b32210c3b2,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00102_fc43a4b32210c3b2.npy,5,99.63919297000393,0.4261430019508351,20,"pitch,roll,throttle","0,3,8,9,12,16,17,20,21,24,25,28,29,31,32,33,35,36,37,39",robust_violation,True,0.9930597398397776,0.05486526792923937,0.9147434705157291,1.0498885018491713,0,0.9344171524047852,0.007851066137357452,0.9252142906188965,0.9445600509643555,0,-0.07951385296874065,0.01779084821053127,-0.10214509334384925,-0.05801153994757202,5
103,2,support_ddmin,outer0_remove_02_of_20,aacd9cbb77b04ec6,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00103_aacd9cbb77b04ec6.npy,5,101.68566325400025,0.4261430019508351,18,"pitch,roll,throttle","8,9,12,16,17,20,21,24,25,28,29,31,32,33,35,36,37,39",robust_violation,True,1.0025886337840453,0.02040911927133611,0.9732997684276368,1.0288321122060289,0,0.9344670295715332,0.006003708870166839,0.9272384643554688,0.9435505867004395,0,-0.05709998927021962,0.019089381341352653,-0.08210636817933525,-0.03837035048187287,5
104,2,support_ddmin,outer0_remove_02_of_18,889469501d4e3617,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00104_889469501d4e3617.npy,5,101.78752403397812,0.4261430019508351,16,"pitch,roll,throttle","12,16,17,20,21,24,25,28,29,31,32,33,35,36,37,39",noise_band,False,1.0874736654560049,0.06493935793111463,1.0040425673864115,1.180413889688541,0,0.9309185028076172,0.004012767109886215,0.9249539375305176,0.933753490447998,0,0.02585353037293021,0.035691514950672305,-0.014100249710039536,0.07135816480080281,2
105,2,support_ddmin,outer0_remove_02_of_18,95b2c0b44303faa2,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00105_95b2c0b44303faa2.npy,5,101.8116744980216,0.4261430019508351,16,"pitch,roll,throttle","8,9,17,20,21,24,25,28,29,31,32,33,35,36,37,39",robust_safe,False,1.15679823573754,0.047752984481774514,1.1151453670640343,1.2349229002916275,0,0.9329916954040527,0.00700944881513012,0.9252147674560547,0.9433789253234863,0,0.08714169437124182,0.009720073399701903,0.07072537345931207,0.09626677548311946,0
106,2,support_ddmin,outer0_remove_02_of_18,f14bfdc571e3678d,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00106_f14bfdc571e3678d.npy,5,99.13466210500337,0.4261430019508351,16,"pitch,roll,throttle","8,9,12,16,21,24,25,28,29,31,32,33,35,36,37,39",robust_safe,False,1.172063149261907,0.044411447039492104,1.093160324366655,1.1995653470950929,0,0.9347059249877929,0.0022293556545580273,0.9322586059570312,0.9366335868835449,0,0.0917298453763892,0.018414604859185654,0.06892260437867515,0.11704259133054462,0
107,2,support_ddmin,outer0_remove_02_of_18,f884affc65808a78,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00107_f884affc65808a78.npy,5,96.29705918801483,0.4261430019508351,17,"pitch,roll,throttle","8,9,12,16,17,20,24,25,28,29,31,32,33,35,36,37,39",robust_safe,False,1.1328582046260989,0.016554341585296218,1.1114638833520825,1.1525954989296463,0,0.9329369544982911,0.0029884210160929666,0.929633617401123,0.9374394416809082,0,0.06677207680903445,0.01702157088404039,0.04166320616403063,0.08267991054123625,0
108,2,support_ddmin,outer0_remove_01_of_18,3173bfff3c310efa,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00108_3173bfff3c310efa.npy,5,98.64014275599038,0.4261430019508351,17,"pitch,roll,throttle","8,9,12,16,17,20,21,24,28,29,31,32,33,35,36,37,39",noise_band,False,1.068497387101028,0.03075234002442078,1.0449642799436873,1.120517666645731,0,0.9316370964050293,0.005515849063060795,0.9242572784423828,0.9396834373474121,0,-0.0038735683516546216,0.04311885136999215,-0.03909044949783902,0.06948237538966906,4
109,2,support_ddmin,outer0_remove_01_of_18,71bce7f159639e63,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00109_71bce7f159639e63.npy,5,102.05905431800056,0.4261430019508351,17,"pitch,roll,throttle","8,9,12,16,17,20,21,24,25,29,31,32,33,35,36,37,39",robust_safe,False,1.2239456335561616,0.037155354658735124,1.1629605587742147,1.2640931646931646,0,0.9368430137634277,0.002442037916982801,0.9337992668151855,0.9405908584594727,0,0.1296455851637044,0.01226662059965178,0.11038153606310475,0.14073327785505307,0
110,2,support_ddmin,outer0_remove_01_of_18,1f1436c2e95ec9ef,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00110_1f1436c2e95ec9ef.npy,5,101.93852276098914,0.4261430019508351,17,"pitch,roll,throttle","8,9,12,16,17,20,21,24,25,28,31,32,33,35,36,37,39",noise_band,False,1.0846241205914884,0.025333433875862812,1.045344363757334,1.113102750799047,0,0.9291842460632325,0.0039203067073104335,0.9243650436401367,0.93450927734375,0,0.02620476418608577,0.03204939841710986,-0.010976014201489193,0.0763832495907073,1
111,2,support_ddmin,outer0_remove_01_of_18,7e2e9c13e4a03267,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00111_7e2e9c13e4a03267.npy,5,99.18741644005058,0.4261430019508351,17,"pitch,roll,throttle","8,9,12,16,17,20,21,24,25,28,29,32,33,35,36,37,39",robust_violation,True,1.0180286268405332,0.03813387950608975,0.9523072966637238,1.048421614575942,0,0.9323707580566406,0.005971857373086084,0.9227657318115234,0.9373373985290527,0,-0.06160382349671294,0.021024083517113514,-0.09139774227022834,-0.033312933262103606,5
112,2,support_ddmin,outer0_remove_02_of_17,423dd465fb43d8ae,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00112_423dd465fb43d8ae.npy,5,101.70447852095822,0.4261430019508351,15,"pitch,roll,throttle","12,16,17,20,21,24,25,28,29,32,33,35,36,37,39",noise_band,False,1.1270932938166687,0.03452774586646253,1.0687265991383796,1.159925178330118,0,0.9394691467285157,0.006576678008427022,0.9328546524047852,0.9497179985046387,0,0.034118073251687676,0.020238877284629607,0.00987738220623624,0.0654225414322126,0
113,2,amplitude_bisection,outer0_iter00_scale0p5000,8f010e89e9e8f632,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00113_8f010e89e9e8f632.npy,5,95.59445823600981,0.21307150097541755,13,"pitch,roll,throttle","12,16,20,21,24,25,28,32,33,35,36,37,39",robust_safe,False,1.851142360099343,0.008870563647684423,1.8430834608551998,1.8648541540133405,0,0.9814835548400879,0.0035551831075720046,0.9777908325195312,0.9868435859680176,0,0.7915680513507917,0.008986108492603903,0.7800140559672522,0.8005885947197351,0
114,2,amplitude_bisection,outer0_iter01_scale0p7500,d2844eabc46c9f21,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00114_d2844eabc46c9f21.npy,5,95.53773574903607,0.3196072514631263,15,"pitch,roll,throttle","8,12,16,20,21,24,25,28,29,32,33,35,36,37,39",robust_safe,False,1.5283115962182294,0.04098221760663015,1.4929175083259476,1.5972736906643739,0,0.9670941352844238,0.005448874912015306,0.9609122276306152,0.9754338264465332,0,0.4180493412110507,0.026166142046697503,0.3903730206952667,0.4611100663996448,0
115,2,amplitude_bisection,outer0_iter02_scale0p8750,0da3909dd9d2f42b,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00115_0da3909dd9d2f42b.npy,5,101.98567654599901,0.3728751267069807,16,"pitch,roll,throttle","8,9,12,16,20,21,24,25,28,29,32,33,35,36,37,39",robust_safe,False,1.2686128254653641,0.05026145911772198,1.2058726156759996,1.320407313748841,0,0.9531950950622559,0.004244364093952723,0.9491634368896484,0.9593243598937988,0,0.1870955883313454,0.02385115774863087,0.16778464018154604,0.21590564666182732,0
116,2,amplitude_bisection,outer0_iter03_scale0p9375,b1dd8bb7f78c663c,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00116_b1dd8bb7f78c663c.npy,5,98.68544298200868,0.3995090643289079,17,"pitch,roll,throttle","8,9,12,16,17,20,21,24,25,28,29,32,33,35,36,37,39",robust_safe,False,1.1817478699516955,0.03211589947682219,1.1411129569853,1.2304254119918023,0,0.9450570106506347,0.0050157244804668166,0.9383435249328613,0.9508829116821289,0,0.090461329268777,0.017576378568987028,0.07564982742685045,0.11983097065216064,0
117,2,amplitude_bisection,outer0_iter04_scale0p9688,0858458cf0ed4101,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00117_0858458cf0ed4101.npy,5,133.03219981404254,0.4128260331398715,17,"pitch,roll,throttle","8,9,12,16,17,20,21,24,25,28,29,32,33,35,36,37,39",noise_band,False,1.088404811208391,0.043520537230560555,1.0523119623253108,1.1589624229783508,0,0.9403715133666992,0.0058826667283717994,0.9355607032775879,0.9497127532958984,0,0.01968986908190564,0.021836939476300596,-0.006776915952067641,0.04815043708337219,1
118,2,amplitude_bisection,outer0_iter05_scale0p9844,9d98748940529fcb,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00118_9d98748940529fcb.npy,5,102.09747046802659,0.4194845175453533,17,"pitch,roll,throttle","8,9,12,16,17,20,21,24,25,28,29,32,33,35,36,37,39",noise_band,False,1.052437340671316,0.013613868104147967,1.035309503911709,1.0667041605711587,0,0.937227725982666,0.002063346839039885,0.935063362121582,0.9396839141845703,0,-0.020940228525894812,0.018059869557879537,-0.04184271068186374,0.0055742758890343636,4
119,2,amplitude_bisection,outer0_iter06_scale0p9922,4702221908a3b167,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T02_00119_4702221908a3b167.npy,5,101.71712556295097,0.4228137597480942,17,"pitch,roll,throttle","8,9,12,16,17,20,21,24,25,28,29,32,33,35,36,37,39",noise_band,False,1.059066451892298,0.07584590160208331,0.9973020344266019,1.1643212508598713,0,0.9381304740905761,0.004878302319816921,0.9313139915466309,0.9447436332702637,0,-0.015234645672328684,0.04318292832383568,-0.04970897575042055,0.04460856730429841,3
120,3,whole_channel,zero_throttle,6799eb875cfebf75,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T03_00120_6799eb875cfebf75.npy,5,98.99500265903771,0.3822578977177042,20,"pitch,roll,yaw","0,6,8,9,12,16,17,20,21,22,24,25,26,28,29,32,33,36,37,38",noise_band,False,1.0232757476329026,0.018854750306889184,0.9978694786209972,1.0467434422214033,0,0.9900086402893067,0.002818106063932717,0.9866943359375,0.9927353858947754,0,-0.028939758416824102,0.01655936914828212,-0.05364702785088826,-0.01019696996683006,5
121,3,whole_channel,zero_yaw,c54055758986ff8e,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T03_00121_c54055758986ff8e.npy,5,98.99616244400386,0.41548942690206425,21,"pitch,roll,throttle","0,3,8,9,12,16,17,20,21,24,25,27,28,29,31,32,33,35,36,37,39",noise_band,False,1.0542123694756136,0.06777357820712406,0.9589158842393475,1.11650791977147,0,0.9409420013427734,0.008340625981932397,0.9306278228759766,0.9538373947143555,0,-0.008572010458401192,0.02955129914885144,-0.04072937904411056,0.025510213468984078,3
122,3,support_ddmin,outer0_remove_13_of_25,390b4a3eb2e3c61b,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T03_00122_390b4a3eb2e3c61b.npy,5,102.77433489001123,0.41548942690206425,12,"pitch,roll,throttle,yaw","26,27,28,29,31,32,33,35,36,37,38,39",robust_safe,False,1.6859252008483803,0.03706076753856526,1.6600249448132867,1.7489595813284806,0,0.943449878692627,0.004810284925153018,0.9388594627380371,0.9503698348999023,0,0.5747361482528497,0.015334172919775109,0.5548118105905775,0.5929982675457589,0
123,3,support_ddmin,outer0_remove_12_of_25,ee4654768471710e,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T03_00123_ee4654768471710e.npy,5,99.12941370799672,0.3822578977177042,13,"pitch,roll,throttle,yaw","0,3,6,8,9,12,16,17,20,21,22,24,25",robust_safe,False,1.9428706448949113,0.011270258255824674,1.9311912388956114,1.9577734920388024,0,0.9882421493530273,0.005898398097784376,0.9801044464111328,0.9940376281738281,0,0.9549525579593359,0.005627888973146416,0.9485694455083373,0.9616505753832187,0
124,3,support_ddmin,outer0_remove_07_of_25,d078c186eba1ce1f,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T03_00124_d078c186eba1ce1f.npy,5,98.85581362404628,0.41548942690206425,18,"pitch,roll,throttle,yaw","17,20,21,22,24,25,26,27,28,29,31,32,33,35,36,37,38,39",robust_safe,False,1.239937243950056,0.05664868383926546,1.1931871460591505,1.3321104366062957,0,0.9419643402099609,0.0025652341772364304,0.9385561943054199,0.9456110000610352,0,0.17050638125722328,0.030044651420491206,0.13799145990076445,0.21105471981564794,0
125,3,support_ddmin,outer0_remove_06_of_25,46b0f7a0caefac13,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T03_00125_46b0f7a0caefac13.npy,5,102.09489764500177,0.41548942690206425,19,"pitch,roll,throttle,yaw","0,3,6,8,9,12,16,26,27,28,29,31,32,33,35,36,37,38,39",robust_safe,False,1.6337559523021459,0.053767736712765773,1.5738988896858033,1.7135522287719913,0,0.9413158416748046,0.005589472736995029,0.9322648048400879,0.9470281600952148,0,0.5151814540400929,0.03358437546206222,0.47944203435058874,0.5610744606977491,0
126,3,support_ddmin,outer0_remove_06_of_25,2ab4fd2533b485fc,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T03_00126_2ab4fd2533b485fc.npy,5,101.85413743602112,0.41548942690206425,19,"pitch,roll,throttle,yaw","0,3,6,8,9,12,16,17,20,21,22,24,25,33,35,36,37,38,39",robust_safe,False,1.6858795816511853,0.02064818387947294,1.6653070875637142,1.7148189039349448,0,0.9433311462402344,0.002175195946689488,0.9404726028442383,0.9461808204650879,0,0.5448853491716223,0.013538883018323214,0.5249349757824251,0.5567814930989019,0
127,3,support_ddmin,outer0_remove_06_of_25,7d7523426c90a7cb,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T03_00127_7d7523426c90a7cb.npy,5,99.07402940100292,0.3822578977177042,19,"pitch,roll,throttle,yaw","0,3,6,8,9,12,16,17,20,21,22,24,25,26,27,28,29,31,32",robust_safe,False,1.5846583369434526,0.008782046016096156,1.5725945339773126,1.5968773525104107,0,0.9906130790710449,0.004347406202246758,0.9860944747924805,0.9965009689331055,0,0.29356101707814053,0.007185141288419196,0.285530379995488,0.3027772103367483,0
128,3,support_ddmin,outer0_remove_04_of_25,8d082a22eaec7ff8,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T03_00128_8d082a22eaec7ff8.npy,5,98.90290420601377,0.41548942690206425,21,"pitch,roll,throttle,yaw","9,12,16,17,20,21,22,24,25,26,27,28,29,31,32,33,35,36,37,38,39",noise_band,False,1.0783676790859509,0.047936504184357125,1.022998263873045,1.1536928466479015,0,0.9381881713867187,0.00589938183201738,0.9300708770751953,0.9440135955810547,0,0.021986625570020714,0.018114558568906713,0.0022238006444283975,0.04589709338514236,0
129,3,support_ddmin,outer0_remove_03_of_25,a1e055b25ae32713,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T03_00129_a1e055b25ae32713.npy,5,130.06502167199505,0.41548942690206425,22,"pitch,roll,throttle,yaw","0,3,6,8,17,20,21,22,24,25,26,27,28,29,31,32,33,35,36,37,38,39",robust_safe,False,1.234016005886891,0.035714357020178035,1.2027063901439137,1.295759006806723,0,0.9389887809753418,0.003586867351271685,0.9346442222595215,0.943234920501709,0,0.15753784827754355,0.03358561445082029,0.11327761000540892,0.19338768326117073,0
130,3,support_ddmin,outer0_remove_03_of_25,107f98436a063372,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T03_00130_107f98436a063372.npy,5,101.88167442398844,0.41548942690206425,22,"pitch,roll,throttle,yaw","0,3,6,8,9,12,16,22,24,25,26,27,28,29,31,32,33,35,36,37,38,39",robust_safe,False,1.4043340690645334,0.03746834603558396,1.3521912829903076,1.4537867131248252,0,0.9388185501098633,0.005410847995496691,0.9335293769836426,0.9472975730895996,0,0.28679287721519914,0.014993001511289919,0.2696565951443314,0.3031212338474535,0
131,3,support_ddmin,outer0_remove_03_of_25,461e2c02656a41ec,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T03_00131_461e2c02656a41ec.npy,5,98.59594527998706,0.41548942690206425,23,"pitch,roll,throttle,yaw","0,3,6,8,9,12,16,17,20,21,24,26,27,28,29,31,32,33,35,36,37,38,39",robust_safe,False,1.1859260081620746,0.03440726361175877,1.1529114725810636,1.2386971668036675,0,0.9441574096679688,0.005410632515924494,0.9379301071166992,0.9498467445373535,0,0.11075313558833758,0.0225414840433217,0.08277592291118319,0.14321940021423363,0
132,3,support_ddmin,outer0_remove_03_of_25,e3ac8781390dfcb7,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T03_00132_e3ac8781390dfcb7.npy,5,101.62307748902822,0.41548942690206425,22,"pitch,roll,throttle,yaw","0,3,6,8,9,12,16,17,20,21,22,24,25,29,31,32,33,35,36,37,38,39",robust_safe,False,1.2491078680812375,0.037869990083841454,1.1982839632778757,1.288599102818698,0,0.939236068725586,0.005668402699892619,0.9339346885681152,0.946742057800293,0,0.14259633369508848,0.014528446921818048,0.11904883800454613,0.15369279773180067,0
133,3,support_ddmin,outer0_remove_03_of_25,c2ad4c115e035ec3,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T03_00133_c2ad4c115e035ec3.npy,5,98.99296170700109,0.41548942690206425,23,"pitch,roll,throttle,yaw","0,3,6,8,9,12,16,17,20,21,22,24,25,26,27,28,32,33,35,36,37,38,39",robust_safe,False,1.2980687508987674,0.027768129809945818,1.2760846312761114,1.3465607897046201,0,0.9395811080932617,0.007446880433432346,0.9330615997314453,0.950383186340332,0,0.21032426337406843,0.010858683757725848,0.19860424170271684,0.222425765803676,0
134,3,support_ddmin,outer0_remove_03_of_25,11de10634e28a182,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T03_00134_11de10634e28a182.npy,5,101.4575941869989,0.3822578977177042,22,"pitch,roll,throttle,yaw","0,3,6,8,9,12,16,17,20,21,22,24,25,26,27,28,29,31,32,37,38,39",robust_safe,False,1.3547905130306257,0.025406158066238242,1.3216795760790179,1.3871552662838118,0,0.9755462646484375,0.005520231030464285,0.9676880836486816,0.9808506965637207,0,0.20545689565448377,0.010870064084479233,0.19448680036877664,0.21983983127186635,0
135,3,support_ddmin,outer0_remove_03_of_25,0e3034598bee4e43,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T03_00135_0e3034598bee4e43.npy,5,99.44509067502804,0.3822578977177042,22,"pitch,roll,throttle,yaw","0,3,6,8,9,12,16,17,20,21,22,24,25,26,27,28,29,31,32,33,35,36",robust_safe,False,1.1979089892615113,0.018796168896911127,1.174054188732668,1.2171245082362177,0,0.9923663139343262,0.0022168806421083904,0.9890336990356445,0.9950695037841797,0,0.08204977051778,0.013083748238057335,0.06766778907884952,0.09516593223229164,0
136,3,support_ddmin,outer0_remove_02_of_25,a4fee21a9be6210a,runs/direction_a_ddmin_px4_position_seed0_v1/thetas/T03_00136_a4fee21a9be6210a.npy,5,101.99868101201719,0.41548942690206425,23,"pitch,roll,throttle,yaw","6,8,9,12,16,17,20,21,22,24,25,26,27,28,29,31,32,33,35,36,37,38,39",noise_band,False,1.0728745105614343,0.05929129086483128,0.9968612473092267,1.1353656620006647,0,0.9385444641113281,0.005737548714584885,0.9294033050537109,0.9439082145690918,0,0.011761658523664264,0.05132768286947198,-0.03865137892774051,0.09778440225866314,2
